te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,58,34,5,5.036918509751558,175.202.133.165,0,42.219.155.68,2053,Other
0,79,28,5,0.7948497841134667,175.210.133.165,0,42.219.155.68,2106,Other
0,2,91,5,5.794169828295708,42.219.155.68,2058,175.210.133.140,0,Other
0,46,595,5,23.447871029376984,175.210.130.132,0,42.219.155.68,2054,Other
0,64,257,1,0.742362119955942,175.210.133.165,0,42.219.155.68,2082,Other
0,87,28,29,12.052720852196217,175.141.148.184,0,42.219.155.68,2113,Other
0,50,95,6,0.769970191642642,175.63.133.165,0,42.219.155.68,2059,Other
0,9,353,5,4.087059868499637,175.210.4.165,0,42.219.155.68,2032,Other
0,26,27,5,0.7667642729356885,42.219.155.68,2066,175.157.133.164,0,Other
0,68,25,5,0.7218711844179779,175.210.133.165,0,42.219.155.68,2115,Other
0,113,397,5,0.7897248105145991,175.237.9.165,0,42.219.155.68,2089,Other
0,103,703,5,0.8008389493916184,175.210.116.165,0,42.219.155.68,2063,Other
0,179,26,5,0.7673047624994069,175.210.38.164,0,42.219.155.68,2078,Other
0,110,694,5,0.7683805015403777,175.210.133.165,0,42.219.155.68,2072,Other
0,118,30,5,0.7495873540174216,175.12.133.165,44725,42.219.155.68,2027,Other
0,164,117,5,0.7733208043500781,250.210.133.164,0,42.219.155.68,2045,Other
0,75,31,5,0.7856515729799867,175.210.132.127,0,42.219.155.68,2060,Other
0,45,570,5,0.7563898314256221,175.68.133.164,0,42.219.155.68,2043,Other
0,18,30,1,0.8054538597352803,142.210.132.100,0,42.219.155.68,2039,Other
0,30,28,5,6.060959871858358,175.198.133.164,0,42.219.155.68,2112,Other
0,29,242,5,13.272235695272684,175.210.133.165,0,42.219.155.68,2075,Other
0,70,29,5,0.8139537870883942,175.210.132.165,0,42.219.155.68,2046,Other
0,84,28,5,0.7967588659375906,175.210.132.165,51412,42.219.155.68,2040,Other
0,26,32,5,0.787744564935565,175.31.130.93,0,42.219.155.68,2058,Other
0,90,32,2,0.7671949742361903,186.66.133.182,0,42.219.155.68,2064,Other
0,36,28,5,0.7721231910400093,175.5.133.165,0,42.219.155.68,2025,Other
0,24,199,5,0.7528891155961901,175.210.133.165,0,42.219.155.68,2052,Other
0,36,2725,5,0.788804245647043,175.17.150.165,0,42.219.155.68,2025,Other
0,33,1082,5,0.7581231168005615,181.210.133.165,0,42.219.155.68,2083,Other
0,51,96,8,0.7797187808901072,42.219.155.68,2110,175.163.133.165,0,Other
0,338,28,7,0.7982920983340591,175.210.22.165,0,42.219.155.68,2053,Other
0,35,254,10,0.7503567170351744,175.158.133.252,0,42.219.155.68,2110,Other
0,75,31,2,0.7761452954728156,175.71.231.177,0,42.219.155.68,2115,Other
0,77,29,5,0.7608031674753875,175.49.133.165,0,42.219.155.68,2044,Other
0,40,571,1,21.762287344783545,183.72.133.165,0,42.219.155.68,2118,Other
0,43,238,5,0.7890942252706736,175.22.105.165,0,42.219.155.68,2084,Other
0,20,473,6,0.7878059246577322,175.210.133.165,0,42.219.155.68,2111,Other
0,119,28,6,0.7378615618217736,175.210.133.165,0,42.219.155.68,2050,Other
0,4,32,1,0.8063314051833004,175.17.132.144,0,42.219.155.68,2030,Other
0,55,27,5,0.756401579361409,125.210.132.135,0,42.219.155.68,2086,Other
0,34,28,5,0.7818395791109651,175.71.133.164,0,42.219.155.68,2113,Other
0,17,887,1,0.771171354688704,175.120.133.165,0,42.219.155.68,2027,Other
0,70,163,5,0.7388145814184099,175.22.133.248,0,42.219.155.68,2075,Other
0,19,16,5,0.7703802706673741,175.210.133.148,0,42.219.155.68,2036,Other
0,36,27,5,6.591593340039253,175.128.133.165,0,42.219.155.68,2114,Other
0,78,29,1,10.716477843001485,42.219.155.68,2058,175.210.133.164,0,Other
0,140,32,2,0.7563918598461896,175.210.133.56,0,42.219.155.68,2058,Other
0,45,26,5,0.7606139327399433,175.210.133.165,0,42.219.155.68,2026,Other
0,69,33,5,0.7692915159277618,175.210.132.164,0,42.219.155.68,2032,Other
0,89,339,5,0.7721684924326837,175.210.133.165,0,42.219.155.68,2044,Other
1,372,31,6,5.9036220498383045,175.171.191.63,0,42.219.155.68,2036,Other
1,19,29,6,0.7870327583514154,184.210.133.136,0,42.219.155.68,2046,Other
1,4,1701,5,0.7563147798646241,34.210.133.165,0,42.219.155.68,2034,Other
1,39,31,6,0.7645092608872801,175.210.133.164,0,42.219.155.68,2066,Other
1,27,33,5,0.7733928977977484,233.210.66.164,0,42.219.155.68,2096,Other
1,136,162,5,4.296799907460809,175.210.208.126,0,42.219.155.68,2034,Other
1,17,34,5,0.8013467306736857,175.57.133.165,5499,42.219.155.68,2066,Other
1,86,101,5,0.7932866325136274,175.210.133.165,0,42.219.155.68,2026,Other
1,4,32,7,0.7436640278901905,42.219.155.68,2047,175.210.132.165,0,Other
1,36,444,5,6.610943796113133,181.210.132.165,0,42.219.155.68,2097,Other
1,69,28,5,18.600586853921413,68.210.133.141,0,42.219.155.68,2082,Other
1,152,26,24,0.7889016098342836,175.46.133.195,0,42.219.155.68,2072,Other
1,4,32,5,0.7891751085408032,178.210.251.165,0,42.219.155.68,2043,Other
1,3,87,5,5.1616095788776875,175.210.13.165,0,42.219.155.68,2084,Other
1,19,31,5,0.753974151564762,95.210.132.165,0,42.219.155.68,2039,Other
1,65,535,5,0.7904186993837357,175.63.133.63,0,42.219.155.68,2073,Other
1,84,30,5,11.581560675054789,175.76.30.99,0,42.219.155.68,2037,Other
1,18,91,5,0.7651548902504146,175.56.111.164,0,42.219.155.68,2029,Other
1,80,989,1,0.7865277661476284,175.210.30.165,0,42.219.155.68,2036,Other
1,85,30,6,6.5509478487074375,175.210.132.165,0,42.219.155.68,2103,Other
1,11,26,5,18.74826668947935,175.11.133.165,0,42.219.155.68,2069,Other
1,108,32,2,0.8030576189048588,175.210.133.165,0,42.219.155.68,2061,Other
1,121,26,5,6.173932079225779,175.45.133.111,0,42.219.155.68,2046,Other
1,126,29,5,0.746104471385479,176.157.80.165,0,42.219.155.68,2059,Other
1,17,32,5,0.7922921993304044,175.210.133.164,0,42.219.155.68,2120,Other
1,125,86,7,15.359704937785864,175.210.57.99,0,42.219.155.68,2031,Other
1,77,63,5,0.7956265001557767,175.210.133.164,0,42.219.155.68,2076,Other
1,4,29,5,0.7915499664377421,175.210.12.244,0,42.219.155.68,2104,Other
1,136,31,3,0.7318567608017474,175.66.133.165,0,42.219.155.68,2038,Other
1,25,664,5,3.360122281126678,179.210.57.165,0,42.219.155.68,2033,Other
1,204,62,5,0.7810862744227052,175.210.246.165,0,42.219.155.68,2093,Other
1,42,32,5,4.725647907704115,175.234.133.149,0,42.219.155.68,2112,Other
