te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,16,62,1,0.2747271687258035,175.210.39.165,58179,42.219.155.25,53,UDP
0,132,62,1,0.2350073978304863,77.23.234.165,50594,42.219.155.25,53,UDP
0,4,61,1,0.2633053860627115,175.210.224.165,58163,42.219.155.25,53,UDP
0,50,61,1,0.27837860042927787,175.5.133.165,39286,42.219.155.25,53,UDP
0,4,61,1,0.25806487700901926,175.210.133.165,52582,42.219.155.25,53,UDP
0,55,62,1,0.25490163965150714,175.210.133.165,53737,42.219.155.25,5084,UDP
0,4,43,1,0.26867710857186466,175.210.132.165,5062,42.219.155.25,53,UDP
0,18,60,1,0.27192815963644534,175.84.39.165,54086,42.219.155.25,53,UDP
0,58,16493,1,0.2621965161524713,175.210.20.165,53352,42.219.155.25,53,UDP
0,52,3923,1,0.2735198147711344,175.207.133.165,5033,42.219.155.25,53,UDP
0,40,60,1,0.28701307968003675,175.210.229.165,5096,42.219.155.25,53,UDP
0,4,60,1,0.2611920887720771,175.210.5.165,5108,42.219.155.25,53,UDP
0,4,53,1,0.26337426784448326,175.210.229.164,52611,42.219.155.25,53,UDP
0,4,61,1,0.26663846138399094,175.90.240.43,58211,42.219.155.25,53,UDP
0,4,61,1,0.24814108293503523,175.9.133.165,58145,42.219.155.25,53,UDP
0,78,60,1,0.23230535147013143,175.210.133.165,65445,42.219.155.25,5087,UDP
0,46,7197,1,0.2779844318283722,175.164.133.130,58200,42.219.155.25,53,UDP
0,4,61,1,0.2588426283909939,175.210.104.115,48387,42.219.155.25,5031,UDP
0,165,22784,1,0.24952085263794288,175.210.133.165,5087,42.219.155.25,53,UDP
0,52,61,1,0.27077916503185406,175.85.200.165,5093,42.219.155.25,53,UDP
0,85,60,2,0.2604353822534904,175.49.133.165,5113,42.219.155.25,53,UDP
0,67,41,1,0.24140119075309485,175.210.133.165,41085,42.219.155.25,53,UDP
0,23,61,1,0.2293142129201442,175.210.133.75,48036,42.219.155.25,5098,UDP
0,4,61,1,0.2659471714287065,175.246.182.165,54175,42.219.155.25,53,UDP
0,7,43,1,0.26435522048268467,175.210.58.165,58131,42.219.155.25,5116,UDP
0,43,569,1,0.24740176589693874,175.210.133.165,50335,42.219.155.25,53,UDP
0,26,61,1,0.2780891067814082,175.65.133.165,59204,42.219.155.25,53,UDP
0,199,29,1,0.2641474341508001,175.155.133.165,36437,42.219.155.25,5069,UDP
0,4,62,1,348.7400627732277,175.210.211.165,58203,42.219.155.25,53,UDP
0,4,61,1,0.26481721439631656,42.219.155.25,53,175.232.133.165,5068,UDP
0,22,12882,42,0.26241087372181937,175.210.192.165,5123,42.219.155.25,22,UDP
0,4,61,1,0.29539909854065627,175.210.177.99,5093,42.219.155.25,53,UDP
0,48,24825,1,0.22957691451301798,175.19.133.165,58136,42.219.155.25,5112,UDP
0,4,60,2,0.2665212778374553,175.210.224.165,41814,42.219.155.25,53,UDP
0,48,61,2,0.29719659610418603,175.146.133.165,58177,42.219.155.25,53,UDP
0,4,61,1,0.2402383986627683,212.210.254.165,5094,42.219.155.25,53,UDP
0,4,30954,1,0.24657535355072469,175.210.133.165,58214,42.219.155.25,53,UDP
0,4,357,2,0.22201365261571482,175.78.10.197,5101,42.219.155.25,5034,UDP
0,25,61,1,0.24413560732500628,175.151.133.165,55783,42.219.155.25,53,UDP
0,74,60,1,0.26193789253011346,175.129.147.211,5095,42.219.155.25,53,UDP
0,69,61,1,0.2794290898600593,175.91.111.165,53772,42.219.155.25,5098,UDP
0,156,288,1,0.24164107261458412,175.138.162.165,41730,42.219.155.25,5059,UDP
0,58,60,1,0.8931379169225693,175.210.10.165,58139,42.219.155.25,53,UDP
0,41,68,1,0.2586724734865129,175.83.133.165,51642,42.219.155.25,53,UDP
0,25,589,1,0.2809688301058486,175.48.153.165,58166,42.219.155.25,53,UDP
0,38,62,1,0.26255320123163983,175.210.171.165,53805,42.219.155.25,53,UDP
0,62,61,1,0.2550995796918869,10.210.133.217,51671,42.219.155.25,5088,UDP
0,54,61,1,0.2818612717674114,175.135.230.165,53770,42.219.155.25,53,UDP
0,68,61,1,0.2801402836921625,175.210.133.165,53801,42.219.155.25,53,UDP
