te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,2,577,8,0.8685292876325548,111.65.31.188,33145,42.219.153.115,623,TCP
0,2,545,7,0.8849168973974884,42.219.153.115,623,106.65.31.188,33906,TCP
0,2,571,7,13.867505460977554,111.67.31.188,33077,42.219.153.115,623,TCP
0,2,546,7,0.854890103219077,111.65.31.188,32410,42.219.153.115,623,TCP
0,2,569,7,0.8698002621531487,111.65.31.188,57591,42.219.153.115,623,TCP
0,2,555,8,0.8798552274238318,111.65.31.142,50133,42.219.153.115,623,TCP
0,3,588,8,0.8721267760265619,111.65.31.188,34212,42.219.153.115,623,TCP
0,2,544,8,0.8783596898429096,111.65.31.188,31895,42.219.153.115,623,TCP
0,23,549,8,0.8988748819101602,111.65.31.188,37039,42.219.153.115,623,TCP
0,2,579,7,0.8519935186486691,42.219.153.115,623,111.65.31.188,33021,TCP
0,2,85,8,0.8738404533360153,111.65.192.103,40425,42.219.153.115,2078,TCP
0,2,598,6,0.8855242403224111,111.65.31.188,34688,42.219.153.115,623,TCP
0,2,565,7,0.85184704978019,42.219.153.115,623,111.65.31.188,32008,TCP
0,2,570,7,0.8731268718838692,111.65.31.188,33592,42.219.153.115,623,TCP
0,2,409,8,0.8594455132260919,111.61.31.188,34092,42.219.153.115,623,TCP
0,2,519,7,0.8740683125797659,111.65.31.188,33787,42.219.153.115,623,UDP
0,2,598,1,0.8790245892014354,163.65.31.96,34143,42.219.153.115,623,TCP
0,34,581,8,0.8674329263158143,111.65.31.188,34156,42.219.153.115,623,TCP
0,2,572,8,0.8762602745555341,42.219.153.115,623,10.65.31.188,34316,TCP
0,2,5010,8,0.8664025731850415,111.65.31.188,33902,42.219.153.115,623,TCP
0,56,4106,8,0.8840263362508267,111.65.31.188,33809,42.219.153.115,623,TCP
0,1,561,7,0.8756652711890638,111.65.249.188,33431,42.219.153.115,623,TCP
0,27,858,7,3.082225282676518,111.65.31.188,34063,42.219.153.115,623,TCP
0,242,4390,7,0.8619032828137279,111.65.233.188,33000,42.219.153.115,623,TCP
0,2,576,6,0.8737030278425664,111.65.139.188,40515,42.219.153.115,623,TCP
0,2,531,8,0.8676302747335285,42.219.153.115,623,111.65.31.188,15880,TCP
0,2,577,20,0.8596628077793866,111.67.31.188,34737,42.219.153.115,623,TCP
0,19,561,8,0.8558712671510875,111.65.31.188,34048,42.219.153.115,623,TCP
0,2,6451,1,0.8621744150295854,111.65.31.188,34918,42.219.153.115,623,TCP
0,2,561,9,0.884800601284951,111.65.31.188,32968,42.219.153.115,17,TCP
0,2,520,7,0.8709706608206034,111.65.31.188,35444,42.219.153.115,623,TCP
0,16,537,8,0.856080278987065,111.65.31.188,16937,42.219.153.115,623,TCP
0,2,538,1,0.8499585902318358,111.65.31.188,53,42.219.153.115,623,TCP
0,2,541,7,0.8660909570753574,111.65.31.188,34629,42.219.153.115,623,TCP
0,188,547,7,0.8757022053468972,111.65.31.188,41445,42.219.153.115,623,TCP
0,80,568,8,0.8689686942379922,204.65.31.188,31563,42.219.153.115,623,TCP
0,2,5553,8,0.8738596388138831,42.219.153.115,623,111.65.31.188,33660,TCP
0,109,564,7,0.8737275379244238,111.65.72.188,34075,42.219.153.115,623,TCP
0,2,559,7,0.8645138600841165,111.65.31.188,34637,42.219.153.115,623,TCP
0,2,575,7,0.8633604494389147,42.219.153.115,623,242.65.31.188,33133,TCP
0,2,555,7,0.8647470439318568,111.65.31.188,33022,42.219.153.115,623,TCP
0,19,581,8,0.882829652633518,111.65.31.110,32950,42.219.153.115,123,TCP
0,3,593,8,0.8755003775004297,162.65.31.188,45651,42.219.153.115,623,TCP
0,177,550,8,0.8643253860063851,111.65.31.188,34429,42.219.153.115,623,TCP
0,2,563,7,0.8530866682995111,111.65.31.188,34759,42.219.153.115,80,TCP
0,35,569,7,0.8486032672226429,111.65.175.188,57930,42.219.153.115,623,TCP
0,43,539,6,0.8694070866331458,42.219.153.115,623,111.65.31.188,35003,TCP
0,2,569,9,0.8667904241010547,111.65.233.188,5073,42.219.153.115,623,TCP
0,2,573,7,0.8850946377497166,42.219.153.115,623,111.65.31.188,34646,TCP
0,103,552,6,0.8612513991538435,111.65.31.188,37002,42.219.153.115,623,TCP
0,71,549,7,0.8594955476000905,111.65.31.188,34038,42.219.153.115,623,TCP
0,2,564,9,0.8651994662359357,42.219.153.115,623,111.65.31.188,51837,TCP
0,2,571,16,0.8437029412016273,111.228.31.188,34410,42.219.153.115,623,TCP
0,2,557,8,0.8620397786144167,111.65.31.188,35377,42.219.153.115,623,TCP
0,22,5456,7,2.4701972133480012,110.65.31.188,33677,42.219.153.115,623,TCP
0,2,540,6,0.8631331818178296,111.65.31.188,33862,42.219.153.115,623,TCP
0,18,571,7,0.8669374845921993,46.65.31.188,33340,42.219.153.115,623,TCP
0,2,559,8,22.712325163185596,42.219.153.115,623,111.65.31.188,50157,TCP
0,2,587,6,0.8650749719236046,111.243.31.188,34014,42.219.153.115,623,TCP
0,116,10124,8,0.8638040819205344,111.65.31.12,34870,42.219.153.115,623,TCP
0,2,5265,1,0.8730825847014785,111.65.31.188,33527,42.219.153.115,80,TCP
0,2,561,7,0.8774537465069443,111.65.31.188,36208,42.219.153.115,623,TCP
