te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,149,61,1,0.8621224367525429,182.44.248.184,38776,42.219.153.250,80,TCP
0,4,64,7,0.8564639885444194,42.219.153.250,80,153.44.110.102,5467,TCP
0,4,49,84,0.8802631935104728,42.219.153.250,80,197.67.187.20,13196,TCP
0,4,52,1,0.8792514342349023,140.67.128.180,45144,42.219.153.250,80,TCP
0,4,44,7,19.405278872698545,42.219.153.250,80,126.204.216.171,50218,TCP
0,4,68,1,15.346736568957567,209.66.53.102,4195,42.219.153.250,80,TCP
0,16,44,2,0.8692513208370656,172.44.39.144,50221,42.219.153.250,80,TCP
0,4,58,1,0.8560097068548203,42.219.153.250,80,229.150.137.102,6981,TCP
0,13,56604,1,0.8726374309044331,219.44.233.102,4343,42.219.153.250,1866,TCP
0,4,55,7,0.8613491859287024,230.6.216.102,23198,42.219.153.250,80,TCP
0,32,7187,1,16.062499925494194,217.126.148.240,54017,42.219.153.250,80,TCP
0,4,709,1,0.8527324553579092,42.219.153.250,80,123.55.180.102,40097,TCP
0,4,61,27,0.8675402635708451,42.219.153.250,80,246.67.53.41,34561,TCP
0,4,66,130,0.864791922736913,42.219.153.250,80,230.230.239.90,59516,TCP
0,4,61,5,0.8590363638941199,89.126.172.102,58596,42.219.153.250,80,TCP
0,4,58,1,0.8624638875480741,42.219.153.250,80,217.229.171.235,37653,TCP
0,4,11268,3,0.8446710894349962,42.219.153.250,80,180.44.150.115,21385,TCP
0,4,49,152,9.390546647831798,110.66.233.134,46101,42.219.153.250,80,TCP
0,4,43,1,0.8755862473044544,42.219.153.250,80,132.229.151.177,23790,TCP
0,4,47,27,0.8667332902550697,7.66.39.236,20348,42.219.153.250,80,TCP
0,4,315,69,0.8831923173274845,172.44.232.102,56401,42.219.153.250,80,TCP
0,4,45,179,0.8599557455163449,218.44.216.102,58983,42.219.153.250,80,TCP
0,73,52,31,0.8624778329394758,112.188.163.175,56496,42.219.153.250,80,TCP
0,24,121,1,0.8540277709253132,42.219.153.250,80,79.57.244.191,24320,TCP
0,27,48,1,15.766188248991966,42.219.153.250,443,215.126.214.101,44676,TCP
0,4,54,9,0.8506427595857531,42.219.153.250,80,235.125.17.156,41847,TCP
0,14,42,18,0.865777988685295,42.219.153.250,80,218.229.74.118,35024,TCP
0,12,51,8,0.8559459806419909,42.219.153.250,80,230.204.163.84,44685,TCP
0,3,53,5,0.8598335331771523,42.219.153.250,80,183.126.215.30,54789,TCP
0,4,7137,8,0.8698078687302768,250.228.190.207,41827,42.219.153.250,80,TCP
0,4,47,10,0.8770887153223157,42.219.153.250,80,223.246.161.79,22935,TCP
0,4,105,1,0.8565467312000692,26.62.191.102,37992,42.219.153.250,5060,TCP
0,10,53,12,0.8505561291240156,252.44.31.75,45218,42.219.153.250,80,TCP
0,4,94,5,0.856221761321649,42.219.153.250,80,232.25.21.102,9989,TCP
0,8,51,7,0.8525369663257152,206.44.156.102,41063,42.219.153.250,80,TCP
0,11,870,1,0.8570904324296862,42.219.153.250,80,227.66.46.102,62510,TCP
0,4,1795,1,19.526306614279747,42.219.153.250,80,138.250.233.102,58794,TCP
0,4,502,8,12.196268118917942,190.229.31.126,21391,42.219.153.250,80,TCP
0,4,8993,5,14.113892298191786,42.219.153.250,80,118.18.156.101,50784,TCP
0,4,261,1,0.8571451152674854,42.219.153.250,80,186.75.147.102,43141,TCP
0,4,388,3,0.8524707891047001,139.229.215.74,37539,42.219.153.250,80,TCP
0,4,593,5,0.8483955231495202,230.53.217.102,40690,42.219.153.250,80,TCP
0,4,54,8,14.519181545823812,42.219.153.250,80,104.229.233.171,41410,TCP
0,4,50,5,0.8716704659163952,120.228.249.80,59274,42.219.153.250,80,TCP
0,4,60,13,0.8667163867503405,150.66.196.102,19142,42.219.153.250,80,TCP
0,3,8424,4,0.8640906808432192,89.228.102.226,5168,42.219.153.250,80,TCP
0,9,48,5,0.845561397029087,229.66.30.132,53,42.219.153.250,80,TCP
0,18,109,2,0.8818012434057891,42.219.153.250,80,177.229.233.102,44641,TCP
0,4,111,1,0.8559185969643295,42.219.153.250,80,156.28.68.102,53611,TCP
0,4,108,1,0.8675023997202516,136.229.172.72,61201,42.219.153.250,80,TCP
0,4,35810,22,20.35202929750085,239.44.233.53,37551,42.219.153.250,80,TCP
0,4,63,10,0.8674548163544387,42.219.153.250,80,229.65.238.155,60670,TCP
0,4,64,7,0.8504523416049778,229.44.215.102,21110,42.219.153.250,80,TCP
0,4,50,1,0.8735888446681201,42.219.153.250,80,168.42.216.98,37241,TCP
0,7,57,1,0.8634742100257427,229.64.103.151,45250,42.219.153.250,80,TCP
0,18,99681,1,0.8655044054612517,42.219.153.250,80,229.229.233.121,41315,TCP
0,19,330,1,0.8515369549859315,184.227.216.102,5482,42.219.153.250,80,TCP
0,4,573,27,0.8516377843916416,42.219.153.250,80,131.104.48.203,19148,TCP
0,13,26397,5,0.8546537922229618,205.64.71.187,25470,42.219.153.250,80,TCP
0,8,122,5,0.8655740479007363,42.219.153.250,80,148.21.233.56,54430,TCP
0,13,36,43,0.8491810290142894,228.66.233.104,36075,42.219.153.250,80,TCP
0,8,8933,5,0.852043975610286,42.219.153.250,80,227.126.233.102,53,TCP
0,4,564,20,0.8683250932954252,42.219.153.250,80,234.243.233.129,55624,TCP
0,16,11106,1,0.8661009301431477,42.219.153.250,5071,225.67.31.93,40745,TCP
0,39,53,7,0.849299184512347,42.219.153.250,80,251.229.165.235,37491,TCP
0,21,6604,1,0.8683491807896644,177.229.120.184,51350,42.219.153.250,80,TCP
0,3,50,5,0.8460458514746279,42.219.153.250,80,160.14.216.130,21325,TCP
0,4,56,5,0.8539669183082879,42.219.153.250,80,229.193.232.125,5446,TCP
0,4,29780,1,0.8703533448278904,241.70.60.155,123,42.219.153.250,80,TCP
0,4,50,1,0.8562979116104543,42.219.153.250,80,50.63.153.102,41183,TCP
0,4,154,11,0.8486990255769342,42.219.153.250,80,4.229.233.8,5446,TCP
0,3,54,1,0.8511077750008553,42.219.153.250,80,84.126.233.92,20080,TCP
0,4,9989,19,0.8723789763171226,229.63.233.112,39800,42.219.153.250,80,TCP
0,10,53,1,6.392845988273621,139.250.231.179,21327,42.219.153.250,80,TCP
0,4,52,1,0.8705009969417006,126.227.178.150,41158,42.219.153.250,80,TCP
0,39,50,8,0.862508597318083,230.65.18.16,1778,42.219.153.250,5092,TCP
0,4,689,1,0.880650790873915,251.240.216.141,58595,42.219.153.250,80,TCP
0,19,136,1,0.8504152384120971,42.219.153.250,80,62.17.233.88,35872,TCP
0,3,62,5,0.8516385450493544,222.63.210.87,41850,42.219.153.250,80,TCP
0,4,55,1,0.8527162279933691,229.229.159.219,39784,42.219.153.250,80,TCP
0,11,41,1,0.8535976612474769,42.219.153.250,80,187.166.10.38,60302,TCP
0,4,52,5,14.983244955539703,42.219.153.250,80,137.231.167.114,55731,TCP
0,16,50,5,0.8639839352108538,222.44.9.187,3017,42.219.153.250,80,TCP
0,4,52,9,0.8521057579200715,219.39.166.102,45428,42.219.153.250,80,TCP
0,25,48,2,0.8587339601945132,42.219.153.250,80,234.206.177.105,5088,TCP
0,93,103,23,20.20322571694851,98.228.233.102,53419,42.219.153.250,443,TCP
0,4,50,17,0.8672512981574982,229.228.140.238,42355,42.219.153.250,443,TCP
0,21,46,5,0.8724339127074927,252.229.71.102,34849,42.219.153.250,80,TCP
0,4,43,10,0.8721785852685571,217.28.233.102,36928,42.219.153.250,80,TCP
0,82,6083,8,0.839573753066361,144.66.66.162,53,42.219.153.250,80,TCP
0,3,1263,5,16.435859128832817,42.219.153.250,80,229.63.168.129,17636,TCP
0,4,681,1,0.8486366516444832,230.230.166.102,36946,42.219.153.250,80,TCP
0,23,51,7,14.981653321534395,114.227.213.102,53582,42.219.153.250,80,TCP
0,4,11335,1,0.8704929677769542,230.3.233.144,28785,42.219.153.250,80,TCP
0,4,48,1,15.224877174943686,42.219.153.250,80,230.67.9.175,28805,TCP
0,4,46,5,0.8731560304295272,221.205.130.113,51342,42.219.153.250,80,TCP
0,18,1074,14,0.8482119510881603,101.69.233.102,39445,42.219.153.250,80,TCP
0,4,106,1,3.807731481269002,87.200.54.61,11229,42.219.153.250,80,TCP
0,9,59,2,14.991028681397438,42.219.153.250,5048,252.66.163.90,49082,TCP
0,4,586,1,0.8632230239454657,24.216.179.150,24286,42.219.153.250,80,TCP
0,4,57,14,19.62162074446678,42.219.153.250,80,71.58.233.102,54807,TCP
0,3,57,24,0.8509643487632275,42.219.153.250,80,229.44.159.130,53752,TCP
0,10,47,14,0.8707441538572311,246.237.218.208,4484,42.219.153.250,80,TCP
0,4,9160,1,0.8538674411829561,42.219.153.250,80,231.126.61.102,36596,TCP
0,4,109,1,0.8654535259120166,229.17.5.117,24789,42.219.153.250,80,TCP
0,4,54,1,0.873976526549086,39.66.142.90,20375,42.219.153.250,80,TCP
0,4,112,5,0.8584522632881999,219.44.166.123,21342,42.219.153.250,80,TCP
0,7,45,1,0.8624404761940241,42.219.153.250,80,233.11.170.129,21405,TCP
0,4,947,8,14.928880579769611,42.219.153.250,80,221.65.179.203,47381,TCP
0,14,343,5,14.136269833892584,82.61.233.97,63296,42.219.153.250,80,TCP
0,4,41,5,0.8510842791292816,230.66.17.115,56494,42.219.153.250,80,TCP
0,3,121,20,14.5642368234694,42.219.153.250,80,221.73.31.102,53,TCP
0,4,57,5,18.993884079158306,138.37.233.68,13498,42.219.153.250,80,TCP
0,4,1140,1,0.851466805441305,212.229.178.178,40706,42.219.153.250,80,TCP
0,38,188,5,0.8615887085907161,57.65.37.181,37955,42.219.153.250,80,TCP
0,4,52,37,0.8745072965975851,139.230.149.58,64997,42.219.153.250,80,TCP
0,3,57,1,16.835693277418613,42.219.153.250,80,218.207.233.187,5992,TCP
0,3,61,1,0.8540832144208252,216.64.155.193,39672,42.219.153.250,80,TCP
0,4,14766,6,0.8677342312876135,42.219.153.250,80,81.65.32.217,9968,TCP
0,30,62,1,0.865429776487872,153.48.173.131,51360,42.219.153.250,80,TCP
0,11,38,5,0.8402280032169074,54.12.20.93,56899,42.219.153.250,80,TCP
0,30,33,42,0.8655656806658953,42.219.153.250,80,179.63.19.102,35302,TCP
0,4,18755,1,21.804003842175007,42.219.153.250,80,128.4.131.200,50179,TCP
0,49,59,2,10.957713168114424,229.44.233.115,40096,42.219.153.250,80,TCP
0,4,5410,8,0.8596748937852681,42.219.153.250,80,229.240.147.150,33949,TCP
0,4,569,1,0.8656147008296102,186.66.242.102,5208,42.219.153.250,80,TCP
0,16,56,11,0.8532267983537167,42.219.153.250,80,230.60.148.102,9924,TCP
0,9,391,55,0.857426981208846,242.44.233.158,53,42.219.153.250,80,TCP
0,4,8633,28,0.8679574420675635,168.66.116.102,53,42.219.153.250,80,TCP
0,4,8485,1,0.8503881082870066,42.219.153.250,80,153.52.20.95,23823,TCP
0,4,8068,6,0.8582338700070977,42.219.153.250,80,154.56.31.195,65173,TCP
0,4,47,13,0.8607774248812348,42.219.153.250,80,213.25.233.52,27572,TCP
0,4,53,1,0.8647345353383571,234.65.49.192,42048,42.219.153.250,80,TCP
0,4,51,1,0.8842251214664429,229.74.20.181,35868,42.219.153.250,80,TCP
0,17,107,1,0.8539610020816326,42.219.153.250,80,254.64.200.92,39237,TCP
0,5,56,5,0.8497438312042505,105.228.16.215,36652,42.219.153.250,80,TCP
0,4,8367,12,0.8753872930537909,42.219.153.250,80,122.233.236.113,54122,TCP
0,4,59,9,0.8618532484397292,230.230.31.150,42890,42.219.153.250,80,TCP
0,4,627,30,14.428636908531189,84.44.15.135,13438,42.219.153.250,80,TCP
0,4,68,2,0.8509173570200801,42.219.153.250,80,142.65.244.102,39368,TCP
0,4,72,5,0.8584041728172451,42.219.153.250,80,252.203.69.102,23823,TCP
0,10,128,1,0.8592527287546545,42.219.153.250,80,124.64.184.102,61239,TCP
0,4,8375,1,0.8752008473966271,42.219.153.250,80,229.25.216.169,59432,TCP
0,3,51,23,0.8436322845518589,42.219.153.250,80,108.53.233.149,19136,TCP
0,4,6645,1,0.8567244715522975,129.64.216.102,54875,42.219.153.250,80,TCP
0,4,588,1,3.0995246674865484,42.219.153.250,80,119.229.233.127,35874,TCP
0,2,179,5,14.176463663578033,134.44.133.171,37605,42.219.153.250,80,TCP
0,4,59,8,0.8760011438280344,42.219.153.250,53398,58.10.71.115,51197,TCP
