te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,3,679,7,0.8105053876060992,232.126.71.91,51137,42.219.153.47,80,TCP
0,4,4211,6,0.8278027439955622,42.219.153.47,80,147.126.71.91,51315,TCP
0,4,751,10,2.720140378922224,42.219.153.47,80,147.144.71.91,51493,TCP
0,3,6448,3,0.8577161156572402,42.219.153.47,443,147.126.71.91,51289,TCP
0,3,1454,6,0.8427584578748792,42.219.153.47,80,147.126.71.91,51755,TCP
0,4,6242,7,4.86176642216742,147.126.71.91,51396,42.219.153.47,80,TCP
0,3,5447,10,0.8495729367714375,42.219.153.47,80,81.126.71.134,3972,TCP
0,4,695,1,0.7890974369365722,42.219.153.47,80,147.126.71.91,51399,TCP
0,4,58,1,13.09938856959343,42.219.153.47,80,147.126.71.91,51110,TCP
0,3,6244,1,0.8279063624795526,42.219.153.47,80,147.126.71.91,51221,TCP
0,3,7841,1,0.821826847968623,147.126.71.91,51153,42.219.153.47,80,TCP
0,4,7554,1,0.8081974675878882,42.219.153.47,80,147.126.71.91,31826,TCP
0,4,6206,1,12.006599977612495,42.219.153.47,80,147.126.31.101,51172,TCP
0,4,4786,1,0.8290582518093288,42.219.153.47,80,147.126.71.91,51390,TCP
0,4,6183,1,0.8150535291060805,42.219.153.47,80,147.126.71.91,51732,TCP
0,4,4792,1,20.5353971645236,42.219.153.47,80,147.126.71.91,44244,TCP
0,4,21345,7,0.8609035250265151,42.219.153.47,80,147.126.40.91,51266,TCP
0,4,74,8,0.8256161066237837,147.126.71.91,51230,42.219.153.47,80,TCP
0,4,8411,1,0.829666186356917,42.219.153.47,80,147.126.233.91,51660,TCP
0,12,567,6,0.8294010548852384,42.219.153.47,80,147.126.71.91,51104,TCP
0,4,2079,9,0.8438083345536143,42.219.153.47,80,147.126.156.91,51221,TCP
0,4,6446,7,24.337787814438343,147.126.71.91,51307,42.219.153.47,80,TCP
0,16,8000,13,0.8246068828739226,142.126.71.91,51171,42.219.153.47,80,TCP
0,4,5306,1,0.8066971125081182,147.126.71.91,51411,42.219.153.47,80,TCP
0,4,621,6,0.7958717700093985,42.219.153.47,80,147.126.71.91,51135,TCP
0,19,682,19,0.8282855926081538,147.126.71.91,51126,42.219.153.47,80,TCP
0,4,6679,6,0.8049051719717681,42.219.153.47,80,147.126.71.91,51281,TCP
0,3,7987,8,0.8158598262816668,42.219.153.47,80,147.126.71.91,51423,TCP
0,74,632,1,0.8020210959948599,42.219.153.47,80,147.126.71.91,51127,TCP
0,3,7538,1,0.8456401673611253,147.126.71.91,51186,42.219.153.47,80,TCP
0,3,56,6,0.8666639013681561,42.219.153.47,80,147.88.148.91,44855,TCP
0,4,5866,6,0.8302993071265519,42.219.153.47,80,147.126.71.91,50875,TCP
0,3,731,4,0.89917365135625,42.219.153.47,80,147.126.32.91,51082,TCP
0,4,8557,8,21.44322084635496,42.219.153.47,80,147.126.71.91,51160,TCP
0,4,57132,1,17.734651409089565,42.219.153.47,443,16.126.71.91,51109,TCP
0,4,101,9,0.8440858055837452,138.126.71.91,51416,42.219.153.47,80,TCP
0,4,254,8,0.8445963759440929,42.219.153.47,80,57.126.71.91,51341,TCP
0,4,2187,201,2.7077969326637685,248.126.42.91,51418,42.219.153.47,80,TCP
0,4,800,1,13.130776349455118,147.126.71.91,5146,42.219.153.47,80,TCP
0,4,696,2,9.036987533792853,42.219.153.47,80,147.126.71.74,51161,TCP
0,3,1406,7,164.34761077165604,42.219.153.47,80,147.60.31.91,51226,TCP
0,4,4799,1,0.8259777571074665,42.219.153.47,80,147.126.71.91,51698,TCP
0,20,5712,8,0.8253297612536699,42.219.153.47,80,147.126.71.133,51727,TCP
0,3,668,1,0.8256237132009119,42.219.153.47,80,147.126.71.91,51289,TCP
0,4,61,1,0.8211978685576469,147.126.31.91,51164,42.219.153.47,80,TCP
0,4,721,6,0.8068285372573882,42.219.153.47,80,147.126.71.188,51635,TCP
0,4,6879,1,2.777511719148606,42.219.153.47,80,146.126.71.91,51154,TCP
0,12,748,6,4.666284827515483,42.219.153.47,80,147.126.71.91,51048,TCP
0,3,4881,6,0.828000684035942,42.219.153.47,80,119.80.71.91,51293,TCP
0,4,7548,8,36.21817675977945,76.126.31.91,24344,42.219.153.47,80,TCP
0,4,678,8,2.7825805731117725,42.219.153.47,80,147.126.71.91,51175,TCP
0,4,6616,7,0.8431933005340397,42.219.153.47,80,147.126.71.91,51162,TCP
0,11,123,8,0.8239066551905125,42.219.153.47,80,147.126.71.91,7374,TCP
0,3,726,69,0.846096477471292,42.219.153.47,80,147.126.71.91,51679,TCP
0,4,26848,8,0.8188486194703728,42.219.153.47,80,147.126.71.91,51016,TCP
0,4,750,2,0.8246777930762619,42.219.153.47,80,30.126.221.91,63374,TCP
0,3,6049,1,0.8345355789642781,42.219.153.47,80,70.126.71.91,51276,TCP
0,4,5597,1,0.8381683111656457,147.126.71.91,46793,42.219.153.47,80,TCP
0,3,696,8,0.7975734458304942,42.219.153.47,80,147.126.71.91,51165,TCP
0,3,5195,1,0.831705256132409,42.219.153.47,80,147.126.71.91,62035,TCP
0,4,7779,7,0.8083715736865997,42.219.153.47,80,67.126.141.91,50902,TCP
0,4,6058,8,0.8474501946475357,42.219.153.47,80,147.126.71.91,51214,TCP
0,3,661,115,19.7424726895988,147.126.71.91,51396,42.219.153.47,80,TCP
0,21,54,6,0.859848661813885,42.219.153.47,80,153.126.71.91,51305,TCP
0,4,681,7,0.8309576141182333,42.219.153.47,80,147.126.71.91,51887,TCP
0,4,608,22,0.8308182447217405,42.219.153.47,80,147.126.118.91,51410,TCP
0,4,21579,1,2.7322250325232744,42.219.153.47,80,134.126.71.91,50927,TCP
0,4,7950,6,0.8398078666068614,42.219.153.47,80,147.66.71.33,58984,TCP
0,4,626,1,12.366705480962992,42.219.153.47,80,147.62.233.91,51366,TCP
0,3,622,1,0.8330598184838891,42.219.153.47,80,147.70.71.91,37679,TCP
0,4,39478,6,185.16792529821396,42.219.153.47,80,147.126.238.91,30989,TCP
0,3,56,1,0.8432285443414003,42.219.153.47,80,147.126.71.91,51111,TCP
0,3,1549,1,0.8200908580329269,147.126.71.91,51286,42.219.153.47,80,TCP
0,4,3829,1,0.8405996267683804,147.126.31.91,51980,42.219.153.47,80,TCP
0,4,8375,6,0.801163834752515,42.219.153.47,80,147.126.71.91,51388,TCP
0,4,58,7,0.8329141102731228,147.126.71.91,53,42.219.153.47,80,TCP
0,4,650,12,0.8267968164291233,42.219.153.47,80,147.126.71.91,48947,TCP
0,3,6004,7,0.8572336896322668,42.219.153.47,80,147.126.119.91,51916,TCP
0,4,7790,6,0.8387761611957103,147.126.71.91,51392,42.219.153.47,80,TCP
0,3,634,1,0.8138956390321255,42.219.153.47,80,147.126.162.91,51158,TCP
0,4,4999,1,0.8315935239661485,42.219.153.47,80,147.125.71.178,51086,TCP
0,4,5616,102,0.843470940599218,42.219.153.47,80,52.126.71.91,51160,TCP
0,4,4737,7,0.8349360229913145,62.126.71.91,51235,42.219.153.47,80,TCP
0,4,6849,1,13.313228722661734,42.219.153.47,80,147.126.233.91,51016,TCP
0,4,5039,9,0.8330396187957376,147.126.71.91,51475,42.219.153.47,80,TCP
0,3,6104,1,0.7829613802023232,42.219.153.47,80,147.126.71.91,51026,TCP
0,3,629,1,0.8108097352087498,42.219.153.47,80,147.126.71.91,51164,TCP
0,3,615,1,0.8366093009244651,42.219.153.47,80,128.87.71.91,51510,TCP
0,4,4542,8,0.8454172101337463,42.219.153.47,80,147.126.71.91,51134,TCP
0,4,5708,1,0.8019736816640943,42.219.153.47,80,147.126.38.91,51426,TCP
0,4,7402,1,0.8120027845725417,42.219.153.47,80,147.126.71.233,51061,TCP
0,4,5904,1,0.8102351005654782,42.219.153.47,80,147.126.71.91,51246,TCP
0,4,5789,6,0.8035474824719131,42.219.153.47,53,147.126.71.203,51287,TCP
0,3,5027,1,0.8141791108064353,146.126.71.91,51320,42.219.153.47,80,TCP
0,4,23011,9,0.8424345867242664,147.126.71.91,51411,42.219.153.47,80,TCP
0,4,5620,11,0.8267138202209026,42.219.153.47,80,74.126.71.91,51174,TCP
0,4,23358,6,0.8455924149602652,42.219.153.47,80,147.126.71.91,51345,TCP
0,4,339,6,9.178513141348958,42.219.153.47,80,125.126.71.91,43076,TCP
0,4,786,7,0.8490318555850536,147.126.198.91,51170,42.219.153.47,80,TCP
0,4,6298,1,9.175593568012118,42.219.153.47,80,147.126.233.91,51386,TCP
0,4,4575,10,0.83567462163046,147.126.71.91,51215,42.219.153.47,80,TCP
0,3,5056,18,0.8309764615260065,42.219.153.47,80,147.234.71.91,61994,TCP
0,4,7423,1,2.8214128254912794,42.219.153.47,80,147.126.71.91,51424,TCP
0,4,633,1,0.8194119287654757,42.219.153.47,80,147.126.71.91,65262,TCP
0,3,356,1,0.8244493422098458,42.219.153.47,80,147.126.71.91,6430,TCP
0,4,6779,9,0.8414521550294012,42.219.153.47,80,147.126.71.91,51273,TCP
0,4,4885,1,0.8137792584020644,42.219.153.47,80,147.126.71.91,51420,TCP
0,4,5186,9,18.29532578587532,42.219.153.47,80,147.126.71.91,51026,TCP
0,4,5481,8,0.8583528706803918,147.126.221.91,51646,42.219.153.47,80,TCP
0,3,678,1,0.8142620224971324,42.219.153.47,80,53.126.71.91,51336,TCP
0,4,712,6,0.8430299281608313,42.219.153.47,80,147.126.71.91,51205,TCP
0,4,44464,1,0.8343406815547496,42.219.153.47,80,50.67.71.91,51129,TCP
0,4,6133,1,16.069707579910755,42.219.153.47,80,147.126.71.91,5071,TCP
0,4,68,9,0.8244823040440679,147.126.147.91,51255,42.219.153.47,80,TCP
0,17,704,6,0.8122161068022251,42.219.153.47,80,193.126.71.91,51318,TCP
0,3,8984,1,14.326098896563053,42.219.153.47,80,155.126.71.91,51186,TCP
0,4,1377,2,0.7997818042058498,42.219.153.47,80,147.126.71.91,5532,TCP
0,16,7471,1,0.8607008520048112,42.219.153.47,80,147.126.168.91,51089,TCP
0,3,697,6,0.8569838558323681,42.219.153.47,53,147.126.71.145,51266,TCP
0,4,5176,1,23.909031093120575,147.126.71.91,18582,42.219.153.47,80,TCP
0,4,6882,1,0.8438780615106225,42.219.153.47,80,147.229.71.134,51314,TCP
0,4,7400,7,0.7982529667206109,42.219.153.47,80,226.126.71.91,51211,TCP
0,3,4535,54,21.170423973351717,42.219.153.47,80,147.126.71.91,51248,TCP
0,4,5671,8,0.8401663899421692,42.219.153.47,80,63.126.206.91,41390,TCP
0,4,6173,7,0.8191979303956032,140.126.71.91,51396,42.219.153.47,53,TCP
0,4,29603,86,0.8168458922300488,42.219.153.47,80,104.126.71.91,51308,TCP
0,4,6920,29,0.8377332149539143,42.219.153.47,80,147.126.31.91,50946,TCP
0,24,1806,1,0.8029796937480569,42.219.153.47,80,147.126.71.91,57497,TCP
0,3,1040,9,0.8221786099020392,42.219.153.47,80,147.126.71.91,51201,TCP
0,4,58,18,0.8403925588354468,42.219.153.47,80,147.126.71.91,51506,TCP
0,22,8885,7,16.85502277314663,147.65.71.91,51396,42.219.153.47,80,TCP
0,4,25425,12,0.841902210842818,42.219.153.47,80,98.126.38.91,51304,TCP
0,4,58,8,0.8363008119631559,42.219.153.47,80,147.126.71.187,51062,TCP
0,3,6242,1,0.8322989917360246,147.126.71.91,60597,42.219.153.47,80,TCP
0,3,8651,8,0.8044024617411196,122.126.71.91,51070,42.219.153.47,443,TCP
0,3,5694,5,0.8256102749146521,42.219.153.47,80,147.126.71.91,64447,TCP
0,4,102,1,0.8616962148807943,42.219.153.47,80,147.126.71.91,60542,TCP
0,4,6803,1,16.481598660349846,147.126.71.91,44140,42.219.153.47,80,TCP
0,4,4808,7,19.9634745195508,42.219.153.47,80,147.126.71.91,51154,TCP
0,4,6248,1,0.7994011372793466,42.219.153.47,80,147.126.71.91,51283,TCP
0,3,4878,5,0.7870699460618198,42.219.153.47,80,147.126.71.91,51024,TCP
0,3,8141,22,0.83841966628097,147.126.71.91,51792,42.219.153.47,80,TCP
0,3,740,7,0.8168045631609857,42.219.153.47,443,147.126.71.91,51149,TCP
0,3,7931,29,18.177429925650358,42.219.153.47,80,147.126.71.238,51632,TCP
0,4,27555,29,91.95127934217453,42.219.153.47,80,147.55.71.91,51521,TCP
0,4,683,7,0.8065545314457268,42.219.153.47,80,147.126.71.91,51327,TCP
0,3,551,1,14.637100394815207,147.61.71.91,51376,42.219.153.47,80,TCP
0,3,4977,7,0.8230259825941175,42.219.153.47,80,147.62.71.91,51367,TCP
0,4,691,34,0.8505440431181341,42.219.153.47,80,147.126.71.91,2851,TCP
0,3,623,1,0.8191300628241152,42.219.153.47,80,147.126.71.91,51245,TCP
0,3,701,8,0.8151298484299332,147.47.59.191,50876,42.219.153.47,80,TCP
0,3,4467,30,0.8325422331690788,42.219.153.47,80,147.126.71.91,51385,TCP
0,4,678,1,0.8407333334907889,42.219.153.47,80,92.76.71.91,51432,TCP
0,4,100,1,11.301030110567808,42.219.153.47,80,147.126.71.91,3195,TCP
0,3,7061,8,19.648773182183504,42.219.153.47,80,147.126.58.91,51329,TCP
0,4,7631,4,0.8331464489456266,42.219.153.47,443,147.126.71.91,50920,TCP
