te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,4,55,1,0.8373913415707648,218.170.124.69,49452,42.219.156.188,25,TCP
0,26,52,5,0.833093540975824,100.9.124.210,53418,42.219.156.188,25,TCP
0,3,41,1,0.8180660717189312,187.79.124.69,36076,42.219.156.188,443,TCP
0,8,46,25,0.813700741622597,149.108.124.69,36499,42.219.156.188,25,TCP
0,67,30035,6,23.14424892514944,214.9.94.103,3839,42.219.156.188,25,TCP
0,220,45,23,0.8234531341586262,144.59.124.69,34886,42.219.156.188,25,TCP
0,53,56,1,13.70188356935978,237.89.40.69,53726,42.219.156.188,23,TCP
0,27,62,14,0.862842948641628,42.219.156.188,23,140.10.124.207,41008,TCP
0,2,52,7,2.7591027882881463,210.65.82.64,51819,42.219.156.188,25,TCP
0,4,505,1,0.7918521165847778,214.102.124.145,54230,42.219.156.188,25,TCP
0,24,42,1,6.33811379224062,109.8.147.188,11081,42.219.156.188,25,TCP
0,4,54,6,0.8571213658433408,133.114.109.68,36169,42.219.156.188,23,TCP
0,24,489,1,19.20571880042553,37.65.124.245,59769,42.219.156.188,25,TCP
0,31,849,1,0.8359182856511325,139.149.124.69,49175,42.219.156.188,25,TCP
0,3,239,1,0.8505640737712383,146.8.124.15,61317,42.219.156.188,23,TCP
0,76,38,1,0.8329969374462962,7.208.134.54,23084,42.219.156.188,25,TCP
0,54,138,1,0.8009547383990139,90.159.52.106,12680,42.219.156.188,37575,TCP
0,19,47,1,0.8173448836896569,133.7.124.69,52465,42.219.156.188,25,TCP
0,119,33,5,0.7877565664239228,178.159.9.69,50476,42.219.156.188,25,TCP
0,2,176,5,31.443818360567093,214.8.124.210,42249,42.219.156.188,25,TCP
0,19,47,6,0.8513016582001001,10.49.99.139,35642,42.219.156.188,23,TCP
0,79,60,1,0.7776687238365412,92.193.124.173,44489,42.219.156.188,25,TCP
0,3,41,1,12.2477250918746,215.76.156.232,53,42.219.156.188,23,TCP
0,11,39,1,14.693222735077143,34.239.94.140,31687,42.219.156.188,25,TCP
0,50,47,1,0.7883649235591292,179.92.159.123,61756,42.219.156.188,5074,TCP
0,93,33,3,0.8047496597282588,101.120.49.69,3848,42.219.156.188,25,TCP
0,20,215,1,0.82386186090298,147.107.115.69,64166,42.219.156.188,25,TCP
0,82,62,1,0.8111910782754421,215.103.47.186,3858,42.219.156.188,25,TCP
0,9,274,6,0.7709004760254174,131.127.124.135,15274,42.219.156.188,25,TCP
