te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,2,586,5,0.8315629286225885,42.219.153.82,110,192.192.110.187,44990,TCP
0,3,446,5,0.8164245723746717,42.219.153.82,110,192.192.110.187,43697,TCP
0,3,385,5,0.8368487390689552,42.219.153.82,110,192.192.110.187,43640,TCP
0,3,431,5,0.8251679101958871,42.219.153.82,110,192.192.110.187,45007,TCP
0,3,441,5,0.8293713892344385,42.219.153.82,110,192.192.110.187,43719,TCP
0,12,466,35,0.8185286361258477,42.219.153.82,110,192.151.110.187,44967,TCP
0,3,619,5,0.8259929702617228,42.219.153.82,110,192.192.110.187,44927,TCP
0,2,531,5,0.8163369277026504,42.219.153.82,110,192.192.110.186,44932,TCP
0,21,534,5,0.8215803948696703,42.219.153.82,110,192.192.110.187,44938,TCP
0,3,543,5,0.8099410641007125,42.219.153.82,110,192.192.110.187,44925,TCP
0,2,767,5,0.8395990238059312,42.219.153.82,110,192.192.110.187,43718,TCP
0,3,594,5,0.8349616318009794,42.219.153.82,110,192.192.110.187,44957,TCP
0,26,347,5,0.8066731095314026,42.219.153.82,110,192.192.110.187,45013,TCP
0,3,537,5,0.8555965006817132,42.219.153.82,110,192.192.110.187,44973,TCP
0,3,454,5,0.8240575189702213,42.219.153.82,110,192.192.110.187,43689,TCP
0,3,392,2,0.8451120173558593,42.219.153.82,110,107.192.110.187,45013,TCP
0,3,312,5,0.8229888794012368,42.219.153.82,110,192.192.110.187,44957,TCP
0,3,459,5,0.8280912023037672,42.219.153.82,110,192.192.110.187,44943,TCP
0,3,591,5,0.8384123132564127,42.219.153.82,110,192.62.110.187,44947,TCP
0,36,550,5,0.8310908137355,42.219.153.82,110,192.192.110.187,45018,TCP
0,3,452,6,0.8145389019045979,42.219.153.82,110,192.192.110.187,43661,TCP
0,3,619,5,0.8203280987218022,42.219.153.82,110,221.192.110.187,44935,TCP
0,2,415,5,0.82706144079566,42.219.153.82,110,192.192.110.187,44970,TCP
0,3,521,5,0.8261030120775104,42.219.153.82,110,192.192.110.187,44941,TCP
0,3,587,5,0.8410345539450645,42.219.153.82,110,192.192.110.60,44984,TCP
0,3,472,5,0.83156783063896,42.219.153.82,110,192.192.110.187,44933,TCP
0,3,580,5,0.823489983798936,42.219.153.82,110,192.192.110.187,44985,TCP
0,4,346,5,0.8300740679260343,42.219.153.82,110,192.4.110.187,44966,TCP
0,3,429,5,0.8279607917647809,42.219.153.82,110,192.192.110.187,45022,TCP
0,3,240,5,0.8416103718336672,42.219.153.82,110,192.192.110.187,44346,TCP
0,3,441,5,0.8057572776451707,42.219.153.82,110,192.192.110.187,44993,TCP
0,2,264,5,0.8437403824646026,42.219.153.82,110,192.192.110.187,44955,TCP
0,3,549,5,0.8299059625715017,42.219.153.82,110,192.192.110.187,44996,TCP
0,3,539,5,0.8034085356630385,42.219.153.82,110,192.192.110.144,44969,TCP
0,51,34,1,0.8203294510021806,42.219.153.82,110,192.192.110.187,44970,TCP
0,9,584,5,0.8322225878946483,42.219.153.82,110,192.192.110.187,44966,TCP
0,3,513,5,0.8160126339644194,42.219.153.82,110,192.192.110.193,44955,TCP
