te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,3,619,6,0.8973457908723503,42.219.153.165,80,179.126.71.91,15948,TCP
0,3,6588,7,0.8366027085576206,42.219.153.165,80,179.126.71.91,17785,TCP
0,4,1406,8,0.9015224778559059,42.219.153.165,80,179.126.71.91,17092,TCP
0,3,4330,10,0.9221905621234328,42.219.153.165,80,246.126.71.91,15465,TCP
0,3,810,8,0.8459031013771892,42.219.153.165,80,179.126.71.91,17318,TCP
0,3,5166,9,0.8312082930933684,42.219.153.165,80,179.126.71.91,16118,TCP
0,3,7736,5,0.8907759902067482,42.219.153.165,80,179.126.71.91,16116,TCP
0,3,648,8,0.8347875257022679,42.219.153.165,80,179.126.11.141,18212,TCP
0,3,6990,7,5.077357102185488,42.219.153.165,53,179.126.71.154,16070,TCP
0,3,5663,9,7.670464938506484,179.126.71.91,15667,42.219.153.165,80,TCP
0,3,71,10,0.8680632580071688,42.219.153.165,80,179.126.71.91,15294,TCP
0,3,6914,6,0.9080288903787732,42.219.153.165,80,179.126.71.91,15426,TCP
0,3,8498,12,11.333000047132373,42.219.153.165,443,179.126.71.91,16272,TCP
0,3,5200,7,0.8733761140611023,42.219.153.165,80,179.126.71.91,16066,TCP
0,3,5138,8,0.9073379596229643,42.219.153.165,80,179.126.71.91,15683,TCP
0,3,13795,1,0.8743974238168448,42.219.153.165,80,179.126.71.91,16065,TCP
0,3,9331,7,0.884467433206737,42.219.153.165,80,179.126.112.138,16172,TCP
0,3,5663,7,0.8737010839395225,42.219.153.165,80,179.126.71.91,16960,TCP
0,3,6028,7,0.8889013915322721,42.219.153.165,80,179.126.233.111,15661,TCP
0,3,1116,8,11.258142538368702,42.219.153.165,80,179.126.71.91,15456,TCP
0,3,484,14,0.8556757781188935,179.126.71.91,15223,42.219.153.165,80,TCP
0,3,48,8,0.845408673863858,42.219.153.165,80,179.126.71.91,15603,TCP
0,3,6415,10,7.001072628423572,42.219.153.165,80,179.126.71.91,15909,TCP
0,3,5252,11,0.8477412729989737,42.219.153.165,80,179.126.71.91,15480,TCP
0,3,539,9,0.9108534660190344,179.126.71.91,15707,42.219.153.165,80,TCP
0,3,8895,12,0.9211608006153256,42.219.153.165,80,179.126.71.91,16787,TCP
0,3,15278,9,0.8923245202749968,179.126.71.91,15488,42.219.153.165,80,TCP
0,3,8335,7,0.8963953068014234,42.219.153.165,80,179.126.71.91,15615,TCP
0,3,544,7,0.9200579314492643,42.219.153.165,80,179.126.71.91,16004,TCP
0,3,6063,5,0.8714410008396953,42.219.153.165,80,179.126.71.91,16422,TCP
0,3,56,8,0.8844693771097809,42.219.153.165,80,179.126.71.91,15513,TCP
0,3,18625,8,0.8691593657713383,42.219.153.165,80,179.126.71.91,15524,TCP
0,3,7499,8,0.8480865270830691,42.219.153.165,80,179.126.71.91,16402,TCP
0,3,6911,6,0.8535983373876661,42.219.153.165,80,179.126.71.91,15467,TCP
0,3,5517,11,0.8350727723445743,42.219.153.165,80,179.126.71.91,16952,TCP
0,4,3935,13,0.89452865277417,179.126.71.91,49993,42.219.153.165,80,TCP
0,3,6537,11,2.4138471828773618,42.219.153.165,80,179.126.71.91,15256,TCP
0,3,6768,12,0.8840967393480241,42.219.153.165,80,232.126.71.91,15519,TCP
0,3,57,9,0.8470447640866041,42.219.153.165,80,179.126.71.91,16967,TCP
0,3,12564,9,0.9306996173691005,42.219.153.165,80,179.126.233.91,15511,TCP
0,4,9498,7,0.890140333911404,179.126.71.91,15719,42.219.153.165,80,TCP
0,3,7022,8,2.5967275528237224,42.219.153.165,23,179.126.233.91,15185,TCP
0,3,490,7,0.8923019540961832,42.219.153.165,80,179.126.71.91,16056,TCP
0,3,18213,7,2.5503475475125015,42.219.153.165,80,179.126.71.91,16973,TCP
0,3,6598,7,0.89329740148969,42.219.153.165,80,179.126.71.91,15534,TCP
0,3,13372,7,0.8211481722537428,42.219.153.165,80,179.126.71.91,16014,TCP
0,3,700,14,0.941022165119648,179.126.71.91,15290,42.219.153.165,80,TCP
0,3,765,6,0.8942489842884243,42.219.153.165,80,179.126.71.91,15499,TCP
0,3,770,8,0.8804655284620821,42.219.153.165,80,215.126.71.91,16101,TCP
0,3,5760,11,0.8549383627250791,42.219.153.165,80,179.126.71.91,16052,TCP
