te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,4,8013,5,14.117039054632187,42.219.153.220,80,172.229.239.194,57906,TCP
0,4,6536,3,16.318075507879257,42.219.153.220,80,180.247.141.194,42171,TCP
0,22,4945,5,0.8599706206005067,42.219.153.220,80,56.56.137.129,44864,TCP
0,4,53,1,17.622700173407793,42.219.153.220,80,124.175.174.103,57123,TCP
0,4,20303,14,0.7971532247029245,42.219.153.220,80,48.228.92.166,24522,TCP
0,4,6510,5,0.8641000622883439,22.23.71.184,45825,42.219.153.220,80,TCP
0,17,48,24,0.8331306441687047,172.58.71.237,36022,42.219.153.220,80,TCP
0,4,101,1,0.8571387764532119,42.219.153.220,80,79.126.14.99,3015,TCP
0,4,48,1,0.8790378584526479,251.57.143.180,17561,42.219.153.220,80,TCP
0,19,472,5,0.8519635149277747,42.219.153.220,80,84.228.161.194,17795,TCP
0,4,11131,1,0.8284017196856439,42.219.153.220,80,224.178.167.218,26935,TCP
0,4,1097,4,0.8613566234707832,42.219.153.220,80,219.74.163.162,46173,TCP
0,4,46,1,0.872622893890366,42.219.153.220,80,201.126.221.194,47046,TCP
0,4,4571,2,0.8443615017458797,42.219.153.220,80,205.56.226.23,41618,TCP
0,4,106,2,0.8323618727736175,42.219.153.220,443,170.228.158.194,60252,TCP
0,4,109,2,0.839773045387119,85.228.60.50,60451,42.219.153.220,80,TCP
0,4,14402,2,14.029708787798882,153.126.117.65,10885,42.219.153.220,80,UDP
0,4,171,8,0.8582586336415261,42.219.153.220,53,133.58.146.194,38583,TCP
0,4,48,16,0.838730352697894,42.219.153.220,80,58.126.118.90,27294,TCP
0,13,14490,66,0.873251197161153,42.219.153.220,80,80.111.213.136,33848,TCP
0,50,50,8,0.8588439174927771,175.121.138.194,4145,42.219.153.220,443,TCP
0,4,4602,1,0.881791946478188,42.219.153.220,38685,251.228.233.56,5510,TCP
0,4,109,58,0.8502987732645124,42.219.153.220,80,131.67.234.120,53,TCP
0,4,103,1,0.8253539332654327,63.227.19.251,18142,42.219.153.220,80,UDP
0,4,49,26,0.8409664328210056,42.219.153.220,80,133.228.233.75,63636,TCP
0,4,39921,45,0.8510726157110184,106.209.233.139,29745,42.219.153.220,80,TCP
0,4,51,5,0.8823331966996193,121.126.130.70,15974,42.219.153.220,80,TCP
0,4,611,7,4.479168101213872,109.52.120.194,58656,42.219.153.220,80,TCP
0,4,5264,5,0.868037142092362,198.126.133.194,53,42.219.153.220,80,TCP
0,4,106,5,0.8588522002100945,250.68.233.5,27386,42.219.153.220,17,TCP
0,3,8955,1,0.8643408527132124,227.229.71.67,32893,42.219.153.220,5035,TCP
0,3,9187,1,0.8500705759506673,155.72.168.191,36233,42.219.153.220,80,TCP
0,4,19485,1,2.566837254446,146.228.30.88,13352,42.219.153.220,80,TCP
0,4,51,10,0.8731171523686498,42.219.153.220,80,170.229.233.93,3594,TCP
0,4,6527,1,0.8782396749593318,42.219.153.220,80,131.62.71.199,55436,TCP
0,4,3103,10,0.8577568531036377,42.219.153.220,80,176.126.118.201,46669,TCP
0,4,222,11,0.8124323871452361,168.228.136.83,53,42.219.153.220,53,TCP
0,47,51,15,0.8412118717096746,42.219.153.220,80,204.57.161.118,36172,TCP
0,4,56,7,0.8319104646798223,28.128.233.91,10071,42.219.153.220,80,TCP
0,21,12993,2,0.8440119372680783,42.219.153.220,80,68.126.180.147,32680,TCP
0,40,263120,146,0.8192303006071597,78.79.83.99,58436,42.219.153.220,17,TCP
0,4,5185,1,0.8296704122330993,50.197.233.194,28452,42.219.153.220,80,TCP
0,4,8026,1,0.833224036032334,220.181.142.194,11486,42.219.153.220,80,TCP
0,27,5978,2,0.8365283331368119,42.219.153.220,80,23.142.239.194,25317,TCP
0,4,53,39,0.8302822345867753,42.219.153.220,53,252.247.5.94,2237,TCP
0,4,8428,1,0.8535313995089382,128.198.135.173,33753,42.219.153.220,80,TCP
0,4,50,5,0.8564354216214269,42.219.153.220,80,78.228.71.58,52803,TCP
0,4,382,2,0.8529417207464576,205.60.168.194,30634,42.219.153.220,80,TCP
0,4,44,5,0.8727471346501261,151.67.31.108,45295,42.219.153.220,80,TCP
0,4,42,1,0.8676167519297451,128.56.149.194,5105,42.219.153.220,80,TCP
