te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,3,72,1,0.8370661181397736,42.219.154.18,58987,137.8.72.143,53,UDP
0,3,72,1,0.8378657384309918,42.219.154.18,58833,137.8.71.143,53,UDP
0,3,72,1,0.8310920814983547,42.219.154.18,59313,216.8.72.143,53,UDP
0,3,73,1,0.8232962696347386,42.219.154.18,58675,217.8.72.143,53,UDP
0,3,72,1,0.840738827129826,42.219.154.18,59462,137.8.72.143,53,UDP
0,3,72,1,0.8172730437945575,42.219.154.18,58950,137.8.72.143,53,UDP
0,3,72,1,0.8294366367626935,42.219.154.18,58974,137.8.72.143,53,UDP
0,3,72,1,0.828990806825459,42.219.154.18,58869,137.8.71.143,53,UDP
0,3,72,1,0.8238141930196434,42.219.154.18,59087,137.8.72.143,53,UDP
0,3,72,1,0.8353493981994689,42.219.154.18,58358,137.8.72.143,53,UDP
0,3,73,1,0.82738455128856,42.219.154.18,59059,94.8.72.143,53,UDP
0,3,72,1,0.8120775825809687,42.219.154.18,58684,137.8.72.143,53,UDP
0,3,73,1,0.8300264845602214,42.219.154.18,58528,137.8.72.143,53,UDP
0,3,73,1,0.8183116796426475,42.219.154.18,58584,137.8.72.143,53,UDP
0,3,72,37,0.8419632324948907,42.219.154.18,58773,137.8.71.143,53,UDP
0,3,73,1,0.8238570434041321,137.8.72.143,53,42.219.154.18,58929,UDP
0,3,72,1,0.8264936520718038,42.219.154.18,59305,137.8.72.143,53,UDP
0,3,72,1,0.8319381019100547,42.219.154.18,60129,137.8.72.143,53,UDP
0,3,72,1,0.8167702490463853,42.219.154.18,58325,137.8.72.143,53,UDP
0,3,72,1,0.8108447254635394,42.219.154.18,59440,137.8.72.143,53,UDP
0,3,73,1,0.8273711975198239,42.219.154.18,58949,137.8.72.143,53,UDP
0,3,72,1,0.8255202637519687,42.219.154.18,58326,137.8.72.143,53,UDP
0,3,72,1,0.8252838682383299,42.219.154.18,58984,137.8.72.143,53,UDP
0,3,72,1,0.8318580638151616,42.219.154.18,58983,137.8.72.143,53,TCP
0,3,72,1,0.8363381687086076,42.219.154.18,58806,137.8.72.143,53,UDP
0,3,72,1,0.813708855304867,42.219.154.18,58729,137.8.72.143,53,UDP
