te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,3,77,1,0.8127130698412657,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.8062446056865156,83.96.221.56,123,42.219.155.128,123,UDP
0,12,77,1,0.8024373447988182,83.164.221.56,123,42.219.155.128,123,UDP
0,3,79,1,0.8043355238623917,83.164.221.56,123,42.219.155.128,123,UDP
0,3,75,1,0.8231594357639551,83.164.221.56,123,42.219.155.128,123,UDP
0,10,76,1,0.8144406080245972,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.8220654409378767,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.8149520235601813,136.164.221.56,123,42.219.155.128,123,UDP
0,3,79,1,0.8319924466777593,83.164.221.56,123,42.219.155.128,123,UDP
0,23,79,1,0.8182752525899559,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,6,0.8187551430892199,42.219.155.128,123,83.164.221.56,123,UDP
0,3,77,1,0.8119023777544498,83.164.221.56,123,42.219.155.128,123,UDP
0,3,80,1,0.799632630776614,83.164.221.230,123,42.219.155.128,123,UDP
0,3,77,1,0.8128825274761766,85.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.8170135749969631,83.164.221.56,123,42.219.155.128,42762,UDP
0,20,79,1,0.8058129746932536,83.164.221.56,123,42.219.155.128,123,UDP
0,3,79,1,0.8072299109771848,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.8123734784312546,83.164.221.56,123,42.219.155.128,143,UDP
0,3,78,1,0.810600807890296,42.219.155.128,123,83.164.221.56,123,UDP
0,3,102,1,0.7954332085791975,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.8249123292043805,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8115780840162188,42.219.155.128,123,83.164.221.56,123,UDP
0,3,77,1,0.8148597304243594,83.164.221.56,123,42.219.155.128,123,UDP
0,3,79,1,0.8193309609778225,83.164.221.56,123,42.219.155.128,123,UDP
0,3,75,1,0.8064819308929145,85.164.221.56,123,42.219.155.128,42764,UDP
0,3,77,1,0.8127270152326673,42.219.155.128,123,83.164.221.56,123,UDP
0,10,77,1,0.8289693393744528,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8075878426898271,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.8048636738676578,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.8201065782923251,83.164.221.56,123,42.219.155.128,123,UDP
0,3,74,1,0.8314688606187701,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8050228203646839,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.821398344123736,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.824512392282486,42.219.155.128,123,83.164.221.56,123,UDP
0,3,77,2,0.7917549214325845,83.164.221.56,123,42.219.155.128,123,UDP
0,10,77,1,0.8124783646780998,83.164.221.55,123,42.219.155.128,123,UDP
0,9,74,1,0.7972019913140684,83.164.221.56,123,42.219.155.128,42755,UDP
0,3,74,1,0.8061048982199281,42.219.155.128,123,83.164.221.56,161,UDP
0,3,77,1,0.8110973483417183,83.164.221.56,123,42.219.155.128,123,UDP
0,13,77,1,0.821104392176494,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.7990460791625082,106.164.221.56,123,42.219.155.128,123,UDP
0,3,79,1,0.814091973239556,83.164.221.56,123,42.219.155.128,123,UDP
0,3,79,1,0.8115997205022722,83.164.221.56,123,42.219.155.128,123,UDP
0,3,75,1,0.8108902804087847,83.164.221.56,123,42.219.155.128,123,UDP
0,18,76,1,0.8000326522160321,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.807925067609176,85.164.221.56,123,42.219.155.128,123,UDP
0,3,79,1,0.8229927672073245,83.164.221.56,123,42.219.155.128,123,UDP
0,3,79,1,0.8149742516689003,83.164.221.131,123,42.219.155.128,123,UDP
0,3,76,1,0.8208251462783664,84.195.221.56,123,42.219.155.128,123,UDP
0,139,77,1,0.81768684159033,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8086222526617348,83.164.221.56,123,42.219.155.128,123,UDP
0,11,79,1,0.8217725032009184,83.164.221.56,123,42.219.155.128,123,UDP
0,10,76,1,0.8163290675729513,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.8370931637473404,83.164.221.56,123,42.219.155.128,42795,UDP
0,3,78,1,0.8228693716228008,83.164.221.56,123,42.219.155.128,123,UDP
0,3,79,1,0.8179653268307447,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.808896089438349,83.164.221.56,123,42.219.155.128,123,UDP
0,3,80,1,0.7959093803074211,42.219.155.128,123,83.164.221.56,123,UDP
0,3,77,1,0.8117581908591092,214.164.221.56,123,42.219.155.128,123,UDP
0,12,77,1,0.8281147826928645,83.164.164.73,123,42.219.155.128,123,UDP
0,3,76,1,0.8204173492267728,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8153566934634,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.8216756461188197,83.164.81.96,123,42.219.155.128,123,UDP
0,3,77,1,0.8265265293885022,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.8220634125173092,83.164.221.56,123,42.219.155.128,123,UDP
0,10,78,1,0.8009424833580852,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.8248709156177938,83.164.221.95,123,42.219.155.128,123,UDP
0,3,77,1,0.7967646131291986,42.219.155.128,123,83.164.221.56,123,UDP
0,3,76,1,0.8103808087762445,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.8274545317981392,83.164.154.56,123,42.219.155.128,123,UDP
0,13,77,1,0.8184637266676873,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.7902602290268987,16.164.221.182,123,42.219.155.128,123,UDP
0,3,75,1,0.8009577810298651,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8059255520347506,222.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.7950796717777848,42.219.155.128,123,83.164.221.56,123,UDP
0,3,75,1,0.7993026743642986,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8021176995243877,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.8119719356764108,83.164.221.56,123,42.219.155.128,42797,UDP
0,3,78,1,0.7912625223398209,83.164.221.184,123,42.219.155.128,123,UDP
0,3,77,1,0.8224129769951105,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.822512031532824,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.7931136251427233,42.219.155.128,123,83.164.221.56,123,UDP
0,3,77,1,0.8003419018350542,188.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8052850782405585,83.164.221.56,123,42.219.155.128,123,UDP
0,3,79,1,0.7981440236326307,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.8011782872490585,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8253401569090784,83.164.221.149,123,42.219.155.128,123,UDP
0,3,77,1,0.8130659305024892,83.164.221.56,123,42.219.155.128,123,UDP
0,14,74,1,0.7914051034022123,83.164.221.56,123,42.219.155.128,123,UDP
0,13,79,1,0.8152044774033129,84.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.7942071128636599,83.164.221.56,123,42.219.155.128,123,UDP
0,3,79,1,0.8212036157492548,83.164.221.56,123,42.219.155.128,123,UDP
0,23,78,3,0.8052058853209019,83.164.221.56,123,42.219.155.128,123,UDP
0,9,78,1,0.835302998078987,84.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8103151386603713,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.805833681486547,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.8047927636653185,83.164.221.56,123,42.219.155.128,123,UDP
0,3,75,1,0.816267961403355,83.164.221.56,123,42.219.155.128,123,UDP
0,20,74,1,0.802969382610172,83.164.221.56,123,42.219.155.128,123,UDP
0,9,78,1,0.8094740202650428,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.7975371878128499,83.164.221.56,123,42.219.155.128,123,UDP
0,3,78,1,0.827010054141283,83.164.221.199,123,42.219.155.128,123,UDP
0,3,75,1,0.7935709494631737,82.164.221.56,123,42.219.155.128,123,UDP
0,10,79,1,0.809367866255343,83.164.221.56,123,42.219.155.128,123,UDP
0,3,77,1,0.8101116204634309,83.164.221.140,123,42.219.155.128,42769,UDP
0,3,77,1,0.8071533381007612,83.164.221.56,123,42.219.155.128,42771,UDP
0,3,77,1,0.8015745053999126,83.164.221.86,123,42.219.155.128,123,UDP
0,8,77,1,0.8166707719210535,141.164.221.56,123,42.219.155.128,123,UDP
0,2,77,1,0.8222786786500365,83.164.221.56,123,42.219.155.128,42814,UDP
0,3,77,1,0.8317720249760896,42.219.155.128,123,84.164.221.56,123,UDP
0,3,77,1,0.8140171752311289,83.164.221.56,123,42.219.155.128,123,UDP
0,10,77,1,0.827759048435837,85.164.221.59,123,42.219.155.128,123,UDP
0,3,76,1,0.8193369617220014,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.808328976854682,108.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8227208743337542,83.164.221.56,123,42.219.155.128,123,UDP
0,3,80,1,0.8022639993578196,83.164.221.206,123,42.219.155.128,42799,UDP
0,3,77,1,0.8114090489689261,83.164.221.56,123,42.219.155.128,123,UDP
0,12,74,1,0.8148833108134568,83.164.221.56,123,42.219.155.128,123,UDP
0,3,76,1,0.8013195160310715,83.164.221.56,123,42.219.155.128,123,UDP
