te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,4,6847,1,0.8366071034688503,30.176.235.37,43843,42.219.158.217,80,TCP
0,3,3740,5,0.8463945707771927,30.176.235.37,44555,42.219.158.217,80,TCP
0,3,725,6,0.8546502424869686,30.176.235.193,45216,42.219.158.217,80,TCP
0,4,805,6,0.8676579119637609,30.176.71.37,46651,42.219.158.217,80,TCP
0,4,845,7,0.855802807956934,30.176.235.37,44773,42.219.158.217,80,TCP
0,4,712,5,0.8459260056260973,30.219.235.37,46277,42.219.158.217,80,TCP
0,4,756,5,0.8488217450212687,42.219.158.217,80,30.176.235.37,45478,TCP
0,4,785,7,0.8781503399368376,30.70.235.37,45641,42.219.158.217,80,TCP
0,4,730,7,1.928440055809915,30.176.235.37,44395,42.219.158.217,80,TCP
0,4,671,6,0.8548118399921805,42.219.158.217,80,30.176.235.37,56139,TCP
0,4,839,5,0.8677551071159542,30.176.235.37,44079,42.219.158.217,80,TCP
0,4,800,1,0.8449009770993143,30.170.235.37,45328,42.219.158.217,80,TCP
0,4,5254,5,0.8588188157882541,30.176.235.37,44233,42.219.158.217,80,TCP
0,4,795,5,0.8448711424134672,30.176.235.135,45280,42.219.158.217,80,TCP
0,4,717,5,0.8560503597836941,30.176.235.37,44522,42.219.158.217,80,TCP
0,4,805,6,0.8856028416194022,30.176.235.37,45236,42.219.158.217,80,TCP
0,4,780,6,0.85716075100936,30.176.235.37,45804,42.219.158.217,80,TCP
0,4,6612,6,0.8488028976134956,30.176.235.37,45735,42.219.158.217,80,TCP
0,4,788,5,0.8558981437236071,30.176.235.37,44701,42.219.158.217,80,TCP
0,4,821,4,0.8594996889587492,42.219.158.217,80,30.176.235.37,44864,TCP
0,4,5263,6,0.8752032138872892,42.219.158.217,80,30.176.235.37,50919,TCP
0,4,111,5,13.992122154682875,30.176.173.37,44682,42.219.158.217,80,TCP
0,4,692,6,12.612873248755932,30.176.235.37,46227,42.219.158.217,80,TCP
0,4,774,5,0.8525186260230839,30.176.235.37,44792,42.219.158.217,80,TCP
0,4,5352,7,0.8671435383148491,30.176.235.37,43882,42.219.158.217,80,TCP
0,4,786,4,0.8757643257267773,42.219.158.217,80,30.176.235.37,8063,TCP
0,4,842,7,0.8476920838002115,42.219.158.217,80,233.176.235.37,45692,TCP
0,4,774,7,0.8611394979525357,30.176.235.37,56350,42.219.158.217,80,TCP
0,4,817,5,0.858169045066461,42.219.158.217,80,30.176.235.37,44268,TCP
0,4,3263,5,0.8589614813681692,30.176.233.37,50358,42.219.158.217,80,TCP
0,4,717,6,2.4595145364291966,42.219.158.217,80,30.176.235.37,34054,TCP
0,4,716,5,0.8409445427823812,30.176.149.37,45717,42.219.158.217,80,TCP
