te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,3,408,4,4.148799581453204,42.219.155.132,0,185.165.153.56,0,Other
0,4,407,4,0.6861627419712022,42.219.155.132,0,185.165.153.64,0,Other
0,7,408,4,3.903770095668733,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,4,4.27222153544426,42.219.155.132,0,185.165.153.56,0,Other
0,11,407,4,4.6517481515184045,42.219.155.132,0,185.165.153.133,0,Other
0,14,407,4,4.530484775081277,42.219.155.132,0,185.165.153.77,0,Other
0,11,409,4,4.0677787167951465,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,5,4.051625727675855,42.219.155.132,0,185.165.153.56,0,Other
0,3,406,2,4.542434538714588,42.219.155.132,0,185.165.153.56,0,Other
0,27,408,4,4.274404792115092,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,4,4.2075247233733535,42.219.155.132,0,185.165.153.56,0,Other
0,7,409,5,4.349772448651493,42.219.155.132,0,185.165.153.56,0,Other
0,33,408,4,4.36983488034457,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,4,4.427522485144436,42.219.155.132,0,185.165.153.56,0,Other
0,25,408,4,4.983072057366371,42.219.155.132,0,185.165.153.56,0,Other
0,3,406,4,4.232478353194892,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.602747595869005,42.219.155.132,0,185.165.153.56,0,Other
0,21,408,4,4.352411761879921,42.219.155.132,0,185.165.153.56,0,Other
0,3,406,4,4.1061871983110905,42.219.155.132,0,185.165.153.56,0,Other
0,8,407,4,4.34183185826987,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,4,4.327466583810747,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,4,4.428731423802674,42.219.155.132,0,185.165.153.56,0,Other
0,2,405,4,4.633855791762471,42.219.155.132,0,185.165.153.56,0,Other
0,12,407,4,4.077620275318623,42.219.155.132,0,185.165.153.56,0,Other
0,4,407,4,4.652937482111156,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,5,4.061641054227948,42.219.155.132,0,185.165.153.56,0,Other
0,3,406,4,3.9238680247217417,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,5,4.183751296252012,42.219.155.132,0,185.165.153.56,0,Other
0,36,408,4,4.305438274517655,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.248865286819637,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.409950953908265,42.219.155.132,0,185.165.153.56,0,Other
0,22,407,4,3.9497317392379045,42.219.155.132,0,185.165.153.56,0,Other
0,15,409,4,4.508127523586154,42.219.155.132,0,185.165.153.56,0,Other
0,8,409,5,4.550893728621304,42.219.155.132,0,185.165.153.56,0,Other
0,17,409,4,4.363142106682062,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.548879506997764,42.219.155.132,0,185.165.153.56,0,Other
0,35,408,4,4.611192924901843,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.601965977810323,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,5,4.2030405616387725,42.219.155.132,0,185.165.153.56,0,Other
0,16,406,4,4.898586650379002,42.219.155.132,0,185.165.153.56,0,Other
0,37,407,5,4.229445526376367,42.219.155.132,0,185.165.153.180,0,Other
0,3,407,4,4.28274836204946,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,4,4.493013423867524,42.219.155.132,0,185.165.85.56,0,Other
0,3,407,4,4.4696656269952655,42.219.155.132,0,185.165.153.133,0,Other
0,3,408,4,0.7246089605614543,42.219.155.132,0,185.165.153.56,0,Other
0,17,408,5,4.554641911759973,42.219.155.132,0,185.165.153.56,0,Other
0,12,407,4,4.0558201633393764,42.219.155.132,0,185.165.153.56,0,Other
0,4,407,4,4.241229297593236,42.219.155.132,0,185.165.153.56,0,Other
0,12,409,4,4.1070898454636335,42.219.155.132,0,185.165.153.56,0,Other
0,21,407,4,4.396301711909473,42.219.155.132,0,185.165.153.129,0,Other
0,20,407,4,1.9270406146533787,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,4,4.343339988961816,42.219.155.132,0,185.165.153.56,0,Other
0,31,407,4,4.256887690164149,42.219.155.132,0,185.165.153.56,0,Other
0,27,408,5,4.37604421377182,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.104073246009648,42.219.155.132,0,185.165.153.56,0,Other
0,4,408,4,4.1189709808677435,42.219.155.132,0,185.165.153.56,0,Other
0,4,408,4,3.706560962833464,42.219.155.132,0,185.165.137.69,0,Other
0,3,406,4,4.941425878554583,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.210790142416954,42.219.155.132,0,185.165.153.56,0,Other
0,10,408,4,164.1480141878128,42.219.155.132,0,185.165.153.56,0,Other
0,16,407,5,4.455846673808992,42.219.155.132,0,185.165.153.56,0,Other
0,3,406,5,4.668825424276292,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,4,4.147268123924732,42.219.155.132,0,224.165.153.56,0,Other
0,3,408,4,4.456525518558919,42.219.155.132,0,185.165.153.56,0,Other
0,6,408,4,4.1335634384304285,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,5,4.0513775842264295,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.635546480305493,42.219.155.132,0,185.165.153.56,0,Other
0,4,407,4,4.042488707229495,42.219.155.132,0,185.165.153.56,0,Other
0,28,406,4,0.6727226808434352,42.219.155.132,0,185.165.153.56,0,Other
0,2,407,4,4.281167208217084,42.219.155.132,0,185.165.153.56,0,Other
0,4,408,4,4.386405724100769,42.219.155.132,0,185.195.153.56,0,Other
0,3,408,4,4.137015810236335,42.219.155.132,0,185.165.153.56,0,Other
0,4,406,4,4.674408313818276,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.003177240490913,42.219.155.132,0,185.165.153.56,0,Other
0,4,408,4,0.7117366881575435,42.219.155.132,0,185.165.153.93,0,Other
0,3,407,5,4.057474340312183,42.219.155.132,0,185.165.153.56,0,Other
0,3,406,4,4.3547549257054925,42.219.155.132,0,185.165.153.56,0,Other
0,19,408,5,4.216013663448393,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.5205056220293045,42.219.155.132,0,185.165.153.56,0,Other
0,19,407,5,4.374615867622197,42.219.155.132,0,185.165.153.56,0,Other
0,4,407,4,4.076730474829674,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.7254305286332965,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,5,4.230696047656238,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,4,4.252408937551081,42.219.155.132,0,185.165.153.56,0,Other
0,13,407,4,4.866374655626714,42.219.155.132,0,185.165.153.56,0,Other
0,3,410,4,4.810018370859325,42.219.155.132,0,185.165.153.56,0,Other
0,4,406,4,4.1255728136748075,42.219.155.132,0,185.165.153.56,0,Other
0,6,408,5,0.6961031859973446,42.219.155.132,0,185.165.153.56,0,Other
0,4,408,4,4.671136809512973,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,0.7109292922541499,42.219.155.132,0,185.165.153.201,0,Other
0,14,408,4,0.6879440332995728,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,4,4.253132069483399,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,4,4.00176140293479,42.219.155.132,0,185.165.153.56,0,Other
0,6,405,4,4.624648114666343,42.219.155.132,0,185.165.153.56,0,Other
0,22,408,4,4.139042878523469,42.219.155.132,0,185.165.153.56,0,Other
0,21,407,4,0.7603225163184106,42.219.155.132,0,185.165.153.56,0,Other
0,25,407,4,0.7561585914809257,42.219.155.132,0,185.165.153.56,0,Other
0,4,408,5,0.7070614323019981,42.219.155.132,0,185.165.153.56,0,Other
0,4,408,4,4.815244596451521,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,5,4.292010806500912,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,2,4.62183672375977,42.219.155.132,0,185.165.153.56,0,Other
0,89,409,4,4.3007762879133224,42.219.155.132,0,185.165.153.177,0,Other
0,59,408,4,4.167420820333064,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,4,4.412144352681935,42.219.155.132,0,185.165.153.56,0,Other
0,26,409,4,4.63149640057236,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,5,3.88596326764673,42.219.155.132,0,185.165.153.111,0,Other
0,3,409,4,4.594418901018798,42.219.155.132,0,185.165.153.56,0,Other
0,19,408,4,0.7347141292411834,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.642313291318715,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.412555107846856,42.219.155.132,0,185.165.153.56,0,Other
0,24,407,4,4.58736777305603,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,4,4.51261574216187,42.219.155.132,0,185.165.153.56,0,Other
0,26,409,4,4.491108398884535,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,4,4.6236991519108415,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,4,4.5785370441153646,42.219.155.132,0,185.165.153.56,0,Other
0,55,408,4,4.263584858737886,42.219.155.132,0,216.165.153.56,0,Other
0,15,408,4,4.093403077684343,42.219.155.132,0,185.165.153.56,0,Other
0,22,408,4,4.5779352793470025,42.219.155.132,0,185.165.153.226,0,Other
0,4,407,5,4.676353231072426,42.219.155.132,0,185.165.153.179,0,Other
0,3,408,4,4.2195052513852715,42.219.155.132,0,185.165.153.56,0,Other
0,21,408,4,4.685356713831425,42.219.155.132,0,185.165.153.56,0,Other
0,100,409,5,4.467326181940734,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.292591272853315,42.219.155.132,0,185.165.227.56,0,Other
0,24,407,4,4.509788123890758,42.219.155.132,0,185.165.52.56,0,Other
0,4,409,4,4.230409026145935,42.219.155.132,0,185.165.153.56,0,Other
0,26,407,5,0.7248407921288162,42.219.155.132,0,185.165.153.56,0,Other
0,24,408,4,4.406972556374967,42.219.155.132,0,185.165.153.33,0,Other
0,4,406,5,4.148017963394523,42.219.155.132,0,185.165.211.56,0,Other
0,3,408,4,4.275592094287276,42.219.155.132,0,185.165.153.56,0,Other
0,3,406,5,0.7435332792811096,42.219.155.132,0,185.165.153.56,0,Other
0,22,408,4,4.595711004920304,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.30505963601172,42.219.155.132,0,185.165.153.154,0,Other
0,3,408,4,0.7039624705212191,42.219.155.132,0,185.165.153.56,0,Other
0,4,408,5,4.549044485203922,42.219.155.132,0,185.165.153.56,0,Other
0,52,407,4,4.135241280309856,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.084075723774731,42.219.155.132,0,185.165.153.56,0,Other
0,3,406,5,4.625081520527601,42.219.155.132,0,185.165.153.137,0,Other
0,3,407,4,4.534633233211935,42.219.155.132,0,185.165.153.56,0,Other
0,72,409,4,4.2201465703547,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.231320801191032,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,4,4.538778310641646,42.219.155.132,0,185.165.153.56,0,Other
0,4,407,4,4.367013685405254,42.219.155.132,0,185.165.153.194,0,Other
0,25,407,4,4.960911562666297,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,4,4.580380202271044,42.219.155.132,0,185.165.153.56,0,Other
0,12,407,5,4.51997079513967,42.219.155.132,0,185.165.153.56,0,Other
0,4,407,4,4.774593357928097,42.219.155.132,0,185.165.153.56,0,Other
0,19,410,5,4.199740659445524,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,5,4.476582541130483,42.219.155.132,0,185.165.153.56,0,Other
0,4,409,4,4.292374569922686,42.219.155.132,0,185.165.153.56,0,Other
0,12,410,4,4.722715149633586,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,5,4.648909715004265,42.219.155.132,0,185.165.153.56,0,Other
0,3,409,5,4.326065621338785,42.219.155.132,0,185.165.153.95,0,Other
0,11,408,4,4.222737201489508,42.219.155.132,0,185.165.153.56,0,Other
0,3,407,5,4.274629270657897,42.219.155.132,0,185.165.227.56,0,Other
0,3,408,4,4.54468709975481,42.219.155.132,0,185.165.153.56,0,Other
0,12,408,4,4.3526551723480225,42.219.155.132,0,185.165.153.56,0,Other
0,21,407,4,4.516848717816174,42.219.155.132,0,185.165.153.56,0,Other
0,3,408,4,4.158047488890588,42.219.155.132,0,185.165.153.56,0,Other
0,7,408,5,4.1608761213719845,42.219.155.132,0,185.165.153.190,0,Other
0,3,407,4,4.6061069983989,42.219.155.132,0,185.165.153.56,0,Other
