te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,3,77,1,5.0944083435460925,51.76.171.201,59111,42.219.153.60,80,TCP
0,3,77,68,5.675117768347263,51.76.171.201,59049,42.219.153.60,80,TCP
0,3,77,12,4.852462395094335,42.219.153.60,80,51.76.171.201,59107,TCP
0,3,77,1,4.772996314801276,42.219.153.60,80,51.76.171.201,53297,TCP
0,3,77,1,5.295296693220735,51.76.171.201,59084,42.219.153.60,80,TCP
0,3,77,2,5.409254712983966,42.219.153.60,80,51.76.171.201,59062,TCP
0,4,77,79,5.476578667759895,42.219.153.60,80,51.76.171.119,59026,TCP
0,6,21193,1,4.358995338901877,42.219.153.60,80,51.76.171.201,59061,TCP
0,4,77,1,0.7299957694485784,42.219.153.60,80,51.76.171.82,59075,TCP
0,3,77,2,4.694892318919301,51.76.171.112,59056,42.219.153.60,80,TCP
0,16,54512,1,4.550589127466083,51.76.171.158,53233,42.219.153.60,443,TCP
0,4,77,2,4.851060756482184,42.219.153.60,80,102.76.171.201,59839,TCP
0,4,77,6,4.68372180685401,51.76.171.178,34954,42.219.153.60,80,TCP
0,3,77,1,4.819609757512808,158.76.171.61,59083,42.219.153.60,80,TCP
0,3,77,1,4.930372338742018,42.219.153.60,80,51.76.171.201,59094,TCP
0,3,77,1,4.863602818921208,51.76.171.201,59900,42.219.153.60,80,TCP
0,4,77,1,4.90008092019707,42.219.153.60,80,51.76.171.201,59065,TCP
0,3,47576,4,4.75136287137866,42.219.153.60,80,51.76.171.201,59093,TCP
0,4,77,1,4.934916676953435,51.76.171.201,59051,42.219.153.60,80,TCP
0,3,77,1,5.491941248998046,42.219.153.60,80,51.76.171.201,61449,TCP
0,3,77,1,4.836253624409437,42.219.153.60,80,51.76.171.202,59098,TCP
0,3,77,8,4.910196991637349,42.219.153.60,80,51.76.171.229,28833,TCP
0,4,77,1,5.000134455040097,42.219.153.60,80,51.76.171.99,59040,TCP
0,4,77,1,4.972972889430821,51.76.233.201,20527,42.219.153.60,80,TCP
0,3,77,1,0.7272454847116023,42.219.153.60,80,51.76.171.201,60661,TCP
0,3,77,11,5.422583126462996,51.79.171.174,59084,42.219.153.60,80,TCP
0,65,77,1,5.230885888449848,42.219.153.60,5109,51.76.171.72,59070,TCP
0,4,77,1,4.731615182943642,42.219.153.60,80,51.76.171.201,59063,TCP
0,3,77,1,4.879023548215628,42.219.153.60,80,51.76.171.201,59070,TCP
0,3,77,1,4.886057096533477,51.76.171.106,59060,42.219.153.60,80,TCP
0,3,77,8,5.080228669568896,51.76.171.201,59063,42.219.153.60,161,TCP
0,3,77,1,4.873411246575415,51.76.171.131,59827,42.219.153.60,80,TCP
0,16,77,1,4.819940728135407,42.219.153.60,80,51.76.171.144,59062,TCP
0,4,77,5,0.7603936800733209,42.219.153.60,80,51.76.171.201,59049,TCP
0,3,77,2,4.997117517516017,51.76.171.63,59914,42.219.153.60,80,TCP
0,3,77,1,5.066894508898258,42.219.153.60,80,51.76.171.137,59047,TCP
0,3,77,1,4.892731276340783,51.76.171.201,59093,42.219.153.60,80,TCP
0,4,77,2,5.095708899199963,51.76.171.201,53239,42.219.153.60,80,TCP
0,3,77,1,5.109756049700081,51.76.171.120,59879,42.219.153.60,80,TCP
0,3,77,1,0.753526039654389,51.76.171.201,59119,42.219.153.60,80,TCP
0,8,77,2,4.644528664648533,42.219.153.60,80,51.76.171.201,59112,TCP
0,3,77,10,4.759604006074369,42.219.153.60,80,51.76.171.201,59063,TCP
0,7,77,1,4.5884945606812835,42.219.153.60,80,51.233.171.200,59062,TCP
0,3,148,1,0.7573363431729376,51.76.171.195,59225,42.219.153.60,80,TCP
0,3,77,12,5.017367578111589,51.76.171.201,59121,42.219.153.60,80,TCP
0,3,77,2,0.7279478253331035,42.219.153.60,80,51.76.171.201,53272,TCP
0,11,77,1,4.705937068909407,51.76.171.201,59070,42.219.153.60,80,TCP
0,3,1830,1,4.572499112226069,42.219.153.60,80,51.76.171.161,58912,TCP
0,3,77,1,4.847422108054161,42.219.153.60,80,51.76.171.201,57905,TCP
0,3,77,1,4.463212883099914,42.219.153.60,80,90.76.171.201,53308,TCP
0,3,77,6,5.124332279898226,42.219.153.60,80,51.76.171.177,59106,TCP
0,3,77,1,4.97897126711905,51.76.171.201,53229,42.219.153.60,80,TCP
0,3,77,1,0.7840700810775161,42.219.153.60,80,51.76.171.201,59121,TCP
0,4,77,1,4.8225016091018915,51.76.171.201,59110,42.219.153.60,80,TCP
0,3,108,2,4.672909649088979,51.76.171.141,59071,42.219.153.60,80,TCP
0,3,77,4,0.742202719906345,42.219.153.60,80,51.76.171.119,59095,TCP
0,3,77,1,4.673391060903668,51.76.171.201,59045,42.219.153.60,80,TCP
0,12,77,1,4.99844410456717,51.76.171.224,59116,42.219.153.60,443,TCP
0,3,77,14,5.02428178768605,51.76.171.194,59854,42.219.153.60,80,TCP
0,3,46,25,4.623591645620763,51.76.171.201,35015,42.219.153.60,80,TCP
0,3,77,1,5.349643489345908,51.76.171.201,53257,42.219.153.60,25,TCP
0,65,77,1,5.456734291277826,51.76.171.201,59900,42.219.153.60,80,TCP
0,3,77,2,5.610961530357599,51.76.171.237,59889,42.219.153.60,80,TCP
0,4,77,1,10.349004440009594,51.76.171.201,59889,42.219.153.60,80,TCP
0,14,77,2,4.754120171070099,42.219.153.60,80,51.76.171.201,59075,TCP
0,3,134,3,4.420236398465931,51.76.171.201,59123,42.219.153.60,80,TCP
0,3,77,1,0.7821337846107781,42.219.153.60,80,51.76.171.57,59860,TCP
0,3,77,1,4.8752709701657295,42.219.153.60,80,51.76.171.201,59866,TCP
0,3,77,1,0.760308317374438,42.219.153.60,80,51.76.171.15,58371,TCP
0,3,77,2,5.699824606999755,42.219.153.60,80,208.76.171.201,58077,TCP
0,3,77,12,5.048357111401856,42.219.153.60,80,51.76.171.150,59076,TCP
0,78,77,2,4.480053506791592,42.219.153.60,80,51.76.171.201,53819,TCP
0,3,77,1,5.004563511349261,51.76.171.12,61438,42.219.153.60,80,TCP
0,3,77,1,4.522266291081905,42.219.153.60,80,51.76.171.201,64578,TCP
0,3,77,28,4.994669551961124,42.219.153.60,80,51.76.171.201,59266,TCP
0,3,77,43,5.053000504150987,51.76.171.201,47560,42.219.153.60,80,TCP
0,4,183,5,4.5041835978627205,51.253.171.201,59095,42.219.153.60,80,TCP
0,3,77,1,5.3923633787781,51.76.171.213,57805,42.219.153.60,80,TCP
0,4,77,1,18.71321963891387,51.116.171.201,59046,42.219.153.60,80,TCP
0,4,77,2,24.504921555519104,42.219.153.60,80,51.76.171.201,59881,TCP
0,3,77,5,5.145006280392408,51.76.171.201,59038,42.219.153.60,80,TCP
0,3,77,1,0.7864378395024687,42.219.153.60,80,51.76.171.201,44300,TCP
0,3,77,1,4.626007494516671,51.76.171.201,20447,42.219.153.60,53,TCP
0,13,77,1,4.927600163966417,42.219.153.60,80,51.76.171.113,59052,TCP
