te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,3,102,17,4.1383917555212975,42.219.158.209,80,156.0.54.216,57658,TCP
0,3,103,2,4.479372295551002,42.219.158.209,80,156.0.54.216,57661,TCP
0,3,103,2,52.81205525994301,156.4.54.216,57707,42.219.158.209,80,TCP
0,3,102,7,4.332028839737177,156.104.54.216,57668,42.219.158.209,80,TCP
0,3,1658,2,4.523767998442054,42.219.158.209,80,156.0.54.216,57624,TCP
0,3,12437,2,4.780520402826369,42.219.158.209,80,156.0.54.216,57056,TCP
0,3,103,2,4.191888305358589,42.219.158.209,80,156.4.54.216,57712,TCP
0,3,103,2,0.8260044646449387,42.219.158.209,80,156.0.54.216,57710,TCP
0,3,102,5,4.248465687967837,42.219.158.209,80,156.58.54.216,57642,TCP
0,3,8154,2,4.109606439247727,42.219.158.209,80,156.0.54.216,57637,TCP
0,3,102,3,4.1703116577118635,42.219.158.209,80,81.63.54.216,57668,TCP
0,3,103,2,4.502387093380094,42.219.158.209,80,156.0.54.216,57662,TCP
0,11,104,2,4.356407412327826,42.219.158.209,80,156.0.54.216,57765,TCP
0,3,103,5,4.275096821598709,156.0.54.216,57660,42.219.158.209,80,TCP
0,3,103,11,4.7540650656446815,156.0.54.216,57649,42.219.158.209,53,TCP
0,3,103,2,4.048114869743586,42.219.158.209,80,156.80.54.216,57654,TCP
0,3,103,6,4.243053523823619,42.219.158.209,80,156.0.54.216,57711,TCP
0,3,103,18,4.476307352073491,42.219.158.209,80,156.28.54.216,57629,TCP
0,3,103,2,4.529133846983314,42.219.158.209,80,156.8.54.216,57674,TCP
0,3,102,3,6.026880377903581,42.219.158.209,80,156.0.54.216,57701,TCP
0,3,103,12,4.0551971001550555,42.219.158.209,25,156.76.54.216,57692,TCP
0,3,103,2,4.388054153881967,156.70.54.216,57684,42.219.158.209,80,TCP
0,3,102,2,7.615480542182922,42.219.158.209,80,156.70.54.216,57628,TCP
0,3,103,14,4.123742840252817,42.219.158.209,80,156.252.54.216,57688,TCP
0,3,102,2,4.028676515445113,42.219.158.209,80,156.5.54.216,57663,TCP
0,3,103,3,4.709013168700039,42.219.158.209,80,156.213.54.216,57693,TCP
0,3,102,7,3.7802977692335844,42.219.158.209,80,156.202.54.216,57680,TCP
0,3,47,2,17.537245519459248,42.219.158.209,80,156.245.54.216,57684,TCP
0,3,103,2,4.458422767929733,42.219.158.209,80,156.0.54.216,57719,TCP
0,3,103,2,4.235777917318046,156.0.54.216,49458,42.219.158.209,80,TCP
