te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,4,22769,6,0.882094265660271,42.219.153.159,443,192.228.150.106,48008,TCP
0,4,69,6,0.8227616117801517,187.228.57.106,18199,42.219.153.159,443,TCP
0,3,13354,2,0.8135810648091137,42.219.153.159,443,76.228.150.140,18135,TCP
0,4,939,9,0.8421277881134301,42.219.153.159,443,76.228.31.106,18549,TCP
0,3,639,8,0.8927039194386452,145.228.150.106,19884,42.219.153.159,443,TCP
0,3,1041,6,0.8398027110379189,76.228.31.106,20359,42.219.153.159,443,TCP
0,3,33777,9,0.865396307548508,76.228.150.106,18991,42.219.153.159,443,TCP
0,4,16546,7,0.8677653337363154,76.228.150.106,19948,42.219.153.159,443,TCP
0,3,1541,1,2.6581258149817586,145.228.150.106,20004,42.219.153.159,443,TCP
0,4,48,9,0.8625400378368795,13.228.150.106,18572,42.219.153.159,80,TCP
0,4,48,6,0.8489862161222845,42.219.153.159,443,76.228.31.106,19907,TCP
0,3,34866,10,0.8634563768282533,76.228.150.106,19482,42.219.153.159,443,TCP
0,4,18431,6,0.889166945591569,42.219.153.159,443,76.228.233.106,19424,TCP
0,4,625,6,0.8434023968875408,42.219.153.159,443,252.135.71.106,18447,TCP
0,12,12681,3,0.8305087415501475,42.219.153.159,443,76.228.150.106,18504,TCP
0,3,780,9,0.8712855731137097,42.219.153.159,443,138.228.233.106,18146,TCP
0,3,44,9,0.880460795480758,117.228.150.106,52149,42.219.153.159,443,TCP
0,4,663,6,0.8394257628824562,42.219.153.159,443,227.228.150.106,44562,TCP
0,3,9419,31,0.836975937942043,76.228.150.106,18590,42.219.153.159,443,TCP
0,3,1383,8,0.8874013745225966,76.228.150.181,18321,42.219.153.159,443,TCP
0,3,1171,19,0.8607730299700052,42.219.153.159,443,26.228.242.106,18984,TCP
0,3,1716,15,0.8456491262186319,42.219.153.159,80,54.228.150.106,20005,TCP
0,3,636,4,0.8509815903380513,76.228.150.106,19322,42.219.153.159,80,TCP
0,3,1021,3,0.8276726715266705,76.228.4.106,18216,42.219.153.159,443,TCP
0,3,508,10,0.8557755087967962,42.219.153.159,443,206.190.150.106,18452,TCP
0,3,7650,9,0.8402475267648697,76.228.150.106,19156,42.219.153.159,443,TCP
0,3,1215,3,0.868812674889341,42.219.153.159,443,126.228.150.106,19388,TCP
0,3,1073,10,0.8617625611368567,42.219.153.159,443,202.228.31.106,19215,TCP
0,4,1054,17,3.7200766671448946,42.219.153.159,443,76.228.150.106,18344,TCP
0,4,1471,10,0.8411781492177397,42.219.153.159,443,76.77.150.106,18378,TCP
0,3,1558,34,0.858549035852775,76.228.233.106,19277,42.219.153.159,443,TCP
0,12,792,1,0.8203937688376755,76.228.150.106,18436,42.219.153.159,445,TCP
0,4,10348,38,0.8398661836981773,42.219.153.159,443,76.228.150.106,20013,TCP
0,3,57970,3,0.8418598675634712,53.228.150.106,18185,42.219.153.159,443,TCP
0,3,56,1,0.8260933770798147,76.228.150.106,19508,42.219.153.159,443,TCP
0,3,574,6,0.8585499655455351,180.228.150.106,19312,42.219.153.159,443,TCP
0,4,1173,8,0.8617144706659019,76.228.150.106,18440,42.219.153.159,443,TCP
0,3,1075,8,0.8286176619585603,42.219.153.159,443,76.228.150.168,18173,TCP
0,4,116,1,0.8600397559348494,76.228.150.106,18753,42.219.153.159,443,TCP
0,3,321,6,0.8431316027417779,92.228.150.106,18589,42.219.153.159,443,TCP
0,3,31980,13,0.8609428256750107,123.228.150.106,19292,42.219.153.159,443,TCP
0,4,56,5,0.8504819227382541,76.228.150.106,18222,42.219.153.159,443,TCP
0,3,782,6,0.8648839623201638,76.228.150.106,19541,42.219.153.159,443,TCP
0,4,49,6,0.8670732197351754,199.228.150.106,18196,42.219.153.159,443,TCP
0,3,694,8,0.8610794905107468,143.59.150.106,18309,42.219.153.159,443,TCP
0,3,1221,6,0.8514371397905052,42.219.153.159,443,76.228.150.167,18795,TCP
0,3,51,6,0.8568305410444736,166.228.150.106,18145,42.219.153.159,80,TCP
0,3,795,2,0.8139215859118849,186.228.150.127,18708,42.219.153.159,443,TCP
0,14,10420,10,17.49618623033166,42.219.153.159,443,149.228.150.106,18591,TCP
0,4,24197,23,0.8545360593125224,76.73.150.106,19592,42.219.153.159,22,TCP
0,3,1238,5,0.8662960811052471,116.228.150.106,21116,42.219.153.159,443,TCP
0,3,11688,14,0.8067058178130537,76.228.150.106,17958,42.219.153.159,443,TCP
0,3,16013,11,0.8347484786063433,76.228.233.106,20236,42.219.153.159,80,TCP
0,3,19289,10,0.9144893253687769,67.228.150.122,19429,42.219.153.159,443,TCP
0,16,1298,1,0.8720835875719786,76.228.150.110,18563,42.219.153.159,443,TCP
0,3,1721,9,0.8486675005406141,42.219.153.159,443,92.64.150.90,19977,TCP
0,4,25212,6,3.8242732509970665,42.219.153.159,443,134.228.150.106,19997,TCP
0,3,717,6,0.8484120885841548,76.228.150.106,19548,42.219.153.159,445,TCP
0,3,25357,10,0.8717308959458023,76.228.150.106,19434,42.219.153.159,5059,TCP
0,4,18190,15,0.852400301489979,42.219.153.159,443,152.228.150.106,18393,TCP
0,3,814,1,0.8698337310925126,99.126.150.106,19606,42.219.153.159,443,TCP
0,3,10433,9,0.8598533102776855,76.228.150.106,18310,42.219.153.159,443,TCP
0,3,1401,8,0.8521333951503038,76.228.150.106,19277,42.219.153.159,443,TCP
0,4,1762,13,0.9002051032148302,42.219.153.159,443,246.228.150.197,18453,TCP
0,4,10571,29,11.531162537634373,58.228.150.146,20348,42.219.153.159,443,TCP
0,3,943,9,0.8673126578796655,42.219.153.159,443,76.228.150.106,18610,TCP
0,4,580,1,0.835537196137011,252.228.150.106,21400,42.219.153.159,443,TCP
0,4,1235,5,0.8680684980936348,76.228.150.106,18176,42.219.153.159,23,TCP
0,3,1446,25,0.854863818269223,42.219.153.159,443,76.233.150.68,19971,TCP
0,3,449,8,13.87835480645299,42.219.153.159,443,76.62.191.106,20402,TCP
0,3,10722,8,0.843048183945939,76.228.150.106,18113,42.219.153.159,443,TCP
0,3,7692,9,0.843830140074715,128.228.150.165,17884,42.219.153.159,443,TCP
0,4,928,6,0.8907092213630676,158.228.150.108,18182,42.219.153.159,443,TCP
0,3,485,4,0.834542762953788,76.228.150.145,18996,42.219.153.159,443,TCP
0,4,10476,19,0.8373215300962329,190.228.150.106,18935,42.219.153.159,443,TCP
0,4,49,7,0.8295239433646202,76.228.59.106,19018,42.219.153.159,443,TCP
0,3,26122,6,0.8375976488459855,76.228.150.106,19241,42.219.153.159,443,TCP
0,3,1011,8,0.8319736837875098,76.126.150.106,18136,42.219.153.159,443,TCP
0,46,835,9,0.8072133455425501,42.219.153.159,443,76.228.150.131,19301,TCP
0,4,1684,6,0.8873185473494232,42.219.153.159,80,131.228.150.106,18151,TCP
0,3,1137,6,0.85246267542243,76.34.150.106,19288,42.219.153.159,443,TCP
0,4,2607,10,0.8212702155578882,76.228.150.106,20009,42.219.153.159,80,TCP
0,4,55,4,0.852257635910064,129.228.150.106,18577,42.219.153.159,80,TCP
0,4,11678,11,0.8298312490805984,76.228.150.106,18519,42.219.153.159,443,TCP
0,4,1097,10,0.8406216858420521,76.228.150.108,19581,42.219.153.159,443,TCP
0,4,1089,6,4.219374418258667,114.228.150.106,18197,42.219.153.159,443,TCP
0,3,22466,11,0.8500001728534698,42.219.153.159,443,76.228.233.106,48776,TCP
0,3,995,4,0.8597030381206423,76.228.150.106,6967,42.219.153.159,443,TCP
0,3,17588,7,0.8378486658912152,76.253.166.106,19918,42.219.153.159,443,TCP
0,3,11473,12,8.916928024962544,139.228.150.94,18779,42.219.153.159,443,TCP
0,4,1122,6,0.8635361613705754,42.219.153.159,443,76.55.150.106,20868,TCP
0,4,1078,4,0.8789836827199906,76.228.150.106,17947,42.219.153.159,443,TCP
0,3,1255,9,0.8313048121053725,42.219.153.159,443,148.228.150.106,59257,TCP
0,3,1296,17,0.8572460291907191,42.219.153.159,443,209.228.150.106,18141,TCP
0,4,10318,12,0.8557848057243973,42.219.153.159,443,22.228.150.106,19883,TCP
0,3,50,6,0.8559961840510368,42.219.153.159,80,85.228.150.106,20224,TCP
0,3,855,7,0.8631250681355596,76.228.150.106,21035,42.219.153.159,5095,TCP
0,3,1001,10,0.83974988758564,42.219.153.159,5090,76.228.233.106,18132,TCP
0,11,1196,7,0.8571927831508219,42.219.153.159,443,76.63.150.106,19851,TCP
0,11,1148,18,18.904721472412348,76.228.158.106,20377,42.219.153.159,443,TCP
0,3,1617,4,0.8465964831411839,159.228.150.106,18214,42.219.153.159,443,TCP
0,3,791,9,0.8145856400951743,42.219.153.159,443,76.228.150.106,19344,TCP
0,4,47,12,0.8826432069763541,115.138.11.106,20479,42.219.153.159,443,TCP
0,3,33906,9,9.1963612139225,42.219.153.159,80,76.228.150.106,18451,TCP
0,3,18631,13,0.8618692222516984,76.228.150.156,18124,42.219.153.159,443,TCP
0,3,1161,6,0.8622428742237389,76.228.150.106,19524,42.219.153.159,443,TCP
0,3,1555,11,0.9211378963664174,76.228.150.192,18218,42.219.153.159,80,TCP
0,3,34042,4,0.858611409785226,76.228.150.106,19665,42.219.153.159,443,TCP
0,3,1214,11,0.8688873883802444,179.72.150.58,19740,42.219.153.159,443,TCP
0,3,47,3,0.8579124498646706,197.228.150.106,18169,42.219.153.159,443,TCP
0,3,1216,3,0.879414722090587,42.219.153.159,443,76.81.150.106,17234,TCP
0,4,21050,6,0.8699699733406305,148.228.150.106,19374,42.219.153.159,443,TCP
0,4,23825,9,0.8817178246099502,76.228.31.106,21040,42.219.153.159,443,TCP
0,3,1428,5,0.8530951200518757,148.228.172.106,18190,42.219.153.159,443,TCP
0,3,772,5,2.2747768093831837,135.228.150.171,18937,42.219.153.159,443,TCP
0,3,15815,17,0.8803434851579368,42.219.153.159,80,76.228.150.106,39681,TCP
0,11,18797,3,0.8086829362437129,82.228.150.171,19596,42.219.153.159,80,TCP
0,3,44,24,3.440221566706896,76.228.150.106,17740,42.219.153.159,443,TCP
0,3,1458,4,0.8668473043944687,76.228.150.161,17469,42.219.153.159,443,TCP
0,3,599,9,0.8431357441004366,42.219.153.159,443,76.228.150.123,19951,TCP
0,3,9759,6,0.8653851512353867,42.219.153.159,80,122.228.150.218,18466,TCP
0,3,759,10,0.8665836942382157,98.228.150.106,18262,42.219.153.159,443,TCP
0,4,1398,1,0.8257211619056761,76.68.150.106,17942,42.219.153.159,443,TCP
0,3,795,6,42.376074850559235,81.228.150.196,17998,42.219.153.159,443,TCP
0,3,12462,6,0.8239459558390081,42.219.153.159,443,242.68.150.106,19650,TCP
0,13,12832,7,0.8517163856886327,160.228.150.106,20376,42.219.153.159,443,TCP
0,3,38,5,8.737990904599428,76.228.150.106,19865,42.219.153.159,80,TCP
0,3,816,16,0.863383776275441,42.219.153.159,443,56.228.150.150,54219,TCP
0,3,13443,6,0.8451820823829621,160.228.150.106,19302,42.219.153.159,443,TCP
0,4,1751,1,0.8639425216242671,144.228.150.106,18052,42.219.153.159,80,TCP
0,3,44,9,0.8221582411788404,127.74.150.106,18323,42.219.153.159,443,TCP
0,3,17659,17,19.216500531882048,42.219.153.159,443,76.88.150.104,18985,TCP
0,4,992,6,0.8679024211596698,42.219.153.159,443,242.228.150.106,20130,TCP
0,3,665,11,0.8411062248051167,76.228.191.106,20365,42.219.153.159,80,TCP
0,4,1259,1,0.8273245438467711,120.228.150.133,19319,42.219.153.159,443,TCP
0,3,1207,6,0.8960721963085234,42.219.153.159,443,145.228.150.106,18127,TCP
0,3,908,12,0.8342316539492458,42.219.153.159,443,76.228.150.106,21047,TCP
0,4,64,22,0.848257421515882,76.228.150.106,18204,42.219.153.159,443,TCP
0,3,45,9,0.8368903216905892,42.219.153.159,443,76.228.150.106,20155,TCP
0,4,821,1,0.8704906858038157,42.219.153.159,80,76.228.150.106,36906,TCP
0,4,393,6,0.8508385866880417,34.77.82.106,19838,42.219.153.159,443,TCP
0,4,955,6,0.8530997685156763,76.228.150.106,19172,42.219.153.159,443,TCP
0,3,597,6,0.8641986097209156,76.228.150.106,19450,42.219.153.159,443,TCP
0,4,772,6,0.8644464151002467,76.228.150.106,19587,42.219.153.159,80,TCP
0,3,1495,6,0.8497065589763224,42.219.153.159,80,76.228.150.106,18677,TCP
0,3,1194,8,0.8236132103484124,76.228.150.173,20399,42.219.153.159,80,TCP
0,4,1392,6,0.8638345927465707,76.228.150.106,18845,42.219.153.159,443,TCP
0,3,5579,12,9.856602642685175,76.61.150.106,18136,42.219.153.159,443,TCP
0,3,1135,20,0.83488979190588,42.219.153.159,443,76.228.150.106,19311,TCP
0,3,1096,22,0.9137951829470694,42.219.153.159,443,76.228.150.106,19856,TCP
0,4,666,4,0.8908573805820197,42.219.153.159,443,76.228.150.56,19994,TCP
0,3,52,1,0.8793930010870099,42.219.153.159,5071,76.228.150.106,18453,TCP
0,3,20930,9,0.8598218697588891,76.228.150.126,18649,42.219.153.159,443,TCP
0,3,24698,13,0.7976397075690329,149.228.150.106,19454,42.219.153.159,443,TCP
0,3,22669,6,0.8905657106079161,42.219.153.159,443,133.69.61.106,64333,TCP
0,4,1058,4,0.8529061388690025,42.219.153.159,443,86.228.150.106,17801,TCP
0,3,460,15,0.9099418600089848,76.64.150.106,18152,42.219.153.159,443,TCP
0,4,671,5,0.8412921633571386,42.219.153.159,443,130.228.150.58,19158,TCP
0,3,431,8,0.8785793508868665,76.228.150.106,19794,42.219.153.159,443,TCP
0,13,952,18,0.8504092376679182,42.219.153.159,443,76.228.150.218,18942,TCP
0,3,1121,2,0.8579440594185144,76.64.150.106,18901,42.219.153.159,443,TCP
0,4,1400,7,0.8412148298230022,76.228.150.106,18596,42.219.153.159,443,TCP
0,3,19819,7,9.806066572666168,132.228.150.106,6204,42.219.153.159,443,TCP
0,3,60982,11,0.8624148673843592,42.219.153.159,80,76.228.150.106,18968,TCP
0,3,876,16,0.8712791497819126,76.228.150.106,19144,42.219.153.159,443,TCP
0,3,1304,13,0.8639665246009827,76.228.150.106,18856,42.219.153.159,443,TCP
0,4,1681,13,0.9101465614512563,42.219.153.159,443,251.228.233.106,18611,TCP
0,3,20985,6,0.832614833721891,76.228.150.106,17861,42.219.153.159,443,TCP
0,3,25925,4,14.49798184633255,174.8.233.243,18462,42.219.153.159,443,TCP
0,3,53,3,0.8303064065985382,42.219.153.159,443,76.228.150.106,18133,TCP
0,3,893,9,14.640687994658947,76.228.150.106,18215,42.219.153.159,443,TCP
0,3,1415,4,12.306434344500303,76.228.150.106,18485,42.219.153.159,443,TCP
0,3,1214,26,0.8503216775134206,76.228.150.106,21411,42.219.153.159,443,TCP
0,3,458,6,0.8432910873088986,76.228.150.110,37516,42.219.153.159,443,TCP
0,3,9454,5,0.8215328115038574,42.219.153.159,445,76.228.150.106,19200,TCP
0,4,62,1,0.8771401019766927,76.228.150.208,21085,42.219.153.159,443,TCP
0,3,968,37,0.8642583636101335,42.219.153.159,443,154.228.150.106,18197,TCP
0,3,16213,27,0.8297722558490932,135.228.150.106,18559,42.219.153.159,443,TCP
0,3,859,15,0.8727063126862049,156.62.150.106,19262,42.219.153.159,443,TCP
0,3,427,6,0.8605966418981552,145.228.150.129,19336,42.219.153.159,110,TCP
0,3,607,22,0.8510930689517409,42.219.153.159,5104,76.228.150.106,18389,TCP
0,3,22375,4,0.8189713389147073,42.219.153.159,443,139.228.150.106,18142,TCP
0,4,13613,1,0.8204771876335144,219.228.150.67,18278,42.219.153.159,443,TCP
0,3,984,1,0.8731977820862085,76.74.38.106,18982,42.219.153.159,443,TCP
0,3,1260,8,0.8319073375314474,184.228.35.106,17689,42.219.153.159,443,TCP
0,4,1035,27,0.829516336787492,76.228.150.106,18212,42.219.153.159,443,TCP
0,3,547,25,0.8380957106128335,42.219.153.159,443,76.228.71.106,63437,TCP
0,3,15759,3,0.8423013025894761,251.228.150.106,18112,42.219.153.159,80,TCP
0,3,12510,3,0.8619703052099794,42.219.153.159,443,76.228.150.106,18538,TCP
0,3,14702,7,0.8330386045854539,76.228.150.75,19471,42.219.153.159,1893,TCP
0,4,20141,7,0.8439680726733059,42.219.153.159,443,76.63.150.106,65503,TCP
0,3,404,6,0.8569002680014819,42.219.153.159,443,76.228.155.106,17709,TCP
0,3,22300,8,0.843631777446717,76.228.150.106,19937,42.219.153.159,443,TCP
0,3,656,6,0.8909943834878504,76.228.150.106,20106,42.219.153.159,443,TCP
0,3,963,9,0.8500079484656453,76.228.150.136,19613,42.219.153.159,443,TCP
0,4,906,6,0.8764266050420702,42.219.153.159,80,67.228.150.106,19469,TCP
0,3,14321,34,2.487500147894025,76.228.150.106,19225,42.219.153.159,443,TCP
0,3,1278,6,0.8732101216446608,194.228.150.106,18442,42.219.153.159,80,TCP
0,3,1904,23,2.5850397935137153,212.228.150.63,5077,42.219.153.159,443,TCP
0,3,1104,5,2.5997586892917752,42.219.153.159,443,76.228.150.171,18945,TCP
0,3,52,7,0.8208427259232849,42.219.153.159,80,70.228.150.106,19133,TCP
0,3,26653,1,0.87624117359519,76.228.150.211,19509,42.219.153.159,80,TCP
0,3,19308,4,0.8879036621656269,47.228.150.102,21113,42.219.153.159,443,TCP
0,3,1203,6,0.8531047550495714,42.219.153.159,443,122.68.150.202,19596,TCP
0,3,43,6,0.8310245519969612,76.228.150.106,18918,42.219.153.159,443,TCP
0,3,615,6,0.8668777307029814,76.228.150.106,19254,42.219.153.159,443,TCP
0,4,28954,1,0.8303809510543942,42.219.153.159,143,102.228.150.106,18133,TCP
0,3,1590,1,0.8337671456392854,42.219.153.159,443,124.228.150.106,42394,TCP
0,4,32194,12,0.8488289290107787,174.98.150.106,19249,42.219.153.159,443,TCP
0,3,27968,11,12.892232738435268,76.228.150.106,18153,42.219.153.159,443,TCP
0,3,46,12,0.8131440246943384,42.219.153.159,80,165.188.150.106,17285,TCP
0,4,17729,3,0.8435979704372585,79.86.150.106,20809,42.219.153.159,443,TCP
0,3,14646,16,0.8907668623141944,163.228.150.106,55141,42.219.153.159,443,TCP
0,3,19644,5,0.8929338071029633,42.219.153.159,443,76.48.150.106,18966,TCP
0,3,8598,8,0.839090735418722,42.219.153.159,443,76.228.150.106,5161,TCP
0,3,8351,19,0.8354326479602605,143.228.150.129,18125,42.219.153.159,443,TCP
0,3,17049,5,0.847457040566951,149.228.150.144,18246,42.219.153.159,80,TCP
0,3,1432,1,0.8258823368232697,42.219.153.159,80,76.228.150.106,19274,TCP
0,3,49,6,17.882323130965233,42.219.153.159,443,76.228.150.106,18162,TCP
0,3,22128,6,0.8319565267302096,209.228.150.106,19989,42.219.153.159,5093,TCP
0,3,1522,7,0.8023262887727469,42.219.153.159,443,76.228.233.106,19491,TCP
0,3,11102,23,0.8332750846166164,42.219.153.159,443,76.228.150.106,19955,TCP
0,3,1342,13,0.8762049155775458,76.228.150.106,62686,42.219.153.159,443,TCP
0,3,1420,6,0.8594709530007094,250.228.150.133,18687,42.219.153.159,443,TCP
0,3,23843,1,0.8320329305715859,42.219.153.159,80,76.228.35.106,21328,TCP
0,4,11664,15,2.544375032186508,76.228.150.104,19679,42.219.153.159,443,TCP
0,4,11039,6,0.8308130891527981,76.228.219.106,17762,42.219.153.159,443,TCP
0,3,1478,6,0.8741601831279695,76.228.150.106,19552,42.219.153.159,443,TCP
0,12,972,3,0.8434032420627773,42.219.153.159,443,76.228.150.208,20396,TCP
0,3,1087,19,0.8308786747511476,159.228.150.106,18134,42.219.153.159,443,TCP
0,3,13882,6,0.8768861268181354,14.228.189.140,19208,42.219.153.159,443,TCP
0,3,1445,13,0.8428431444335729,42.219.153.159,443,76.228.233.106,18153,TCP
0,3,11587,10,2.4031249517574906,42.219.153.159,443,76.228.150.106,20625,TCP
0,3,710,6,4.537035221233964,124.68.150.106,18549,42.219.153.159,443,TCP
0,3,20430,22,0.8696549765300006,42.219.153.159,443,76.228.150.106,18560,TCP
0,4,760,12,0.825872701825574,42.219.153.159,443,76.228.150.106,20249,TCP
0,4,20011,1,0.871932216687128,76.228.246.106,18620,42.219.153.159,443,TCP
0,3,1347,5,0.8643722932320088,140.228.150.106,18628,42.219.153.159,443,TCP
0,4,26291,4,0.866876631975174,42.219.153.159,443,76.228.150.185,54674,TCP
0,3,1380,12,0.8459088485687971,201.228.150.106,18325,42.219.153.159,443,TCP
0,4,41,15,0.8608957494143397,74.228.150.106,18130,42.219.153.159,443,TCP
0,3,1018,7,0.8359192153438926,76.228.150.106,19225,42.219.153.159,443,TCP
0,4,20468,8,0.8619577966164798,42.219.153.159,443,145.228.150.53,19827,TCP
0,10,16659,6,0.8587644710205495,42.219.153.159,443,76.228.150.106,19334,TCP
0,3,1359,13,0.8785512910690159,42.219.153.159,443,76.228.150.154,18180,TCP
0,3,13152,5,0.8774449566844851,184.228.150.106,19002,42.219.153.159,443,TCP
0,4,1186,3,0.8621088294312358,42.219.153.159,443,76.228.150.106,18198,TCP
0,3,1286,6,0.8933400828391314,42.219.153.159,443,138.228.150.106,19740,TCP
0,4,524,10,0.888101517688483,76.69.150.168,20384,42.219.153.159,443,TCP
0,3,8887,14,0.8801435166969895,42.219.153.159,443,23.249.150.106,18986,TCP
0,81,10011,31,2.5998582509346306,42.219.153.159,443,172.228.233.171,21120,TCP
0,3,850,6,0.8298167120665312,209.228.150.106,18056,42.219.153.159,80,TCP
0,3,810,6,14.224588617682457,76.228.150.106,18617,42.219.153.159,443,TCP
0,4,1219,7,0.8852891125716269,42.219.153.159,443,76.228.150.156,18657,TCP
0,3,48,5,0.8596887546591461,76.45.150.106,18191,42.219.153.159,443,TCP
0,3,1506,5,0.8123334171250463,76.228.150.166,19564,42.219.153.159,443,TCP
0,4,35041,6,2.6591755226254463,42.219.153.159,80,76.228.150.106,62227,TCP
0,4,564,1,0.8777192160487175,152.228.150.138,18221,42.219.153.159,443,TCP
0,4,1732,24,14.158193003386259,76.228.150.106,19955,42.219.153.159,443,TCP
0,3,7747,13,0.8699174034409225,76.228.150.188,19257,42.219.153.159,443,TCP
0,3,877,6,0.8815370416268706,149.228.150.36,19306,42.219.153.159,443,TCP
0,3,4017,9,0.8989961645565927,76.228.35.106,19435,42.219.153.159,80,TCP
0,4,1223,13,0.8683413206599653,108.228.227.106,18299,42.219.153.159,443,TCP
0,4,16799,1,0.8653048595879227,76.228.150.106,48584,42.219.153.159,443,TCP
0,3,928,2,0.8881352401804179,199.228.192.106,19806,42.219.153.159,443,TCP
0,4,1002,5,23.610388085246086,159.228.150.106,20262,42.219.153.159,443,TCP
0,3,1601,1,0.8575400656554848,73.16.150.106,18937,42.219.153.159,443,TCP
0,3,5459,8,3.3347288221120834,42.219.153.159,5066,177.228.150.106,18183,TCP
0,3,724,6,0.8330543248448521,42.219.153.159,80,76.228.150.106,19225,TCP
0,4,745,5,0.8635720813181251,215.228.150.106,21075,42.219.153.159,443,TCP
0,3,1141,8,0.8918164009228349,42.219.153.159,443,104.26.150.106,19246,TCP
0,3,7468,13,0.8174831543583423,42.219.153.159,443,76.228.136.106,18471,TCP
0,3,16400,9,0.8185774027369916,42.219.153.159,443,142.228.150.106,18522,TCP
0,4,1245,6,0.8898132510948926,102.228.150.180,18143,42.219.153.159,443,TCP
0,3,20145,2,0.8744476272258908,76.228.233.106,18503,42.219.153.159,443,TCP
0,3,40,13,0.8472365343477577,76.68.150.106,17775,42.219.153.159,443,TCP
0,3,1236,4,0.8351596563588828,42.219.153.159,443,136.68.40.106,18463,TCP
0,4,55,3,0.8753184112720191,58.228.150.106,19230,42.219.153.159,80,TCP
0,3,51,8,0.8650051604490727,76.228.150.160,19881,42.219.153.159,443,TCP
0,3,19367,6,0.8799896102864295,42.219.153.159,443,76.228.98.106,18026,TCP
0,3,1049,4,0.85701495828107,144.228.150.106,18418,42.219.153.159,443,TCP
0,3,1591,3,0.8297543381340802,42.219.153.159,443,200.228.150.106,19840,TCP
0,4,1614,35,0.8266757873352617,76.228.150.106,18958,42.219.153.159,443,TCP
