te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,26,2629,17,0.8472944288514555,42.219.153.214,110,150.8.71.37,19992,TCP
0,4,3189,16,0.8384876183699816,150.8.55.76,54863,42.219.153.214,110,TCP
0,34,11575,1,0.836945342598483,42.219.153.214,110,150.8.230.37,123,TCP
0,23,2266,15,0.8615657198242843,42.219.153.214,110,150.8.71.201,56852,TCP
0,4,2597,15,0.850733362371102,42.219.153.214,110,150.8.150.37,52128,TCP
0,26,2632,16,0.8259299201890826,42.219.153.214,110,150.8.71.37,54117,TCP
0,4,2398,14,0.8577658119611442,150.8.71.103,58140,42.219.153.214,110,TCP
0,120,3251,16,0.8418971397913992,150.8.107.76,62583,42.219.153.214,110,TCP
0,4,3193,14,0.8363035165239125,150.8.70.37,50396,42.219.153.214,110,TCP
0,27,2137,18,0.8482149092014879,42.219.153.214,40771,61.8.230.37,52311,TCP
0,6,2822,14,0.8371256184764206,42.219.153.214,110,150.8.71.37,50907,TCP
0,7,1865,13,0.8642689283005893,150.8.71.37,123,42.219.153.214,110,TCP
0,3,58,16,0.8383345571346581,42.219.153.214,36453,150.8.71.37,64585,TCP
0,4,115,13,0.854970394866541,150.8.71.37,5178,42.219.153.214,110,TCP
0,137,2586,15,0.8338828501291573,150.8.71.174,50892,42.219.153.214,5037,TCP
0,13,2190,1,0.8305682418867946,150.8.71.37,64865,42.219.153.214,110,TCP
0,6,2309,11,0.852705494267866,42.219.153.214,110,150.8.71.37,34311,TCP
0,4,3255,15,0.8458766473922879,42.219.153.214,110,150.8.71.37,6089,TCP
0,14,8008,1,0.8577774753794074,150.8.71.37,123,42.219.153.214,110,TCP
0,116,2476,1,0.838523622835055,42.219.153.214,110,150.8.71.245,51788,TCP
0,21,1807,16,2.8151911525055766,42.219.153.214,110,150.8.71.143,52377,TCP
0,18,2674,14,0.825466426089406,42.219.153.214,110,150.8.71.37,51493,TCP
0,13,3017,2,0.8291396421846002,150.8.71.37,36713,42.219.153.214,5114,TCP
0,12,3047,17,0.8552061142399907,150.8.71.37,52045,42.219.153.214,110,TCP
0,139,2818,11,0.8437116465065628,42.219.153.214,110,150.8.71.20,5212,TCP
0,16,1646,15,0.8356323628686368,150.8.14.108,58415,42.219.153.214,43132,TCP
0,4,2946,11,4.8745610229671,42.219.153.214,38208,150.8.213.216,28263,TCP
0,6,2843,13,0.8315642809029669,42.219.153.214,110,150.8.71.251,52371,TCP
0,4,2195,4,0.8648257297463715,42.219.153.214,110,150.8.71.212,57418,TCP
0,29,123,11,0.8476761099882424,42.219.153.214,110,150.8.71.238,63839,TCP
0,4,3182,32,13.694669153541327,150.8.71.147,44957,42.219.153.214,110,TCP
0,84,10371,7,0.8337521860376,42.219.153.214,110,150.8.71.148,43379,TCP
0,4,1751,21,0.8195824006106704,42.219.153.214,110,150.8.71.37,46195,TCP
0,16,2915,15,15.432710498571396,150.8.71.168,53653,42.219.153.214,110,TCP
0,4,3464,14,0.8231256287544966,221.8.71.226,12126,42.219.153.214,110,TCP
0,4,2663,16,0.8375578410923481,42.219.153.214,110,150.8.71.37,5101,TCP
0,6,2098,1,0.8554084491916001,150.8.31.37,63918,42.219.153.214,5092,TCP
0,13,2367,1,0.8487470315303653,42.219.153.214,110,150.8.71.232,38445,TCP
0,79,1745,12,16.773814279586077,42.219.153.214,110,150.81.71.37,45152,TCP
0,20,3329,1,0.8171654529869556,42.219.153.214,110,150.8.71.37,40308,TCP
0,31,2415,15,0.8353160137776285,150.8.106.52,27952,42.219.153.214,110,TCP
0,5,159,12,0.8559900142718107,42.219.153.214,110,150.8.71.37,44866,TCP
0,4,1596,14,0.8697202240582556,42.219.153.214,110,150.8.71.254,36605,TCP
