te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,23,44621,1,19.84720004349947,237.81.156.180,34362,42.219.153.53,1987,TCP
0,15,5220,6,2.179845543578267,42.219.153.53,53,14.64.72.68,0,TCP
0,21,425,75,25.902349166572094,89.4.6.68,0,42.219.153.53,53401,TCP
0,34,463,63,0.34611666994169354,86.79.72.68,0,42.219.153.53,53,TCP
0,3,504,1,0.45919334096834064,84.6.71.68,0,42.219.153.53,53,TCP
0,11,577,53,2.277680493425578,238.76.72.213,0,42.219.153.53,53,TCP
0,15,3315,7,2.116110202856362,183.238.72.165,5957,42.219.153.53,54100,TCP
0,3,34,81,21.594108290970325,71.73.235.153,0,42.219.153.53,53,TCP
0,3,431,69,18.694682579487562,79.7.138.68,0,42.219.153.53,21262,TCP
0,13,116,9,0.4141491773771122,79.79.229.87,0,42.219.153.53,53,TCP
0,128,451,40,2.121096398681402,242.184.216.134,0,42.219.153.53,53,TCP
0,3,608,2,0.4427658811910078,181.9.158.67,0,42.219.153.53,53,TCP
0,11,544,1,0.40762717137113214,94.158.72.73,0,42.219.153.53,53,TCP
0,3,11723,6,5.408721576444805,75.198.134.68,0,42.219.153.53,53,TCP
0,3,48,49,0.38490349415224046,71.6.133.17,0,42.219.153.53,53,TCP
0,16,44,7,0.44434078072663397,109.2.14.183,48047,42.219.153.53,53324,TCP
0,23,439,6,22.055268354713917,20.7.72.68,0,42.219.153.53,21279,TCP
0,3,89,1,0.3546418680343777,14.3.72.162,0,42.219.153.53,1988,TCP
0,3,506,9,0.346414108236786,42.219.153.53,53,165.9.72.67,0,TCP
0,3,454,133,0.43843330163508654,14.18.231.68,0,42.219.153.53,53,TCP
0,3,24263,1,2.2665383792482316,13.148.239.109,0,42.219.153.53,53,TCP
0,10,451,6,0.35835455381311476,176.78.190.148,0,42.219.153.53,1977,TCP
0,2,476,27,0.35675590485334396,106.205.72.168,46261,42.219.153.53,53,TCP
0,3,56,40,0.27582615008577704,72.23.138.109,54557,42.219.153.53,1946,TCP
0,3,452,2,0.3832322023808956,42.219.153.53,53,241.8.229.119,61249,TCP
0,7,509,10,0.46848735271487385,14.68.138.210,0,42.219.153.53,80,TCP
0,35,29,2,21.467434778809547,242.204.11.251,0,42.219.153.53,53,TCP
0,218,81,6,15.708240330219269,14.232.72.170,61115,42.219.153.53,21,TCP
0,3,2016,278,0.455924118636176,92.149.44.68,54613,42.219.153.53,53,TCP
0,56,547,7,0.4294757964089513,15.1.189.103,0,42.219.153.53,53,TCP
0,3,439,6,19.990121204406023,114.18.138.81,24236,42.219.153.53,61162,TCP
0,3,4406,7,0.4274636454647407,42.219.153.53,53,178.14.173.68,0,TCP
0,128,435,275,17.706787671893835,176.72.32.91,56390,42.219.153.53,53,TCP
0,18,513,6,20.981272403150797,241.249.72.67,0,42.219.153.53,53,TCP
0,99,1281,7,0.34483417990850285,239.239.72.87,0,42.219.153.53,1952,TCP
0,94,455,57,217.61969017982483,242.18.72.218,0,42.219.153.53,53,TCP
0,3,3565,37,18.90280393883586,42.219.153.53,53,240.185.250.68,24289,TCP
0,2,51,6,2.229588332120329,42.219.153.53,53,74.16.140.145,57655,TCP
0,12,457,1,0.43066250695846975,113.61.72.68,0,42.219.153.53,53,TCP
0,3,50,170,29.156490191817284,73.8.97.119,0,42.219.153.53,53,TCP
0,15,70,7,0.4107048347359523,74.7.72.99,0,42.219.153.53,53,TCP
0,18,2470,5,0.48307828896213323,74.200.96.150,40761,42.219.153.53,36681,TCP
0,10,578,96,0.3213280605850741,182.11.72.68,0,42.219.153.53,49479,TCP
0,19,76,22,0.3947679146658629,187.11.238.68,80,42.219.153.53,80,TCP
0,3,502,9,19.42157520353794,13.5.1.68,0,42.219.153.53,1928,TCP
0,22,60670,6,18.760838840156794,244.173.72.68,0,42.219.153.53,53,TCP
0,3,2791,5,0.44366962707135826,84.87.121.68,0,42.219.153.53,53,TCP
0,30,38,6,14.908526055514812,42.219.153.53,53,90.62.152.245,0,TCP
0,2,54,1,21.177827708423138,176.76.24.247,54945,42.219.153.53,53,TCP
0,21,50,313,63.76576432585716,42.219.153.53,80,73.83.72.167,0,TCP
0,3,69,12,0.4920190174598247,42.219.153.53,1957,244.18.193.252,0,TCP
0,2,439,161,17.06444637849927,14.204.226.100,14992,42.219.153.53,80,TCP
0,26,68,6,0.40163390699308366,74.12.72.235,0,42.219.153.53,53,TCP
0,37,551,6,0.3340525118401274,239.180.112.194,44770,42.219.153.53,21,TCP
0,3,543,6,0.44471143232658505,14.18.71.140,34553,42.219.153.53,53,TCP
0,14,506,2,13.799347825348377,99.127.110.56,0,42.219.153.53,80,TCP
0,73,489,1,0.5214038165286183,238.8.8.39,0,42.219.153.53,53,TCP
0,11,416,7,0.4151878977427259,84.75.139.84,0,42.219.153.53,53,TCP
0,3,47,6,0.4439789612079039,130.192.72.68,0,42.219.153.53,53,TCP
0,47,43,75,0.43093706213403493,244.161.72.68,0,42.219.153.53,53,TCP
0,143,27,5,0.43704615777824074,14.0.16.235,0,42.219.153.53,53,TCP
0,6,73,2,16.637013539671898,221.11.72.154,0,42.219.153.53,61132,TCP
0,9,436,95,2.2453439198434353,73.9.5.129,46440,42.219.153.53,53,TCP
0,30,6158,6,16.373502776026726,247.9.72.129,0,42.219.153.53,53,TCP
0,27,536,59,0.4092996041290462,187.234.250.178,0,42.219.153.53,53,TCP
0,10,495,2,118.52495187520981,220.73.231.68,0,42.219.153.53,53,TCP
0,2,452,6,0.3948432197794318,241.130.58.68,46740,42.219.153.53,53,TCP
0,12,562,7,2.2469401177950203,13.10.167.147,0,42.219.153.53,53,TCP
0,25,377,1,5.144429532811046,241.150.72.226,0,42.219.153.53,49481,TCP
0,55,3496,1,14.488423928618431,82.192.187.208,0,42.219.153.53,53,TCP
0,9,570,6,0.35489123698789626,108.70.158.225,0,42.219.153.53,53,TCP
0,20,34,6,0.4756884992821142,42.219.153.53,40206,134.18.101.147,0,TCP
0,8,522,52,0.48576235421933234,242.11.252.155,0,42.219.153.53,53,TCP
0,23,425,7,11.943311903625727,42.219.153.53,53,240.194.133.86,0,TCP
0,29,485,23,0.4932563117472455,181.198.72.252,0,42.219.153.53,40208,TCP
0,22,505,267,8.634901838377118,72.72.72.136,0,42.219.153.53,53,TCP
0,26,63,1,325.3183286190033,73.6.14.191,0,42.219.153.53,2010,TCP
0,15,609,6,0.45538730558473617,106.150.72.88,0,42.219.153.53,53,TCP
0,3,4027,5,0.38293905335012823,178.6.154.68,0,42.219.153.53,40159,TCP
0,39,451,9,0.39381455699913204,176.179.238.101,0,42.219.153.53,53,TCP
0,13,2610,1,12.138904385268688,128.203.220.68,53,42.219.153.53,53,TCP
0,3,70389,191,0.3884353124303743,181.213.227.68,46242,42.219.153.53,53,TCP
0,7,539,2,26.28843603283167,98.18.188.152,0,42.219.153.53,53,TCP
0,9,435,1,12.135549377650023,131.153.72.80,0,42.219.153.53,53,TCP
0,15,39,69,11.43668682128191,72.128.71.68,28992,42.219.153.53,1955,TCP
0,3,462,6,18.16301191225648,16.8.148.56,0,42.219.153.53,53,TCP
