te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,3,80,1,0.6658503074431792,215.9.124.69,60700,42.219.153.23,25,TCP
0,3,80,1,0.6540039510000497,215.9.124.69,63498,42.219.153.23,25,TCP
0,3,80,1,0.6878537263255566,215.9.124.69,62670,42.219.153.23,25,TCP
0,3,80,1,0.6504328320734203,215.9.124.69,64241,42.219.153.23,25,TCP
0,3,80,1,0.6960534474346787,215.9.124.69,63564,42.219.153.23,25,TCP
0,3,80,1,0.7338882240001112,215.9.124.69,63159,42.219.153.23,25,TCP
0,3,80,1,0.7147301298100501,215.9.124.69,63983,42.219.153.23,25,TCP
0,89,80,6,0.6999086297582835,215.9.124.69,63237,42.219.153.23,25,TCP
0,3,42,5,0.6751098782988265,215.9.124.69,63121,42.219.153.23,25,TCP
0,3,80,1,0.6310642047319561,215.9.124.69,63112,42.219.153.23,25,TCP
0,17,80,1,0.71818977012299,215.9.124.69,63414,42.219.153.23,25,TCP
0,3,80,1,0.7124197587836534,215.9.124.69,63188,42.219.153.23,25,TCP
0,3,80,1,0.7129841668065637,215.9.124.69,62405,42.219.153.23,25,TCP
0,3,80,1,0.7299038989003748,215.9.124.69,62615,42.219.153.23,25,TCP
0,3,43,1,0.7138883352745324,215.9.124.69,62532,42.219.153.23,25,TCP
0,3,80,1,0.7306734309531748,215.9.124.69,63109,42.219.153.23,25,TCP
0,3,80,1,0.7004468373488635,215.9.124.69,63043,42.219.153.23,25,TCP
0,3,80,1,0.7069160199025646,215.9.124.190,62657,42.219.153.23,25,TCP
0,3,80,1,0.7466323678381741,215.9.124.69,63095,42.219.153.23,25,TCP
0,3,80,1,0.7073423262918368,215.9.124.69,63249,42.219.153.23,25,TCP
0,3,80,1,0.7352239389438182,215.9.124.69,63246,42.219.153.23,25,TCP
0,3,80,1,0.7008801164338365,215.9.124.69,63038,42.219.153.23,25,TCP
0,3,42,1,0.6976201065117493,215.9.124.69,62861,42.219.153.23,25,TCP
0,3,80,1,0.6689049397828057,215.9.124.69,62359,42.219.153.23,25,TCP
0,31,80,1,0.6607951875776052,215.9.124.69,63660,42.219.153.23,25,TCP
0,8,80,1,0.6621551590505987,215.9.124.69,63565,42.219.153.23,25,TCP
0,3,80,6,0.6861214129021391,215.9.124.69,63082,42.219.153.23,25,TCP
0,3,80,1,0.7136007221415639,215.9.124.69,63847,42.219.153.23,25,TCP
0,3,42,1,0.7411258821375668,215.9.124.69,63100,42.219.153.23,25,TCP
0,3,80,1,0.7189793328288943,215.9.124.69,63391,42.219.153.23,25,TCP
0,3,80,1,0.7911532411817461,215.9.124.69,63664,42.219.153.23,25,TCP
0,20,80,1,0.6697201958158985,215.9.124.69,62862,42.219.153.23,25,TCP
0,3,80,1,0.7058033467037603,215.9.124.69,62495,42.219.153.23,25,TCP
0,3,80,1,0.6744251595810056,215.9.124.69,62541,42.219.153.23,25,TCP
0,3,80,1,2.0891009378246963,215.9.124.170,63370,42.219.153.23,25,TCP
0,3,80,6,0.6617950298823416,215.9.124.69,62710,42.219.153.23,25,TCP
