te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,21,43,1,345.9649887084961,42.219.153.187,0,134.14.7.46,0,Other
0,115,237,1,277.8080021739006,42.219.153.187,0,219.149.110.36,0,Other
0,15,28288,1,359.4779911637306,42.219.153.187,0,22.95.148.146,0,Other
0,37,41,1,8.320701520889997,21.138.128.36,0,42.219.153.187,0,Other
0,107,46,1,41.44058080762625,42.219.153.187,0,98.6.7.37,0,Other
0,16,34,1,273.00796937942505,42.219.153.187,0,21.144.7.37,0,Other
0,9,335,1,306.8836097717285,42.219.153.187,0,215.51.14.37,0,Other
0,2,40,1,6.598746903240681,42.219.153.187,0,244.188.235.37,0,Other
0,133,40,1,29.967736713588238,42.219.153.187,0,79.149.7.102,0,Other
0,24,395,1,50.16224563121796,42.219.153.187,0,138.150.7.37,0,Other
0,2,39,1,323.7821164727211,42.219.153.187,0,206.215.142.37,0,Other
0,124,38,1,306.0937698483467,42.219.153.187,0,20.126.45.198,0,Other
0,2,557425,1,296.94789737463,42.219.153.187,0,21.107.236.36,0,Other
0,67,1848,1684,325.63982516527176,42.219.153.187,0,20.99.231.36,0,Other
0,15,325,1,14.830494068562984,42.219.153.187,0,66.122.7.37,0,Other
0,7,62328,1,9.54707851074636,42.219.153.187,0,20.169.7.244,0,Other
0,62,39,1,39.93718309700489,42.219.153.187,0,21.200.7.108,0,Other
0,14,264,1,10.541737524792552,240.64.230.93,0,42.219.153.187,0,Other
0,60,7588,1,358.0074024796486,42.219.153.187,0,20.105.7.172,0,Other
0,26,40,1,281.33780014514923,42.219.153.187,0,209.150.7.31,0,Other
0,73,230,1,1.2022834103554487,128.153.47.150,0,42.219.153.187,0,Other
0,79,371,1,334.3950725197792,42.219.153.187,0,72.81.104.37,0,Other
0,5,42,1,8.689798336476088,42.219.153.187,0,145.90.6.37,0,Other
0,20,43,1,37.785550855100155,42.219.153.187,0,59.78.17.234,0,Other
0,16,37,1,11.121439838781953,42.219.153.187,0,22.216.233.246,0,Other
0,121,43,1,7.304703522473574,42.219.153.187,0,73.220.134.118,0,Other
0,10,47948,1,298.1509076356888,42.219.153.187,0,75.149.25.211,0,Other
0,2,4199,32908,11.22227194905281,42.219.153.187,0,20.232.7.135,0,Other
0,20,233,1,12.393175017088652,42.219.153.187,0,36.231.239.82,0,Other
0,138,46,1,61.42829900979996,42.219.153.187,0,215.24.152.37,0,Other
0,57,374,1,324.16551500558853,42.219.153.187,0,182.147.45.37,0,Other
0,29,43,1,238.70955204963684,42.219.153.187,0,212.251.7.36,0,Other
0,2,54349,1,283.5181521177292,42.219.153.187,0,20.185.28.124,0,Other
0,37,37852,1,53.784929037094116,42.219.153.187,0,136.211.7.156,0,Other
0,123,17430,1,301.72612059116364,20.64.25.37,0,42.219.153.187,0,Other
0,8,36,23547,15.18813706934452,42.219.153.187,0,20.255.7.37,0,Other
0,18,297480,1,358.85687255859375,42.219.153.187,0,130.157.242.214,0,Other
0,22,38,1,10.451971800997853,168.18.120.137,0,42.219.153.187,0,Other
0,26,36,1,305.6619921326637,42.219.153.187,0,105.137.137.36,0,Other
0,17,38,1,7.792224263772368,42.219.153.187,0,75.88.238.200,0,Other
0,35,39,1,5.218060523271561,42.219.153.187,0,50.92.238.153,0,Other
0,4,36,1,45.153585724532604,42.219.153.187,0,51.253.7.162,0,Other
0,88,43,1,37.55123582482338,42.219.153.187,0,220.103.141.225,0,Other
0,65,847606,1,124.7447059750557,42.219.153.187,0,19.223.233.140,0,Other
0,4,619,1,25.926254779100418,42.219.153.187,0,200.213.7.169,0,Other
0,25,42,1,361.0829856991768,42.219.153.187,0,61.93.7.168,0,Other
0,19,351,1,12.770074490457773,42.219.153.187,0,139.251.7.215,0,Other
0,103,45,1,45.638932675123215,42.219.153.187,0,145.123.6.192,0,Other
0,24,42,1,30.626986920833588,42.219.153.187,0,20.241.147.66,0,Other
0,20,2801,1,0.6855980381369591,20.22.118.201,0,42.219.153.187,0,Other
0,27,518,2362,50.5695254355669,42.219.153.187,0,141.108.7.10,0,Other
0,9,15433,1,48.49046467244625,42.219.153.187,0,32.65.7.29,0,Other
0,36,40,1,19.37609125301242,42.219.153.187,0,71.192.32.186,0,Other
0,13,390,19,38.047547064721584,106.248.56.243,0,42.219.153.187,0,Other
0,109,42,1,305.36323553323746,42.219.153.187,0,232.93.6.193,0,Other
0,10,45,8,0,42.219.153.187,0,88.152.7.64,0,Other
0,18,7918,1,2.716491926461458,42.219.153.187,0,96.155.7.37,0,Other
0,6,41,1,335.8921226263046,218.239.7.37,0,42.219.153.187,0,Other
0,63,40,1,269.0993814468384,84.24.7.205,0,42.219.153.187,0,Other
0,2,43,1,298.4191784262657,42.219.153.187,0,75.157.7.37,0,Other
0,36,39,1,318.55086851119995,42.219.153.187,0,189.181.7.36,0,Other
0,19,44,1,232.68039375543594,42.219.153.187,0,163.204.7.37,0,Other
0,24,359,1,41.62310890853405,42.219.153.187,0,19.252.7.86,0,Other
0,157,176,1,6.962504915893078,42.219.153.187,0,57.108.7.37,0,Other
0,19,244,1,290.25162130594254,42.219.153.187,0,122.150.7.37,0,Other
0,46,14237,1,329.2463028430939,21.214.7.226,0,42.219.153.187,0,Other
0,20,45,1,360.7516878247261,42.219.153.187,0,20.100.7.245,0,Other
0,34,39,1,10.47660155966878,42.219.153.187,0,179.213.162.36,0,Other
0,25,39,1,50.25545561313629,42.219.153.187,0,141.223.26.143,0,Other
0,4,40,19,289.86582112312317,42.219.153.187,0,140.91.7.200,0,Other
0,82,42,1,14.912897977977991,42.219.153.187,0,76.85.147.37,0,Other
0,30,42,1,53.50005765259266,42.219.153.187,0,126.9.7.141,0,Other
0,14,159435,2322,6.861949346959591,232.177.7.211,0,42.219.153.187,0,Other
0,32,44,1,233.50344568490982,42.219.153.187,0,228.246.7.36,0,Other
0,126,2114256,4902,4.899783756583929,42.219.153.187,0,189.251.7.37,0,Other
0,94,585278,1,211.39262294769287,42.219.153.187,0,21.184.50.152,0,Other
0,2,41,1,282.51625299453735,42.219.153.187,0,128.99.7.195,0,Other
0,61,213,1,250.85476076602936,42.219.153.187,0,100.89.7.180,0,Other
0,17,27363,1,2.0431171506643295,42.219.153.187,0,248.118.228.37,0,Other
0,45,138883,1,332.19979137182236,42.219.153.187,0,64.178.48.64,0,Other
0,28,336891,1,339.1735121011734,42.219.153.187,0,19.153.7.217,0,Other
0,16,79048,1,324.8221174478531,42.219.153.187,0,36.139.151.186,0,Other
0,3,494,1,314.9612023830414,42.219.153.187,0,78.162.30.103,0,Other
0,6,38,1,0.08403205499053001,42.219.153.187,0,20.99.230.37,0,Other
0,74,47,1,273.59907817840576,42.219.153.187,0,203.103.7.82,0,Other
0,2,312,1,271.25610637664795,150.173.6.249,0,42.219.153.187,0,Other
0,17,41,1,46.54853054881096,42.219.153.187,0,20.113.7.191,0,Other
0,2,310,1,344.8763489127159,42.219.153.187,0,129.220.7.110,0,Other
0,94,45,1,10.441026443615556,152.251.7.64,0,42.219.153.187,0,Other
0,32,36,1,0,42.219.153.187,0,171.76.6.224,0,Other
0,35,37,1,311.2714891433716,42.219.153.187,0,124.213.114.118,0,Other
1,155,40,1,11.964346624910831,42.219.153.187,0,95.215.6.133,0,Other
1,2,27739,1,362.3773235678673,42.219.153.187,0,197.209.7.91,0,Other
1,23,14153,1,351.77814996242523,42.219.153.187,0,44.82.237.221,0,Other
1,16,398,1,166.77486750483513,42.219.153.187,0,96.204.238.231,0,Other
1,120,46,1,52.191850796341896,42.219.153.187,0,16.74.113.37,0,Other
1,3,44,1,362.32507145404816,42.219.153.187,0,19.90.123.37,0,Other
1,9,44,1,318.7953391671181,28.69.233.55,0,42.219.153.187,0,Other
1,16,298823,3184,44.83066387474537,20.83.7.212,0,42.219.153.187,0,Other
1,61,243,1,35.61154107749462,42.219.153.187,0,91.146.7.215,0,Other
1,36,39,1,262.717570066452,42.219.153.187,0,109.136.51.43,0,Other
1,15,37,1,10.59638993628323,107.218.7.36,0,42.219.153.187,0,Other
1,6,12551,1,6.918828288093209,42.219.153.187,0,114.182.227.37,0,Other
1,33,43150,1,199.60143041610718,42.219.153.187,0,21.239.151.140,0,Other
1,26,152,1,11.566516555845737,42.219.153.187,0,20.174.7.209,0,Other
1,97,49,1,41.7151505202055,42.219.153.187,0,42.15.7.37,0,Other
1,275,42,1,301.45512360334396,42.219.153.187,0,215.95.128.36,0,Other
