te,teDelta,byt,pkt,td,sa,sp,da,dp,pr
0,20,4546,57,20.59682720527053,42.219.158.169,22,135.195.202.2,18808,TCP
0,22,427,139,0.693454110994935,42.219.158.169,10234,102.195.21.103,53,TCP
0,19,4505,120,6.323388811200857,42.219.158.169,22,234.195.202.110,7306,TCP
0,4,47,16,19.857599079608917,42.219.158.169,22,102.195.202.143,9388,TCP
0,17,4434,6,20.662084199488163,102.195.202.74,61055,42.219.158.169,44358,TCP
0,15,3066,3,0.6631115593481809,102.195.202.37,19425,42.219.158.169,22,TCP
0,4,4526,32,20.745166953653097,42.219.158.169,22,137.195.5.116,64797,TCP
0,18,4531,70,20.945815611630678,42.219.158.169,42104,77.195.202.30,123,TCP
0,7,32,15,20.160768169909716,42.219.158.169,22,102.99.219.54,123,TCP
0,25,4539,269,20.6664588265121,42.219.158.169,22,43.195.202.18,50523,TCP
0,5,2381,83,15.203827578574419,102.8.202.116,57170,42.219.158.169,22,TCP
0,4,4457,7,20.847000427544117,42.219.158.169,22,102.195.202.82,0,TCP
0,17,33,470,21.071676403284073,102.195.72.169,41437,42.219.158.169,22,TCP
0,7,3270,9,21.402291376143694,102.8.202.123,61227,42.219.158.169,445,TCP
0,8,4458,10,20.39664237946272,102.195.202.115,38203,42.219.158.169,22,TCP
0,16,56,16,22.618778463453054,102.195.202.94,56314,42.219.158.169,53961,TCP
0,6,479,18,21.486395101994276,102.195.202.56,19952,42.219.158.169,22,TCP
0,23,3728,41,0.7523363709915429,81.8.148.64,123,42.219.158.169,22,TCP
0,16,42,72,0.7194491657428443,42.219.158.169,22,102.118.202.32,18247,UDP
0,16,4530,32,8.271278377622366,42.219.158.169,51922,102.195.21.72,53,TCP
0,14,547,119,19.421840250492096,42.219.158.169,5065,212.195.202.16,25713,TCP
0,5,3212,2,20.79910536110401,102.195.72.62,41693,42.219.158.169,22,TCP
0,7,3882,19,19.169633198529482,42.219.158.169,22,102.195.56.78,23565,TCP
0,14,57,45,20.871503747999668,102.195.202.62,4605,42.219.158.169,22,TCP
0,5,80,12,0.6527134951902553,42.219.158.169,60298,102.195.132.41,123,TCP
0,13,4073,401,20.883827079087496,42.219.158.169,22,102.203.202.67,41197,TCP
0,5,4527,139,14.564005583524704,42.219.158.169,110,135.251.202.99,123,TCP
0,4,3527,93,20.276888485997915,42.219.158.169,37531,102.195.202.82,56074,TCP
0,21,4606,51,22.538415145128965,42.219.158.169,22,89.195.51.146,18945,TCP
0,18,2543,328,21.204936873167753,42.219.158.169,22,102.202.202.30,38393,TCP
0,5,4510,626,0.7227068091742694,102.195.209.143,60824,42.219.158.169,22,TCP
0,5,4115,38,106.76012340188026,42.219.158.169,54519,102.195.202.43,9967,TCP
0,19,4465,170,19.683570060878992,42.219.158.169,22,102.195.202.104,15072,TCP
0,15,4548,539,20.82493256404996,42.219.158.169,22,167.202.83.91,53839,TCP
0,5,4485,1,21.309881944209337,102.195.202.85,27324,42.219.158.169,445,TCP
0,19,62,785,20.800962042063475,42.219.158.169,22,102.195.5.66,123,UDP
0,14,4506,23,14.388558022677898,135.195.46.69,53,42.219.158.169,22,TCP
0,3,4522,13,21.008230112493038,102.130.123.64,49804,42.219.158.169,43099,TCP
0,16,4554,3,20.80970723927021,42.219.158.169,25,135.195.202.35,50830,TCP
0,19,4503,114,0.7765179332345724,216.195.202.143,44307,42.219.158.169,22,TCP
0,6,4502,473,0.7571181189268827,42.219.158.169,5061,102.9.202.51,12882,TCP
0,13,62,20,0.7014780356548727,102.54.33.66,1080,42.219.158.169,22,TCP
