teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,212,1,0.8116948027163744,42.219.154.145,42176,83.4.72.130,53,UDP,2016-11-04 04:00:03
3,50,5,0.7899816592689604,42.219.154.145,43945,211.206.72.131,53,UDP,2016-11-04 04:00:06
3,61,1,0.784055036958307,42.219.154.145,51944,135.94.72.106,53,UDP,2016-11-04 04:00:09
3,61,1,0.7727406760677695,149.4.72.34,53,42.219.154.145,38365,UDP,2016-11-04 04:00:12
3,61,1,0.7731290340889245,42.219.154.145,43935,250.4.72.77,53,UDP,2016-11-04 04:00:15
3,39,1,0.7927464810200036,42.219.154.145,42118,250.202.146.180,53,UDP,2016-11-04 04:00:18
3,634,1,0.8288667351007462,184.4.72.234,53,42.219.154.145,33145,UDP,2016-11-04 04:00:21
3,54,1,0.7859876991715282,42.219.154.145,53644,253.4.156.99,53,UDP,2016-11-04 04:00:24
3,52,1,0.8021460128948092,250.93.72.106,53,42.219.154.145,43969,UDP,2016-11-04 04:00:27
10,73,1,0.7745437729172409,42.219.154.145,41416,250.202.72.84,53,UDP,2016-11-04 04:00:37
3,55,1,0.7948584049008787,42.219.154.145,41110,250.78.72.80,53,UDP,2016-11-04 04:00:40
3,60,1,0.8134125368669629,250.4.72.7,53,42.219.154.145,47608,UDP,2016-11-04 04:00:43
3,54,1,0.8250012416392565,42.219.154.145,42640,250.35.72.174,53,UDP,2016-11-04 04:00:46
3,63,1,0.7952228444628417,42.219.154.145,59096,250.4.72.11,53,UDP,2016-11-04 04:00:49
3,47,1,0.7888621401507407,10.142.72.236,53,42.219.154.145,38584,UDP,2016-11-04 04:00:52
3,54,1,0.7863776630256325,42.219.154.145,53672,162.4.72.126,53,UDP,2016-11-04 04:00:55
3,57,1,0.7514799549244344,42.219.154.145,48190,23.4.72.43,53,UDP,2016-11-04 04:00:58
3,1863,1,0.8223011603113264,42.219.154.145,40087,250.4.72.125,53,UDP,2016-11-04 04:01:01
3,63,1,0.7714535587001592,42.219.154.145,44165,250.4.72.37,53,UDP,2016-11-04 04:01:04
3,63,1,0.8195158853195608,42.219.154.145,34809,250.4.232.82,53,UDP,2016-11-04 04:01:07
3,441,1,0.7906867044512182,42.219.154.145,38353,61.4.72.176,53,UDP,2016-11-04 04:01:10
3,501,1,0.8090325852390379,42.219.154.145,56975,140.4.72.113,53,UDP,2016-11-04 04:01:13
3,63,1,0.7684777812100947,42.219.154.145,34959,250.4.72.54,53,UDP,2016-11-04 04:01:16
3,57,1,0.8219075622037053,42.219.154.145,46787,250.27.72.51,53,UDP,2016-11-04 04:01:19
3,52,1,0.7972862552851439,250.4.72.158,53,42.219.154.145,37055,UDP,2016-11-04 04:01:22
3,70,1,0.8139676479622722,42.219.154.145,42488,175.24.72.78,53,UDP,2016-11-04 04:01:25
3,67,1,0.7957979862112552,42.219.154.145,48882,136.180.72.54,53,UDP,2016-11-04 04:01:28
3,61,1,0.8006725343875587,42.219.154.145,35296,135.218.72.109,53,UDP,2016-11-04 04:01:31
3,64,1,0.7931530103087425,42.219.154.145,35201,150.24.72.182,53,UDP,2016-11-04 04:01:34
3,69,1,0.8014238951727748,42.219.154.145,41865,250.4.72.116,53,UDP,2016-11-04 04:01:37
3,52,2,0.7997535753529519,42.219.154.145,41714,250.8.72.186,53,UDP,2016-11-04 04:01:40
21,43,1,0.8146181793417782,136.4.72.166,53,42.219.154.145,59068,UDP,2016-11-04 04:02:01
3,60,1,0.794529462698847,42.219.154.145,48157,61.17.72.79,53,UDP,2016-11-04 04:02:04
3,117,1,0.8237490300089121,42.219.154.145,52562,250.4.72.205,53,UDP,2016-11-04 04:02:07
3,51,1,0.7998560951091349,42.219.154.145,44843,232.4.72.158,53,UDP,2016-11-04 04:02:10
3,87,1,0.7749463298823684,42.219.154.145,42642,250.4.72.238,53,UDP,2016-11-04 04:02:13
3,58,1,0.8210219875909388,42.219.154.145,52570,250.17.72.56,53,UDP,2016-11-04 04:02:16
3,50,1,0.8027733019553125,250.4.72.151,53,42.219.154.145,34627,UDP,2016-11-04 04:02:19
3,58,1,0.7930299527943134,226.4.72.59,53,42.219.154.145,49237,UDP,2016-11-04 04:02:22
6,776,1,0.7758914893493056,42.219.154.145,51461,250.85.66.210,53,UDP,2016-11-04 04:02:28
3,52,1,0.7681224695406854,42.219.154.145,32895,136.194.72.130,53,UDP,2016-11-04 04:02:31
3,26,1,0.8258377115707844,42.219.154.145,22603,250.13.72.137,53,UDP,2016-11-04 04:02:34
3,64,1,0.7616227339021862,116.167.72.142,53,42.219.154.145,43030,UDP,2016-11-04 04:02:37
3,10359,1,0.7908443296328187,42.219.154.145,39861,250.202.38.244,53,UDP,2016-11-04 04:02:40
3,55,1,0.7763090059161186,42.219.154.145,48475,227.4.72.28,53,UDP,2016-11-04 04:02:43
3,48,1,0.8168210440780967,169.4.204.161,53,42.219.154.145,60754,UDP,2016-11-04 04:02:46
4,5169,1,0.8043533570598811,42.219.154.145,50478,250.4.72.216,53,UDP,2016-11-04 04:02:50
3,60,1,0.7647890984080732,42.219.154.145,34706,250.161.72.176,53,UDP,2016-11-04 04:02:53
3,51,1,0.7926863045431674,42.219.154.145,33272,227.4.72.119,53,UDP,2016-11-04 04:02:56
3,86,1,0.7951084077358246,250.178.72.216,53,42.219.154.145,38182,UDP,2016-11-04 04:02:59
3,57,1,0.7815959996078163,42.219.154.145,36135,250.4.72.157,53,UDP,2016-11-04 04:03:02
3,71,1,0.7885054762009531,42.219.154.145,34825,152.4.72.225,53,UDP,2016-11-04 04:03:05
3,50,1,0.7821534771937877,42.219.154.145,36034,250.4.72.216,53,UDP,2016-11-04 04:03:08
3,61,1,0.8006511514540762,130.4.72.204,53,42.219.154.145,33316,UDP,2016-11-04 04:03:11
3,15889,1,0.8203122094273567,42.219.154.145,42502,250.72.72.194,53,UDP,2016-11-04 04:03:14
3,49,1,0.7768592149950564,42.219.154.145,42124,151.100.72.44,53,UDP,2016-11-04 04:03:17
3,57,1,0.8250071578659117,250.4.72.61,53,42.219.154.145,42472,UDP,2016-11-04 04:03:20
3,221,1,0.7845505631994456,42.219.154.145,34720,250.1.228.122,53,UDP,2016-11-04 04:03:23
3,53,1,0.7807122843805699,250.197.72.96,53,42.219.154.145,35936,UDP,2016-11-04 04:03:26
3,64,1,0.7993531313259155,42.219.154.145,51519,79.4.72.69,53,UDP,2016-11-04 04:03:29
3,157,1,0.825165290152654,42.219.154.145,40045,180.4.72.174,53,UDP,2016-11-04 04:03:32
3,43362,1,0.7715061285998672,230.4.72.253,53,42.219.154.145,36025,UDP,2016-11-04 04:03:35
3,623,1,0.7752553259488195,42.219.154.145,43460,53.20.72.81,53,UDP,2016-11-04 04:03:38
3,166,1,0.8055886651854962,250.232.72.66,53,42.219.154.145,53656,UDP,2016-11-04 04:03:41
3,57,1,0.7954474920406938,250.4.104.181,53,42.219.154.145,53558,UDP,2016-11-04 04:03:44
3,53,1,0.8153723292052746,250.4.72.65,53,42.219.154.145,54098,UDP,2016-11-04 04:03:47
3,66,13,5.522751943208277,42.219.154.145,34717,250.4.72.88,53,UDP,2016-11-04 04:03:50
3,81,1,0.7882951120845973,250.4.72.216,53,42.219.154.145,34696,UDP,2016-11-04 04:03:53
3,63,1,0.8504478621762246,12.4.72.83,53,42.219.154.145,33463,UDP,2016-11-04 04:03:56
3,65,1,0.7797031451482326,42.219.154.145,44625,250.4.72.144,53,UDP,2016-11-04 04:03:59
3,422,1,0.7776086318772286,42.219.154.145,44913,250.202.72.115,53,UDP,2016-11-04 04:04:02
3,55,1,0.8072221353650093,42.219.154.145,41393,250.245.72.143,53,UDP,2016-11-04 04:04:05
3,547,1,0.8301841097418219,42.219.154.145,39067,250.4.72.105,53,UDP,2016-11-04 04:04:08
3,61,1,0.7910579899325967,42.219.154.145,61730,89.4.72.112,53,UDP,2016-11-04 04:04:11
3,93,1,0.8071002610959113,140.4.72.202,53,42.219.154.145,38499,UDP,2016-11-04 04:04:14
3,45,1,0.7817412007134408,42.219.154.145,36190,250.23.72.60,53,UDP,2016-11-04 04:04:17
3,54,66,0.7690486970823258,42.219.154.145,53629,250.4.72.238,53,UDP,2016-11-04 04:04:20
3,1385,1,0.7931334867607802,250.4.72.163,53,42.219.154.145,38360,UDP,2016-11-04 04:04:23
3,62,1,0.8476050307508558,135.4.72.99,53,42.219.154.145,34747,UDP,2016-11-04 04:04:26
3,506,1,0.7797363605350256,42.219.154.145,48145,250.137.72.126,53,UDP,2016-11-04 04:04:29
3,59,1,0.7950931945815682,42.219.154.145,37071,250.22.72.88,53,UDP,2016-11-04 04:04:32
3,7,1,0.7837086841464043,42.219.154.145,59106,250.4.72.125,49335,UDP,2016-11-04 04:04:35
3,46,1,0.81855534366332,42.219.154.145,40036,239.36.72.150,53,UDP,2016-11-04 04:04:38
3,60,1,0.7883411741349846,42.219.154.145,43058,118.4.72.152,53,UDP,2016-11-04 04:04:41
3,638,1,0.7802343377843499,42.219.154.145,44146,136.4.72.150,53,UDP,2016-11-04 04:04:44
3,1069,1,0.8128574257716537,42.219.154.145,41911,250.4.72.149,53,UDP,2016-11-04 04:04:47
3,56,1,0.8051944754552096,42.219.154.145,36088,62.4.72.181,53,UDP,2016-11-04 04:04:50
3,52,1,0.8112515928223729,42.219.154.145,38453,136.4.72.118,53,UDP,2016-11-04 04:04:53
3,420,1,0.785360410111025,42.219.154.145,34517,250.4.72.103,53,UDP,2016-11-04 04:04:56
4,47,1,0.7972226981073618,42.219.154.145,40119,253.209.72.71,53,UDP,2016-11-04 04:05:00
3,5053,1,0.8264079513028264,250.4.72.133,53,42.219.154.145,34629,UDP,2016-11-04 04:05:03
3,62,1,0.7952495520003141,107.4.72.97,53,42.219.154.145,44216,UDP,2016-11-04 04:05:06
3,435,1,0.8073711397591978,210.243.72.233,53,42.219.154.145,36114,UDP,2016-11-04 04:05:09
3,58,1,0.7680256969761103,42.219.154.145,53670,130.4.72.130,53,UDP,2016-11-04 04:05:12
3,49,1,0.7752788218203932,42.219.154.145,38427,250.96.72.146,53,UDP,2016-11-04 04:05:15
3,489,1,0.8149300490040332,42.219.154.145,59078,250.4.72.119,53,UDP,2016-11-04 04:05:18
3,56,1,0.799894550582394,213.4.72.104,53,42.219.154.145,36778,UDP,2016-11-04 04:05:21
3,83,1,0.8030432509258391,42.219.154.145,34836,250.4.72.114,53,UDP,2016-11-04 04:05:24
3,802,1,0.7879762274678797,42.219.154.145,43033,250.25.72.121,53,UDP,2016-11-04 04:05:27
3,52,1,0.7689471070189029,42.219.154.145,40020,156.15.72.127,53,UDP,2016-11-04 04:05:30
3,58,1,0.797091442393139,42.219.154.145,36033,90.151.72.136,53,UDP,2016-11-04 04:05:33
3,71,1,0.7624230303335935,250.242.72.96,53,42.219.154.145,50019,UDP,2016-11-04 04:05:36
3,562,1,0.7697490938007832,250.4.156.192,53,42.219.154.145,51643,UDP,2016-11-04 04:05:39
3,69,1,0.7905430246610194,250.214.72.197,53,42.219.154.145,53567,UDP,2016-11-04 04:05:42
3,70,1,0.804079013178125,42.219.154.145,43503,250.219.72.136,53,UDP,2016-11-04 04:05:45
3,73,1,0.8141031295526773,42.219.154.145,38855,105.4.72.226,53,UDP,2016-11-04 04:05:48
3,66,1,0.780677885748446,42.219.154.145,41401,250.31.72.200,53,UDP,2016-11-04 04:05:51
3,57,1,0.8202600621152669,134.4.72.220,53,42.219.154.145,38891,UDP,2016-11-04 04:05:54
3,62,1,0.7930319812148809,42.219.154.145,55916,45.4.24.79,53,UDP,2016-11-04 04:05:57
3,54,1,0.7943892481271178,42.219.154.145,38460,250.4.72.45,53,UDP,2016-11-04 04:06:00
3,51,1,0.7766313557513058,136.4.72.89,53,42.219.154.145,38924,UDP,2016-11-04 04:06:03
3,81,1,0.8351336249615997,42.219.154.145,50707,245.4.72.91,53,UDP,2016-11-04 04:06:06
3,60,1,0.7861200536135584,250.4.72.161,53,42.219.154.145,48983,UDP,2016-11-04 04:06:09
