teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,490,9,5.013307356275618,125.6.125.205,61367,42.219.154.124,25,TCP,2016-11-04 04:00:03
3,503,11,5.1072435127571225,125.6.125.178,61259,42.219.154.124,25,TCP,2016-11-04 04:00:06
3,518,8,5.504441390745342,125.6.125.178,60753,42.219.154.124,25,TCP,2016-11-04 04:00:09
4,502,11,5.250714713707566,125.207.125.73,5032,42.219.154.124,25,TCP,2016-11-04 04:00:13
4,522,9,5.042405725456773,125.6.125.178,61745,42.219.154.124,25,TCP,2016-11-04 04:00:17
3,524,10,4.9897959334775805,125.6.125.178,61029,42.219.154.124,25,TCP,2016-11-04 04:00:20
3,486,8,5.3267902890220284,125.6.125.178,61723,42.219.154.124,25,TCP,2016-11-04 04:00:23
4,484,9,5.001147313043474,125.6.125.178,61095,42.219.154.124,25,TCP,2016-11-04 04:00:27
3,510,9,5.308730584569275,125.6.125.178,61533,42.219.154.124,25,TCP,2016-11-04 04:00:30
4,497,9,5.438543753698468,125.6.125.178,61038,42.219.154.124,25,TCP,2016-11-04 04:00:34
4,490,9,5.7246024403721085,125.6.125.178,60764,42.219.154.124,25,TCP,2016-11-04 04:00:38
3,485,9,5.1680988343432555,125.6.125.178,61451,42.219.154.124,25,TCP,2016-11-04 04:00:41
3,489,9,5.34695109911263,125.6.125.178,61009,42.219.154.124,25,TCP,2016-11-04 04:00:44
4,482,9,4.9757727859541765,125.6.125.178,60699,42.219.154.124,25,TCP,2016-11-04 04:00:48
4,512,9,4.933394347317517,125.6.125.178,61021,42.219.154.124,25,TCP,2016-11-04 04:00:52
3,483,10,5.4568363884463915,125.6.125.178,61388,42.219.154.124,25,TCP,2016-11-04 04:00:55
11,509,8,5.511101709678769,125.6.125.178,60819,42.219.154.124,25,TCP,2016-11-04 04:01:06
11,507,5,5.018746566027404,125.6.125.178,60821,42.219.154.124,25,TCP,2016-11-04 04:01:17
3,483,10,0.7328463764861226,125.6.125.178,61175,42.219.154.124,25,TCP,2016-11-04 04:01:20
4,503,9,4.7970882039517155,125.6.125.178,61112,42.219.154.124,25,TCP,2016-11-04 04:01:24
3,497,10,5.02827642392367,230.6.125.178,61011,42.219.154.124,25,TCP,2016-11-04 04:01:27
3,520,9,5.1299530332908025,125.6.125.178,61086,42.219.154.124,22,TCP,2016-11-04 04:01:30
4,495,9,4.97992158215493,125.6.125.178,60820,42.219.154.124,25,TCP,2016-11-04 04:01:34
3,497,5,4.896981493569911,125.6.125.178,61056,42.219.154.124,25,TCP,2016-11-04 04:01:37
3,490,10,5.426907719112934,42.219.154.124,25,117.6.125.178,61746,TCP,2016-11-04 04:01:40
3,499,10,5.116263560950756,125.6.125.178,61454,42.219.154.124,25,TCP,2016-11-04 04:01:43
3,501,12,4.985653222538532,125.6.125.178,60793,42.219.154.124,25,TCP,2016-11-04 04:01:46
4,498,10,6.552102020010352,125.6.125.178,61028,42.219.154.124,25,TCP,2016-11-04 04:01:50
15,497,8,5.226255342364312,125.6.125.178,53418,42.219.154.124,25,TCP,2016-11-04 04:02:05
4,502,10,5.541975961066783,125.66.125.178,55328,42.219.154.124,25,TCP,2016-11-04 04:02:09
3,498,9,5.143638110719621,125.6.125.178,35565,42.219.154.124,25,TCP,2016-11-04 04:02:12
3,488,11,5.187103106640278,125.6.125.178,61061,42.219.154.124,25,TCP,2016-11-04 04:02:15
4,500,11,4.931576544418932,125.6.125.178,61384,42.219.154.124,53,TCP,2016-11-04 04:02:19
3,493,11,5.407056581228972,125.6.125.178,61389,42.219.154.124,25,TCP,2016-11-04 04:02:22
3,486,10,5.1153041180223235,125.6.125.178,61203,42.219.154.124,25,TCP,2016-11-04 04:02:25
4,497,10,5.143874759785831,125.6.125.178,61088,42.219.154.124,25,TCP,2016-11-04 04:02:29
3,502,9,4.4328122679144135,125.6.125.178,61209,42.219.154.124,25,TCP,2016-11-04 04:02:32
4,494,11,5.147714897990227,125.6.125.178,61371,42.219.154.124,25,TCP,2016-11-04 04:02:36
3,489,9,5.252937862649559,125.6.125.178,62031,42.219.154.124,25,TCP,2016-11-04 04:02:39
3,489,10,4.907872421666981,125.6.125.178,61087,42.219.154.124,25,TCP,2016-11-04 04:02:42
3,486,11,5.336329612880945,125.6.125.178,61065,42.219.154.124,25,TCP,2016-11-04 04:02:45
4,509,9,4.985084926709534,125.6.125.178,61156,42.219.154.124,25,TCP,2016-11-04 04:02:49
4,493,9,5.347578219138086,125.6.125.178,60978,42.219.154.124,25,TCP,2016-11-04 04:02:53
3,485,8,4.922375966794789,125.6.125.178,61351,42.219.154.124,25,TCP,2016-11-04 04:02:56
3,499,9,5.3848061598837385,125.6.125.178,60719,42.219.154.124,25,TCP,2016-11-04 04:02:59
3,488,8,4.980677168816328,125.6.125.178,61354,42.219.154.124,25,TCP,2016-11-04 04:03:02
3,482,10,5.071891522966325,125.6.125.178,60809,42.219.154.124,25,TCP,2016-11-04 04:03:05
4,509,11,5.006619653664528,125.6.125.50,61349,42.219.154.124,25,TCP,2016-11-04 04:03:09
3,503,9,4.699681081809104,125.6.125.178,4670,42.219.154.124,25,TCP,2016-11-04 04:03:12
4,505,10,4.823132447898388,125.6.125.178,62073,42.219.154.124,25,TCP,2016-11-04 04:03:16
3,486,9,5.042581859976052,125.6.125.178,61520,42.219.154.124,25,TCP,2016-11-04 04:03:19
4,502,11,4.978314734995365,125.6.125.178,61226,42.219.154.124,25,TCP,2016-11-04 04:03:23
3,488,11,5.045683991163969,125.6.125.178,61453,42.219.154.124,25,TCP,2016-11-04 04:03:26
