teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,71,1,0.7910243519581854,42.219.154.134,58634,137.8.72.143,53,UDP,2016-11-04 04:00:03
3,71,1,0.8001461592502892,42.219.154.134,59317,137.8.72.143,53,UDP,2016-11-04 04:00:06
3,72,1,0.7963838616851717,42.219.154.134,59486,137.8.72.143,53,UDP,2016-11-04 04:00:09
3,71,1,0.7876845574937761,42.219.154.134,59481,137.8.72.143,53,UDP,2016-11-04 04:00:12
3,73,1,0.8127210990060121,42.219.154.134,58960,137.8.72.143,53,UDP,2016-11-04 04:00:15
3,72,1,0.7975665153935552,42.219.154.134,58754,137.8.72.143,53,UDP,2016-11-04 04:00:18
3,71,1,0.7883459071163088,42.219.154.134,58693,137.8.72.143,53,UDP,2016-11-04 04:00:21
3,72,1,0.7915383030194789,42.219.154.134,59085,137.8.72.143,53,UDP,2016-11-04 04:00:24
3,73,1,0.8039434470701963,42.219.154.134,58663,137.8.72.143,53,UDP,2016-11-04 04:00:27
3,73,1,0.8048100052401423,42.219.154.134,59898,137.8.72.143,53,UDP,2016-11-04 04:00:30
3,72,1,0.7869766387157142,42.219.154.134,58888,137.8.72.143,53,UDP,2016-11-04 04:00:33
3,71,1,0.8002676954492927,42.219.154.134,59357,137.8.72.143,53,UDP,2016-11-04 04:00:36
3,71,1,0.7871589430142194,42.219.154.134,59440,137.8.72.143,53,UDP,2016-11-04 04:00:39
3,71,1,0.7974818288348615,42.219.154.134,59895,137.8.72.143,53,UDP,2016-11-04 04:00:42
3,71,1,0.8106463628355414,42.219.154.134,58822,137.8.72.143,53,UDP,2016-11-04 04:00:45
3,72,1,0.7853528880514205,42.219.154.134,59608,137.8.72.143,53,UDP,2016-11-04 04:00:48
3,72,1,0.8158411479089409,42.219.154.134,59057,137.8.72.143,53,UDP,2016-11-04 04:00:51
3,72,1,0.7910346630960703,42.219.154.134,59231,137.8.72.143,53,UDP,2016-11-04 04:00:54
3,72,1,0.8087537619285285,42.219.154.134,59302,137.8.72.143,53,UDP,2016-11-04 04:00:57
3,74,1,0.8065858029294759,42.219.154.134,58638,137.8.72.143,53,UDP,2016-11-04 04:01:00
3,71,1,0.7881035953760147,42.219.154.134,59242,137.8.72.143,53,UDP,2016-11-04 04:01:03
3,72,1,0.7922608433291316,42.219.154.134,57614,137.8.72.143,53,UDP,2016-11-04 04:01:06
3,72,1,0.8047745923977345,42.219.154.134,59072,137.8.72.143,53,UDP,2016-11-04 04:01:09
3,73,1,0.7948223159182817,42.219.154.134,59426,137.8.72.143,53,UDP,2016-11-04 04:01:12
3,75,1,0.7965745332185179,42.219.154.134,58915,137.8.72.143,53,UDP,2016-11-04 04:01:15
3,72,1,0.80076017905958,42.219.154.134,59103,137.8.72.143,53,UDP,2016-11-04 04:01:18
3,73,1,0.7940050314646214,42.219.154.134,59370,137.8.72.143,53,UDP,2016-11-04 04:01:21
3,73,1,0.7951302977744491,42.219.154.134,59013,137.8.72.143,53,UDP,2016-11-04 04:01:24
3,71,1,0.7991891673300415,42.219.154.134,58465,152.8.72.143,53,UDP,2016-11-04 04:01:27
3,73,1,0.7921830026898533,42.219.154.134,59250,137.8.72.143,53,UDP,2016-11-04 04:01:30
3,72,1,0.7804597460199147,42.219.154.134,58894,137.8.72.143,53,UDP,2016-11-04 04:01:33
3,73,1,0.7949153697118163,42.219.154.134,58484,137.8.72.143,53,UDP,2016-11-04 04:01:36
3,71,1,0.7956782248802483,42.219.154.134,58090,137.8.72.143,53,UDP,2016-11-04 04:01:39
