teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
4,560,10,0.7836676086299121,130.5.27.133,50790,42.219.153.75,25,TCP,2016-11-04 04:00:04
4,496,8,0.7967302144970745,42.219.153.75,25,130.5.27.133,51166,TCP,2016-11-04 04:00:08
4,485,10,0.7809705699328333,130.5.27.133,44938,42.219.153.75,25,TCP,2016-11-04 04:00:12
4,473,9,0.665119991521351,130.5.27.133,50476,42.219.153.75,25,TCP,2016-11-04 04:00:16
4,606,10,0.9277728600427508,130.5.27.133,53,42.219.153.75,25,TCP,2016-11-04 04:00:20
4,532,25,0.8627552194520831,130.5.27.133,50683,42.219.153.75,25,TCP,2016-11-04 04:00:24
4,452,10,0.8953710389323533,130.5.27.133,54179,42.219.153.75,25,TCP,2016-11-04 04:00:28
4,470,9,0.7604036531411111,130.5.27.133,51833,42.219.153.75,25,TCP,2016-11-04 04:00:32
3,48,20,0.7425008977297693,130.5.27.133,50721,42.219.153.75,25,TCP,2016-11-04 04:00:35
35,563,9,0.8195825696457177,130.5.27.133,50452,42.219.153.75,25,TCP,2016-11-04 04:01:10
4,526,11,0.7843586239032447,130.5.27.133,50528,42.219.153.75,25,TCP,2016-11-04 04:01:14
4,527,9,0.8918218100443482,130.5.27.220,50547,42.219.153.75,25,TCP,2016-11-04 04:01:18
4,549,10,0.8025293843820691,130.5.27.133,51114,42.219.153.75,25,TCP,2016-11-04 04:01:22
3,558,9,0.817188779823482,130.5.27.133,50436,42.219.153.75,25,TCP,2016-11-04 04:01:25
4,519,9,0.7447690099943429,227.5.27.133,50970,42.219.153.75,25,TCP,2016-11-04 04:01:29
3,14086,11,0.863217445788905,42.219.153.75,25,130.8.27.133,50685,TCP,2016-11-04 04:01:32
3,609,5,0.8575658435001969,130.5.27.133,50326,42.219.153.75,25,TCP,2016-11-04 04:01:35
4,588,10,0.8205140372738242,130.5.107.133,61948,42.219.153.75,25,TCP,2016-11-04 04:01:39
4,614,9,0.8933514927048236,42.219.153.75,25,130.5.27.133,50456,TCP,2016-11-04 04:01:43
4,583,9,0.7920050933025777,250.5.27.133,56288,42.219.153.75,25,TCP,2016-11-04 04:01:47
4,503,9,0.8294941086787729,130.5.27.133,53,42.219.153.75,25,TCP,2016-11-04 04:01:51
7,554,10,0.8109710791613907,130.5.146.133,50526,42.219.153.75,25,TCP,2016-11-04 04:01:58
4,523,10,0.8498121213633567,130.5.27.133,50648,42.219.153.75,25,TCP,2016-11-04 04:02:02
3,41,9,1.001168638234958,130.5.27.133,50459,42.219.153.75,25,TCP,2016-11-04 04:02:05
4,598,10,0.8827362607698888,126.5.27.133,51083,42.219.153.75,25,TCP,2016-11-04 04:02:09
3,488,8,0.86987353884615,130.5.27.133,50458,42.219.153.75,25,TCP,2016-11-04 04:02:12
4,516,10,0.8278917409479618,130.5.27.133,50573,42.219.153.75,25,TCP,2016-11-04 04:02:16
3,500,10,0.8317945066373795,130.148.27.184,64043,42.219.153.75,25,TCP,2016-11-04 04:02:19
