teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
8,3485,258,0.29627930629067123,135.203.5.132,53,42.219.158.163,22,UDP,2016-11-04 04:00:08
6,3096,31,11.354841403663158,42.219.158.163,22,135.203.5.96,24754,UDP,2016-11-04 04:00:14
7,156,6,0.2248402778059244,42.219.158.163,38501,240.186.72.132,53,UDP,2016-11-04 04:00:21
10,340,149,11.366410162299873,137.156.5.27,53,42.219.158.163,35614,UDP,2016-11-04 04:00:31
7,3317,13,9.865925939753653,176.9.5.73,53,42.219.158.163,33240,UDP,2016-11-04 04:00:38
6,3551,1,12.266624562442304,42.219.158.163,39067,135.203.5.118,5217,UDP,2016-11-04 04:00:44
6,133,3,10.032484961673617,42.219.158.163,50703,222.203.5.143,53,UDP,2016-11-04 04:00:50
4,4278,14,13.856254488229752,135.203.5.83,53,42.219.158.163,36096,TCP,2016-11-04 04:00:54
6,3104,23,12.146055243909359,42.219.158.163,37129,135.8.197.67,53,UDP,2016-11-04 04:01:00
6,65,4,11.881088074296713,137.203.5.143,17608,42.219.158.163,39291,UDP,2016-11-04 04:01:06
7,65,1,11.769435692578554,135.203.72.55,22896,42.219.158.163,22,UDP,2016-11-04 04:01:13
13,524,14,11.910865288227795,137.166.5.46,19534,42.219.158.163,22,TCP,2016-11-04 04:01:26
6,3702,146,11.699516035616398,42.219.158.163,5056,135.203.72.150,16215,UDP,2016-11-04 04:01:32
7,3263,18,11.226763548329473,135.203.5.62,53,42.219.158.163,22,UDP,2016-11-04 04:01:39
7,3361,103,11.28685618378222,42.219.158.163,47997,137.203.5.120,47168,UDP,2016-11-04 04:01:46
6,83227993,19,10.270402466878297,42.219.158.163,22,134.203.5.41,60537,UDP,2016-11-04 04:01:52
31,3133,89,11.385732896625994,139.203.72.134,53,42.219.158.163,22,UDP,2016-11-04 04:02:23
7,136,48,1.8244094643741848,42.219.158.163,50745,135.9.37.165,44946,UDP,2016-11-04 04:02:30
10,1372,137,10.928479570895432,42.219.158.163,56945,62.203.5.56,53,UDP,2016-11-04 04:02:40
4,3518,27,7.301450612023473,42.219.158.163,37837,135.203.5.153,55586,TCP,2016-11-04 04:02:44
6,3266,20,11.34304884262383,42.219.158.163,37851,137.131.72.159,53,UDP,2016-11-04 04:02:50
9,30,223,11.081753114238381,42.219.158.163,80,135.203.5.110,29323,UDP,2016-11-04 04:02:59
6,3303,49,15.9164157807827,42.219.158.163,22,135.203.120.75,53,UDP,2016-11-04 04:03:05
7,4106,9,0.28355779201956466,135.203.5.56,53,42.219.158.163,445,UDP,2016-11-04 04:03:12
7,3275,2,1.5286062452942133,42.219.158.163,43843,137.175.5.137,53,TCP,2016-11-04 04:03:19
5,425,36,10.467192392796276,42.219.158.163,47071,148.203.72.84,19539,UDP,2016-11-04 04:03:24
2,3647,69,0.3397725099348463,42.219.158.163,38075,135.9.5.70,53,UDP,2016-11-04 04:03:26
5,3945,19,11.379819374531507,42.219.158.163,57105,135.9.201.122,60345,UDP,2016-11-04 04:03:31
6,3438,18,11.162465320900084,135.203.5.122,53,42.219.158.163,22,UDP,2016-11-04 04:03:37
9,3223,19,11.277116384357214,42.219.158.163,56255,137.203.5.140,18047,UDP,2016-11-04 04:03:46
6,3311,14,9.245237359777091,42.219.158.163,22,137.203.5.14,44782,UDP,2016-11-04 04:03:52
6,4395,119,199.65764200687408,135.203.72.39,53,42.219.158.163,51408,UDP,2016-11-04 04:03:58
