teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
23,96,1,0.4673824128694832,69.237.133.169,769,42.219.157.246,0,Other,2016-11-04 04:00:23
4,279,1,0.5281313268933445,42.219.157.246,0,217.58.133.165,60107,Other,2016-11-04 04:00:27
29,146,27,0.515007107751444,42.219.157.246,0,205.210.133.80,769,Other,2016-11-04 04:00:56
5,92,6,6.107364725321531,42.219.157.246,0,175.75.195.165,769,Other,2016-11-04 04:01:01
4,577,5,0.5094308950938284,91.210.176.165,769,42.219.157.246,0,Other,2016-11-04 04:01:05
5,8036,5,0.4427588239777833,42.219.157.246,0,81.210.133.180,769,Other,2016-11-04 04:01:10
60,82,5,6.1927510891109705,42.219.157.246,0,210.210.133.165,769,Other,2016-11-04 04:02:10
5,69,2,0.5692918257554993,164.210.133.165,46969,42.219.157.246,0,Other,2016-11-04 04:02:15
5,66,6,0.4542687584180385,42.219.157.246,0,175.210.108.165,769,Other,2016-11-04 04:02:20
4,55,2,6.052667012438178,175.90.133.54,769,42.219.157.246,0,Other,2016-11-04 04:02:24
5,52,99,0.4852108351187781,175.14.140.165,769,42.219.157.246,0,Other,2016-11-04 04:02:29
4,57,6,6.1737853568047285,42.219.157.246,0,66.210.146.187,769,Other,2016-11-04 04:02:33
20,319,6,6.174717754125595,42.219.157.246,0,32.210.221.188,769,Other,2016-11-04 04:02:53
71,46,6,0.4918570818845183,42.219.157.246,0,120.208.108.69,123,Other,2016-11-04 04:04:04
5,208,9,0.4783554919995368,47.148.231.34,769,42.219.157.246,0,Other,2016-11-04 04:04:09
5,307,6,0.5198393971659243,42.219.157.246,0,138.72.133.165,769,Other,2016-11-04 04:04:14
16,59,5,0.4935835213400424,238.10.201.103,769,42.219.157.246,0,Other,2016-11-04 04:04:30
31,10856,1,6.088321913033724,175.210.133.165,769,42.219.157.246,0,Other,2016-11-04 04:05:01
12,123,2,15.940604019910095,91.210.133.221,123,42.219.157.246,0,Other,2016-11-04 04:05:13
23,468,2,9.9622880872339,42.219.157.246,0,14.206.127.105,769,Other,2016-11-04 04:05:36
2,66,8,6.221539109945298,95.17.133.184,123,42.219.157.246,0,Other,2016-11-04 04:05:38
5,113,121,0.4787706420756877,42.219.157.246,0,126.210.162.195,769,Other,2016-11-04 04:05:43
42,272,6,6.049497267231345,42.219.157.246,0,175.210.133.76,769,Other,2016-11-04 04:06:25
50,521,6,0.5132437341380864,177.222.50.165,769,42.219.157.246,0,Other,2016-11-04 04:07:15
15,44,1,0.4586851370986551,163.210.133.165,769,42.219.157.246,0,Other,2016-11-04 04:07:30
4,251,5,0.4605229706503451,42.219.157.246,0,163.210.133.165,769,Other,2016-11-04 04:07:34
30,100,5,20.58881900086999,42.219.157.246,0,140.60.133.165,769,Other,2016-11-04 04:08:04
4,427,47,0.5568545227870345,187.68.133.17,769,42.219.157.246,0,Other,2016-11-04 04:08:08
66,52,6,0.4360644022235647,61.229.133.165,769,42.219.157.246,0,Other,2016-11-04 04:09:14
10,109,1,5.9113077353686085,182.210.133.170,769,42.219.157.246,0,Other,2016-11-04 04:09:24
13,89,29,0.5238159043947235,42.219.157.246,0,88.210.133.165,769,Other,2016-11-04 04:09:37
