teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
21,43,1,345.9649887084961,42.219.153.187,0,134.14.7.46,0,Other,2016-11-04 04:00:21
115,237,1,277.8080021739006,42.219.153.187,0,219.149.110.36,0,Other,2016-11-04 04:02:16
15,28288,1,359.4779911637306,42.219.153.187,0,22.95.148.146,0,Other,2016-11-04 04:02:31
37,41,1,8.320701520889997,21.138.128.36,0,42.219.153.187,0,Other,2016-11-04 04:03:08
107,46,1,41.440580807626255,42.219.153.187,0,98.6.7.37,0,Other,2016-11-04 04:04:55
16,34,1,273.00796937942505,42.219.153.187,0,21.144.7.37,0,Other,2016-11-04 04:05:11
9,335,1,306.8836097717285,42.219.153.187,0,215.51.14.37,0,Other,2016-11-04 04:05:20
2,40,1,6.598746903240682,42.219.153.187,0,244.188.235.37,0,Other,2016-11-04 04:05:22
133,40,1,29.967736713588238,42.219.153.187,0,79.149.7.102,0,Other,2016-11-04 04:07:35
24,395,1,50.16224563121796,42.219.153.187,0,138.150.7.37,0,Other,2016-11-04 04:07:59
2,39,1,323.78211647272116,42.219.153.187,0,206.215.142.37,0,Other,2016-11-04 04:08:01
124,38,1,306.09376984834665,42.219.153.187,0,20.126.45.198,0,Other,2016-11-04 04:10:05
2,557425,1,296.94789737463,42.219.153.187,0,21.107.236.36,0,Other,2016-11-04 04:10:07
67,1848,1684,325.63982516527176,42.219.153.187,0,20.99.231.36,0,Other,2016-11-04 04:11:14
15,325,1,14.830494068562984,42.219.153.187,0,66.122.7.37,0,Other,2016-11-04 04:11:29
7,62328,1,9.54707851074636,42.219.153.187,0,20.169.7.244,0,Other,2016-11-04 04:11:36
62,39,1,39.93718309700489,42.219.153.187,0,21.200.7.108,0,Other,2016-11-04 04:12:38
14,264,1,10.541737524792554,240.64.230.93,0,42.219.153.187,0,Other,2016-11-04 04:12:52
60,7588,1,358.0074024796486,42.219.153.187,0,20.105.7.172,0,Other,2016-11-04 04:13:52
26,40,1,281.33780014514923,42.219.153.187,0,209.150.7.31,0,Other,2016-11-04 04:14:18
73,230,1,1.2022834103554487,128.153.47.150,0,42.219.153.187,0,Other,2016-11-04 04:15:31
79,371,1,334.3950725197792,42.219.153.187,0,72.81.104.37,0,Other,2016-11-04 04:16:50
5,42,1,8.689798336476088,42.219.153.187,0,145.90.6.37,0,Other,2016-11-04 04:16:55
20,43,1,37.785550855100155,42.219.153.187,0,59.78.17.234,0,Other,2016-11-04 04:17:15
16,37,1,11.121439838781953,42.219.153.187,0,22.216.233.246,0,Other,2016-11-04 04:17:31
121,43,1,7.304703522473574,42.219.153.187,0,73.220.134.118,0,Other,2016-11-04 04:19:32
10,47948,1,298.15090763568884,42.219.153.187,0,75.149.25.211,0,Other,2016-11-04 04:19:42
