teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,7458,10,0.9402122336905451,42.219.153.59,17,209.131.152.106,57518,TCP,2016-11-04 04:00:03
3,6943,10,0.8959042599890381,209.131.152.106,57514,42.219.153.59,5024,TCP,2016-11-04 04:00:06
3,6597,10,0.8540001336950809,42.219.153.59,5027,209.131.152.106,57105,TCP,2016-11-04 04:00:09
3,6926,13,0.8899876952636987,209.190.152.106,57917,42.219.153.59,5054,TCP,2016-11-04 04:00:12
3,6462,10,0.9580031724181026,209.131.152.106,55660,42.219.153.59,5102,TCP,2016-11-04 04:00:15
3,6391,11,0.9001593792345375,209.131.152.106,55841,42.219.153.59,17,TCP,2016-11-04 04:00:18
3,7158,11,0.8653065499383956,209.131.152.106,56564,42.219.153.59,5054,TCP,2016-11-04 04:00:21
3,7255,2,0.8697138007264584,209.131.152.106,20528,42.219.153.59,17,TCP,2016-11-04 04:00:24
3,6982,11,0.8775929468683898,158.131.152.106,56569,42.219.153.59,17,TCP,2016-11-04 04:00:27
3,7027,11,1.0178268731106073,209.131.152.106,57208,42.219.153.59,5065,TCP,2016-11-04 04:00:30
3,7532,11,0.8403355095069855,208.131.152.106,57948,42.219.153.59,5092,TCP,2016-11-04 04:00:33
3,6973,11,0.94949191971682,42.219.153.59,5122,209.131.152.106,55206,TCP,2016-11-04 04:00:36
3,6542,10,0.8707419564016163,209.131.152.106,57164,42.219.153.59,5084,TCP,2016-11-04 04:00:39
3,7290,10,0.951108486391604,42.219.153.59,5123,209.131.152.226,57962,TCP,2016-11-04 04:00:42
3,6855,10,23.616524733603,42.219.153.59,5074,209.131.152.106,56844,TCP,2016-11-04 04:00:45
3,6242,10,0.918745965929702,209.131.152.106,53,42.219.153.59,17,TCP,2016-11-04 04:00:48
3,6617,11,0.9465711631346494,209.131.152.106,53,42.219.153.59,5070,TCP,2016-11-04 04:00:51
3,6256,9,1.0369309606030583,209.131.152.106,53,42.219.153.59,17,TCP,2016-11-04 04:00:54
3,6524,11,0.9759586667641996,154.131.152.106,54268,42.219.153.59,5118,TCP,2016-11-04 04:00:57
3,6069,10,0.8850418988149613,209.131.152.106,57916,42.219.153.59,5085,TCP,2016-11-04 04:01:00
3,7686,11,0.9753621420823038,209.131.152.106,57945,42.219.153.59,5114,TCP,2016-11-04 04:01:03
3,6514,11,0.9135770432185382,209.53.152.106,57262,42.219.153.59,5026,TCP,2016-11-04 04:01:06
3,6986,28,0.9347325400449336,209.131.152.106,56575,42.219.153.59,5114,TCP,2016-11-04 04:01:09
3,7255,11,0.8608572939410806,209.131.152.106,57032,42.219.153.59,17,TCP,2016-11-04 04:01:12
