teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
2,683,20,0.2165782461524941,21.26.44.209,0,42.219.157.220,0,Other,2016-11-04 04:00:02
11,129701,15,19.843588102608923,42.219.157.220,0,218.93.44.60,0,Other,2016-11-04 04:00:13
7,1118,13,0.07288283077650702,21.26.146.137,0,42.219.157.220,0,Other,2016-11-04 04:00:20
13,179925,16,16.82013664394617,21.26.145.2,0,42.219.157.220,0,Other,2016-11-04 04:00:33
3,102929,5053,22.039122126996517,182.25.143.40,0,42.219.157.220,0,Other,2016-11-04 04:00:36
3,261,118,4.746404059231281,42.219.157.220,0,21.152.148.151,0,Other,2016-11-04 04:00:39
14,125389,14464,0.2057920986553654,21.25.3.217,0,42.219.157.220,0,Other,2016-11-04 04:00:53
15,152,9096,0.1308125571522396,42.219.157.220,0,21.26.152.125,0,Other,2016-11-04 04:01:08
4,530,132,0.22734201763523745,21.234.131.135,0,42.219.157.220,0,Other,2016-11-04 04:01:12
14,469,36,0.29504023713525385,55.26.146.103,0,42.219.157.220,0,Other,2016-11-04 04:01:26
2,147867,36,6.120389889925718,21.26.58.237,0,42.219.157.220,0,Other,2016-11-04 04:01:28
17,129686,145349,0.2825355314416811,216.26.58.125,0,42.219.157.220,0,Other,2016-11-04 04:01:45
3,556,230,0.34245987137546763,21.26.60.56,0,42.219.157.220,0,Other,2016-11-04 04:01:48
3,368,12,0.15153432061197236,55.95.155.196,0,42.219.157.220,0,Other,2016-11-04 04:01:51
3,360,16487,3.823877032846213,78.26.133.116,0,42.219.157.220,0,Other,2016-11-04 04:01:54
3,1035,176,0.3179861531825736,217.147.106.207,0,42.219.157.220,0,Other,2016-11-04 04:01:57
2,199355,43,16.155631475150585,21.26.127.209,0,42.219.157.220,0,Other,2016-11-04 04:01:59
12,450,1114,19.21044907718897,87.149.157.150,0,42.219.157.220,0,Other,2016-11-04 04:02:11
4,4211,14,19.676919545978308,70.26.59.117,0,42.219.157.220,0,Other,2016-11-04 04:02:15
3,5581,376,25.322875387966636,252.96.147.79,0,42.219.157.220,0,Other,2016-11-04 04:02:18
3,483,63,16.035466488450766,22.26.43.66,0,42.219.157.220,0,Other,2016-11-04 04:02:21
8,903,96,35.565566249191754,21.26.136.239,0,42.219.157.220,0,Other,2016-11-04 04:02:29
2,539,426,0.1834629069780931,21.26.154.123,0,42.219.157.220,0,Other,2016-11-04 04:02:31
3,471,16,0.3870342231821269,72.26.56.126,0,42.219.157.220,0,Other,2016-11-04 04:02:34
11,138,1229,45.28341004997492,21.235.154.158,0,42.219.157.220,0,Other,2016-11-04 04:02:45
3,395,17,24.851162128150463,215.145.167.75,0,42.219.157.220,0,Other,2016-11-04 04:02:48
3,526,69,0.3384836388286203,22.139.151.114,0,42.219.157.220,0,Other,2016-11-04 04:02:51
19,655,420,255.6269474029541,218.159.149.142,0,42.219.157.220,0,Other,2016-11-04 04:03:10
2,136119,3382,292.77077901363367,21.26.167.202,0,42.219.157.220,0,Other,2016-11-04 04:03:12
4,686,483,0.1674836330639664,98.26.132.143,0,42.219.157.220,0,Other,2016-11-04 04:03:16
16,482,1332,0.4308526291279122,163.26.59.79,0,42.219.157.220,0,Other,2016-11-04 04:03:32
3,1156,16,16.730503443628553,91.241.161.171,0,42.219.157.220,0,Other,2016-11-04 04:03:35
3,607,57,218.31409156322482,21.26.148.161,0,42.219.157.220,0,Other,2016-11-04 04:03:38
3,6956,3205,34.70371739566326,21.11.124.248,0,42.219.157.220,0,Other,2016-11-04 04:03:41
17,742,3358,0.2299204148584977,21.148.5.10,0,42.219.157.220,0,Other,2016-11-04 04:03:58
