teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
23,44621,1,19.84720004349947,237.81.156.180,34362,42.219.153.53,1987,TCP,2016-11-04 04:00:23
15,5220,6,2.1798455435782667,42.219.153.53,53,14.64.72.68,0,TCP,2016-11-04 04:00:38
21,425,75,25.90234916657209,89.4.6.68,0,42.219.153.53,53401,TCP,2016-11-04 04:00:59
34,463,63,0.34611666994169354,86.79.72.68,0,42.219.153.53,53,TCP,2016-11-04 04:01:33
3,504,1,0.4591933409683406,84.6.71.68,0,42.219.153.53,53,TCP,2016-11-04 04:01:36
11,577,53,2.2776804934255783,238.76.72.213,0,42.219.153.53,53,TCP,2016-11-04 04:01:47
15,3315,7,2.116110202856362,183.238.72.165,5957,42.219.153.53,54100,TCP,2016-11-04 04:02:02
3,34,81,21.594108290970325,71.73.235.153,0,42.219.153.53,53,TCP,2016-11-04 04:02:05
3,431,69,18.69468257948756,79.7.138.68,0,42.219.153.53,21262,TCP,2016-11-04 04:02:08
13,116,9,0.4141491773771122,79.79.229.87,0,42.219.153.53,53,TCP,2016-11-04 04:02:21
128,451,40,2.1210963986814018,242.184.216.134,0,42.219.153.53,53,TCP,2016-11-04 04:04:29
3,608,2,0.4427658811910078,181.9.158.67,0,42.219.153.53,53,TCP,2016-11-04 04:04:32
11,544,1,0.40762717137113214,94.158.72.73,0,42.219.153.53,53,TCP,2016-11-04 04:04:43
3,11723,6,5.408721576444805,75.198.134.68,0,42.219.153.53,53,TCP,2016-11-04 04:04:46
3,48,49,0.3849034941522405,71.6.133.17,0,42.219.153.53,53,TCP,2016-11-04 04:04:49
16,44,7,0.444340780726634,109.2.14.183,48047,42.219.153.53,53324,TCP,2016-11-04 04:05:05
23,439,6,22.05526835471392,20.7.72.68,0,42.219.153.53,21279,TCP,2016-11-04 04:05:28
3,89,1,0.3546418680343777,14.3.72.162,0,42.219.153.53,1988,TCP,2016-11-04 04:05:31
3,506,9,0.346414108236786,42.219.153.53,53,165.9.72.67,0,TCP,2016-11-04 04:05:34
3,454,133,0.43843330163508654,14.18.231.68,0,42.219.153.53,53,TCP,2016-11-04 04:05:37
