teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,366,6,2.8515147557482123,105.152.53.66,8241,42.219.153.35,25,TCP,2016-11-04 04:00:03
3,352,6,3.1226970059797168,105.169.53.66,7919,42.219.153.35,25,TCP,2016-11-04 04:00:06
3,302,6,3.187287664040923,105.9.53.66,31234,42.219.153.35,25,TCP,2016-11-04 04:00:09
3,376,6,3.2053226893767715,105.52.53.66,5879,42.219.153.35,25,TCP,2016-11-04 04:00:12
3,322,6,3.8710398394614463,105.52.53.66,9079,42.219.153.35,25,TCP,2016-11-04 04:00:15
3,409,6,3.436488596722484,24.52.53.66,7572,42.219.153.35,25,TCP,2016-11-04 04:00:18
3,420,7,0.8030672539025545,105.52.53.66,9177,42.219.153.35,25,TCP,2016-11-04 04:00:21
6,47,6,2.812387199141085,105.52.53.66,51162,42.219.153.35,25,TCP,2016-11-04 04:00:27
3,353,6,3.5669065732508902,227.93.53.66,8637,42.219.153.35,25,TCP,2016-11-04 04:00:30
3,296,5,0.7703666633460671,105.52.53.66,55364,42.219.153.35,25,TCP,2016-11-04 04:00:33
3,137,6,3.413376096636057,225.210.53.66,7072,42.219.153.35,25,TCP,2016-11-04 04:00:36
3,325,6,3.052245226688683,206.97.53.66,9070,42.219.153.35,25,TCP,2016-11-04 04:00:39
3,374,30,3.271732164546848,239.5.53.66,53,42.219.153.35,25,TCP,2016-11-04 04:00:42
3,326,5,0.7706456556916237,207.52.53.66,7871,42.219.153.35,25,TCP,2016-11-04 04:00:45
3,309,6,3.1591203399002548,105.38.53.66,7297,42.219.153.35,25,TCP,2016-11-04 04:00:48
3,352,6,2.9855017382651567,105.194.129.66,8998,42.219.153.35,25,TCP,2016-11-04 04:00:51
3,334,6,2.942906934767961,105.216.53.95,7235,42.219.153.35,25,TCP,2016-11-04 04:00:54
3,310,6,8.857506796717646,105.52.53.66,7591,42.219.153.35,25,TCP,2016-11-04 04:00:57
3,325,6,4.082120326347649,105.52.53.66,38850,42.219.153.35,25,TCP,2016-11-04 04:01:00
18,332,6,3.3495663804933433,105.189.53.66,6498,42.219.153.35,25,TCP,2016-11-04 04:01:18
3,163,6,3.3159973723813887,105.248.130.66,7214,42.219.153.35,25,TCP,2016-11-04 04:01:21
3,340,1,3.0760095259174705,105.171.53.66,9142,42.219.153.35,25,TCP,2016-11-04 04:01:24
3,366,6,2.4458472076803446,215.52.53.159,9199,42.219.153.35,25,TCP,2016-11-04 04:01:27
3,462,5,3.0215930873528123,219.15.53.66,9879,42.219.153.35,25,TCP,2016-11-04 04:01:30
3,288,6,1.9712623804807663,105.195.53.66,8688,42.219.153.35,25,TCP,2016-11-04 04:01:33
3,354,6,2.9926394121721387,105.46.53.66,10173,42.219.153.35,25,TCP,2016-11-04 04:01:36
3,328,6,0.8024064113851637,169.203.53.66,7850,42.219.153.35,25,TCP,2016-11-04 04:01:39
3,295,12,3.3320435313507915,105.52.53.66,9208,42.219.153.35,25,TCP,2016-11-04 04:01:42
3,336,6,5.440601248294115,200.52.53.66,9333,42.219.153.35,25,TCP,2016-11-04 04:01:45
3,354,6,2.980956047773361,230.52.53.66,60473,42.219.153.35,25,TCP,2016-11-04 04:01:48
3,308,6,2.9891941398382187,105.52.53.66,9106,42.219.153.35,25,TCP,2016-11-04 04:01:51
