teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,619,6,0.8973457908723503,42.219.153.165,80,179.126.71.91,15948,TCP,2016-11-04 04:00:03
3,6588,7,0.8366027085576206,42.219.153.165,80,179.126.71.91,17785,TCP,2016-11-04 04:00:06
4,1406,8,0.901522477855906,42.219.153.165,80,179.126.71.91,17092,TCP,2016-11-04 04:00:10
3,4330,10,0.9221905621234328,42.219.153.165,80,246.126.71.91,15465,TCP,2016-11-04 04:00:13
3,810,8,0.8459031013771892,42.219.153.165,80,179.126.71.91,17318,TCP,2016-11-04 04:00:16
3,5166,9,0.8312082930933684,42.219.153.165,80,179.126.71.91,16118,TCP,2016-11-04 04:00:19
3,7736,5,0.8907759902067482,42.219.153.165,80,179.126.71.91,16116,TCP,2016-11-04 04:00:22
3,648,8,0.8347875257022679,42.219.153.165,80,179.126.11.141,18212,TCP,2016-11-04 04:00:25
3,6990,7,5.077357102185489,42.219.153.165,53,179.126.71.154,16070,TCP,2016-11-04 04:00:28
3,5663,9,7.670464938506483,179.126.71.91,15667,42.219.153.165,80,TCP,2016-11-04 04:00:31
3,71,10,0.8680632580071688,42.219.153.165,80,179.126.71.91,15294,TCP,2016-11-04 04:00:34
3,6914,6,0.9080288903787732,42.219.153.165,80,179.126.71.91,15426,TCP,2016-11-04 04:00:37
3,8498,12,11.333000047132373,42.219.153.165,443,179.126.71.91,16272,TCP,2016-11-04 04:00:40
3,5200,7,0.8733761140611023,42.219.153.165,80,179.126.71.91,16066,TCP,2016-11-04 04:00:43
3,5138,8,0.9073379596229644,42.219.153.165,80,179.126.71.91,15683,TCP,2016-11-04 04:00:46
3,13795,1,0.8743974238168448,42.219.153.165,80,179.126.71.91,16065,TCP,2016-11-04 04:00:49
3,9331,7,0.884467433206737,42.219.153.165,80,179.126.112.138,16172,TCP,2016-11-04 04:00:52
3,5663,7,0.8737010839395225,42.219.153.165,80,179.126.71.91,16960,TCP,2016-11-04 04:00:55
3,6028,7,0.8889013915322721,42.219.153.165,80,179.126.233.111,15661,TCP,2016-11-04 04:00:58
3,1116,8,11.258142538368702,42.219.153.165,80,179.126.71.91,15456,TCP,2016-11-04 04:01:01
3,484,14,0.8556757781188935,179.126.71.91,15223,42.219.153.165,80,TCP,2016-11-04 04:01:04
3,48,8,0.845408673863858,42.219.153.165,80,179.126.71.91,15603,TCP,2016-11-04 04:01:07
3,6415,10,7.0010726284235725,42.219.153.165,80,179.126.71.91,15909,TCP,2016-11-04 04:01:10
3,5252,11,0.8477412729989737,42.219.153.165,80,179.126.71.91,15480,TCP,2016-11-04 04:01:13
3,539,9,0.9108534660190344,179.126.71.91,15707,42.219.153.165,80,TCP,2016-11-04 04:01:16
3,8895,12,0.9211608006153256,42.219.153.165,80,179.126.71.91,16787,TCP,2016-11-04 04:01:19
3,15278,9,0.8923245202749968,179.126.71.91,15488,42.219.153.165,80,TCP,2016-11-04 04:01:22
3,8335,7,0.8963953068014234,42.219.153.165,80,179.126.71.91,15615,TCP,2016-11-04 04:01:25
3,544,7,0.9200579314492644,42.219.153.165,80,179.126.71.91,16004,TCP,2016-11-04 04:01:28
3,6063,5,0.8714410008396953,42.219.153.165,80,179.126.71.91,16422,TCP,2016-11-04 04:01:31
3,56,8,0.8844693771097809,42.219.153.165,80,179.126.71.91,15513,TCP,2016-11-04 04:01:34
3,18625,8,0.8691593657713383,42.219.153.165,80,179.126.71.91,15524,TCP,2016-11-04 04:01:37
3,7499,8,0.8480865270830691,42.219.153.165,80,179.126.71.91,16402,TCP,2016-11-04 04:01:40
3,6911,6,0.8535983373876661,42.219.153.165,80,179.126.71.91,15467,TCP,2016-11-04 04:01:43
3,5517,11,0.8350727723445743,42.219.153.165,80,179.126.71.91,16952,TCP,2016-11-04 04:01:46
4,3935,13,0.89452865277417,179.126.71.91,49993,42.219.153.165,80,TCP,2016-11-04 04:01:50
3,6537,11,2.4138471828773618,42.219.153.165,80,179.126.71.91,15256,TCP,2016-11-04 04:01:53
3,6768,12,0.8840967393480241,42.219.153.165,80,232.126.71.91,15519,TCP,2016-11-04 04:01:56
3,57,9,0.8470447640866041,42.219.153.165,80,179.126.71.91,16967,TCP,2016-11-04 04:01:59
3,12564,9,0.9306996173691005,42.219.153.165,80,179.126.233.91,15511,TCP,2016-11-04 04:02:02
4,9498,7,0.890140333911404,179.126.71.91,15719,42.219.153.165,80,TCP,2016-11-04 04:02:06
3,7022,8,2.5967275528237224,42.219.153.165,23,179.126.233.91,15185,TCP,2016-11-04 04:02:09
3,490,7,0.8923019540961832,42.219.153.165,80,179.126.71.91,16056,TCP,2016-11-04 04:02:12
3,18213,7,2.550347547512501,42.219.153.165,80,179.126.71.91,16973,TCP,2016-11-04 04:02:15
3,6598,7,0.89329740148969,42.219.153.165,80,179.126.71.91,15534,TCP,2016-11-04 04:02:18
3,13372,7,0.8211481722537428,42.219.153.165,80,179.126.71.91,16014,TCP,2016-11-04 04:02:21
3,700,14,0.941022165119648,179.126.71.91,15290,42.219.153.165,80,TCP,2016-11-04 04:02:24
3,765,6,0.8942489842884243,42.219.153.165,80,179.126.71.91,15499,TCP,2016-11-04 04:02:27
3,770,8,0.8804655284620821,42.219.153.165,80,215.126.71.91,16101,TCP,2016-11-04 04:02:30
3,5760,11,0.8549383627250791,42.219.153.165,80,179.126.71.91,16052,TCP,2016-11-04 04:02:33
3,587,7,0.8856384234968573,42.219.153.165,80,179.126.71.91,16202,TCP,2016-11-04 04:02:36
3,2748,8,0.8944823371712118,42.219.153.165,80,179.67.71.91,14230,TCP,2016-11-04 04:02:39
3,1018,13,0.8681687358766794,42.219.153.165,80,179.126.131.91,15500,TCP,2016-11-04 04:02:42
3,735,8,0.869554738746956,179.126.71.91,16071,42.219.153.165,80,TCP,2016-11-04 04:02:45
3,529,7,2.809181787539273,42.219.153.165,80,179.126.71.91,15628,TCP,2016-11-04 04:02:48
3,690,5,0.8555701312143356,150.126.71.91,16270,42.219.153.165,80,TCP,2016-11-04 04:02:51
3,6164,6,0.8673217857722193,42.219.153.165,80,179.126.71.91,16762,TCP,2016-11-04 04:02:54
3,687,6,0.8734214154537767,42.219.153.165,80,179.126.71.91,17943,TCP,2016-11-04 04:02:57
3,635,7,0.8368462035432458,42.219.153.165,80,207.126.71.91,14560,TCP,2016-11-04 04:03:00
3,24161,9,11.50094448029995,42.219.153.165,80,179.126.71.91,48838,TCP,2016-11-04 04:03:03
16,4350,7,0.8648408583831042,179.126.71.91,15658,42.219.153.165,80,TCP,2016-11-04 04:03:19
3,631,6,0.8870526552200317,42.219.153.165,80,179.126.244.91,15505,TCP,2016-11-04 04:03:22
3,657,9,0.8362649765331298,42.219.153.165,80,179.126.71.91,15387,TCP,2016-11-04 04:03:25
3,5535,7,0.8971306937746704,42.219.153.165,80,179.126.71.91,17004,TCP,2016-11-04 04:03:28
3,6212,8,0.8916889484971762,42.219.153.165,80,179.126.71.91,15464,TCP,2016-11-04 04:03:31
14,552,8,7.315132308751345,179.126.71.91,15894,42.219.153.165,80,TCP,2016-11-04 04:03:45
3,6967,10,2.6537914182990794,42.219.153.165,80,179.126.71.91,16119,TCP,2016-11-04 04:03:48
4,642,9,3.3267314359545708,42.219.153.165,80,179.126.71.91,16546,TCP,2016-11-04 04:03:52
3,1284,7,5.957661202177405,42.219.153.165,51287,28.126.159.91,15470,TCP,2016-11-04 04:03:55
3,588,6,0.8898577918298542,42.219.153.165,80,179.126.71.91,16373,TCP,2016-11-04 04:03:58
4,7919,7,0.8805778522510082,42.219.153.165,80,179.126.71.91,15112,TCP,2016-11-04 04:04:02
3,22804,7,0.9184415338095278,42.219.153.165,80,179.126.71.91,15490,TCP,2016-11-04 04:04:05
3,890,8,0.8666355879977345,42.219.153.165,80,179.126.71.91,15446,TCP,2016-11-04 04:04:08
3,22004,10,2.7687945817597206,42.219.153.165,80,179.126.71.91,15460,TCP,2016-11-04 04:04:11
3,771,6,0.9030249458737672,42.219.153.165,80,179.126.71.179,14878,TCP,2016-11-04 04:04:14
3,643,8,2.281148923560977,42.219.153.165,80,179.126.71.93,17021,TCP,2016-11-04 04:04:17
3,59,15,0.9365885448642076,42.219.153.165,80,179.126.71.91,17039,TCP,2016-11-04 04:04:20
3,7601,9,0.8873411980457604,42.219.153.165,80,179.126.71.91,15471,TCP,2016-11-04 04:04:23
3,4768,10,0.8118738108314574,42.219.153.165,80,179.126.71.91,15182,TCP,2016-11-04 04:04:26
3,2722,10,16.128869846463207,42.219.153.165,80,179.126.71.91,15495,TCP,2016-11-04 04:04:29
3,18195,12,0.8864956002216786,42.219.153.165,80,179.126.71.91,15396,TCP,2016-11-04 04:04:32
3,6234,10,0.8588399451691657,42.219.153.165,80,179.126.71.91,16527,TCP,2016-11-04 04:04:35
3,680,6,0.9082816822919996,179.126.71.91,16558,42.219.153.165,80,TCP,2016-11-04 04:04:38
3,4612,5,12.515573970973492,42.219.153.165,80,179.126.71.91,16123,TCP,2016-11-04 04:04:41
3,4877,9,0.8959540408104658,42.219.153.165,80,179.126.71.91,15699,TCP,2016-11-04 04:04:44
3,6106,9,0.8932625802699476,179.126.71.91,16335,42.219.153.165,80,TCP,2016-11-04 04:04:47
10,4984,8,15.549466386437414,42.219.153.165,80,179.126.71.91,15508,TCP,2016-11-04 04:04:57
3,6705,6,4.532354640774429,42.219.153.165,80,179.126.71.193,16189,TCP,2016-11-04 04:05:00
3,721,1,0.8925482381600887,42.219.153.165,80,179.126.71.91,16579,TCP,2016-11-04 04:05:03
3,55,6,0.8934812271036208,144.126.71.91,16781,42.219.153.165,80,TCP,2016-11-04 04:05:06
3,4987,10,0.9084233336616307,42.219.153.165,80,179.126.71.91,15614,TCP,2016-11-04 04:05:09
3,5581,8,0.9171873782761396,42.219.153.165,80,179.126.71.91,15924,TCP,2016-11-04 04:05:12
3,863,6,0.8599766213446856,42.219.153.165,80,179.126.71.91,16614,TCP,2016-11-04 04:05:15
3,8682,6,0.8948606376070529,179.126.71.91,15581,42.219.153.165,80,TCP,2016-11-04 04:05:18
3,5171,3,0.8686049308162183,42.219.153.165,80,142.126.71.91,15624,TCP,2016-11-04 04:05:21
78,6460,8,0.8665460839401931,42.219.153.165,80,114.126.71.91,15385,TCP,2016-11-04 04:06:39
3,4789,6,0.8535716298501939,42.219.153.165,80,179.126.71.91,15099,TCP,2016-11-04 04:06:42
3,732,8,2.7180521199479704,42.219.153.165,80,179.126.71.91,15611,TCP,2016-11-04 04:06:45
3,629,7,0.8526760821696371,42.219.153.165,80,179.126.71.91,15277,TCP,2016-11-04 04:06:48
4,526,7,2.628468108829111,42.219.153.165,80,179.126.71.91,16075,TCP,2016-11-04 04:06:52
3,707,9,15.747010208666325,42.219.153.165,80,179.126.71.91,15698,TCP,2016-11-04 04:06:55
3,29099,8,16.729771859943867,42.219.153.165,80,179.126.71.91,16585,TCP,2016-11-04 04:06:58
3,650,6,0.8280097274109721,42.219.153.165,80,179.126.71.91,15494,TCP,2016-11-04 04:07:01
3,494,5,0.8930441869888455,42.219.153.165,80,179.126.166.91,15249,TCP,2016-11-04 04:07:04
3,9148,7,0.884477490792051,42.219.153.165,80,179.126.71.205,15637,TCP,2016-11-04 04:07:07
3,6536,7,0.8808962297625841,42.219.153.165,80,179.126.71.91,49715,TCP,2016-11-04 04:07:10
3,8226,5,0.924581562867388,42.219.153.165,80,179.126.187.91,16925,TCP,2016-11-04 04:07:13
3,6927,8,0.9273249171674252,42.219.153.165,80,179.126.22.91,15697,TCP,2016-11-04 04:07:16
3,660,9,0.8989326918963343,42.219.153.165,80,179.126.71.91,15515,TCP,2016-11-04 04:07:19
3,5473,14,0.8950339830480516,42.219.153.165,80,179.126.71.91,15586,TCP,2016-11-04 04:07:22
3,610,7,0.8493978164624423,42.219.153.165,80,179.126.71.91,15424,TCP,2016-11-04 04:07:25
3,659,6,0.8543814767617732,42.219.153.165,80,179.126.233.91,15752,TCP,2016-11-04 04:07:28
3,596,7,17.15490446984768,42.219.153.165,80,179.126.38.91,16551,TCP,2016-11-04 04:07:31
3,37744,7,3.7551051238551736,42.219.153.165,80,179.66.71.91,34238,TCP,2016-11-04 04:07:34
3,834,6,0.9077931710053236,42.219.153.165,80,62.126.71.91,16237,TCP,2016-11-04 04:07:37
3,6604,6,0.8478475960437208,42.219.153.165,80,179.126.71.91,15455,TCP,2016-11-04 04:07:40
3,5937,10,0.8796498498413712,42.219.153.165,80,179.126.71.91,15425,TCP,2016-11-04 04:07:43
3,7199,7,2.5336340381763875,42.219.153.165,80,179.126.71.91,15809,TCP,2016-11-04 04:07:46
3,4808,8,0.9004131853580475,42.219.153.165,80,179.126.71.91,15522,TCP,2016-11-04 04:07:49
3,762,9,2.6534327259287243,42.219.153.165,443,179.126.71.91,15523,TCP,2016-11-04 04:07:52
3,6158,8,0.8963401168584824,42.219.153.165,80,179.126.71.91,16054,TCP,2016-11-04 04:07:55
3,4962,6,0.8566341223195195,42.219.153.165,80,179.126.185.65,15648,TCP,2016-11-04 04:07:58
13,688,8,0.8668351338710636,42.219.153.165,80,175.126.71.91,15492,TCP,2016-11-04 04:08:11
4,4569,10,24.91516014933586,42.219.153.165,80,179.126.71.91,16191,TCP,2016-11-04 04:08:15
3,684,10,0.8884729722049087,42.219.153.165,80,179.126.71.91,15908,TCP,2016-11-04 04:08:18
3,7838,11,0.8784554481972009,42.219.153.165,80,179.126.71.91,15685,TCP,2016-11-04 04:08:21
3,22403,12,16.636060182005167,179.66.71.91,15638,42.219.153.165,80,TCP,2016-11-04 04:08:24
3,916,10,0.8758397153578699,42.219.153.165,80,179.126.71.91,15628,TCP,2016-11-04 04:08:27
3,6935,10,0.8525743230711669,42.219.153.165,80,179.126.71.91,17256,TCP,2016-11-04 04:08:30
3,769,9,0.887230649124831,42.219.153.165,80,179.126.71.91,16031,TCP,2016-11-04 04:08:33
3,13387,9,0.8857478736899793,42.219.153.165,80,179.126.71.91,15473,TCP,2016-11-04 04:08:36
65,5097,9,9.913610726594923,42.219.153.165,80,179.126.71.91,15053,TCP,2016-11-04 04:09:41
3,478,8,0.8495275508612394,179.126.71.91,15800,42.219.153.165,80,TCP,2016-11-04 04:09:44
3,9283,12,0.879197004949674,179.126.71.91,16078,42.219.153.165,80,TCP,2016-11-04 04:09:47
3,1201,9,0.7875481462106109,129.126.71.91,15278,42.219.153.165,5027,TCP,2016-11-04 04:09:50
3,7763,10,0.8303298179525882,42.219.153.165,80,179.126.71.91,15915,TCP,2016-11-04 04:09:53
3,1328,6,0.8547969649080187,42.219.153.165,80,132.126.71.91,16092,TCP,2016-11-04 04:09:56
3,1254140,6,0.8518748560454696,42.219.153.165,80,179.126.71.91,13922,TCP,2016-11-04 04:09:59
4,424,7,0.9129877870436758,42.219.153.165,80,179.126.71.91,16623,TCP,2016-11-04 04:10:03
3,53,7,0.8549085280392319,42.219.153.165,3394,179.126.71.91,15295,TCP,2016-11-04 04:10:06
3,539,8,0.8762683882378042,42.219.153.165,80,179.126.71.91,18430,TCP,2016-11-04 04:10:09
4,5511,9,0.8904502596706152,42.219.153.165,80,179.126.71.91,17306,TCP,2016-11-04 04:10:13
3,633,10,0.856910748174414,42.219.153.165,5066,179.126.71.91,15272,TCP,2016-11-04 04:10:16
3,4866,7,0.8635904216207564,179.126.71.91,16407,42.219.153.165,80,TCP,2016-11-04 04:10:19
3,557,10,0.8817005830351263,179.126.71.91,16082,42.219.153.165,80,TCP,2016-11-04 04:10:22
3,6842,9,0.9036730262450874,42.219.153.165,143,179.126.233.91,15481,TCP,2016-11-04 04:10:25
3,656,9,0.8975039231590927,42.219.153.165,80,179.126.71.91,16582,TCP,2016-11-04 04:10:28
3,566,8,0.8559775901958346,42.219.153.165,80,179.126.71.91,16126,TCP,2016-11-04 04:10:31
3,817,6,0.9034785514231772,42.219.153.165,80,182.126.71.91,15504,TCP,2016-11-04 04:10:34
3,696,10,0.8328216481022537,42.219.153.165,80,179.126.71.91,17256,TCP,2016-11-04 04:10:37
3,655,6,0.8909629429690541,42.219.153.165,80,179.126.71.91,17006,TCP,2016-11-04 04:10:40
3,472,12,0.862750232918188,42.219.153.165,80,139.126.71.91,15699,TCP,2016-11-04 04:10:43
3,9525,9,0.8653717974666506,42.219.153.165,80,179.126.71.91,15308,TCP,2016-11-04 04:10:46
3,5424,6,0.914254620205611,42.219.153.165,80,179.126.233.91,15482,TCP,2016-11-04 04:10:49
3,7132,8,0.9056209861300886,42.219.153.165,80,179.126.71.91,15590,TCP,2016-11-04 04:10:52
3,1719,8,0.8690960621461272,42.219.153.165,80,179.126.71.91,16148,TCP,2016-11-04 04:10:55
13,727,4,2.539639515336603,42.219.153.165,80,179.126.71.91,16046,TCP,2016-11-04 04:11:08
3,675,12,0.8347894696053118,42.219.153.165,80,179.126.154.64,16029,TCP,2016-11-04 04:11:11
3,8421,17,0.8549339678138494,42.219.153.165,80,179.126.249.91,16351,TCP,2016-11-04 04:11:14
4,13264,1,0.8885296834632754,42.219.153.165,80,179.126.71.91,15444,TCP,2016-11-04 04:11:18
3,934,15,0.9022737541235984,42.219.153.165,80,179.126.71.91,15453,TCP,2016-11-04 04:11:21
3,23624,12,15.178166706115007,42.219.153.165,80,179.126.71.91,15426,TCP,2016-11-04 04:11:24
4,14999,6,0.9299986290279776,42.219.153.165,80,179.126.71.91,15750,TCP,2016-11-04 04:11:28
7,6044,9,0.900551202474162,42.219.153.165,80,179.126.71.91,17000,TCP,2016-11-04 04:11:35
3,8133,9,0.8759315013885498,42.219.153.165,80,179.126.71.91,16094,TCP,2016-11-04 04:11:38
3,659,5,0.9012768699321896,42.219.153.165,80,179.126.71.91,16049,TCP,2016-11-04 04:11:41
4,1188,6,0.8772374661639333,179.126.235.91,15475,42.219.153.165,80,TCP,2016-11-04 04:11:45
3,262,10,0.8511982087511569,179.126.71.91,16412,42.219.153.165,80,TCP,2016-11-04 04:11:48
4,643,7,0.8714736246038228,42.219.153.165,80,179.126.71.91,16248,TCP,2016-11-04 04:11:52
3,5764,6,0.8513396910857409,179.126.71.91,16315,42.219.153.165,80,TCP,2016-11-04 04:11:55
3,1293,10,0.8152573008555919,179.126.71.91,15246,42.219.153.165,80,TCP,2016-11-04 04:11:58
3,6905,6,3.1154667008668184,42.219.153.165,143,179.126.71.91,15591,TCP,2016-11-04 04:12:01
3,10945,7,0.870513082947582,42.219.153.165,80,179.126.71.91,15887,TCP,2016-11-04 04:12:04
3,1112,14,0.8279148987494409,42.219.153.165,80,179.126.71.91,16375,TCP,2016-11-04 04:12:07
3,5291,9,0.8880487787537277,42.219.153.165,80,179.126.71.91,16946,TCP,2016-11-04 04:12:10
3,7325,10,5.4079788364470005,42.219.153.165,80,179.126.71.91,15196,TCP,2016-11-04 04:12:13
3,6297,10,0.8882438451983035,42.219.153.165,80,179.126.71.91,15407,TCP,2016-11-04 04:12:16
3,87,6,0.9033492396119982,42.219.153.165,80,179.126.71.91,16884,TCP,2016-11-04 04:12:19
