teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
58,34,5,5.036918509751558,175.202.133.165,0,42.219.155.68,2053,Other,2016-11-04 04:00:58
79,28,5,0.7948497841134667,175.210.133.165,0,42.219.155.68,2106,Other,2016-11-04 04:02:17
2,91,5,5.794169828295707,42.219.155.68,2058,175.210.133.140,0,Other,2016-11-04 04:02:19
46,595,5,23.447871029376984,175.210.130.132,0,42.219.155.68,2054,Other,2016-11-04 04:03:05
64,257,1,0.742362119955942,175.210.133.165,0,42.219.155.68,2082,Other,2016-11-04 04:04:09
87,28,29,12.052720852196215,175.141.148.184,0,42.219.155.68,2113,Other,2016-11-04 04:05:36
50,95,6,0.769970191642642,175.63.133.165,0,42.219.155.68,2059,Other,2016-11-04 04:06:26
9,353,5,4.087059868499637,175.210.4.165,0,42.219.155.68,2032,Other,2016-11-04 04:06:35
26,27,5,0.7667642729356885,42.219.155.68,2066,175.157.133.164,0,Other,2016-11-04 04:07:01
68,25,5,0.7218711844179779,175.210.133.165,0,42.219.155.68,2115,Other,2016-11-04 04:08:09
113,397,5,0.7897248105145991,175.237.9.165,0,42.219.155.68,2089,Other,2016-11-04 04:10:02
103,703,5,0.8008389493916184,175.210.116.165,0,42.219.155.68,2063,Other,2016-11-04 04:11:45
179,26,5,0.7673047624994069,175.210.38.164,0,42.219.155.68,2078,Other,2016-11-04 04:14:44
110,694,5,0.7683805015403777,175.210.133.165,0,42.219.155.68,2072,Other,2016-11-04 04:16:34
118,30,5,0.7495873540174216,175.12.133.165,44725,42.219.155.68,2027,Other,2016-11-04 04:18:32
164,117,5,0.7733208043500781,250.210.133.164,0,42.219.155.68,2045,Other,2016-11-04 04:21:16
75,31,5,0.7856515729799867,175.210.132.127,0,42.219.155.68,2060,Other,2016-11-04 04:22:31
45,570,5,0.7563898314256221,175.68.133.164,0,42.219.155.68,2043,Other,2016-11-04 04:23:16
18,30,1,0.8054538597352803,142.210.132.100,0,42.219.155.68,2039,Other,2016-11-04 04:23:34
30,28,5,6.0609598718583575,175.198.133.164,0,42.219.155.68,2112,Other,2016-11-04 04:24:04
29,242,5,13.272235695272686,175.210.133.165,0,42.219.155.68,2075,Other,2016-11-04 04:24:33
70,29,5,0.8139537870883942,175.210.132.165,0,42.219.155.68,2046,Other,2016-11-04 04:25:43
84,28,5,0.7967588659375906,175.210.132.165,51412,42.219.155.68,2040,Other,2016-11-04 04:27:07
26,32,5,0.787744564935565,175.31.130.93,0,42.219.155.68,2058,Other,2016-11-04 04:27:33
90,32,2,0.7671949742361903,186.66.133.182,0,42.219.155.68,2064,Other,2016-11-04 04:29:03
36,28,5,0.7721231910400093,175.5.133.165,0,42.219.155.68,2025,Other,2016-11-04 04:29:39
24,199,5,0.7528891155961901,175.210.133.165,0,42.219.155.68,2052,Other,2016-11-04 04:30:03
36,2725,5,0.788804245647043,175.17.150.165,0,42.219.155.68,2025,Other,2016-11-04 04:30:39
33,1082,5,0.7581231168005615,181.210.133.165,0,42.219.155.68,2083,Other,2016-11-04 04:31:12
51,96,8,0.7797187808901072,42.219.155.68,2110,175.163.133.165,0,Other,2016-11-04 04:32:03
338,28,7,0.7982920983340591,175.210.22.165,0,42.219.155.68,2053,Other,2016-11-04 04:37:41
35,254,10,0.7503567170351744,175.158.133.252,0,42.219.155.68,2110,Other,2016-11-04 04:38:16
75,31,2,0.7761452954728156,175.71.231.177,0,42.219.155.68,2115,Other,2016-11-04 04:39:31
77,29,5,0.7608031674753875,175.49.133.165,0,42.219.155.68,2044,Other,2016-11-04 04:40:48
40,571,1,21.762287344783545,183.72.133.165,0,42.219.155.68,2118,Other,2016-11-04 04:41:28
43,238,5,0.7890942252706736,175.22.105.165,0,42.219.155.68,2084,Other,2016-11-04 04:42:11
20,473,6,0.7878059246577322,175.210.133.165,0,42.219.155.68,2111,Other,2016-11-04 04:42:31
119,28,6,0.7378615618217736,175.210.133.165,0,42.219.155.68,2050,Other,2016-11-04 04:44:30
4,32,1,0.8063314051833004,175.17.132.144,0,42.219.155.68,2030,Other,2016-11-04 04:44:34
55,27,5,0.7564015793614091,125.210.132.135,0,42.219.155.68,2086,Other,2016-11-04 04:45:29
34,28,5,0.7818395791109651,175.71.133.164,0,42.219.155.68,2113,Other,2016-11-04 04:46:03
17,887,1,0.7711713546887041,175.120.133.165,0,42.219.155.68,2027,Other,2016-11-04 04:46:20
70,163,5,0.7388145814184099,175.22.133.248,0,42.219.155.68,2075,Other,2016-11-04 04:47:30
19,16,5,0.7703802706673741,175.210.133.148,0,42.219.155.68,2036,Other,2016-11-04 04:47:49
36,27,5,6.591593340039253,175.128.133.165,0,42.219.155.68,2114,Other,2016-11-04 04:48:25
78,29,1,10.716477843001485,42.219.155.68,2058,175.210.133.164,0,Other,2016-11-04 04:49:43
140,32,2,0.7563918598461896,175.210.133.56,0,42.219.155.68,2058,Other,2016-11-04 04:52:03
45,26,5,0.7606139327399433,175.210.133.165,0,42.219.155.68,2026,Other,2016-11-04 04:52:48
69,33,5,0.7692915159277618,175.210.132.164,0,42.219.155.68,2032,Other,2016-11-04 04:53:57
89,339,5,0.7721684924326837,175.210.133.165,0,42.219.155.68,2044,Other,2016-11-04 04:55:26
372,31,6,5.9036220498383045,175.171.191.63,0,42.219.155.68,2036,Other,2016-11-04 05:01:38
19,29,6,0.7870327583514154,184.210.133.136,0,42.219.155.68,2046,Other,2016-11-04 05:01:57
4,1701,5,0.7563147798646241,34.210.133.165,0,42.219.155.68,2034,Other,2016-11-04 05:02:01
39,31,6,0.7645092608872801,175.210.133.164,0,42.219.155.68,2066,Other,2016-11-04 05:02:40
27,33,5,0.7733928977977484,233.210.66.164,0,42.219.155.68,2096,Other,2016-11-04 05:03:07
136,162,5,4.296799907460809,175.210.208.126,0,42.219.155.68,2034,Other,2016-11-04 05:05:23
17,34,5,0.8013467306736857,175.57.133.165,5499,42.219.155.68,2066,Other,2016-11-04 05:05:40
86,101,5,0.7932866325136274,175.210.133.165,0,42.219.155.68,2026,Other,2016-11-04 05:07:06
4,32,7,0.7436640278901905,42.219.155.68,2047,175.210.132.165,0,Other,2016-11-04 05:07:10
36,444,5,6.6109437961131325,181.210.132.165,0,42.219.155.68,2097,Other,2016-11-04 05:07:46
69,28,5,18.600586853921413,68.210.133.141,0,42.219.155.68,2082,Other,2016-11-04 05:08:55
152,26,24,0.7889016098342836,175.46.133.195,0,42.219.155.68,2072,Other,2016-11-04 05:11:27
4,32,5,0.7891751085408032,178.210.251.165,0,42.219.155.68,2043,Other,2016-11-04 05:11:31
3,87,5,5.161609578877688,175.210.13.165,0,42.219.155.68,2084,Other,2016-11-04 05:11:34
19,31,5,0.7539741515647621,95.210.132.165,0,42.219.155.68,2039,Other,2016-11-04 05:11:53
65,535,5,0.7904186993837357,175.63.133.63,0,42.219.155.68,2073,Other,2016-11-04 05:12:58
84,30,5,11.581560675054787,175.76.30.99,0,42.219.155.68,2037,Other,2016-11-04 05:14:22
18,91,5,0.7651548902504146,175.56.111.164,0,42.219.155.68,2029,Other,2016-11-04 05:14:40
80,989,1,0.7865277661476284,175.210.30.165,0,42.219.155.68,2036,Other,2016-11-04 05:16:00
85,30,6,6.5509478487074375,175.210.132.165,0,42.219.155.68,2103,Other,2016-11-04 05:17:25
11,26,5,18.74826668947935,175.11.133.165,0,42.219.155.68,2069,Other,2016-11-04 05:17:36
108,32,2,0.8030576189048588,175.210.133.165,0,42.219.155.68,2061,Other,2016-11-04 05:19:24
121,26,5,6.173932079225779,175.45.133.111,0,42.219.155.68,2046,Other,2016-11-04 05:21:25
126,29,5,0.746104471385479,176.157.80.165,0,42.219.155.68,2059,Other,2016-11-04 05:23:31
17,32,5,0.7922921993304044,175.210.133.164,0,42.219.155.68,2120,Other,2016-11-04 05:23:48
125,86,7,15.359704937785866,175.210.57.99,0,42.219.155.68,2031,Other,2016-11-04 05:25:53
77,63,5,0.7956265001557767,175.210.133.164,0,42.219.155.68,2076,Other,2016-11-04 05:27:10
4,29,5,0.7915499664377421,175.210.12.244,0,42.219.155.68,2104,Other,2016-11-04 05:27:14
136,31,3,0.7318567608017474,175.66.133.165,0,42.219.155.68,2038,Other,2016-11-04 05:29:30
25,664,5,3.360122281126678,179.210.57.165,0,42.219.155.68,2033,Other,2016-11-04 05:29:55
204,62,5,0.7810862744227052,175.210.246.165,0,42.219.155.68,2093,Other,2016-11-04 05:33:19
42,32,5,4.725647907704116,175.234.133.149,0,42.219.155.68,2112,Other,2016-11-04 05:34:01
25,203,5,0.7533045192249119,175.77.133.165,0,42.219.155.68,2094,Other,2016-11-04 05:34:26
93,31,5,3.69406758248806,42.219.155.68,2115,175.210.9.122,0,Other,2016-11-04 05:35:59
60,28,6,3.8109532892704014,175.210.133.165,0,42.219.155.68,2025,Other,2016-11-04 05:36:59
7,28,5,0.7760980501770973,175.210.132.165,0,42.219.155.68,2082,Other,2016-11-04 05:37:06
16,124,5,0.7351727213244885,175.210.132.165,0,42.219.155.68,2025,Other,2016-11-04 05:37:22
23,29,5,6.1030076779425135,238.210.133.69,0,42.219.155.68,2054,Other,2016-11-04 05:37:45
95,29,5,0.7533908116165549,175.62.2.165,0,42.219.155.68,2096,Other,2016-11-04 05:39:20
4,28,5,0.7522807584609836,175.210.133.165,5428,42.219.155.68,0,Other,2016-11-04 05:39:24
93,322,5,0.7493780041113496,42.219.155.68,2038,173.210.132.165,0,Other,2016-11-04 05:40:57
66,28,5,0.7574392009992152,175.210.9.165,0,42.219.155.68,2075,Other,2016-11-04 05:42:03
7,32,2,0.789804172469303,172.51.82.165,0,42.219.155.68,2055,Other,2016-11-04 05:42:10
96,29,5,0.7585915974341333,175.210.133.165,0,42.219.155.68,2071,Other,2016-11-04 05:43:46
84,69,8,0.7672276825178415,175.210.133.195,0,42.219.155.68,2101,Other,2016-11-04 05:45:10
26,109,5,0.7739616162143648,175.210.132.165,0,42.219.155.68,2046,Other,2016-11-04 05:45:36
7,252,5,0.7866336666047573,175.210.132.165,0,42.219.155.68,2093,Other,2016-11-04 05:45:43
72,30,1,0.753578863106668,179.210.133.244,0,42.219.155.68,2033,Other,2016-11-04 05:46:55
86,28,2,0.7430145107209682,175.153.132.165,0,42.219.155.68,2105,Other,2016-11-04 05:48:21
177,28,5,0.7848963243886828,175.199.133.165,0,42.219.155.68,2121,Other,2016-11-04 05:51:18
25,28,5,0.7275696939323097,175.210.132.164,0,42.219.155.68,2081,Other,2016-11-04 05:51:43
14,200,5,0.7700940943323076,175.210.244.165,0,42.219.155.68,2105,Other,2016-11-04 05:51:57
93,68,4,0.8003700461704284,175.182.133.165,0,42.219.155.68,2078,Other,2016-11-04 05:53:30
97,28,5,11.30409437790513,175.235.133.177,0,42.219.155.68,2085,Other,2016-11-04 05:55:07
64,176,106,0.7633217051625252,175.210.133.165,0,42.219.155.68,2089,Other,2016-11-04 05:56:11
77,28,5,238.83192801475525,175.54.133.165,0,42.219.155.68,2049,Other,2016-11-04 05:57:28
5,28,5,20.188019324094054,175.20.132.35,0,42.219.155.68,2073,Other,2016-11-04 05:57:33
34,28,6,0.7401642417535186,42.210.133.13,0,42.219.155.68,2038,Other,2016-11-04 05:58:07
78,29,5,0.7786926536355168,175.112.133.164,0,42.219.155.68,2066,Other,2016-11-04 05:59:25
31,29,5,14.870353884994984,175.56.133.165,0,42.219.155.68,2090,Other,2016-11-04 05:59:56
93,31,3,0.7616161415353417,175.214.255.204,0,42.219.155.68,2118,Other,2016-11-04 06:01:29
4,63,5,0.7615028880536556,175.210.132.103,0,42.219.155.68,2026,Other,2016-11-04 06:01:33
47,138,28,15.52868589386344,175.210.133.165,0,42.219.155.68,2045,Other,2016-11-04 06:02:20
25,30,5,24.45954443514347,175.210.132.165,0,42.219.155.68,2052,Other,2016-11-04 06:02:45
49,27,5,0.7954191786702722,175.210.133.165,0,42.219.155.68,2067,Other,2016-11-04 06:03:34
29,1846,5,0.7695420258678496,229.217.133.162,0,42.219.155.68,2054,Other,2016-11-04 06:04:03
11,83,5,6.412529781460763,175.60.133.165,0,42.219.155.68,2099,Other,2016-11-04 06:04:14
98,32,7,18.55440377444029,175.18.133.165,0,42.219.155.68,2098,Other,2016-11-04 06:05:52
18,30,9,0.7862865531351417,44.66.132.96,0,42.219.155.68,2088,Other,2016-11-04 06:06:10
60,29,5,0.7979519153013825,175.56.231.165,0,42.219.155.68,2075,Other,2016-11-04 06:07:10
15,31,9,0.7365776561200619,175.164.133.164,0,42.219.155.68,2038,Other,2016-11-04 06:07:25
92,97,7,0.7921289959922433,175.210.131.165,0,42.219.155.68,2040,Other,2016-11-04 06:08:57
71,30,5,4.187713815830648,180.89.169.107,0,42.219.155.68,2071,Other,2016-11-04 06:10:08
78,30,5,0.7545708452817053,175.210.132.164,0,42.219.155.68,2048,Other,2016-11-04 06:11:26
3,29,19,0.7801847259979695,175.127.133.164,0,42.219.155.68,2070,Other,2016-11-04 06:11:29
7,30,5,5.584997747093438,175.247.133.164,0,42.219.155.68,2059,Other,2016-11-04 06:11:36
36,29,10,0.7598049310036004,201.210.133.156,0,42.219.155.68,2069,Other,2016-11-04 06:12:12
46,42279,1,0.7256373697891831,42.219.155.68,2088,175.202.133.165,0,Other,2016-11-04 06:12:58
12,27,6,14.123766649514437,150.210.133.184,0,42.219.155.68,2042,Other,2016-11-04 06:13:10
370,29,23,0.7962307159323245,175.210.133.165,0,42.219.155.68,2031,Other,2016-11-04 06:19:20
32,30,5,0.7432027312461287,175.210.133.165,0,42.219.155.68,2024,Other,2016-11-04 06:19:52
124,31,5,0.7725071541499346,175.237.132.164,50387,42.219.155.68,161,Other,2016-11-04 06:21:56
24,31,5,0.7813084709923714,175.252.132.165,0,42.219.155.68,2026,Other,2016-11-04 06:22:20
126,293,5,22.51612821221352,175.210.148.165,0,42.219.155.68,2077,Other,2016-11-04 06:24:26
77,34,5,0.7599659368861467,175.210.133.165,0,42.219.155.68,2084,Other,2016-11-04 06:25:43
169,30,5,0.76834601839073,175.210.133.165,0,42.219.155.68,2123,Other,2016-11-04 06:28:32
3,388,5,0.8095334360841662,175.168.132.165,0,42.219.155.68,2113,Other,2016-11-04 06:28:35
118,26,5,0.7892902214080095,175.68.132.15,0,42.219.155.68,2088,Other,2016-11-04 06:30:33
102,33,5,0.7794364923611283,175.26.129.165,0,42.219.155.68,2114,Other,2016-11-04 06:32:15
11,32,5,2.9924007346853614,175.210.133.220,0,42.219.155.68,2122,Other,2016-11-04 06:32:26
213,30,7,0.7783616830129176,175.210.184.125,0,42.219.155.68,2047,Other,2016-11-04 06:35:59
39,27,1,0.7517613137606531,175.109.133.165,0,42.219.155.68,2067,Other,2016-11-04 06:36:38
148,301,5,0.7596053851302713,42.219.155.68,2056,122.210.133.165,0,Other,2016-11-04 06:39:06
17,29,5,0.805431462591514,175.142.133.165,0,42.219.155.68,2035,Other,2016-11-04 06:39:23
244,30,5,5.5493049826473,126.10.132.165,0,42.219.155.68,2049,Other,2016-11-04 06:43:27
78,31,5,0.7626299292314798,175.210.133.165,0,42.219.155.68,2092,Other,2016-11-04 06:44:45
4,31,5,0.7801621598191559,175.243.133.165,0,42.219.155.68,2090,Other,2016-11-04 06:44:49
25,1739,5,14.424569249153135,175.68.133.165,0,42.219.155.68,2030,Other,2016-11-04 06:45:14
24,30,5,21.77548830583692,175.210.133.165,0,42.219.155.68,2102,Other,2016-11-04 06:45:38
71,31,16,9.479809323325751,175.66.133.165,0,42.219.155.68,2106,Other,2016-11-04 06:46:49
84,478,5,0.7242967528291047,175.51.144.165,0,42.219.155.68,2114,Other,2016-11-04 06:48:13
47,27,5,0.7629347839392722,175.82.133.164,0,42.219.155.68,2093,Other,2016-11-04 06:49:00
84,541,5,0.7965195123106241,175.210.28.164,0,42.219.155.68,2083,Other,2016-11-04 06:50:24
14,33,5,0.7766373564954847,236.210.133.165,0,42.219.155.68,2123,Other,2016-11-04 06:50:38
155,96,5,0.7481847011949867,175.17.133.242,0,42.219.155.68,2031,Other,2016-11-04 06:53:13
45,89,5,0.7967094231862575,175.210.133.165,0,42.219.155.68,2103,Other,2016-11-04 06:53:58
128,27,5,0.7906615182291716,175.210.179.165,0,42.219.155.68,2055,Other,2016-11-04 06:56:06
75,28,5,13.567592661827804,175.69.132.165,0,42.219.155.68,2083,Other,2016-11-04 06:57:21
66,26,5,0.7899827579967678,175.54.133.165,0,42.219.155.68,161,Other,2016-11-04 06:58:27
10,151,5,0.7499383552931249,175.210.133.165,0,42.219.155.68,2053,Other,2016-11-04 06:58:37
31,46,5,4.998958647251129,175.210.133.165,0,42.219.155.68,2046,Other,2016-11-04 06:59:08
20,93,5,6.127039052546023,175.210.133.165,53015,42.219.155.68,2086,Other,2016-11-04 06:59:28
64,30,5,0.7770667900331318,175.55.133.160,0,42.219.155.68,2080,Other,2016-11-04 07:00:32
59,78,5,0.7758551468141377,42.219.155.68,2115,175.64.169.38,0,Other,2016-11-04 07:01:31
4,27,5,5.767412256449461,233.210.72.165,0,42.219.155.68,2096,Other,2016-11-04 07:01:35
105,29,5,0.8144479610491544,175.132.133.12,0,42.219.155.68,2112,Other,2016-11-04 07:03:20
74,32,5,0.7656201592180878,175.19.133.164,0,42.219.155.68,2112,Other,2016-11-04 07:04:34
169,29,1,0.8042216787580401,103.210.133.164,0,42.219.155.68,2094,Other,2016-11-04 07:07:23
6,32,5,0.790235549909994,189.210.11.243,0,42.219.155.68,2114,Other,2016-11-04 07:07:29
91,31,5,19.83524858951569,175.210.35.165,0,42.219.155.68,2086,Other,2016-11-04 07:09:00
152,398,5,0.7473139171488583,175.210.133.89,64691,42.219.155.68,2084,Other,2016-11-04 07:11:32
36,214,3,0.7473811930976808,175.3.191.154,0,42.219.155.68,2101,Other,2016-11-04 07:12:08
54,200,10,6.402495861053468,175.183.132.165,0,42.219.155.68,2090,Other,2016-11-04 07:13:02
56,380,1,5.748102368786932,175.210.154.165,0,42.219.155.68,2057,Other,2016-11-04 07:13:58
100,28,5,0.746225162409246,175.210.133.117,54859,42.219.155.68,2073,Other,2016-11-04 07:15:38
73,194,5,5.245699105784297,175.40.133.164,0,42.219.155.68,2049,Other,2016-11-04 07:16:51
11,358,5,15.460299722850324,175.10.133.165,0,42.219.155.68,2064,Other,2016-11-04 07:17:02
5,197,9,0.7765275682322681,175.17.132.165,0,42.219.155.68,2111,Other,2016-11-04 07:17:07
86,29,5,0.7782890824601054,175.210.158.165,0,42.219.155.68,0,Other,2016-11-04 07:18:33
351,625,5,0.7610558748710899,175.210.46.165,0,42.219.155.68,2116,Other,2016-11-04 07:24:24
11,28,5,0.7455902667716146,175.148.135.165,0,42.219.155.68,2117,Other,2016-11-04 07:24:35
16,29,5,21.991070196032524,82.22.133.113,0,42.219.155.68,2117,Other,2016-11-04 07:24:51
77,272,5,23.061151295900345,42.219.155.68,2028,240.210.132.165,0,Other,2016-11-04 07:26:08
4,29,6,0.8145558899268508,175.210.133.165,0,42.219.155.68,2055,Other,2016-11-04 07:26:12
5,31,1,16.809717323631045,107.130.133.165,0,42.219.155.68,2074,Other,2016-11-04 07:26:17
101,122,6,0.7720724805258214,175.41.133.165,0,42.219.155.68,2037,Other,2016-11-04 07:27:58
15,77,9,0.7793268731329591,175.210.132.75,0,42.219.155.68,2049,Other,2016-11-04 07:28:13
7,28,5,0.7968540326692164,83.210.133.165,0,42.219.155.68,2059,Other,2016-11-04 07:28:20
43,102,6,0.7862628037109971,175.81.133.165,0,42.219.155.68,2090,Other,2016-11-04 07:29:03
124,381,1,0.8005812554620206,236.210.94.235,0,42.219.155.68,2078,Other,2016-11-04 07:31:07
69,28,5,0.7771000054199249,5.205.217.44,0,42.219.155.68,2052,Other,2016-11-04 07:32:16
26,31,5,0.7613045254256576,175.47.133.82,0,42.219.155.68,2026,Other,2016-11-04 07:32:42
120,29,5,0.7780240355059505,175.118.109.165,0,42.219.155.68,2050,Other,2016-11-04 07:34:42
80,28,9,0.7559593836776912,175.210.132.165,0,42.219.155.68,2080,Other,2016-11-04 07:36:02
110,1081,5,0.7691888271365315,175.210.132.238,49164,42.219.155.68,2118,Other,2016-11-04 07:37:52
27,357,5,0.7884367634542286,175.210.132.175,0,42.219.155.68,2076,Other,2016-11-04 07:38:19
86,2011,5,0.7651759351138026,175.68.14.165,0,42.219.155.68,2037,Other,2016-11-04 07:39:45
82,224,7,11.6488920673728,175.153.133.165,0,42.219.155.68,2118,Other,2016-11-04 07:41:07
59,338,5,0.7542249995749444,252.210.125.165,0,42.219.155.68,2029,Other,2016-11-04 07:42:06
87,28,5,0.7828277579974383,175.210.133.165,0,42.219.155.68,2112,Other,2016-11-04 07:43:33
8,63,5,0.7611463931389153,175.210.133.164,0,42.219.155.68,2087,Other,2016-11-04 07:43:41
99,29,5,19.49147863313556,185.210.133.164,0,42.219.155.68,161,Other,2016-11-04 07:45:20
61,1423,5,0.7877674691844732,175.210.132.82,0,42.219.155.68,2054,Other,2016-11-04 07:46:21
95,113,5,15.169819079339506,175.168.132.165,0,42.219.155.68,2092,Other,2016-11-04 07:47:56
35,30,1,0.7743184491991997,175.218.133.168,0,42.219.155.68,2033,Other,2016-11-04 07:48:31
153,26,5,0.7885034477803856,175.14.133.165,0,42.219.155.68,2085,Other,2016-11-04 07:51:04
31,33,5,0.7595806214958429,175.210.133.165,0,42.219.155.68,2036,Other,2016-11-04 07:51:35
92,30,5,3.882178572937846,175.15.133.155,0,42.219.155.68,2077,Other,2016-11-04 07:53:07
73,112,8,0.7655872819013894,175.210.133.165,0,42.219.155.68,2115,Other,2016-11-04 07:54:20
140,294,5,0.8193213259801269,175.210.132.165,0,42.219.155.68,2098,Other,2016-11-04 07:56:40
94,32,5,0.7871220933739096,175.210.101.162,0,42.219.155.68,2027,Other,2016-11-04 07:58:14
43,276,5,0.803228682372719,175.109.213.156,0,42.219.155.68,2122,Other,2016-11-04 07:58:57
92,30,5,0.7550536093767732,175.210.133.253,0,42.219.155.68,2038,Other,2016-11-04 08:00:29
28,166,5,0.7549079011660069,175.210.133.165,0,42.219.155.68,2119,Other,2016-11-04 08:00:57
86,1136,5,0.8013018518686295,175.135.133.129,0,42.219.155.68,2024,Other,2016-11-04 08:02:23
114,30,5,0.8185155359096825,175.19.133.226,0,42.219.155.68,2072,Other,2016-11-04 08:04:17
7,32,5,0.8080253053922206,175.53.133.165,0,42.219.155.68,2037,Other,2016-11-04 08:04:24
108,1856,6,0.7807076359167695,175.210.132.92,0,42.219.155.68,2115,Other,2016-11-04 08:06:12
14,96,6,14.767531894147394,175.210.132.164,0,42.219.155.68,2097,Other,2016-11-04 08:06:26
85,29,2,0.7748221736401321,175.70.133.164,0,42.219.155.68,2035,Other,2016-11-04 08:07:51
36,28,5,0.7681792653165758,175.210.65.165,0,42.219.155.68,2087,Other,2016-11-04 08:08:27
13,82,5,0.7707993085496128,175.210.140.164,9078,42.219.155.68,2123,Other,2016-11-04 08:08:40
51,357,5,0.8192850679624826,175.210.133.165,5058,42.219.155.68,2105,Other,2016-11-04 08:09:31
25,524,31,0.7797858878038824,175.210.2.242,0,42.219.155.68,2051,Other,2016-11-04 08:09:56
41,30,5,0.7954858629964292,42.219.155.68,2098,60.77.42.165,0,Other,2016-11-04 08:10:37
1,29,2,0.7444396452046931,175.242.133.165,0,42.219.155.68,2029,Other,2016-11-04 08:10:38
64,31,5,0.7681137642357498,110.48.133.95,0,42.219.155.68,2070,Other,2016-11-04 08:11:42
22,526,1,5.795362539589405,175.243.133.165,0,42.219.155.68,2112,Other,2016-11-04 08:12:04
27,30,13,4.210968643426895,175.210.133.165,0,42.219.155.68,2091,Other,2016-11-04 08:12:31
12,78,5,0.7575489047449082,205.210.133.165,0,42.219.155.68,2060,Other,2016-11-04 08:12:43
95,29,5,23.90857672691345,175.210.133.219,0,42.219.155.68,2095,Other,2016-11-04 08:14:18
109,276,5,0.7502469287719578,181.232.133.43,0,42.219.155.68,2097,Other,2016-11-04 08:16:07
51,86,5,0.7824468375183642,175.210.133.165,0,42.219.155.68,2066,Other,2016-11-04 08:16:58
100,32,5,0.7510191653855145,175.210.133.95,0,42.219.155.68,2043,Other,2016-11-04 08:18:38
58,27,6,0.7576018972322345,175.210.45.165,0,42.219.155.68,0,Other,2016-11-04 08:19:36
34,28829,5,0.7587935943156481,175.210.133.165,5466,42.219.155.68,2060,Other,2016-11-04 08:20:10
92,229,5,0.7663700832054019,175.210.132.165,0,42.219.155.68,2118,Other,2016-11-04 08:21:42
88,30,84,0.7404495729133487,175.210.133.165,0,42.219.155.68,2057,Other,2016-11-04 08:23:10
63,31,1,4.860355993732809,18.234.133.118,0,42.219.155.68,2098,Other,2016-11-04 08:24:13
70,57,2,0.7808327218517661,175.210.133.165,0,42.219.155.68,2085,Other,2016-11-04 08:25:23
54,29,5,5.846198815852404,175.88.65.165,0,42.219.155.68,2080,Other,2016-11-04 08:26:17
47,27,5,0.7968247896060348,175.75.6.165,0,42.219.155.68,2099,Other,2016-11-04 08:27:04
92,31,5,5.152584797702731,175.210.133.164,0,42.219.155.68,2058,Other,2016-11-04 08:28:36
117,527,5,0.7317839912138879,175.210.133.85,0,42.219.155.68,2059,Other,2016-11-04 08:30:33
44,843,5,4.778770890086888,175.210.133.165,0,42.219.155.68,2036,Other,2016-11-04 08:31:17
55,699,2,0.7927315214183182,175.241.131.239,0,42.219.155.68,2074,Other,2016-11-04 08:32:12
23,30,6,0.7882443170528859,175.210.23.164,0,42.219.155.68,2101,Other,2016-11-04 08:32:35
10,271,5,0.8116168775595725,182.210.132.102,0,42.219.155.68,2112,Other,2016-11-04 08:32:45
280,178,5,0.7942846999503672,175.210.211.165,0,42.219.155.68,2102,Other,2016-11-04 08:37:25
51,29,5,0.7688873531296849,175.210.133.165,0,42.219.155.68,2038,Other,2016-11-04 08:38:16
107,61,5,18.164699558168646,36.210.133.165,0,42.219.155.68,2078,Other,2016-11-04 08:40:03
55,273,1,0.7648606847506016,175.210.203.164,0,42.219.155.68,0,Other,2016-11-04 08:40:58
