teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,408,4,4.148799581453203,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:00:03
4,407,4,0.6861627419712022,42.219.155.132,0,185.165.153.64,0,Other,2016-11-04 04:00:07
7,408,4,3.903770095668733,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:00:14
3,409,4,4.27222153544426,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:00:17
11,407,4,4.6517481515184045,42.219.155.132,0,185.165.153.133,0,Other,2016-11-04 04:00:28
14,407,4,4.530484775081278,42.219.155.132,0,185.165.153.77,0,Other,2016-11-04 04:00:42
11,409,4,4.0677787167951465,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:00:53
3,409,5,4.051625727675855,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:00:56
3,406,2,4.542434538714588,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:00:59
27,408,4,4.274404792115091,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:01:26
3,408,4,4.2075247233733535,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:01:29
7,409,5,4.3497724486514935,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:01:36
33,408,4,4.36983488034457,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:02:09
3,409,4,4.427522485144436,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:02:12
25,408,4,4.983072057366371,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:02:37
3,406,4,4.2324783531948915,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:02:40
3,407,4,4.602747595869005,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:02:43
21,408,4,4.352411761879922,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:03:04
3,406,4,4.1061871983110905,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:03:07
8,407,4,4.34183185826987,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:03:15
3,409,4,4.327466583810748,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:03:18
3,409,4,4.428731423802674,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:03:21
2,405,4,4.633855791762472,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:03:23
12,407,4,4.0776202753186235,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:03:35
4,407,4,4.652937482111156,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:03:39
3,407,5,4.061641054227948,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:03:42
3,406,4,3.9238680247217417,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:03:45
3,408,5,4.183751296252011,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:03:48
36,408,4,4.3054382745176545,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:04:24
3,407,4,4.248865286819637,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:04:27
3,407,4,4.409950953908265,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:04:30
22,407,4,3.949731739237905,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:04:52
15,409,4,4.508127523586153,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:05:07
8,409,5,4.550893728621303,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:05:15
17,409,4,4.363142106682062,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:05:32
3,407,4,4.548879506997763,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:05:35
35,408,4,4.611192924901843,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:06:10
3,407,4,4.601965977810323,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:06:13
3,409,5,4.2030405616387725,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:06:16
16,406,4,4.898586650379002,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:06:32
37,407,5,4.229445526376367,42.219.155.132,0,185.165.153.180,0,Other,2016-11-04 04:07:09
3,407,4,4.2827483620494595,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:07:12
3,408,4,4.493013423867524,42.219.155.132,0,185.165.85.56,0,Other,2016-11-04 04:07:15
3,407,4,4.4696656269952655,42.219.155.132,0,185.165.153.133,0,Other,2016-11-04 04:07:18
3,408,4,0.7246089605614543,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:07:21
17,408,5,4.554641911759973,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:07:38
12,407,4,4.055820163339376,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:07:50
4,407,4,4.241229297593237,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:07:54
12,409,4,4.1070898454636335,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:08:06
21,407,4,4.396301711909473,42.219.155.132,0,185.165.153.129,0,Other,2016-11-04 04:08:27
20,407,4,1.9270406146533787,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:08:47
3,409,4,4.343339988961817,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:08:50
31,407,4,4.256887690164149,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:09:21
27,408,5,4.37604421377182,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:09:48
3,407,4,4.104073246009648,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:09:51
4,408,4,4.118970980867744,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:09:55
4,408,4,3.706560962833464,42.219.155.132,0,185.165.137.69,0,Other,2016-11-04 04:09:59
3,406,4,4.9414258785545835,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:10:02
3,407,4,4.210790142416953,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:10:05
10,408,4,164.1480141878128,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:10:15
16,407,5,4.455846673808992,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:10:31
3,406,5,4.668825424276291,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:10:34
3,409,4,4.147268123924732,42.219.155.132,0,224.165.153.56,0,Other,2016-11-04 04:10:37
3,408,4,4.4565255185589185,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:10:40
6,408,4,4.1335634384304285,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:10:46
3,408,5,4.0513775842264295,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:10:49
3,407,4,4.635546480305493,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:10:52
4,407,4,4.042488707229495,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:10:56
28,406,4,0.6727226808434352,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:11:24
2,407,4,4.2811672082170835,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:11:26
4,408,4,4.386405724100769,42.219.155.132,0,185.195.153.56,0,Other,2016-11-04 04:11:30
3,408,4,4.137015810236335,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:11:33
4,406,4,4.674408313818277,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:11:37
3,407,4,4.0031772404909125,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:11:40
4,408,4,0.7117366881575435,42.219.155.132,0,185.165.153.93,0,Other,2016-11-04 04:11:44
3,407,5,4.057474340312183,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:11:47
3,406,4,4.3547549257054925,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:11:50
19,408,5,4.216013663448393,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:12:09
3,407,4,4.5205056220293045,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:12:12
19,407,5,4.374615867622197,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:12:31
4,407,4,4.076730474829674,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:12:35
3,407,4,4.7254305286332965,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:12:38
3,408,5,4.230696047656238,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:12:41
3,409,4,4.252408937551081,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:12:44
13,407,4,4.866374655626713,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:12:57
3,410,4,4.810018370859325,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:13:00
4,406,4,4.125572813674808,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:13:04
6,408,5,0.6961031859973446,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:13:10
4,408,4,4.671136809512973,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:13:14
3,407,4,0.7109292922541499,42.219.155.132,0,185.165.153.201,0,Other,2016-11-04 04:13:17
14,408,4,0.6879440332995728,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:13:31
3,408,4,4.2531320694833985,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:13:34
3,408,4,4.0017614029347905,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:13:37
6,405,4,4.624648114666343,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:13:43
22,408,4,4.139042878523469,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:14:05
21,407,4,0.7603225163184106,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:14:26
25,407,4,0.7561585914809257,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:14:51
4,408,5,0.7070614323019981,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:14:55
4,408,4,4.815244596451522,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:14:59
3,408,5,4.292010806500913,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:15:02
3,409,2,4.6218367237597695,42.219.155.132,0,185.165.153.56,0,Other,2016-11-04 04:15:05
89,409,4,4.300776287913322,42.219.155.132,0,185.165.153.177,0,Other,2016-11-04 04:16:34
