teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,562,6,4.4516393914818755,153.54.143.54,4077,42.219.153.113,80,TCP,2016-11-04 04:00:03
3,52,6,0.9342153773177416,153.54.143.54,4119,42.219.153.113,80,TCP,2016-11-04 04:00:06
3,569,5,0.9041600162163376,153.54.143.54,3975,42.219.153.113,80,TCP,2016-11-04 04:00:09
3,561,6,0.9768891201820225,153.54.143.54,4290,42.219.153.113,80,TCP,2016-11-04 04:00:12
3,684,5,0.8215088930446655,153.74.143.54,4175,42.219.153.113,80,TCP,2016-11-04 04:00:15
3,566,6,0.9550702453125268,153.54.143.54,4382,42.219.153.113,80,TCP,2016-11-04 04:00:18
3,606,6,0.9515820380765944,153.54.143.54,3772,42.219.153.113,80,TCP,2016-11-04 04:00:21
3,569,6,0.9333325072657316,153.54.31.54,4759,42.219.153.113,80,TCP,2016-11-04 04:00:24
3,570,6,1.0405805963091552,153.54.143.54,4057,42.219.153.113,80,TCP,2016-11-04 04:00:27
3,555,6,1.1136104981414974,153.54.143.54,4328,42.219.153.113,80,TCP,2016-11-04 04:00:30
3,53,1,0.97057033656165,153.54.143.54,4415,42.219.153.113,80,TCP,2016-11-04 04:00:33
3,563,1,1.1339675579220057,153.54.143.54,4301,42.219.153.113,80,TCP,2016-11-04 04:00:36
3,46,1,0.7401741303037852,153.54.143.54,4104,42.219.153.113,80,TCP,2016-11-04 04:00:39
3,563,5,1.042799350339919,153.54.114.54,4678,42.219.153.113,80,TCP,2016-11-04 04:00:42
3,566,6,0.9654150211717932,153.54.143.54,4308,42.219.153.113,80,TCP,2016-11-04 04:00:45
3,560,4,0.973139246692881,153.54.143.54,62073,42.219.153.113,80,TCP,2016-11-04 04:00:48
3,565,6,1.0682292364072057,153.54.143.54,4380,42.219.153.113,80,TCP,2016-11-04 04:00:51
3,569,9,0.998781609814614,153.54.143.54,52505,42.219.153.113,80,TCP,2016-11-04 04:00:54
3,574,6,1.0055330386385322,153.54.143.54,4292,42.219.153.113,80,TCP,2016-11-04 04:00:57
3,608,6,0.9327338696457446,153.54.143.54,4482,42.219.153.113,80,TCP,2016-11-04 04:01:00
3,563,5,1.0218204951379448,153.54.143.54,4050,42.219.153.113,80,TCP,2016-11-04 04:01:03
3,570,5,0.89899633359164,153.54.143.54,3787,42.219.153.113,80,TCP,2016-11-04 04:01:06
