teDelta,byt,pkt,td,sa,sp,da,dp,pr,TS
3,2373,15,12.529614698141813,135.203.5.73,59993,42.219.153.198,22,TCP,2016-11-04 04:00:03
3,2344,19,12.051075126975775,135.203.5.73,59966,42.219.153.198,22,TCP,2016-11-04 04:00:06
3,2346,20,12.654769599437715,135.203.162.73,60022,42.219.153.198,22,TCP,2016-11-04 04:00:09
2,2345,22,12.446561694145204,135.203.5.73,3252,42.219.153.198,22,TCP,2016-11-04 04:00:11
3,2396,12,12.546126041561365,135.203.164.73,60007,42.219.153.198,22,TCP,2016-11-04 04:00:14
3,2355,23,12.44097812846303,135.203.5.73,59955,42.219.153.198,22,TCP,2016-11-04 04:00:17
3,2417,17,12.609314046800135,135.203.5.73,59889,42.219.153.198,22,TCP,2016-11-04 04:00:20
3,2318,21,12.346694435924293,135.203.5.73,59962,42.219.153.198,22,TCP,2016-11-04 04:00:23
3,2346,19,12.304979290813208,135.203.5.73,59006,42.219.153.198,22,TCP,2016-11-04 04:00:26
3,2377,18,12.304249059408903,136.203.5.73,60015,42.219.153.198,22,TCP,2016-11-04 04:00:29
3,2333,17,12.286094695329664,135.203.5.73,60012,42.219.153.198,22,TCP,2016-11-04 04:00:32
3,2414,28,12.54176764190197,135.203.5.73,60522,42.219.153.198,22,TCP,2016-11-04 04:00:35
3,2392,17,12.322636015713215,135.203.5.73,59976,42.219.153.198,22,TCP,2016-11-04 04:00:38
3,2388,17,12.051167082041502,135.203.5.73,59660,42.219.153.198,22,TCP,2016-11-04 04:00:41
3,2462,23,12.575700413435698,135.203.5.73,59717,42.219.153.198,22,TCP,2016-11-04 04:00:44
3,2365,21,12.358489025384188,135.203.5.73,59698,42.219.153.198,22,TCP,2016-11-04 04:00:47
3,2314,19,12.534784466028215,135.203.5.73,59526,42.219.153.198,22,TCP,2016-11-04 04:00:50
3,2412,19,12.25487595051527,135.203.5.73,59568,42.219.153.198,22,TCP,2016-11-04 04:00:53
3,2341,15,12.764902018010616,135.203.5.73,59972,42.219.153.198,22,TCP,2016-11-04 04:00:56
3,2366,21,12.37288810685277,135.203.5.73,59943,42.219.153.198,22,TCP,2016-11-04 04:00:59
3,2375,20,12.417774349451065,135.203.7.73,59954,42.219.153.198,22,TCP,2016-11-04 04:01:02
3,2315,14,12.584207609295845,135.203.5.73,33954,42.219.153.198,22,TCP,2016-11-04 04:01:05
3,2352,20,12.3429039940238,135.203.5.73,59960,42.219.153.198,22,TCP,2016-11-04 04:01:08
3,2382,21,12.626336552202703,135.203.5.73,58614,42.219.153.198,22,TCP,2016-11-04 04:01:11
2,2340,19,0.7258451138623059,135.203.5.73,59628,42.219.153.198,22,TCP,2016-11-04 04:01:13
3,2385,18,12.237910240888596,135.203.5.73,59615,42.219.153.198,22,TCP,2016-11-04 04:01:16
3,2348,23,12.44063600152731,135.203.5.73,59994,42.219.153.198,22,TCP,2016-11-04 04:01:19
3,2382,18,0.6962979143718258,188.203.5.73,59639,42.219.153.198,22,TCP,2016-11-04 04:01:22
3,2360,15,12.320876698940992,135.203.5.73,59955,42.219.153.198,22,TCP,2016-11-04 04:01:25
3,2327,18,12.206289868801832,135.203.5.73,59583,42.219.153.198,22,TCP,2016-11-04 04:01:28
3,2274,25,12.368456684052944,135.203.5.73,59979,42.219.153.198,22,TCP,2016-11-04 04:01:31
3,2371,12,12.537950154393911,135.203.5.73,60005,42.219.153.198,22,TCP,2016-11-04 04:01:34
3,2357,20,12.100125040858984,135.203.151.73,60006,42.219.153.198,22,TCP,2016-11-04 04:01:37
3,2336,18,12.870884288102387,135.203.5.73,59973,42.219.153.198,22,TCP,2016-11-04 04:01:40
3,2341,20,12.371383018791676,33.203.5.73,60003,42.219.153.198,22,TCP,2016-11-04 04:01:43
3,2371,16,12.269296668469904,135.203.5.73,59986,42.219.153.198,22,TCP,2016-11-04 04:01:46
3,2325,20,12.482099622488024,135.203.5.73,59308,42.219.153.198,22,TCP,2016-11-04 04:01:49
3,2336,17,12.652806088328363,135.203.5.73,59982,42.219.153.198,22,TCP,2016-11-04 04:01:52
3,2425,19,12.318289786577225,135.203.5.73,59962,42.219.153.198,22,TCP,2016-11-04 04:01:55
2,2347,18,12.068876545876265,135.203.5.76,60018,42.219.153.198,22,TCP,2016-11-04 04:01:57
3,2500,24,12.532965648919346,135.203.5.73,59421,42.219.153.198,22,TCP,2016-11-04 04:02:00
3,2378,19,12.57803850620985,135.203.5.73,60007,42.219.153.198,22,TCP,2016-11-04 04:02:03
3,2315,14,12.1625111438334,135.203.5.73,59989,42.219.153.198,22,TCP,2016-11-04 04:02:06
3,2352,18,12.523959461599588,135.203.5.73,59979,42.219.153.198,22,TCP,2016-11-04 04:02:09
3,2326,15,12.681823320686815,135.203.5.73,59966,42.219.153.198,22,TCP,2016-11-04 04:02:12
3,2349,18,12.329731430858375,221.203.5.73,60369,42.219.153.198,22,TCP,2016-11-04 04:02:15
3,2398,17,12.374268785119055,135.203.5.73,59963,42.219.153.198,22,TCP,2016-11-04 04:02:18
3,2356,15,12.608892135322096,135.203.5.73,59929,42.219.153.198,22,TCP,2016-11-04 04:02:21
3,2333,15,12.577087853103876,135.203.5.73,59990,42.219.153.198,22,TCP,2016-11-04 04:02:24
3,2358,20,12.576665941625835,135.203.5.73,59977,42.219.153.198,22,TCP,2016-11-04 04:02:27
3,2310,16,12.309988137334585,135.203.5.73,59968,42.219.153.198,22,TCP,2016-11-04 04:02:30
3,2338,15,12.46668903529644,135.203.5.73,60018,42.219.153.198,22,TCP,2016-11-04 04:02:33
3,2337,19,12.272550255060196,135.203.5.73,59587,42.219.153.198,22,TCP,2016-11-04 04:02:36
3,2306,19,12.583931744098663,135.203.5.73,59971,42.219.153.198,22,TCP,2016-11-04 04:02:39
18,2340,17,12.64956196770072,135.203.5.73,59534,42.219.153.198,22,TCP,2016-11-04 04:02:57
3,2313,20,12.524846557527779,135.203.5.73,59997,42.219.153.198,22,TCP,2016-11-04 04:03:00
3,2373,21,12.323086325079204,135.203.5.73,59968,42.219.153.198,22,TCP,2016-11-04 04:03:03
3,2330,21,12.414695207029581,135.203.5.73,59948,42.219.153.198,22,TCP,2016-11-04 04:03:06
3,2383,19,12.450084384530784,135.203.5.73,59998,42.219.153.198,22,TCP,2016-11-04 04:03:09
3,2374,17,12.391767293214798,135.203.6.73,59569,42.219.153.198,22,TCP,2016-11-04 04:03:12
3,2418,26,12.342345502227545,135.203.5.73,59700,42.219.153.198,22,TCP,2016-11-04 04:03:15
3,2396,13,12.489996939897535,135.203.5.73,59634,42.219.153.198,22,TCP,2016-11-04 04:03:18
3,2345,19,12.533744562417269,135.203.5.73,51562,42.219.153.198,22,TCP,2016-11-04 04:03:21
3,2341,18,12.679297260940075,135.203.5.73,59610,42.219.153.198,22,TCP,2016-11-04 04:03:24
3,2396,18,12.167913503944874,135.203.118.73,60000,42.219.153.198,22,TCP,2016-11-04 04:03:27
3,2439,18,12.145169500261545,135.203.5.73,60020,42.219.153.198,22,TCP,2016-11-04 04:03:30
3,2297,15,12.28326302021742,135.203.5.73,59961,42.219.153.198,22,TCP,2016-11-04 04:03:33
3,2315,20,12.03013776987791,135.203.5.73,59680,42.219.153.198,22,TCP,2016-11-04 04:03:36
3,2385,17,12.412989981472492,135.203.5.73,59994,42.219.153.198,22,TCP,2016-11-04 04:03:39
3,2379,17,12.268356833606957,135.203.5.73,59998,42.219.153.198,22,TCP,2016-11-04 04:03:42
3,2384,17,12.733530465513468,135.203.5.73,58419,42.219.153.198,22,TCP,2016-11-04 04:03:45
3,2340,23,12.655831139534712,135.203.5.73,59939,42.219.153.198,22,TCP,2016-11-04 04:03:48
3,2320,17,12.50334394723177,135.203.5.73,60016,42.219.153.198,22,TCP,2016-11-04 04:03:51
3,2318,18,12.419203709810972,135.203.5.164,59934,42.219.153.198,22,TCP,2016-11-04 04:03:54
3,2369,19,12.219181157648563,135.203.5.73,59555,42.219.153.198,22,TCP,2016-11-04 04:03:57
3,2367,19,12.305856920778751,135.203.5.73,59839,42.219.153.198,22,TCP,2016-11-04 04:04:00
3,2340,19,12.262374345213175,135.203.5.73,59959,42.219.153.198,22,TCP,2016-11-04 04:04:03
3,2435,20,12.158796429634096,135.203.5.73,59607,42.219.153.198,22,TCP,2016-11-04 04:04:06
3,2318,21,12.293165769428015,135.203.10.73,59983,42.219.153.198,22,TCP,2016-11-04 04:04:09
3,2401,19,12.428588535636663,135.203.5.179,59997,42.219.153.198,22,TCP,2016-11-04 04:04:12
3,2326,18,12.211831513792276,135.203.5.73,59960,42.219.153.198,22,TCP,2016-11-04 04:04:15
3,2339,19,12.480744637548925,135.203.5.73,59932,42.219.153.198,22,TCP,2016-11-04 04:04:18
