te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:57,0.0,106.150.228.213,42.219.153.250,8257,80,TCP,....S.,0,42,1,48,background,2,0,117,0
2016-04-11 00:01:58,1.096,106.150.228.213,42.219.153.250,8257,80,TCP,.AP..F,0,40,8,636,background,48,0,118,1
2016-04-11 00:01:58,1.096,42.219.153.250,106.150.228.213,80,8257,TCP,.AP.SF,0,0,9,7650,background,636,0,118,0
2016-04-11 00:02:21,0.0,106.150.228.93,42.219.153.250,28079,80,TCP,....S.,0,42,1,48,background,7650,0,141,23
2016-04-11 00:02:24,2.588,42.219.153.250,106.150.228.93,80,28079,TCP,.AP.SF,0,0,9,8182,background,48,0,144,3
2016-04-11 00:02:24,2.592,106.150.228.93,42.219.153.250,28079,80,TCP,.AP..F,0,40,8,621,background,8182,0,144,0
2016-04-11 00:02:27,0.0,106.150.228.213,42.219.153.250,24301,80,TCP,....S.,0,42,1,48,background,621,0,147,3
2016-04-11 00:02:31,4.508,42.219.153.250,106.150.228.213,80,24301,TCP,.AP.SF,0,0,9,8222,background,48,0,151,4
2016-04-11 00:02:32,0.29600000000000004,42.219.153.250,194.233.64.110,80,54020,TCP,.AP.S.,0,0,8,7697,background,8222,0,152,1
2016-04-11 00:02:32,0.424,194.233.64.110,42.219.153.250,54020,80,TCP,.AP.S.,0,0,9,812,background,7697,0,152,0
2016-04-11 00:02:32,4.508,106.150.228.213,42.219.153.250,24301,80,TCP,.AP..F,0,40,8,616,background,812,0,152,0
2016-04-11 00:02:47,0.048,42.219.153.250,194.233.64.110,80,54020,TCP,.A...F,0,0,2,104,background,616,0,167,15
2016-04-11 00:02:47,0.076,194.233.64.110,42.219.153.250,54020,80,TCP,.A...F,0,0,2,104,background,104,0,167,0
2016-04-11 00:03:07,1.132,42.219.153.250,71.253.122.1,80,38471,TCP,.AP.S.,0,0,14,17166,background,104,0,187,20
2016-04-11 00:03:17,0.468,42.219.153.250,194.233.64.110,80,59829,TCP,.AP.S.,0,0,7,6209,background,17166,0,197,10
2016-04-11 00:03:17,0.6,194.233.64.110,42.219.153.250,59829,80,TCP,.AP.S.,0,0,9,1241,background,6209,0,197,0
2016-04-11 00:03:23,1.22,42.219.153.250,71.253.122.1,80,38471,TCP,.A...F,0,0,2,80,background,1241,0,203,6
2016-04-11 00:03:23,16.304000000000002,42.219.153.250,71.253.122.1,80,38666,TCP,.A..SF,0,0,4,196,background,80,0,203,0
2016-04-11 00:03:23,16.496,71.253.122.1,42.219.153.250,38666,80,TCP,.A..SF,0,40,6,276,background,196,0,203,0
2016-04-11 00:03:23,16.524,71.253.122.1,42.219.153.250,38471,80,TCP,.APRSF,0,40,14,1102,background,276,0,203,0
