te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:47,0.0,204.97.73.56,42.219.154.124,44922,53,UDP,.A....,0,0,1,93,background,2,0,107,0
2016-04-11 00:01:47,0.0,204.97.73.63,42.219.154.124,47469,53,UDP,.A....,0,0,1,93,background,93,0,107,0
2016-04-11 00:01:47,0.0,42.219.154.124,204.97.73.56,53,44922,UDP,.A....,0,0,1,142,background,93,0,107,0
2016-04-11 00:01:47,0.0,42.219.154.124,204.97.73.63,53,47469,UDP,.A....,0,0,1,142,background,142,0,107,0
2016-04-11 00:01:48,0.084,42.219.154.124,133.27.5.130,25,58005,TCP,.AP.S.,0,0,2,136,background,142,0,108,1
2016-04-11 00:01:48,0.54,133.27.5.130,42.219.154.124,58005,25,TCP,.A.RS.,0,0,4,168,background,136,0,108,0
2016-04-11 00:01:48,4.7639999999999985,42.219.154.124,178.125.6.125,25,5372,TCP,.AP.S.,0,0,7,623,background,168,0,108,0
2016-04-11 00:01:51,0.7440000000000001,42.219.154.124,133.27.5.130,25,63275,TCP,.AP.SF,0,0,10,789,background,623,0,111,3
2016-04-11 00:01:51,0.7879999999999999,133.27.5.130,42.219.154.124,63275,25,TCP,.AP.SF,0,0,9,494,background,789,0,111,0
2016-04-11 00:01:54,4.748,42.219.154.124,178.125.6.125,25,11341,TCP,.AP.S.,0,0,7,623,background,494,0,114,3
2016-04-11 00:01:54,5.312,178.125.6.125,42.219.154.124,11341,25,TCP,.APRS.,0,40,10,472,background,623,0,114,0
2016-04-11 00:01:59,4.876,42.219.154.124,178.125.6.125,25,17273,TCP,.AP.S.,0,0,7,623,background,472,0,119,5
2016-04-11 00:02:00,5.436,178.125.6.125,42.219.154.124,17273,25,TCP,.APRS.,0,40,11,500,background,623,0,120,1
2016-04-11 00:02:01,0.0,42.219.154.124,69.124.9.215,25,55795,TCP,.A...F,0,0,1,40,background,500,0,121,1
2016-04-11 00:02:01,0.08,69.124.9.215,42.219.154.124,55795,25,TCP,.A...F,0,40,2,80,background,40,0,121,0
2016-04-11 00:02:05,4.876,42.219.154.124,178.125.6.125,25,23401,TCP,.AP.S.,0,0,7,623,background,80,0,125,4
2016-04-11 00:02:05,5.44,178.125.6.125,42.219.154.124,23401,25,TCP,.APRS.,0,40,11,500,background,623,0,125,0
2016-04-11 00:02:10,4.888,42.219.154.124,178.125.6.125,25,29501,TCP,.AP.S.,0,0,7,623,background,500,0,130,5
2016-04-11 00:02:11,5.452000000000001,178.125.6.125,42.219.154.124,29501,25,TCP,.APRS.,0,40,11,500,background,623,0,131,1
2016-04-11 00:02:16,4.768,42.219.154.124,178.125.6.125,25,35624,TCP,.AP.S.,0,0,7,623,background,500,0,136,5
2016-04-11 00:02:16,5.3279999999999985,178.125.6.125,42.219.154.124,35624,25,TCP,.APRS.,0,40,11,496,background,623,0,136,0
2016-04-11 00:02:21,4.752,42.219.154.124,178.125.6.125,25,41617,TCP,.AP.S.,0,0,7,623,background,496,0,141,5
2016-04-11 00:02:22,5.312,178.125.6.125,42.219.154.124,41617,25,TCP,.APRS.,0,40,10,464,background,623,0,142,1
