te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:50,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,2,0,110,0
2016-04-11 00:01:58,0.0,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,2,356,background,204,0,118,8
2016-04-11 00:02:19,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,356,0,139,21
2016-04-11 00:02:21,314.692,131.138.117.147,42.219.157.220,0,0,GRE,.A....,0,0,3511,450955,background,204,0,141,2
2016-04-11 00:02:22,245.988,42.219.157.220,216.61.12.29,0,0,IPIP,.A....,0,0,426,39656,background,450955,0,142,1
2016-04-11 00:02:33,163.232,42.219.157.220,209.57.25.61,0,0,GRE,.A....,0,0,36,2058,background,39656,0,153,11
2016-04-11 00:02:33,4.996,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,8,560,background,2058,0,153,0
2016-04-11 00:02:46,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,560,0,166,13
2016-04-11 00:03:12,301.36,216.42.26.103,42.219.157.220,0,0,GRE,.A....,0,0,1704,208493,background,204,0,192,26
2016-04-11 00:03:15,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,208493,0,195,3
2016-04-11 00:03:15,17.04,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,13,1126,background,204,0,195,0
2016-04-11 00:03:41,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,1126,0,221,26
2016-04-11 00:03:42,106.024,42.219.157.220,42.144.165.179,0,0,IPIP,.A....,0,0,206,17988,background,204,0,222,1
2016-04-11 00:03:50,299.98,42.219.157.220,216.42.96.71,0,0,GRE,.A....,0,0,31,868,background,17988,0,230,8
2016-04-11 00:04:00,301.972,201.167.150.152,42.219.157.220,0,0,GRE,.A....,0,0,7924,649345,background,868,0,240,10
2016-04-11 00:04:08,0.004,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,649345,0,248,8
2016-04-11 00:04:12,302.82,42.219.157.220,36.153.139.21,0,0,IPIP,.A....,0,0,2889,207726,background,204,0,252,4
2016-04-11 00:04:12,302.928,42.219.157.220,216.61.241.150,0,0,GRE,.A....,0,0,3064,215175,background,207726,0,252,0
2016-04-11 00:04:19,33.864000000000004,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,7,706,background,215175,0,259,7
2016-04-11 00:04:22,105.992,42.219.157.220,216.61.12.29,0,0,IPIP,.A....,0,0,132,12168,background,706,0,262,3
2016-04-11 00:04:22,26.032,42.219.157.220,42.144.165.179,0,0,IPIP,.A....,0,0,53,4692,background,12168,0,262,0
2016-04-11 00:04:36,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,4692,0,276,14
2016-04-11 00:04:39,5.0,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,2,140,background,204,0,279,3
2016-04-11 00:04:58,0.0,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,2,356,background,140,0,298,19
2016-04-11 00:05:01,308.808,216.61.95.92,42.219.157.220,0,0,IPIP,.A....,0,0,1246,125835,background,356,0,301,3
2016-04-11 00:05:02,26.02,42.219.157.220,42.144.165.179,0,0,IPIP,.A....,0,0,273,25002,background,125835,0,302,1
2016-04-11 00:05:06,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,25002,0,306,4
2016-04-11 00:05:11,312.9240000000001,37.5.228.166,42.219.157.220,0,0,IPIP,.A....,0,0,2892,319537,background,204,0,311,5
2016-04-11 00:05:19,304.892,42.219.157.220,216.61.77.231,0,0,GRE,.A....,0,0,3069,215525,background,319537,0,319,8
2016-04-11 00:05:19,304.892,42.219.157.220,36.54.216.104,0,0,GRE,.A....,0,0,3050,213500,background,215525,0,319,0
2016-04-11 00:05:19,304.9,42.219.157.220,216.61.142.71,0,0,GRE,.A....,0,0,3060,214895,background,213500,0,319,0
2016-04-11 00:05:19,304.9,42.219.157.220,216.61.90.88,0,0,GRE,.A....,0,0,3069,215525,background,214895,0,319,0
2016-04-11 00:05:19,304.9120000000001,42.219.157.220,37.5.228.166,0,0,IPIP,.A....,0,0,3868,387819,background,215525,0,319,0
2016-04-11 00:05:19,304.9240000000001,42.219.157.220,201.167.150.152,0,0,GRE,.A....,0,0,7758,697227,background,387819,0,319,0
2016-04-11 00:05:34,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,697227,0,334,15
2016-04-11 00:05:35,4.988,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,6,420,background,204,0,335,1
2016-04-11 00:05:46,299.996,42.219.157.220,216.61.95.92,0,0,IPIP,.A....,0,0,1351,133199,background,420,0,346,11
2016-04-11 00:05:49,0.0,164.225.245.79,42.219.157.220,12200,55002,TCP,....S.,0,72,1,40,background,133199,0,349,3
2016-04-11 00:05:51,299.988,42.219.157.220,201.167.133.218,0,0,IPIP,.A....,0,0,1075,102653,background,40,0,351,2
2016-04-11 00:05:52,302.784,42.219.157.220,42.145.156.195,0,0,GRE,.A....,0,0,2011,248516,background,102653,0,352,1
2016-04-11 00:05:52,303.204,42.219.157.220,216.42.26.103,0,0,GRE,.A....,0,0,1767,201683,background,248516,0,352,0
2016-04-11 00:06:03,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,201683,0,363,11
2016-04-11 00:06:07,300.8520000000001,42.145.156.195,42.219.157.220,0,0,GRE,.A....,0,0,1959,260544,background,204,0,367,4
2016-04-11 00:06:20,0.0,176.116.195.149,42.219.157.220,5185,5074,UDP,.A....,0,40,1,440,background,260544,0,380,13
2016-04-11 00:06:21,22.52,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,13,1126,background,440,0,381,1
2016-04-11 00:06:29,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,1126,0,389,8
2016-04-11 00:06:39,300.184,62.138.40.69,42.219.157.220,0,2816,ICMP,.A....,0,0,90,8820,background,204,0,399,10
2016-04-11 00:06:56,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,8820,0,416,17
2016-04-11 00:06:58,11.336,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,5,566,background,204,0,418,2
2016-04-11 00:07:08,312.1,201.167.133.218,42.219.157.220,0,0,IPIP,.A....,0,0,989,98889,background,566,0,428,10
2016-04-11 00:07:21,270.872,42.219.157.220,209.57.25.61,0,0,GRE,.A....,0,0,57,3318,background,98889,0,441,13
2016-04-11 00:07:21,5.0,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,3,210,background,3318,0,441,0
2016-04-11 00:07:23,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,210,0,443,2
2016-04-11 00:07:34,312.076,131.138.117.147,42.219.157.220,0,0,GRE,.A....,0,0,3566,451832,background,204,0,454,11
2016-04-11 00:07:42,146.02,42.219.157.220,42.144.165.179,0,0,IPIP,.A....,0,0,380,34576,background,451832,0,462,8
2016-04-11 00:07:50,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,34576,0,470,8
2016-04-11 00:07:54,13.656,42.219.157.220,209.57.25.61,0,0,GRE,.A....,0,0,3,168,background,204,0,474,4
2016-04-11 00:07:58,9.672,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,4,496,background,168,0,478,4
2016-04-11 00:08:19,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,496,0,499,21
2016-04-11 00:08:29,313.86,216.42.26.103,42.219.157.220,0,0,GRE,.A....,0,0,1832,219503,background,204,0,509,10
2016-04-11 00:08:37,27.38,42.219.157.220,209.57.25.61,0,0,GRE,.A....,0,0,9,504,background,219503,0,517,8
2016-04-11 00:08:37,4.992,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,6,420,background,504,0,517,0
2016-04-11 00:08:45,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,420,0,525,8
2016-04-11 00:09:00,299.98,42.219.157.220,216.42.96.71,0,0,GRE,.A....,0,0,31,868,background,204,0,540,15
2016-04-11 00:09:02,66.044,42.219.157.220,42.144.165.179,0,0,IPIP,.A....,0,0,249,23562,background,868,0,542,2
2016-04-11 00:09:03,302.968,201.167.150.152,42.219.157.220,0,0,GRE,.A....,0,0,7990,658059,background,23562,0,543,1
2016-04-11 00:09:12,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,658059,0,552,9
2016-04-11 00:09:22,285.992,42.219.157.220,216.61.12.29,0,0,IPIP,.A....,0,0,462,42992,background,204,0,562,10
2016-04-11 00:09:22,309.952,42.219.157.220,216.61.241.150,0,0,GRE,.A....,0,0,3134,220075,background,42992,0,562,0
2016-04-11 00:09:22,309.9840000000001,42.219.157.220,36.153.139.21,0,0,IPIP,.A....,0,0,3187,234064,background,220075,0,562,0
2016-04-11 00:09:27,29.016,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,13,1126,background,234064,0,567,5
2016-04-11 00:09:38,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,1126,0,578,11
2016-04-11 00:09:54,64.336,42.219.157.220,209.57.25.61,0,0,GRE,.A....,0,0,16,994,background,204,0,594,16
2016-04-11 00:09:58,8.992,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,4,496,background,994,0,598,4
2016-04-11 00:10:06,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,496,0,606,8
2016-04-11 00:10:16,309.988,216.61.95.92,42.219.157.220,0,0,IPIP,.A....,0,0,1232,124857,background,204,0,616,10
2016-04-11 00:10:22,310.94,37.5.228.166,42.219.157.220,0,0,IPIP,.A....,0,0,2864,316512,background,124857,0,622,6
2016-04-11 00:10:32,312.9840000000001,42.219.157.220,201.167.150.152,0,0,GRE,.A....,0,0,7885,651940,background,316512,0,632,10
2016-04-11 00:10:33,14.692,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,5,350,background,651940,0,633,1
2016-04-11 00:10:33,313.876,42.219.157.220,36.54.216.104,0,0,GRE,.A....,0,0,3139,219730,background,350,0,633,0
2016-04-11 00:10:33,313.88,42.219.157.220,216.61.142.71,0,0,GRE,.A....,0,0,3151,221404,background,219730,0,633,0
2016-04-11 00:10:33,313.88,42.219.157.220,216.61.90.88,0,0,GRE,.A....,0,0,3163,222244,background,221404,0,633,0
2016-04-11 00:10:33,313.888,42.219.157.220,216.61.77.231,0,0,GRE,.A....,0,0,3163,222244,background,222244,0,633,0
2016-04-11 00:10:33,313.92,42.219.157.220,37.5.228.166,0,0,IPIP,.A....,0,0,4053,404608,background,222244,0,633,0
2016-04-11 00:10:35,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,404608,0,635,2
2016-04-11 00:10:52,302.428,42.219.157.220,216.61.95.92,0,0,IPIP,.A....,0,0,1355,133081,background,204,0,652,17
2016-04-11 00:10:54,299.988,42.219.157.220,216.42.26.103,0,0,GRE,.A....,0,0,1844,209649,background,133081,0,654,2
2016-04-11 00:10:56,300.312,42.219.157.220,201.167.133.218,0,0,IPIP,.A....,0,0,1079,103138,background,209649,0,656,2
2016-04-11 00:10:56,300.756,42.219.157.220,42.145.156.195,0,0,GRE,.A....,0,0,2069,256048,background,103138,0,656,0
2016-04-11 00:11:02,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,256048,0,662,6
2016-04-11 00:11:04,5.332000000000002,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,3,426,background,204,0,664,2
2016-04-11 00:11:04,53.632,42.219.157.220,209.57.25.61,0,0,GRE,.A....,0,0,9,504,background,426,0,664,0
2016-04-11 00:11:11,301.264,42.145.156.195,42.219.157.220,0,0,GRE,.A....,0,0,1968,262489,background,504,0,671,7
2016-04-11 00:11:30,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,262489,0,690,19
2016-04-11 00:11:34,9.004,224.4.180.162,42.219.157.220,52255,23,TCP,....S.,0,40,3,180,background,204,0,694,4
2016-04-11 00:11:49,300.248,62.138.40.69,42.219.157.220,0,2816,ICMP,.A....,0,0,72,7056,background,180,0,709,15
2016-04-11 00:11:58,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,7056,0,718,9
2016-04-11 00:11:59,0.0,62.138.40.69,42.219.157.220,0,2816,ICMP,.A....,0,0,1,98,background,204,0,719,1
2016-04-11 00:12:16,300.3,201.167.133.218,42.219.157.220,0,0,IPIP,.A....,0,0,977,97667,background,98,0,736,17
2016-04-11 00:12:25,49.912,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,19,1546,background,97667,0,745,9
2016-04-11 00:12:25,64.712,42.219.157.220,209.57.25.61,0,0,GRE,.A....,0,0,22,1330,background,1546,0,745,0
2016-04-11 00:12:26,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,1330,0,746,1
2016-04-11 00:12:48,312.728,131.138.117.147,42.219.157.220,0,0,GRE,.A....,0,0,3614,459546,background,204,0,768,22
2016-04-11 00:12:52,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,459546,0,772,4
2016-04-11 00:12:58,5.792000000000002,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,4,496,background,204,0,778,6
2016-04-11 00:13:02,206.004,42.219.157.220,216.61.12.29,0,0,IPIP,.A....,0,0,330,30680,background,496,0,782,4
2016-04-11 00:13:21,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,30680,0,801,19
2016-04-11 00:13:25,4.992,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,3,210,background,204,0,805,4
2016-04-11 00:13:35,304.476,216.42.26.103,42.219.157.220,0,0,GRE,.A....,0,0,1811,216465,background,210,0,815,10
2016-04-11 00:13:44,267.416,42.219.157.220,42.144.165.179,0,0,IPIP,.A....,0,0,803,72670,background,216465,0,824,9
2016-04-11 00:13:47,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,72670,0,827,3
2016-04-11 00:13:58,0.0,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,2,356,background,204,0,838,11
2016-04-11 00:14:02,46.0,42.219.157.220,216.61.12.29,0,0,IPIP,.A....,0,0,78,7164,background,356,0,842,4
2016-04-11 00:14:04,300.9840000000001,201.167.150.152,42.219.157.220,0,0,GRE,.A....,0,0,10499,949240,background,7164,0,844,2
2016-04-11 00:14:10,299.98,42.219.157.220,216.42.96.71,0,0,GRE,.A....,0,0,31,868,background,949240,0,850,6
2016-04-11 00:14:14,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,868,0,854,4
2016-04-11 00:14:25,302.816,42.219.157.220,216.61.241.150,0,0,GRE,.A....,0,0,3078,216155,background,204,0,865,11
2016-04-11 00:14:25,302.88,42.219.157.220,36.153.139.21,0,0,IPIP,.A....,0,0,2884,207164,background,216155,0,865,0
2016-04-11 00:14:32,0.0,42.219.157.220,52.168.160.72,123,123,UDP,.A....,0,0,1,76,background,207164,0,872,7
2016-04-11 00:14:32,0.0,52.168.160.72,42.219.157.220,123,123,UDP,.A....,0,24,1,76,background,76,0,872,0
2016-04-11 00:14:37,18.304,209.57.25.61,42.219.157.220,0,0,GRE,.A....,0,0,9,630,background,76,0,877,5
2016-04-11 00:14:40,0.0,36.153.139.21,42.219.157.220,0,0,IPIP,.A....,0,192,2,204,background,630,0,880,3
