te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:52,0.0,143.72.8.137,42.219.154.134,53,52871,UDP,.A....,0,0,1,125,background,2,0,112,0
2016-04-11 00:01:52,0.0,42.219.154.134,143.72.8.137,52871,53,UDP,.A....,0,0,1,72,background,125,0,112,0
2016-04-11 00:01:52,16.588,42.219.154.134,73.5.203.135,22,14496,TCP,.AP.SF,0,0,22,3301,background,72,0,112,0
2016-04-11 00:01:53,17.035999999999998,73.5.203.135,42.219.154.134,14496,22,TCP,.AP.SF,0,40,23,2675,background,3301,0,113,1
2016-04-11 00:01:56,0.0,143.72.8.137,42.219.154.134,53,54581,UDP,.A....,0,0,1,130,background,2675,0,116,3
2016-04-11 00:01:56,0.0,42.219.154.134,143.72.8.137,54581,53,UDP,.A....,0,0,1,72,background,130,0,116,0
2016-04-11 00:01:56,0.0,42.219.154.134,69.124.9.215,25,53341,TCP,.A...F,0,0,1,40,background,72,0,116,0
2016-04-11 00:01:56,0.084,69.124.9.215,42.219.154.134,53341,25,TCP,.A...F,0,40,2,80,background,40,0,116,0
2016-04-11 00:02:03,10.408,42.219.154.134,73.5.203.135,22,20075,TCP,.AP.SF,0,0,20,3101,background,80,0,123,7
2016-04-11 00:02:03,10.832,73.5.203.135,42.219.154.134,20075,22,TCP,.AP.SF,0,40,17,2267,background,3101,0,123,0
2016-04-11 00:02:06,0.0,143.72.8.137,42.219.154.134,53,55581,UDP,.A....,0,0,1,130,background,2267,0,126,3
2016-04-11 00:02:06,0.0,42.219.154.134,143.72.8.137,55581,53,UDP,.A....,0,0,1,72,background,130,0,126,0
2016-04-11 00:02:09,0.0,242.100.247.131,42.219.154.134,60715,8888,TCP,....S.,0,0,1,40,background,72,0,129,3
2016-04-11 00:02:11,22.208,42.219.154.134,45.202.195.102,22,41973,TCP,.APRSF,0,0,27,3681,background,40,0,131,2
2016-04-11 00:02:11,22.208,45.202.195.102,42.219.154.134,41973,22,TCP,.AP.SF,0,0,26,3004,background,3681,0,131,0
2016-04-11 00:02:12,0.0,143.72.8.137,42.219.154.134,53,40465,UDP,.A....,0,0,1,123,background,3004,0,132,1
2016-04-11 00:02:12,0.0,143.72.8.137,42.219.154.134,53,47893,UDP,.A....,0,0,1,80,background,123,0,132,0
2016-04-11 00:02:12,0.0,143.72.8.137,42.219.154.134,53,51068,UDP,.A....,0,0,1,104,background,80,0,132,0
2016-04-11 00:02:12,0.0,42.219.154.134,143.72.8.137,40465,53,UDP,.A....,0,0,1,74,background,104,0,132,0
2016-04-11 00:02:12,0.0,42.219.154.134,143.72.8.137,40948,53,UDP,.A....,0,0,1,87,background,74,0,132,0
2016-04-11 00:02:12,0.0,42.219.154.134,143.72.8.137,47893,53,UDP,.A....,0,0,1,64,background,87,0,132,0
2016-04-11 00:02:12,0.0,42.219.154.134,143.72.8.137,51068,53,UDP,.A....,0,0,1,72,background,64,0,132,0
2016-04-11 00:02:13,0.0,143.72.8.137,42.219.154.134,53,40948,UDP,.A....,0,0,1,136,background,72,0,133,1
2016-04-11 00:02:14,0.0,143.72.8.137,42.219.154.134,53,53578,UDP,.A....,0,0,1,125,background,136,0,134,1
2016-04-11 00:02:14,0.0,42.219.154.134,143.72.8.137,53578,53,UDP,.A....,0,0,1,72,background,125,0,134,0
2016-04-11 00:02:14,11.212,42.219.154.134,73.5.203.135,22,57814,TCP,.AP.SF,0,0,21,3153,background,72,0,134,0
2016-04-11 00:02:14,11.636,73.5.203.135,42.219.154.134,57814,22,TCP,.APRSF,0,40,18,2307,background,3153,0,134,0
2016-04-11 00:02:18,0.0,143.72.8.137,42.219.154.134,53,37441,UDP,.A....,0,0,1,130,background,2307,0,138,4
2016-04-11 00:02:18,0.0,42.219.154.134,143.72.8.137,37441,53,UDP,.A....,0,0,1,72,background,130,0,138,0
2016-04-11 00:02:27,13.94,42.219.154.134,73.5.203.135,22,41058,TCP,.AP.SF,0,0,19,3145,background,72,0,147,9
2016-04-11 00:02:28,14.368,73.5.203.135,42.219.154.134,41058,22,TCP,.AP.SF,0,40,18,2415,background,3145,0,148,1
2016-04-11 00:02:29,0.0,143.72.8.137,42.219.154.134,53,43837,UDP,.A....,0,0,1,130,background,2415,0,149,1
2016-04-11 00:02:29,0.0,42.219.154.134,143.72.8.137,43837,53,UDP,.A....,0,0,1,72,background,130,0,149,0
2016-04-11 00:02:32,20.532,42.219.154.134,45.202.195.102,22,62115,TCP,.APRSF,0,0,27,3681,background,72,0,152,3
2016-04-11 00:02:32,20.532,45.202.195.102,42.219.154.134,62115,22,TCP,.AP.SF,0,0,26,3004,background,3681,0,152,0
2016-04-11 00:02:35,0.0,143.72.8.137,42.219.154.134,53,53475,UDP,.A....,0,0,1,125,background,3004,0,155,3
2016-04-11 00:02:35,0.0,42.219.154.134,143.72.8.137,53475,53,UDP,.A....,0,0,1,72,background,125,0,155,0
2016-04-11 00:02:39,13.632,42.219.154.134,73.5.203.135,22,27449,TCP,.AP.SF,0,0,21,3237,background,72,0,159,4
2016-04-11 00:02:39,13.964,73.5.203.135,42.219.154.134,27449,22,TCP,.APRSF,0,40,22,2543,background,3237,0,159,0
2016-04-11 00:02:46,0.0,143.72.8.137,42.219.154.134,53,40073,UDP,.A....,0,0,1,130,background,2543,0,166,7
2016-04-11 00:02:46,0.0,42.219.154.134,143.72.8.137,40073,53,UDP,.A....,0,0,1,72,background,130,0,166,0
2016-04-11 00:02:53,19.976,42.219.154.134,45.202.195.102,22,16289,TCP,.APRSF,0,0,27,3681,background,72,0,173,7
2016-04-11 00:02:53,19.976,45.202.195.102,42.219.154.134,16289,22,TCP,.AP.SF,0,0,26,3004,background,3681,0,173,0
2016-04-11 00:02:54,11.928,42.219.154.134,73.5.203.135,22,31946,TCP,.AP.SF,0,0,22,3257,background,3004,0,174,1
2016-04-11 00:02:54,12.36,73.5.203.135,42.219.154.134,31946,22,TCP,.AP.SF,0,40,18,2371,background,3257,0,174,0
2016-04-11 00:02:58,0.0,143.72.8.137,42.219.154.134,53,55959,UDP,.A....,0,0,1,130,background,2371,0,178,4
2016-04-11 00:02:58,0.0,42.219.154.134,143.72.8.137,55959,53,UDP,.A....,0,0,1,72,background,130,0,178,0
2016-04-11 00:03:03,10.168,45.202.195.102,42.219.154.134,34657,22,TCP,.AP.SF,0,0,3,812,background,72,0,183,5
2016-04-11 00:03:06,12.46,42.219.154.134,73.5.203.135,22,20048,TCP,.AP.SF,0,0,20,3113,background,812,0,186,3
2016-04-11 00:03:07,12.9,73.5.203.135,42.219.154.134,20048,22,TCP,.APRSF,0,40,18,2323,background,3113,0,187,1
2016-04-11 00:03:10,0.0,143.72.8.137,42.219.154.134,53,49197,UDP,.A....,0,0,1,130,background,2323,0,190,3
2016-04-11 00:03:10,0.0,42.219.154.134,143.72.8.137,49197,53,UDP,.A....,0,0,1,72,background,130,0,190,0
2016-04-11 00:03:12,0.0,143.72.8.137,42.219.154.134,53,42639,UDP,.A....,0,0,1,80,background,72,0,192,2
2016-04-11 00:03:12,0.0,143.72.8.137,42.219.154.134,53,53623,UDP,.A....,0,0,1,136,background,80,0,192,0
2016-04-11 00:03:12,0.0,143.72.8.137,42.219.154.134,53,59142,UDP,.A....,0,0,1,123,background,136,0,192,0
