te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:47,0.044,42.219.154.189,133.27.5.130,25,64162,TCP,.AP.S.,0,0,2,138,background,2,0,107,0
2016-04-11 00:01:48,0.096,133.27.5.130,42.219.154.189,64162,25,TCP,.A.RS.,0,0,3,128,background,138,0,108,1
2016-04-11 00:01:50,0.42,42.219.154.189,133.27.5.130,25,64942,TCP,.AP.SF,0,0,9,831,background,128,0,110,2
2016-04-11 00:01:50,0.46,133.27.5.130,42.219.154.189,64942,25,TCP,.AP.SF,0,0,9,486,background,831,0,110,0
2016-04-11 00:01:50,2.244,42.219.154.189,76.164.180.163,110,39363,TCP,.AP.SF,0,0,14,6214,background,486,0,110,0
2016-04-11 00:01:50,2.244,76.164.180.163,42.219.154.189,39363,110,TCP,.AP.SF,0,0,14,828,background,6214,0,110,0
2016-04-11 00:02:25,2.012,42.219.154.189,133.27.5.130,25,52202,TCP,.AP.SF,0,0,10,921,background,828,0,145,35
2016-04-11 00:02:25,2.056,133.27.5.130,42.219.154.189,52202,25,TCP,.AP.SF,0,0,12,607,background,921,0,145,0
2016-04-11 00:02:27,1.98,42.219.154.189,133.27.5.130,25,62405,TCP,.AP.S.,0,0,8,791,background,607,0,147,2
2016-04-11 00:02:27,2.2880000000000003,133.27.5.130,42.219.154.189,62405,25,TCP,.AP.S.,0,0,10,516,background,791,0,147,0
2016-04-11 00:02:45,0.0,42.219.154.189,133.27.5.130,25,62405,TCP,.A...F,0,0,1,40,background,516,0,165,18
2016-04-11 00:02:45,0.044,133.27.5.130,42.219.154.189,62405,25,TCP,.A...F,0,0,2,80,background,40,0,165,0
2016-04-11 00:02:46,1.344,42.219.154.189,133.27.5.130,25,51748,TCP,.AP.SF,0,0,12,969,background,80,0,166,1
2016-04-11 00:02:46,1.384,133.27.5.130,42.219.154.189,51748,25,TCP,.AP.SF,0,0,11,577,background,969,0,166,0
2016-04-11 00:02:53,6.824,42.219.154.189,133.27.5.130,25,51357,TCP,.AP.SF,0,0,9,831,background,577,0,173,7
2016-04-11 00:02:53,6.8679999999999986,133.27.5.130,42.219.154.189,51357,25,TCP,.AP.SF,0,0,12,605,background,831,0,173,0
2016-04-11 00:02:56,0.976,42.219.154.189,133.27.5.130,25,59267,TCP,.AP.SF,0,0,9,831,background,605,0,176,3
2016-04-11 00:02:56,1.02,133.27.5.130,42.219.154.189,59267,25,TCP,.AP.SF,0,0,10,516,background,831,0,176,0
2016-04-11 00:02:59,0.928,204.223.182.161,42.219.154.189,443,46658,TCP,.AP.SF,0,0,11,6581,background,516,0,179,3
2016-04-11 00:02:59,1.084,42.219.154.189,204.223.182.161,46658,443,TCP,.AP.SF,0,0,12,1332,background,6581,0,179,0
2016-04-11 00:03:01,1.168,85.203.232.45,42.219.154.189,443,60723,TCP,.AP.SF,0,0,11,5070,background,1332,0,181,2
2016-04-11 00:03:01,1.3,42.219.154.189,85.203.232.45,60723,443,TCP,.APRS.,0,0,10,1133,background,5070,0,181,0
2016-04-11 00:03:06,0.8959999999999999,204.223.41.243,42.219.154.189,443,43252,TCP,.AP.SF,0,0,11,4962,background,1133,0,186,5
2016-04-11 00:03:06,1.056,42.219.154.189,204.223.41.243,43252,443,TCP,.APRS.,0,0,11,1765,background,4962,0,186,0
2016-04-11 00:03:07,0.084,216.156.169.213,42.219.154.189,80,44310,TCP,.AP.SF,0,40,5,971,background,1765,0,187,1
2016-04-11 00:03:07,0.084,42.219.154.189,216.156.169.213,44310,80,TCP,.AP.SF,0,0,5,409,background,971,0,187,0
2016-04-11 00:03:08,0.084,216.156.169.213,42.219.154.189,80,44312,TCP,.AP.SF,0,40,5,1011,background,409,0,188,1
2016-04-11 00:03:08,0.084,42.219.154.189,216.156.169.213,44312,80,TCP,.AP.SF,0,0,5,413,background,1011,0,188,0
2016-04-11 00:03:11,0.888,42.219.154.189,133.27.5.130,25,62869,TCP,.AP.SF,0,0,9,831,background,413,0,191,3
2016-04-11 00:03:11,0.932,133.27.5.130,42.219.154.189,62869,25,TCP,.AP.SF,0,0,10,515,background,831,0,191,0
2016-04-11 00:03:12,0.0,204.97.47.188,42.219.154.189,53976,53,UDP,.A....,0,0,1,87,background,515,0,192,1
2016-04-11 00:03:12,0.0,204.97.74.128,42.219.154.189,45205,53,UDP,.A....,0,0,1,87,background,87,0,192,0
2016-04-11 00:03:12,0.0,42.219.154.189,204.97.47.188,53,53976,UDP,.A....,0,0,1,144,background,87,0,192,0
2016-04-11 00:03:12,0.0,42.219.154.189,204.97.74.128,53,45205,UDP,.A....,0,0,1,144,background,144,0,192,0
2016-04-11 00:03:13,0.0,42.219.154.189,143.72.4.250,40472,53,UDP,.A....,0,0,2,134,background,144,0,193,1
2016-04-11 00:03:13,0.004,143.72.4.250,42.219.154.189,53,40472,UDP,.A....,0,0,2,381,background,134,0,193,0
2016-04-11 00:03:15,0.08,216.156.169.213,42.219.154.189,80,44343,TCP,.AP.SF,0,40,5,1021,background,381,0,195,2
2016-04-11 00:03:15,0.08,42.219.154.189,216.156.169.213,44343,80,TCP,.AP.SF,0,0,5,414,background,1021,0,195,0
2016-04-11 00:03:15,0.328,97.175.213.162,42.219.154.189,80,59869,TCP,.AP.SF,0,0,86,124416,background,414,0,195,0
2016-04-11 00:03:15,0.348,42.219.154.189,97.175.213.162,59869,80,TCP,.AP.SF,0,0,51,2879,background,124416,0,195,0
2016-04-11 00:03:15,0.424,97.175.213.162,42.219.154.189,80,59868,TCP,.AP.SF,0,0,3837,5749157,background,2879,0,195,0
2016-04-11 00:03:15,0.444,42.219.154.189,97.175.213.162,59868,80,TCP,.AP.SF,0,0,1920,100063,background,5749157,0,195,0
2016-04-11 00:03:15,6.984,42.219.154.189,97.175.213.162,59829,80,TCP,.AP.SF,0,0,12,920,background,100063,0,195,0
2016-04-11 00:03:15,6.984,97.175.213.162,42.219.154.189,80,59829,TCP,.AP.SF,0,0,10,8330,background,920,0,195,0
2016-04-11 00:03:18,0.0,42.219.154.189,69.31.239.81,143,60055,TCP,.AP...,0,0,1,69,background,8330,0,198,3
2016-04-11 00:03:18,0.0,69.31.239.81,42.219.154.189,60055,143,TCP,.A....,0,0,1,52,background,69,0,198,0
2016-04-11 00:03:19,5.167999999999998,60.99.14.118,42.219.154.189,80,46430,TCP,.AP.SF,0,40,6,3965,background,52,0,199,1
2016-04-11 00:03:19,5.756,60.99.14.118,42.219.154.189,80,46423,TCP,.AP.SF,0,40,4,1041,background,3965,0,199,0
2016-04-11 00:03:20,0.0,143.72.4.250,42.219.154.189,53,35128,UDP,.A....,0,0,2,381,background,1041,0,200,1
2016-04-11 00:03:20,0.0,143.72.4.250,42.219.154.189,53,46648,UDP,.A....,0,0,2,381,background,381,0,200,0
2016-04-11 00:03:20,0.0,42.219.154.189,143.72.4.250,35128,53,UDP,.A....,0,0,2,134,background,381,0,200,0
2016-04-11 00:03:20,0.0,42.219.154.189,143.72.4.250,46648,53,UDP,.A....,0,0,2,134,background,134,0,200,0
2016-04-11 00:03:20,0.016,69.3.168.168,42.219.154.189,80,60307,TCP,.A..SF,0,64,2,112,background,134,0,200,0
2016-04-11 00:03:20,0.02,127.204.62.250,42.219.154.189,80,57414,TCP,.A..SF,0,0,3,168,background,112,0,200,0
2016-04-11 00:03:20,0.024,208.111.18.187,42.219.154.189,80,34367,TCP,.A..SF,0,0,2,112,background,168,0,200,0
2016-04-11 00:03:20,0.024,36.227.192.12,42.219.154.189,80,36693,TCP,.A..SF,0,0,2,112,background,112,0,200,0
2016-04-11 00:03:20,0.024,36.227.192.12,42.219.154.189,80,36694,TCP,.A..SF,0,0,2,112,background,112,0,200,0
2016-04-11 00:03:20,0.024,69.19.24.124,42.219.154.189,80,40451,TCP,.A..SF,0,40,2,112,background,112,0,200,0
2016-04-11 00:03:20,0.024,69.19.24.124,42.219.154.189,80,40455,TCP,.A..SF,0,40,2,112,background,112,0,200,0
2016-04-11 00:03:20,0.028,42.219.154.189,69.3.168.168,60307,80,TCP,.A..SF,0,0,4,216,background,112,0,200,0
2016-04-11 00:03:20,0.028,97.175.213.162,42.219.154.189,80,59909,TCP,.A..SF,0,0,2,112,background,216,0,200,0
2016-04-11 00:03:20,0.028,97.175.213.162,42.219.154.189,80,59913,TCP,.A..SF,0,0,2,112,background,112,0,200,0
2016-04-11 00:03:20,0.032,212.88.0.237,42.219.154.189,21,41802,TCP,.AP.SF,0,0,4,283,background,112,0,200,0
2016-04-11 00:03:20,0.036000000000000004,103.36.6.65,42.219.154.189,80,40058,TCP,.A..SF,0,0,2,92,background,283,0,200,0
2016-04-11 00:03:20,0.036000000000000004,103.36.6.65,42.219.154.189,80,40067,TCP,.A..SF,0,0,2,92,background,92,0,200,0
2016-04-11 00:03:20,0.036000000000000004,42.219.154.189,127.204.62.250,57414,80,TCP,.A..SF,0,0,4,216,background,92,0,200,0
2016-04-11 00:03:20,0.04,103.36.40.60,42.219.154.189,80,32886,TCP,.A..SF,0,0,2,112,background,216,0,200,0
2016-04-11 00:03:20,0.04,103.36.40.60,42.219.154.189,80,32890,TCP,.A..SF,0,0,2,112,background,112,0,200,0
2016-04-11 00:03:20,0.044,208.43.140.228,42.219.154.189,80,38272,TCP,.A..SF,0,72,2,112,background,112,0,200,0
2016-04-11 00:03:20,0.044,221.167.85.130,42.219.154.189,80,53072,TCP,.AP.SF,0,0,14,13782,background,112,0,200,0
2016-04-11 00:03:20,0.044,221.167.85.130,42.219.154.189,80,53073,TCP,.AP.SF,0,0,14,14411,background,13782,0,200,0
2016-04-11 00:03:20,0.044,42.219.154.189,36.227.192.12,36693,80,TCP,.A..SF,0,0,4,216,background,14411,0,200,0
2016-04-11 00:03:20,0.044,42.219.154.189,36.227.192.12,36694,80,TCP,.A..SF,0,0,4,216,background,216,0,200,0
2016-04-11 00:03:20,0.044,42.219.154.189,69.19.24.124,40451,80,TCP,.A..SF,0,0,4,216,background,216,0,200,0
2016-04-11 00:03:20,0.044,42.219.154.189,69.19.24.124,40455,80,TCP,.A..SF,0,0,4,216,background,216,0,200,0
2016-04-11 00:03:20,0.048,42.219.154.189,208.111.18.187,34367,80,TCP,.A..SF,0,0,4,216,background,216,0,200,0
2016-04-11 00:03:20,0.048,61.152.233.72,42.219.154.189,80,56058,TCP,.A..SF,0,0,2,112,background,216,0,200,0
2016-04-11 00:03:20,0.048,61.152.233.72,42.219.154.189,80,56065,TCP,.A..SF,0,0,2,112,background,112,0,200,0
2016-04-11 00:03:20,0.056,42.219.154.189,212.88.0.237,41802,21,TCP,.A.RSF,0,0,6,260,background,112,0,200,0
2016-04-11 00:03:20,0.056,42.219.154.189,221.167.85.130,53072,80,TCP,.AP.SF,0,0,15,844,background,260,0,200,0
2016-04-11 00:03:20,0.056,42.219.154.189,221.167.85.130,53073,80,TCP,.AP.SF,0,0,15,844,background,844,0,200,0
2016-04-11 00:03:20,0.06,42.219.154.189,97.175.213.162,59909,80,TCP,.A..SF,0,0,4,216,background,844,0,200,0
2016-04-11 00:03:20,0.06,42.219.154.189,97.175.213.162,59913,80,TCP,.A..SF,0,0,4,216,background,216,0,200,0
2016-04-11 00:03:20,0.068,42.219.154.189,103.36.6.65,40058,80,TCP,.A..SF,0,0,4,180,background,216,0,200,0
2016-04-11 00:03:20,0.068,42.219.154.189,103.36.6.65,40067,80,TCP,.A..SF,0,0,4,180,background,180,0,200,0
2016-04-11 00:03:20,0.076,42.219.154.189,103.36.40.60,32886,80,TCP,.A..SF,0,0,4,216,background,180,0,200,0
2016-04-11 00:03:20,0.076,42.219.154.189,103.36.40.60,32890,80,TCP,.A..SF,0,0,4,216,background,216,0,200,0
2016-04-11 00:03:20,0.08800000000000001,42.219.154.189,208.43.140.228,38272,80,TCP,.A..SF,0,0,4,216,background,216,0,200,0
2016-04-11 00:03:20,0.096,42.219.154.189,61.152.233.72,56058,80,TCP,.A..SF,0,0,4,216,background,216,0,200,0
2016-04-11 00:03:20,0.096,42.219.154.189,61.152.233.72,56065,80,TCP,.A..SF,0,0,4,216,background,216,0,200,0
2016-04-11 00:03:20,0.116,60.99.14.118,42.219.154.189,80,46489,TCP,.A..SF,0,40,2,112,background,216,0,200,0
2016-04-11 00:03:20,0.128,85.203.232.45,42.219.154.189,80,53478,TCP,.A..SF,0,0,2,112,background,112,0,200,0
2016-04-11 00:03:20,0.224,42.219.154.189,60.99.14.118,46489,80,TCP,.A..SF,0,0,4,216,background,112,0,200,0
2016-04-11 00:03:20,0.256,42.219.154.189,85.203.232.45,53478,80,TCP,.A..SF,0,0,4,216,background,216,0,200,0
2016-04-11 00:03:20,5.1160000000000005,97.175.213.162,42.219.154.189,80,59865,TCP,.AP.SF,0,0,2972,4450777,background,216,0,200,0
2016-04-11 00:03:20,5.12,42.219.154.189,97.175.213.162,59865,80,TCP,.AP.SF,0,0,1460,76367,background,4450777,0,200,0
2016-04-11 00:03:21,0.0,42.219.154.189,248.180.181.64,42787,80,TCP,.A....,0,40,1,52,background,76367,0,201,1
2016-04-11 00:03:21,0.156,204.223.41.243,42.219.154.189,80,44712,TCP,.A..SF,0,0,3,164,background,52,0,201,0
2016-04-11 00:03:21,0.16,204.223.191.211,42.219.154.189,80,47418,TCP,.A..SF,0,0,2,112,background,164,0,201,0
2016-04-11 00:03:21,0.16399999999999998,56.188.231.180,42.219.154.189,80,34743,TCP,.A..SF,0,0,2,112,background,112,0,201,0
2016-04-11 00:03:21,0.316,42.219.154.189,204.223.41.243,44712,80,TCP,.A..SF,0,0,4,216,background,112,0,201,0
2016-04-11 00:03:21,0.32,42.219.154.189,204.223.191.211,47418,80,TCP,.A..SF,0,0,4,216,background,216,0,201,0
2016-04-11 00:03:21,0.324,42.219.154.189,56.188.231.180,34743,80,TCP,.A..SF,0,0,4,216,background,216,0,201,0
2016-04-11 00:03:21,0.336,248.180.181.64,42.219.154.189,80,42787,TCP,.A..SF,0,40,3,164,background,216,0,201,0
2016-04-11 00:03:21,0.336,42.219.154.189,248.180.181.64,42787,80,TCP,.A..SF,0,0,3,164,background,164,0,201,0
2016-04-11 00:03:21,0.348,40.40.255.154,42.219.154.189,80,52879,TCP,.A..SF,0,40,2,112,background,164,0,201,0
2016-04-11 00:03:21,0.392,248.23.18.60,42.219.154.189,80,39568,TCP,.A..SF,0,72,2,112,background,112,0,201,0
2016-04-11 00:03:21,0.42,48.185.204.209,42.219.154.189,80,43553,TCP,.A..SF,0,72,2,112,background,112,0,201,0
2016-04-11 00:03:21,0.696,42.219.154.189,40.40.255.154,52879,80,TCP,.A..SF,0,0,4,216,background,112,0,201,0
2016-04-11 00:03:21,0.78,42.219.154.189,248.23.18.60,39568,80,TCP,.A..SF,0,0,4,216,background,216,0,201,0
2016-04-11 00:03:21,0.872,42.219.154.189,48.185.204.209,43553,80,TCP,.A..SF,0,0,4,216,background,216,0,201,0
2016-04-11 00:03:26,0.0,60.99.14.118,42.219.154.189,80,46423,TCP,.A....,0,40,1,52,background,216,0,206,5
2016-04-11 00:03:26,0.0,60.99.14.118,42.219.154.189,80,46430,TCP,.A....,0,40,1,52,background,52,0,206,0
2016-04-11 00:03:26,11.412,97.175.213.162,42.219.154.189,80,59864,TCP,.AP.SF,0,0,7,4150,background,52,0,206,0
2016-04-11 00:03:26,11.416,42.219.154.189,97.175.213.162,59864,80,TCP,.AP.SF,0,0,8,571,background,4150,0,206,0
2016-04-11 00:03:26,11.816,42.219.154.189,60.99.14.118,46430,80,TCP,.AP.SF,0,0,8,578,background,571,0,206,0
2016-04-11 00:03:26,12.836,42.219.154.189,60.99.14.118,46423,80,TCP,.AP.SF,0,0,6,468,background,578,0,206,0
2016-04-11 00:03:26,13.04,221.167.85.130,42.219.154.189,80,53027,TCP,.AP.SF,0,0,10,6977,background,468,0,206,0
2016-04-11 00:03:26,13.052,42.219.154.189,221.167.85.130,53027,80,TCP,.AP.SF,0,0,11,762,background,6977,0,206,0
2016-04-11 00:03:31,15.788,42.219.154.189,133.27.5.130,25,63538,TCP,.AP.SF,0,0,9,831,background,762,0,211,5
2016-04-11 00:03:31,15.832,133.27.5.130,42.219.154.189,63538,25,TCP,.AP.SF,0,0,12,596,background,831,0,211,0
2016-04-11 00:03:43,0.772,42.219.154.189,208.91.102.244,110,35038,TCP,.AP.SF,0,0,160,224059,background,596,0,223,12
2016-04-11 00:03:43,0.812,208.91.102.244,42.219.154.189,35038,110,TCP,.APRS.,0,0,55,2571,background,224059,0,223,0
2016-04-11 00:03:43,12.688,42.219.154.189,133.27.5.130,25,61488,TCP,.AP.SF,0,0,9,831,background,2571,0,223,0
2016-04-11 00:03:43,12.728,133.27.5.130,42.219.154.189,61488,25,TCP,.AP.SF,0,0,12,594,background,831,0,223,0
2016-04-11 00:03:44,0.0,42.219.154.189,69.124.9.215,25,56790,TCP,.A...F,0,0,1,40,background,594,0,224,1
2016-04-11 00:03:44,0.108,69.124.9.215,42.219.154.189,56790,25,TCP,.A...F,0,40,2,80,background,40,0,224,0
2016-04-11 00:03:45,1.356,42.219.154.189,133.27.5.130,25,57145,TCP,.AP.SF,0,0,9,831,background,80,0,225,1
2016-04-11 00:03:45,1.396,133.27.5.130,42.219.154.189,57145,25,TCP,.AP.SF,0,0,10,514,background,831,0,225,0
2016-04-11 00:04:01,15.524,42.219.154.189,133.27.5.130,25,57514,TCP,.AP.SF,0,0,4,218,background,514,0,241,16
2016-04-11 00:04:01,15.564,133.27.5.130,42.219.154.189,57514,25,TCP,.A..SF,0,0,5,208,background,218,0,241,0
2016-04-11 00:04:09,5.0,200.238.49.24,42.219.154.189,58943,23,TCP,....S.,0,0,6,360,background,208,0,249,8
2016-04-11 00:04:09,57.38800000000001,133.153.243.90,42.219.154.189,49322,80,TCP,.AP.SF,0,0,318,52422,background,360,0,249,0
2016-04-11 00:04:09,57.38800000000001,42.219.154.189,133.153.243.90,80,49322,TCP,.AP.SF,0,0,575,545595,background,52422,0,249,0
2016-04-11 00:04:13,10.164,42.219.154.189,133.27.5.130,25,51487,TCP,.AP.SF,0,0,9,831,background,545595,0,253,4
2016-04-11 00:04:13,10.208,133.27.5.130,42.219.154.189,51487,25,TCP,.AP.SF,0,0,10,526,background,831,0,253,0
