te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:03,0.128,165.133.210.175,42.219.155.72,46161,80,TCP,.AP.SF,0,64,5,287,background,2,0,123,0
2016-04-11 00:02:03,0.132,42.219.155.72,165.133.210.175,80,46161,TCP,.AP.SF,0,0,5,584,background,287,0,123,0
2016-04-11 00:03:04,0.292,42.219.155.72,194.233.74.233,80,39026,TCP,.AP.S.,0,0,8,7709,background,584,0,184,61
2016-04-11 00:03:04,0.35200000000000004,194.233.74.233,42.219.155.72,39026,80,TCP,.AP.S.,0,0,7,715,background,7709,0,184,0
2016-04-11 00:03:19,0.0,42.219.155.72,194.233.74.233,80,39026,TCP,.A...F,0,0,1,52,background,715,0,199,15
2016-04-11 00:03:19,0.06,194.233.74.233,42.219.155.72,39026,80,TCP,.A...F,0,0,2,104,background,52,0,199,0
2016-04-11 00:04:03,0.12,42.219.155.72,165.133.210.175,80,46181,TCP,.AP.SF,0,0,5,584,background,104,0,243,44
2016-04-11 00:04:03,0.124,165.133.210.175,42.219.155.72,46181,80,TCP,.AP.SF,0,64,5,287,background,584,0,243,0
2016-04-11 00:04:10,0.66,42.219.155.72,54.17.233.209,80,35889,TCP,.AP.SF,0,0,5,1484,background,287,0,250,7
2016-04-11 00:04:10,0.66,54.17.233.209,42.219.155.72,35889,80,TCP,.AP.SF,0,0,5,612,background,1484,0,250,0
2016-04-11 00:04:46,19.024,42.219.155.72,117.72.245.58,80,39256,TCP,.AP.SF,0,0,12,10249,background,612,0,286,36
2016-04-11 00:04:46,19.092,117.72.245.58,42.219.155.72,39256,80,TCP,.AP.SF,0,40,14,1228,background,10249,0,286,0
2016-04-11 00:04:59,6.007999999999999,165.133.210.175,42.219.155.72,34921,161,UDP,.A....,0,64,12,864,background,1228,0,299,13
2016-04-11 00:05:29,17.008,165.133.210.175,42.219.155.72,34921,161,UDP,.A....,0,64,8,616,background,864,0,329,30
2016-04-11 00:05:29,35.82,42.219.155.72,165.133.210.175,0,771,ICMP,.A....,0,192,20,2040,background,616,0,329,0
2016-04-11 00:06:03,0.132,165.133.210.175,42.219.155.72,48223,80,TCP,.AP.SF,0,64,5,287,background,2040,0,363,34
2016-04-11 00:06:03,0.132,42.219.155.72,165.133.210.175,80,48223,TCP,.AP.SF,0,0,5,584,background,287,0,363,0
2016-04-11 00:06:26,0.0,176.116.195.149,42.219.155.72,5185,5074,UDP,.A....,0,40,1,439,background,584,0,386,23
2016-04-11 00:06:49,17.0,165.133.210.175,42.219.155.72,34921,161,UDP,.A....,0,64,6,438,background,439,0,409,23
2016-04-11 00:06:49,17.004,42.219.155.72,165.133.210.175,0,771,ICMP,.A....,0,192,6,606,background,438,0,409,0
2016-04-11 00:08:03,0.124,165.133.210.175,42.219.155.72,48242,80,TCP,.AP.SF,0,64,6,339,background,606,0,483,74
2016-04-11 00:08:03,0.124,42.219.155.72,165.133.210.175,80,48242,TCP,.AP.SF,0,0,5,584,background,339,0,483,0
2016-04-11 00:08:25,0.28800000000000003,42.219.155.72,194.233.74.242,80,58066,TCP,.AP.S.,0,0,8,7710,background,584,0,505,22
2016-04-11 00:08:40,0.0,42.219.155.72,194.233.74.242,80,58066,TCP,.A...F,0,0,1,52,background,7710,0,520,15
2016-04-11 00:08:40,15.175999999999998,194.233.74.242,42.219.155.72,58066,80,TCP,.AP.SF,0,0,9,819,background,52,0,520,0
2016-04-11 00:09:59,6.0,42.219.155.72,165.133.210.175,0,771,ICMP,.A....,0,192,12,1200,background,819,0,599,79
2016-04-11 00:10:03,0.12,165.133.210.175,42.219.155.72,57504,80,TCP,.AP.SF,0,64,5,287,background,1200,0,603,4
2016-04-11 00:10:03,0.12,42.219.155.72,165.133.210.175,80,57504,TCP,.AP.SF,0,0,5,584,background,287,0,603,0
2016-04-11 00:10:37,17.004,42.219.155.72,165.133.210.175,0,771,ICMP,.A....,0,192,14,1470,background,584,0,637,34
2016-04-11 00:10:37,44.324,165.133.210.175,42.219.155.72,34921,161,UDP,.A....,0,64,26,1942,background,1470,0,637,0
2016-04-11 00:11:17,3.008,190.51.101.109,42.219.155.72,3274,445,TCP,....S.,0,72,2,96,background,1942,0,677,40
2016-04-11 00:11:43,2.9960000000000004,165.133.210.175,42.219.155.72,34921,161,UDP,.A....,0,64,2,146,background,96,0,703,26
2016-04-11 00:11:57,17.008,42.219.155.72,165.133.210.175,0,771,ICMP,.A....,0,192,6,606,background,146,0,717,14
2016-04-11 00:11:57,3.004,165.133.210.175,42.219.155.72,34921,161,UDP,.A....,0,64,4,292,background,606,0,717,0
2016-04-11 00:12:03,0.12,42.219.155.72,165.133.210.175,80,57523,TCP,.AP.SF,0,0,5,584,background,292,0,723,6
2016-04-11 00:12:03,0.124,165.133.210.175,42.219.155.72,57523,80,TCP,.AP.SF,0,64,5,287,background,584,0,723,0
2016-04-11 00:12:26,0.732,42.219.155.72,54.17.233.209,80,39824,TCP,.AP.SF,0,0,20,25285,background,287,0,746,23
2016-04-11 00:12:26,0.736,54.17.233.209,42.219.155.72,39824,80,TCP,.AP.SF,0,0,12,980,background,25285,0,746,0
2016-04-11 00:13:03,0.28,42.219.155.72,194.233.74.242,80,35402,TCP,.AP.S.,0,0,8,7710,background,980,0,783,37
2016-04-11 00:13:03,0.34,194.233.74.242,42.219.155.72,35402,80,TCP,.AP.S.,0,0,7,715,background,7710,0,783,0
2016-04-11 00:13:18,0.0,42.219.155.72,194.233.74.242,80,35402,TCP,.A...F,0,0,1,52,background,715,0,798,15
2016-04-11 00:13:18,0.056,194.233.74.242,42.219.155.72,35402,80,TCP,.A...F,0,0,2,104,background,52,0,798,0
2016-04-11 00:14:03,0.124,42.219.155.72,165.133.210.175,80,57543,TCP,.AP.SF,0,0,5,584,background,104,0,843,45
2016-04-11 00:14:03,0.128,165.133.210.175,42.219.155.72,57543,80,TCP,.AP.SF,0,64,6,339,background,584,0,843,0
2016-04-11 00:14:21,16.312,42.219.155.72,74.158.25.42,80,33641,TCP,.AP.SF,0,0,9,4087,background,339,0,861,18
2016-04-11 00:14:21,16.316,74.158.25.42,42.219.155.72,33641,80,TCP,.AP.SF,0,0,7,668,background,4087,0,861,0
2016-04-11 00:14:21,16.452,42.219.155.72,74.158.25.42,80,33637,TCP,.AP.SF,0,0,40,48829,background,668,0,861,0
2016-04-11 00:14:21,16.456,74.158.25.42,42.219.155.72,33637,80,TCP,.AP.SF,0,0,19,1302,background,48829,0,861,0
2016-04-11 00:14:21,22.224,42.219.155.72,74.158.25.42,80,33615,TCP,.AP.SF,0,0,50,61490,background,1302,0,861,0
2016-04-11 00:14:21,22.224,74.158.25.42,42.219.155.72,33615,80,TCP,.AP.SF,0,0,35,3900,background,61490,0,861,0
2016-04-11 00:14:22,16.944000000000006,74.158.25.42,42.219.155.72,33644,80,TCP,.AP.SF,0,0,8,734,background,3900,0,862,1
