te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:50,2.548,42.219.154.191,64.241.136.163,443,28890,TCP,.AP.S.,0,0,4,327,background,2,0,110,0
2016-04-11 00:01:52,0.0,42.219.154.191,196.176.228.167,443,60122,TCP,.A...F,0,0,1,52,background,327,0,112,2
2016-04-11 00:01:52,0.196,196.176.228.167,42.219.154.191,60122,443,TCP,.A...F,0,0,2,104,background,52,0,112,0
2016-04-11 00:01:58,10.5,42.219.154.191,64.241.136.163,443,28892,TCP,.A..SF,0,0,2,92,background,104,0,118,6
2016-04-11 00:01:58,10.936,42.219.154.191,64.241.136.163,443,28891,TCP,.AP.SF,0,0,5,367,background,92,0,118,0
2016-04-11 00:01:58,11.0,64.241.136.163,42.219.154.191,28892,443,TCP,.A..SF,0,72,4,172,background,367,0,118,0
2016-04-11 00:01:58,11.312,64.241.136.163,42.219.154.191,28891,443,TCP,.AP.SF,0,72,6,885,background,172,0,118,0
2016-04-11 00:02:05,0.0,32.61.226.154,42.219.154.191,33911,53,UDP,.A....,0,72,1,72,background,885,0,125,7
2016-04-11 00:02:05,0.0,32.61.226.154,42.219.154.191,65080,53,UDP,.A....,0,72,1,72,background,72,0,125,0
2016-04-11 00:02:05,0.0,42.219.154.191,32.61.226.154,53,33911,UDP,.A....,0,0,1,156,background,72,0,125,0
2016-04-11 00:02:05,0.0,42.219.154.191,32.61.226.154,53,65080,UDP,.A....,0,0,1,131,background,156,0,125,0
2016-04-11 00:02:06,0.0,194.233.74.55,42.219.154.191,42469,443,TCP,.A...F,0,0,1,52,background,131,0,126,1
2016-04-11 00:02:06,0.048,42.219.154.191,194.233.74.55,443,42469,TCP,.AP..F,0,0,3,187,background,52,0,126,0
2016-04-11 00:02:07,0.8759999999999999,84.228.183.5,42.219.154.191,30189,443,TCP,....S.,0,72,2,120,background,187,0,127,1
2016-04-11 00:02:08,0.0,42.219.154.191,64.241.136.163,443,28890,TCP,.A...F,0,0,1,40,background,120,0,128,1
2016-04-11 00:02:08,21.312,64.241.136.163,42.219.154.191,28890,443,TCP,.AP.SF,0,72,6,885,background,40,0,128,0
2016-04-11 00:02:13,6.964,42.219.154.191,84.228.183.5,443,45184,TCP,.AP.S.,0,0,8,4981,background,885,0,133,5
2016-04-11 00:02:14,7.752000000000002,84.228.183.5,42.219.154.191,45184,443,TCP,.AP.S.,0,72,5,758,background,4981,0,134,1
2016-04-11 00:02:18,0.484,42.219.154.191,69.124.9.215,25,58850,TCP,.A..S.,0,0,2,92,background,758,0,138,4
2016-04-11 00:02:20,1.744,42.219.154.191,69.124.9.215,25,58850,TCP,.AP...,0,2,5,537,background,92,0,140,2
2016-04-11 00:02:20,1.82,69.124.9.215,42.219.154.191,58850,25,TCP,.AP.S.,0,42,5,305,background,537,0,140,0
2016-04-11 00:02:20,1.944,69.124.9.215,42.219.154.191,58850,25,TCP,.A....,0,40,5,200,background,305,0,140,0
2016-04-11 00:02:22,15.124,42.219.154.191,84.228.183.5,443,30189,TCP,.A..S.,0,0,6,360,background,200,0,142,2
2016-04-11 00:02:32,1.656,42.219.154.191,196.176.228.167,443,39167,TCP,.AP.S.,0,0,27,33641,background,360,0,152,10
2016-04-11 00:02:32,1.848,196.176.228.167,42.219.154.191,39167,443,TCP,.AP.S.,0,0,16,1500,background,33641,0,152,0
2016-04-11 00:02:38,0.0,42.219.154.191,84.228.183.5,443,30189,TCP,.A..S.,0,0,1,60,background,1500,0,158,6
2016-04-11 00:03:03,0.0,42.219.154.191,196.176.228.167,443,39167,TCP,.A...F,0,0,1,52,background,60,0,183,25
2016-04-11 00:03:03,0.192,196.176.228.167,42.219.154.191,39167,443,TCP,.A...F,0,0,2,104,background,52,0,183,0
2016-04-11 00:03:07,0.0,42.219.154.191,84.228.183.5,443,45184,TCP,.AP..F,0,0,2,157,background,104,0,187,4
2016-04-11 00:03:07,0.0,84.228.183.5,42.219.154.191,45184,443,TCP,...R..,0,72,1,40,background,157,0,187,0
2016-04-11 00:03:23,0.0,42.219.154.191,64.169.216.89,53,62908,UDP,.A....,0,0,1,156,background,40,0,203,16
2016-04-11 00:03:23,0.0,64.169.216.89,42.219.154.191,62908,53,UDP,.A....,0,72,1,72,background,156,0,203,0
2016-04-11 00:03:24,0.304,64.83.113.133,42.219.154.191,2042,443,TCP,.A..S.,0,72,2,92,background,72,0,204,1
2016-04-11 00:03:30,6.792000000000002,42.219.154.191,64.83.113.133,443,2041,TCP,.AP.S.,0,0,831,1239487,background,92,0,210,6
2016-04-11 00:03:31,7.096,64.83.113.133,42.219.154.191,2041,443,TCP,.AP.S.,0,72,547,22760,background,1239487,0,211,1
2016-04-11 00:03:34,1.48,42.219.154.191,196.176.228.167,443,45195,TCP,.AP.S.,0,0,12,11813,background,22760,0,214,3
2016-04-11 00:03:35,1.712,196.176.228.167,42.219.154.191,45195,443,TCP,.AP.S.,0,0,11,1238,background,11813,0,215,1
2016-04-11 00:03:38,0.292,64.83.113.133,42.219.154.191,2042,443,TCP,.A...F,0,72,2,80,background,1238,0,218,3
2016-04-11 00:03:38,14.38,42.219.154.191,64.83.113.133,443,2042,TCP,.A..SF,0,0,2,92,background,80,0,218,0
2016-04-11 00:04:05,0.0,42.219.154.191,196.176.228.167,443,45195,TCP,.A...F,0,0,1,52,background,92,0,245,27
2016-04-11 00:04:05,0.192,196.176.228.167,42.219.154.191,45195,443,TCP,.A...F,0,0,2,104,background,52,0,245,0
2016-04-11 00:04:14,0.0,42.219.154.191,64.83.113.133,443,2041,TCP,.A....,0,0,1,52,background,104,0,254,9
2016-04-11 00:04:14,0.0,64.83.113.133,42.219.154.191,2041,443,TCP,.A....,0,72,1,41,background,52,0,254,0
2016-04-11 00:04:34,0.0,42.219.154.191,69.124.9.215,25,58850,TCP,.A...F,0,0,1,40,background,41,0,274,20
2016-04-11 00:04:34,0.08,69.124.9.215,42.219.154.191,58850,25,TCP,.A...F,0,40,2,80,background,40,0,274,0
2016-04-11 00:04:35,0.0,42.219.154.191,64.83.113.133,443,2041,TCP,.AP..F,0,0,2,111,background,80,0,275,1
2016-04-11 00:04:37,0.0,209.48.6.122,42.219.154.191,22450,53,UDP,.A....,0,0,1,72,background,111,0,277,2
2016-04-11 00:04:37,0.0,42.219.154.191,209.48.6.122,53,22450,UDP,.A....,0,0,1,156,background,72,0,277,0
2016-04-11 00:04:39,0.0,213.44.246.160,42.219.154.191,52969,53,UDP,.A....,0,0,1,61,background,156,0,279,2
2016-04-11 00:04:39,0.0,42.219.154.191,213.44.246.160,53,52969,UDP,.A....,0,0,1,145,background,61,0,279,0
2016-04-11 00:04:39,0.0,42.219.154.191,64.83.113.133,443,2041,TCP,.A....,0,72,1,40,background,145,0,279,0
2016-04-11 00:04:39,3.4760000000000004,64.83.113.133,42.219.154.191,2041,443,TCP,.A...F,0,72,2,80,background,40,0,279,0
