te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:48,0.284,42.219.154.185,133.27.5.130,25,56896,TCP,.AP.S.,0,0,3,220,background,2,0,108,0
2016-04-11 00:01:48,0.54,133.27.5.130,42.219.154.185,56896,25,TCP,.A.RS.,0,0,5,220,background,220,0,108,0
2016-04-11 00:01:49,0.0,143.72.4.250,42.219.154.185,53,46621,UDP,.A....,0,0,1,130,background,220,0,109,1
2016-04-11 00:01:49,0.0,42.219.154.185,143.72.4.250,46621,53,UDP,.A....,0,0,1,72,background,130,0,109,0
2016-04-11 00:01:50,0.52,42.219.154.185,133.27.5.130,25,63266,TCP,.AP.SF,0,0,11,903,background,72,0,110,1
2016-04-11 00:01:50,0.564,133.27.5.130,42.219.154.185,63266,25,TCP,.AP.SF,0,0,9,486,background,903,0,110,0
2016-04-11 00:01:55,0.0,204.97.46.248,42.219.154.185,35453,53,UDP,.A....,0,0,1,76,background,486,0,115,5
2016-04-11 00:01:55,0.0,42.219.154.185,204.97.46.248,53,35453,UDP,.A....,0,0,1,174,background,76,0,115,0
2016-04-11 00:01:57,15.532,42.219.154.185,73.5.203.135,22,49826,TCP,.AP.SF,0,0,22,4063,background,174,0,117,2
2016-04-11 00:01:58,15.972,73.5.203.135,42.219.154.185,49826,22,TCP,.APRSF,0,40,18,2307,background,4063,0,118,1
2016-04-11 00:02:04,0.0,42.219.154.185,73.5.203.135,22,29008,TCP,.A...F,0,0,1,64,background,2307,0,124,6
2016-04-11 00:02:05,0.0,73.5.203.135,42.219.154.185,29008,22,TCP,.A....,0,40,1,52,background,64,0,125,1
2016-04-11 00:02:06,0.0,143.72.4.250,42.219.154.185,53,37835,UDP,.A....,0,0,1,130,background,52,0,126,1
2016-04-11 00:02:06,0.0,42.219.154.185,143.72.4.250,37835,53,UDP,.A....,0,0,1,72,background,130,0,126,0
2016-04-11 00:02:13,15.996,42.219.154.185,73.5.203.135,22,48900,TCP,.AP.SF,0,0,20,3947,background,72,0,133,7
2016-04-11 00:02:14,16.456,73.5.203.135,42.219.154.185,48900,22,TCP,.AP.SF,0,40,19,2371,background,3947,0,134,1
2016-04-11 00:02:25,11.64,42.219.154.185,73.5.203.135,22,52803,TCP,.AP.S.,0,0,6,1995,background,2371,0,145,11
2016-04-11 00:02:25,11.64,73.5.203.135,42.219.154.185,52803,22,TCP,.AP.SF,0,40,7,387,background,1995,0,145,0
2016-04-11 00:02:34,0.0,143.72.4.250,42.219.154.185,53,52614,UDP,.A....,0,0,1,130,background,387,0,154,9
