te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:04:23,0.0,192.253.239.39,42.219.153.5,41865,8000,TCP,....S.,0,72,1,40,background,2,0,263,0
2016-04-11 00:04:26,0.484,240.31.43.129,42.219.153.5,443,44850,TCP,.AP.SF,0,0,16,11858,background,40,0,266,3
2016-04-11 00:04:26,0.5479999999999999,42.219.153.5,240.31.43.129,44850,443,TCP,.APRSF,0,0,14,1579,background,11858,0,266,0
2016-04-11 00:04:27,0.7040000000000001,240.31.43.129,42.219.153.5,443,44851,TCP,.AP.SF,0,0,75,94445,background,1579,0,267,1
2016-04-11 00:04:27,0.764,42.219.153.5,240.31.43.129,44851,443,TCP,.APRSF,0,0,44,3191,background,94445,0,267,0
2016-04-11 00:04:27,1.988,42.219.153.5,194.233.64.56,80,58727,TCP,.AP.S.,0,0,8,8470,background,3191,0,267,0
2016-04-11 00:04:27,2.112,194.233.64.56,42.219.153.5,58727,80,TCP,.AP.S.,0,0,9,843,background,8470,0,267,0
2016-04-11 00:04:42,0.0,42.219.153.5,194.233.64.56,80,58727,TCP,.A...F,0,0,1,52,background,843,0,282,15
2016-04-11 00:04:42,0.124,194.233.64.56,42.219.153.5,58727,80,TCP,.A...F,0,0,2,104,background,52,0,282,0
2016-04-11 00:05:08,0.0,56.228.70.238,42.219.153.5,1940,49152,TCP,....S.,0,0,1,40,background,104,0,308,26
2016-04-11 00:06:23,0.0,176.116.195.149,42.219.153.5,5185,5074,UDP,.A....,0,40,1,440,background,40,0,383,75
2016-04-11 00:07:04,0.0,56.207.76.118,42.219.153.5,999,53,UDP,.A....,0,40,1,65,background,440,0,424,41
2016-04-11 00:07:12,0.748,240.31.43.122,42.219.153.5,443,45992,TCP,.AP.SF,0,0,80,94964,background,65,0,432,8
2016-04-11 00:07:12,0.7959999999999999,42.219.153.5,240.31.43.122,45992,443,TCP,.APRSF,0,0,45,3255,background,94964,0,432,0
2016-04-11 00:07:12,2.86,42.219.153.5,194.233.74.84,80,48775,TCP,.AP.S.,0,0,628,917471,background,3255,0,432,0
