te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:02,0.76,42.219.155.69,71.237.36.220,80,18100,TCP,.AP.SF,0,0,7,3376,background,2,0,122,0
2016-04-11 00:02:02,0.76,71.237.36.220,42.219.155.69,18100,80,TCP,.AP.SF,0,72,7,1030,background,3376,0,122,0
2016-04-11 00:02:03,1.384,42.219.155.69,71.237.36.220,80,18101,TCP,.A..S.,0,0,2,120,background,1030,0,123,1
2016-04-11 00:02:03,1.66,71.237.36.220,42.219.155.69,18101,80,TCP,.A.RS.,0,72,4,192,background,120,0,123,0
2016-04-11 00:02:19,1.044,42.219.155.69,71.237.36.220,80,15466,TCP,.A..S.,0,0,2,120,background,192,0,139,16
2016-04-11 00:02:19,1.368,71.237.36.220,42.219.155.69,15466,80,TCP,.A..S.,0,72,3,176,background,120,0,139,0
2016-04-11 00:02:19,1.744,42.219.155.69,71.237.36.220,80,15462,TCP,.AP.SF,0,0,8,3551,background,176,0,139,0
2016-04-11 00:02:19,2.024,71.237.36.220,42.219.155.69,15462,80,TCP,.APRSF,0,72,8,1142,background,3551,0,139,0
2016-04-11 00:02:28,16.992,165.133.210.175,42.219.155.69,34921,161,UDP,.A....,0,64,6,438,background,1142,0,148,9
2016-04-11 00:02:28,16.996,42.219.155.69,165.133.210.175,0,771,ICMP,.A....,0,192,6,606,background,438,0,148,0
2016-04-11 00:02:32,0.0,42.219.155.69,71.237.36.220,80,15466,TCP,.A...F,0,0,1,52,background,606,0,152,4
2016-04-11 00:02:33,0.268,71.237.36.220,42.219.155.69,15466,80,TCP,.A...F,0,72,2,104,background,52,0,153,1
2016-04-11 00:02:43,1.404,42.219.155.69,71.237.36.220,80,15722,TCP,.AP.SF,0,0,6,559,background,104,0,163,10
2016-04-11 00:02:43,1.408,71.237.36.220,42.219.155.69,15722,80,TCP,.AP.SF,0,72,6,1052,background,559,0,163,0
2016-04-11 00:02:46,4.316,42.219.155.69,71.237.36.220,80,15725,TCP,.A..S.,0,0,16,17144,background,1052,0,166,3
2016-04-11 00:02:46,4.58,71.237.36.220,42.219.155.69,15725,80,TCP,.APRSF,0,72,18,1554,background,17144,0,166,0
2016-04-11 00:02:50,3.488,42.219.155.69,71.237.36.220,80,15780,TCP,.AP.SF,0,0,417,583570,background,1554,0,170,4
2016-04-11 00:02:50,3.488,71.237.36.220,42.219.155.69,15780,80,TCP,.AP.SF,0,72,244,13145,background,583570,0,170,0
2016-04-11 00:02:51,3.0,165.133.210.175,42.219.155.69,34921,161,UDP,.A....,0,64,8,616,background,13145,0,171,1
2016-04-11 00:02:51,3.0,42.219.155.69,165.133.210.175,0,771,ICMP,.A....,0,192,8,840,background,616,0,171,0
2016-04-11 00:03:55,1.416,194.233.74.232,42.219.155.69,60464,80,TCP,.AP.SF,0,0,21,1605,background,840,0,235,64
2016-04-11 00:03:55,1.416,42.219.155.69,194.233.74.232,80,60464,TCP,.AP.SF,0,0,25,31648,background,1605,0,235,0
2016-04-11 00:04:22,0.208,101.238.235.125,42.219.155.69,22259,80,TCP,.AP.SF,0,72,7,1154,background,31648,0,262,27
2016-04-11 00:04:22,0.208,42.219.155.69,101.238.235.125,80,22259,TCP,.AP.SF,0,0,7,3412,background,1154,0,262,0
2016-04-11 00:04:25,0.8079999999999999,71.237.36.220,42.219.155.69,16929,80,TCP,.AP.SF,0,72,8,1089,background,3412,0,265,3
2016-04-11 00:04:25,0.812,42.219.155.69,71.237.36.220,80,16929,TCP,.AP.SF,0,0,7,3286,background,1089,0,265,0
2016-04-11 00:04:26,0.28,42.219.155.69,101.238.235.125,80,24395,TCP,.AP.SF,0,0,11,9640,background,3286,0,266,1
2016-04-11 00:04:26,0.284,101.238.235.125,42.219.155.69,24395,80,TCP,.AP.SF,0,72,9,1277,background,9640,0,266,0
2016-04-11 00:04:26,1.228,42.219.155.69,71.237.36.220,80,16931,TCP,.A..S.,0,0,2,120,background,1277,0,266,0
2016-04-11 00:04:27,2.132,71.237.36.220,42.219.155.69,16931,80,TCP,.A.RS.,0,72,6,320,background,120,0,267,1
2016-04-11 00:04:29,0.28,101.238.235.125,42.219.155.69,65123,80,TCP,.AP.SF,0,72,11,1311,background,320,0,269,2
2016-04-11 00:04:29,0.28,42.219.155.69,101.238.235.125,80,65123,TCP,.AP.SF,0,0,15,17260,background,1311,0,269,0
