te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:08,0.06,209.92.117.72,42.219.155.128,8080,46595,TCP,.AP.S.,0,0,4,1948,background,2,0,128,0
2016-04-11 00:02:08,0.104,42.219.155.128,209.92.117.72,46595,8080,TCP,.AP.S.,0,0,4,469,background,1948,0,128,0
2016-04-11 00:02:23,0.32,42.219.155.128,56.153.165.185,22571,41025,TCP,.AP.SF,0,0,6,1909,background,469,0,143,15
2016-04-11 00:02:23,0.444,56.153.165.185,42.219.155.128,41025,22571,TCP,.APRSF,0,72,8,413,background,1909,0,143,0
2016-04-11 00:02:27,4.004,42.219.155.128,56.153.165.185,0,0,ICMP,.A....,0,72,5,420,background,413,0,147,4
2016-04-11 00:02:27,4.004,56.153.165.185,42.219.155.128,0,2048,ICMP,.A....,0,72,5,420,background,420,0,147,0
2016-04-11 00:02:52,0.0,42.219.155.128,56.153.165.185,47899,161,UDP,.A....,0,0,1,77,background,420,0,172,25
2016-04-11 00:02:52,0.0,56.153.165.185,42.219.155.128,161,47899,UDP,.A....,0,0,1,81,background,77,0,172,0
2016-04-11 00:03:08,0.0,42.219.155.128,56.153.165.185,35581,161,UDP,.A....,0,0,1,75,background,81,0,188,16
2016-04-11 00:03:08,0.0,56.153.165.185,42.219.155.128,161,35581,UDP,.A....,0,72,1,76,background,75,0,188,0
2016-04-11 00:03:23,0.324,42.219.155.128,56.153.165.185,22571,41034,TCP,.AP.SF,0,0,6,1909,background,76,0,203,15
2016-04-11 00:03:24,0.448,56.153.165.185,42.219.155.128,41034,22571,TCP,.APRSF,0,72,8,413,background,1909,0,204,1
2016-04-11 00:03:27,4.004,42.219.155.128,56.153.165.185,0,0,ICMP,.A....,0,72,5,420,background,413,0,207,3
2016-04-11 00:03:27,4.004,56.153.165.185,42.219.155.128,0,2048,ICMP,.A....,0,72,5,420,background,420,0,207,0
2016-04-11 00:03:28,0.16,56.153.165.185,42.219.155.128,22571,51922,TCP,.AP..F,0,8,5,608,background,420,0,208,1
2016-04-11 00:03:28,0.308,42.219.155.128,56.153.165.185,51922,22571,TCP,.AP..F,0,8,7,668,background,608,0,208,0
2016-04-11 00:03:28,1.56,56.153.165.185,42.219.155.128,22571,51922,TCP,.AP.S.,0,0,15,3217,background,668,0,208,0
2016-04-11 00:03:28,1.564,42.219.155.128,56.153.165.185,51922,22571,TCP,.AP.S.,0,0,13,3541,background,3217,0,208,0
2016-04-11 00:03:29,0.0,42.219.155.128,56.153.165.185,33992,161,UDP,.A....,0,0,1,76,background,3541,0,209,1
2016-04-11 00:03:29,0.0,56.153.165.185,42.219.155.128,161,33992,UDP,.A....,0,0,1,79,background,76,0,209,0
2016-04-11 00:03:30,0.0,42.219.155.128,56.153.165.185,40615,161,UDP,.A....,0,0,1,76,background,79,0,210,1
2016-04-11 00:03:30,0.0,42.219.155.128,56.153.165.185,43543,161,UDP,.A....,0,0,1,76,background,76,0,210,0
2016-04-11 00:03:30,0.0,42.219.155.128,56.153.165.185,47847,161,UDP,.A....,0,0,1,76,background,76,0,210,0
2016-04-11 00:03:30,0.0,56.153.165.185,42.219.155.128,161,40615,UDP,.A....,0,0,1,79,background,76,0,210,0
2016-04-11 00:03:30,0.0,56.153.165.185,42.219.155.128,161,43543,UDP,.A....,0,0,1,79,background,79,0,210,0
2016-04-11 00:03:30,0.0,56.153.165.185,42.219.155.128,161,47847,UDP,.A....,0,0,1,78,background,79,0,210,0
2016-04-11 00:04:05,0.06,209.92.117.72,42.219.155.128,8080,46623,TCP,.AP.S.,0,0,3,1896,background,78,0,245,35
2016-04-11 00:04:05,0.104,42.219.155.128,209.92.117.72,46623,8080,TCP,.AP.S.,0,0,4,469,background,1896,0,245,0
2016-04-11 00:04:06,0.0,42.219.155.128,56.153.165.185,36156,161,UDP,.A....,0,0,1,77,background,469,0,246,1
2016-04-11 00:04:07,0.0,209.92.117.72,42.219.155.128,8080,46595,TCP,.A.R..,0,0,1,40,background,77,0,247,1
2016-04-11 00:04:07,0.0,56.153.165.185,42.219.155.128,161,36156,UDP,.A....,0,0,1,81,background,40,0,247,0
2016-04-11 00:04:23,0.008,56.153.165.185,42.219.155.128,41042,22571,TCP,...R..,0,8,3,120,background,81,0,263,16
2016-04-11 00:04:23,0.328,56.153.165.185,42.219.155.128,41042,22571,TCP,.AP.SF,0,0,5,293,background,120,0,263,0
2016-04-11 00:04:23,0.344,42.219.155.128,56.153.165.185,22571,41042,TCP,.AP.SF,0,0,6,1909,background,293,0,263,0
2016-04-11 00:04:27,4.004,56.153.165.185,42.219.155.128,0,2048,ICMP,.A....,0,72,5,420,background,1909,0,267,4
2016-04-11 00:04:27,4.008,42.219.155.128,56.153.165.185,0,0,ICMP,.A....,0,72,5,420,background,420,0,267,0
2016-04-11 00:05:06,0.056,209.92.117.72,42.219.155.128,8080,46642,TCP,.AP.S.,0,0,3,1896,background,420,0,306,39
2016-04-11 00:05:06,0.1,42.219.155.128,209.92.117.72,46642,8080,TCP,.AP.S.,0,0,4,469,background,1896,0,306,0
2016-04-11 00:05:07,0.0,194.231.140.151,42.219.155.128,49717,1604,TCP,....S.,0,40,1,40,background,469,0,307,1
2016-04-11 00:05:23,0.35600000000000004,56.153.165.185,42.219.155.128,41049,22571,TCP,.AP.SF,0,0,5,293,background,40,0,323,16
2016-04-11 00:05:23,0.376,42.219.155.128,56.153.165.185,22571,41049,TCP,.AP.SF,0,0,6,1909,background,293,0,323,0
2016-04-11 00:05:24,0.008,56.153.165.185,42.219.155.128,41049,22571,TCP,...R..,0,8,3,120,background,1909,0,324,1
2016-04-11 00:05:27,4.008,42.219.155.128,56.153.165.185,0,0,ICMP,.A....,0,72,5,420,background,120,0,327,3
2016-04-11 00:05:27,4.008,56.153.165.185,42.219.155.128,0,2048,ICMP,.A....,0,72,5,420,background,420,0,327,0
2016-04-11 00:05:33,4.004,56.153.165.185,42.219.155.128,0,0,ICMP,.A....,0,72,5,420,background,420,0,333,6
2016-04-11 00:05:33,4.008,42.219.155.128,56.153.165.185,0,2048,ICMP,.A....,0,0,5,420,background,420,0,333,0
2016-04-11 00:06:07,0.0,209.92.117.72,42.219.155.128,8080,46623,TCP,.A.R..,0,0,1,40,background,420,0,367,34
2016-04-11 00:06:11,0.056,209.92.117.72,42.219.155.128,8080,46650,TCP,.AP.S.,0,0,3,1896,background,40,0,371,4
2016-04-11 00:06:11,0.1,42.219.155.128,209.92.117.72,46650,8080,TCP,.AP.S.,0,0,4,469,background,1896,0,371,0
2016-04-11 00:06:18,0.0,42.219.155.128,56.153.165.185,58711,161,UDP,.A....,0,0,1,77,background,469,0,378,7
2016-04-11 00:06:18,0.0,56.153.165.185,42.219.155.128,161,58711,UDP,.A....,0,72,1,81,background,77,0,378,0
