te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:49,10.98,42.219.153.198,73.5.203.135,22,34261,TCP,.AP.S.,0,0,3,215,background,2,0,109,0
2016-04-11 00:01:54,0.0,42.219.153.198,208.111.89.11,1723,45562,TCP,.AP...,0,0,1,72,background,215,0,114,5
2016-04-11 00:01:54,0.028,208.111.89.11,42.219.153.198,45562,1723,TCP,.AP...,0,0,2,120,background,72,0,114,0
2016-04-11 00:02:01,11.536,73.5.203.135,42.219.153.198,17934,22,TCP,.AP.SF,0,40,7,659,background,120,0,121,7
2016-04-11 00:02:01,11.56,42.219.153.198,73.5.203.135,22,17934,TCP,.AP.S.,0,0,6,1167,background,659,0,121,0
2016-04-11 00:02:10,0.0,208.111.89.11,42.219.153.198,0,0,GRE,.A....,0,0,1,48,background,1167,0,130,9
2016-04-11 00:02:10,0.14400000000000002,42.219.153.198,208.111.89.11,0,0,GRE,.A....,0,0,2,76,background,48,0,130,0
2016-04-11 00:02:21,20.304,42.219.153.198,73.5.203.135,22,59173,TCP,.AP.SF,0,0,22,5499,background,76,0,141,11
2016-04-11 00:02:22,20.732,73.5.203.135,42.219.153.198,59173,22,TCP,.AP.SF,0,40,18,2319,background,5499,0,142,1
2016-04-11 00:02:35,13.736,42.219.153.198,73.5.203.135,22,22153,TCP,.AP.SF,0,0,18,2978,background,2319,0,155,13
2016-04-11 00:02:35,14.172,73.5.203.135,42.219.153.198,22153,22,TCP,.AP.SF,0,40,16,2215,background,2978,0,155,0
2016-04-11 00:02:40,0.0,208.111.89.11,42.219.153.198,0,0,GRE,.A....,0,0,1,48,background,2215,0,160,5
2016-04-11 00:02:40,0.128,42.219.153.198,208.111.89.11,0,0,GRE,.A....,0,0,2,76,background,48,0,160,0
2016-04-11 00:02:49,9.412,42.219.153.198,73.5.203.135,22,34646,TCP,.AP.SF,0,0,19,2991,background,76,0,169,9
2016-04-11 00:02:50,9.872,73.5.203.135,42.219.153.198,34646,22,TCP,.AP.SF,0,40,18,2319,background,2991,0,170,1
2016-04-11 00:02:54,0.0,42.219.153.198,208.111.89.11,1723,45562,TCP,.AP...,0,0,1,72,background,2319,0,174,4
2016-04-11 00:02:54,0.028,208.111.89.11,42.219.153.198,45562,1723,TCP,.AP...,0,0,2,120,background,72,0,174,0
2016-04-11 00:03:00,10.72,42.219.153.198,73.5.203.135,22,14054,TCP,.AP.SF,0,0,20,3055,background,120,0,180,6
2016-04-11 00:03:01,11.172,73.5.203.135,42.219.153.198,14054,22,TCP,.APRSF,0,40,19,2359,background,3055,0,181,1
2016-04-11 00:03:10,0.0,208.111.89.11,42.219.153.198,0,0,GRE,.A....,0,0,1,48,background,2359,0,190,9
2016-04-11 00:03:10,0.124,42.219.153.198,208.111.89.11,0,0,GRE,.A....,0,0,2,76,background,48,0,190,0
2016-04-11 00:03:11,11.356,42.219.153.198,73.5.203.135,22,50180,TCP,.AP.SF,0,0,19,2991,background,76,0,191,1
2016-04-11 00:03:11,11.812,73.5.203.135,42.219.153.198,50180,22,TCP,.AP.SF,0,40,19,2371,background,2991,0,191,0
2016-04-11 00:03:23,12.376,42.219.153.198,73.5.203.135,22,35564,TCP,.AP.SF,0,0,20,3123,background,2371,0,203,12
2016-04-11 00:03:25,0.0,42.219.153.198,73.5.203.135,22,35564,TCP,.A...F,0,0,1,52,background,3123,0,205,2
2016-04-11 00:03:25,14.548,73.5.203.135,42.219.153.198,35564,22,TCP,.APRSF,0,40,20,2423,background,52,0,205,0
2016-04-11 00:03:35,11.704,42.219.153.198,73.5.203.135,22,25582,TCP,.AP.SF,0,0,19,2991,background,2423,0,215,10
2016-04-11 00:03:35,12.168,73.5.203.135,42.219.153.198,25582,22,TCP,.AP.SF,0,40,19,2371,background,2991,0,215,0
2016-04-11 00:03:40,0.0,208.111.89.11,42.219.153.198,0,0,GRE,.A....,0,0,1,48,background,2371,0,220,5
2016-04-11 00:03:40,0.132,42.219.153.198,208.111.89.11,0,0,GRE,.A....,0,0,2,76,background,48,0,220,0
2016-04-11 00:03:45,10.384,42.219.153.198,73.5.203.135,22,12912,TCP,.AP.SF,0,0,20,3055,background,76,0,225,5
2016-04-11 00:03:46,10.844,73.5.203.135,42.219.153.198,12912,22,TCP,.AP.SF,0,40,18,2419,background,3055,0,226,1
2016-04-11 00:03:54,0.0,42.219.153.198,208.111.89.11,1723,45562,TCP,.AP...,0,0,1,72,background,2419,0,234,8
2016-04-11 00:03:54,0.028,208.111.89.11,42.219.153.198,45562,1723,TCP,.AP...,0,0,2,120,background,72,0,234,0
2016-04-11 00:03:56,11.168,42.219.153.198,73.5.203.135,22,50664,TCP,.AP.SF,0,0,20,3111,background,120,0,236,2
2016-04-11 00:03:57,11.624,73.5.203.135,42.219.153.198,50664,22,TCP,.AP.SF,0,40,20,2435,background,3111,0,237,1
2016-04-11 00:04:09,0.0,32.100.20.28,42.219.153.198,41478,994,TCP,....S.,0,40,1,40,background,2435,0,249,12
2016-04-11 00:04:09,12.088,42.219.153.198,73.5.203.135,22,36941,TCP,.AP.SF,0,0,19,2991,background,40,0,249,0
2016-04-11 00:04:09,12.552,73.5.203.135,42.219.153.198,36941,22,TCP,.AP.SF,0,40,22,2543,background,2991,0,249,0
2016-04-11 00:04:10,0.0,208.111.89.11,42.219.153.198,0,0,GRE,.A....,0,0,1,48,background,2543,0,250,1
2016-04-11 00:04:10,0.124,42.219.153.198,208.111.89.11,0,0,GRE,.A....,0,0,2,76,background,48,0,250,0
2016-04-11 00:04:20,11.396,42.219.153.198,73.5.203.135,22,26399,TCP,.AP.S.,0,0,5,1103,background,76,0,260,10
2016-04-11 00:04:20,11.404000000000002,73.5.203.135,42.219.153.198,26399,22,TCP,.AP.SF,0,40,6,335,background,1103,0,260,0
