te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:53,0.292,42.219.158.223,187.110.192.192,80,41193,TCP,.AP.SF,0,0,10,9393,background,2,0,113,0
2016-04-11 00:01:53,0.364,187.110.192.192,42.219.158.223,41193,80,TCP,.AP.SF,0,0,12,1017,background,9393,0,113,0
2016-04-11 00:02:36,0.1,42.219.158.223,188.30.178.15,80,58930,TCP,.AP.SF,0,0,5,861,background,1017,0,156,43
2016-04-11 00:02:36,0.128,188.30.178.15,42.219.158.223,58930,80,TCP,.AP.SF,0,0,5,711,background,861,0,156,0
2016-04-11 00:02:37,0.1,188.30.178.15,42.219.158.223,59075,80,TCP,.AP.SF,0,0,5,751,background,711,0,157,1
2016-04-11 00:02:37,0.1,42.219.158.223,188.30.178.15,80,59075,TCP,.AP.SF,0,0,5,728,background,751,0,157,0
2016-04-11 00:02:38,0.1,188.30.178.15,42.219.158.223,59207,80,TCP,.AP.SF,0,0,5,711,background,728,0,158,1
2016-04-11 00:02:38,0.112,42.219.158.223,188.30.178.15,80,59207,TCP,.AP.SF,0,0,5,861,background,711,0,158,0
2016-04-11 00:02:40,0.1,188.30.178.15,42.219.158.223,59381,80,TCP,.AP.SF,0,0,5,751,background,861,0,160,2
2016-04-11 00:02:40,0.1,42.219.158.223,188.30.178.15,80,59381,TCP,.AP.SF,0,0,5,728,background,751,0,160,0
2016-04-11 00:02:42,0.1,42.219.158.223,188.30.178.15,80,59566,TCP,.AP.SF,0,0,5,861,background,728,0,162,2
2016-04-11 00:02:42,0.104,188.30.178.15,42.219.158.223,59566,80,TCP,.AP.SF,0,0,5,711,background,861,0,162,0
2016-04-11 00:02:43,0.1,42.219.158.223,188.30.178.15,80,59710,TCP,.AP.SF,0,0,5,729,background,711,0,163,1
2016-04-11 00:02:43,0.112,188.30.178.15,42.219.158.223,59710,80,TCP,.AP.SF,0,0,5,751,background,729,0,163,0
2016-04-11 00:02:44,0.1,188.30.178.15,42.219.158.223,59881,80,TCP,.AP.SF,0,0,5,711,background,751,0,164,1
2016-04-11 00:02:44,0.104,42.219.158.223,188.30.178.15,80,59881,TCP,.AP.SF,0,0,5,861,background,711,0,164,0
2016-04-11 00:02:46,0.096,42.219.158.223,188.30.178.15,80,60028,TCP,.AP.SF,0,0,5,728,background,861,0,166,2
2016-04-11 00:02:46,0.108,188.30.178.15,42.219.158.223,60028,80,TCP,.AP.SF,0,0,5,751,background,728,0,166,0
2016-04-11 00:02:47,0.1,42.219.158.223,188.30.178.15,80,60191,TCP,.AP.SF,0,0,5,861,background,751,0,167,1
2016-04-11 00:02:47,0.108,188.30.178.15,42.219.158.223,60191,80,TCP,.AP.SF,0,0,5,711,background,861,0,167,0
2016-04-11 00:02:48,0.092,42.219.158.223,188.30.178.15,80,60366,TCP,.AP.SF,0,0,5,730,background,711,0,168,1
2016-04-11 00:02:48,0.12,188.30.178.15,42.219.158.223,60366,80,TCP,.AP.SF,0,0,5,751,background,730,0,168,0
2016-04-11 00:02:50,0.1,188.30.178.15,42.219.158.223,60513,80,TCP,.AP.SF,0,0,5,711,background,751,0,170,2
2016-04-11 00:02:50,0.104,42.219.158.223,188.30.178.15,80,60513,TCP,.AP.SF,0,0,5,861,background,711,0,170,0
2016-04-11 00:02:51,0.116,188.30.178.15,42.219.158.223,60714,80,TCP,.AP.SF,0,0,5,751,background,861,0,171,1
2016-04-11 00:02:51,0.12,42.219.158.223,188.30.178.15,80,60714,TCP,.AP.SF,0,0,5,728,background,751,0,171,0
2016-04-11 00:02:52,0.104,42.219.158.223,188.30.178.15,80,60882,TCP,.AP.SF,0,0,5,861,background,728,0,172,1
2016-04-11 00:02:52,0.12,188.30.178.15,42.219.158.223,60882,80,TCP,.AP.SF,0,0,5,711,background,861,0,172,0
2016-04-11 00:02:54,0.092,42.219.158.223,188.30.178.15,80,32816,TCP,.AP.SF,0,0,5,728,background,711,0,174,2
2016-04-11 00:02:54,0.096,188.30.178.15,42.219.158.223,32816,80,TCP,.AP.SF,0,0,5,751,background,728,0,174,0
2016-04-11 00:02:55,0.08800000000000001,188.30.178.15,42.219.158.223,32999,80,TCP,.AP.SF,0,0,5,711,background,751,0,175,1
2016-04-11 00:02:55,0.092,42.219.158.223,188.30.178.15,80,32999,TCP,.AP.SF,0,0,5,861,background,711,0,175,0
2016-04-11 00:02:57,0.096,42.219.158.223,188.30.178.15,80,33215,TCP,.AP.SF,0,0,5,729,background,861,0,177,2
2016-04-11 00:02:57,0.1,188.30.178.15,42.219.158.223,33215,80,TCP,.AP.SF,0,0,5,751,background,729,0,177,0
2016-04-11 00:02:58,0.12,188.30.178.15,42.219.158.223,33392,80,TCP,.AP.SF,0,0,5,711,background,751,0,178,1
2016-04-11 00:02:58,0.12,42.219.158.223,188.30.178.15,80,33392,TCP,.AP.SF,0,0,5,861,background,711,0,178,0
2016-04-11 00:02:59,0.104,188.30.178.15,42.219.158.223,33594,80,TCP,.AP.SF,0,0,5,751,background,861,0,179,1
2016-04-11 00:02:59,0.14400000000000002,42.219.158.223,188.30.178.15,80,33594,TCP,.AP.SF,0,0,5,728,background,751,0,179,0
2016-04-11 00:03:01,0.08800000000000001,42.219.158.223,188.30.178.15,80,33847,TCP,.AP.SF,0,0,5,861,background,728,0,181,2
2016-04-11 00:03:01,0.092,188.30.178.15,42.219.158.223,33847,80,TCP,.AP.SF,0,0,5,711,background,861,0,181,0
2016-04-11 00:03:03,0.12,42.219.158.223,188.30.178.15,80,34050,TCP,.AP.SF,0,0,5,728,background,711,0,183,2
2016-04-11 00:03:03,0.124,188.30.178.15,42.219.158.223,34050,80,TCP,.AP.SF,0,0,5,751,background,728,0,183,0
2016-04-11 00:03:04,0.124,188.30.178.15,42.219.158.223,34258,80,TCP,.AP.SF,0,0,5,711,background,751,0,184,1
2016-04-11 00:03:04,0.14400000000000002,42.219.158.223,188.30.178.15,80,34258,TCP,.AP.SF,0,0,5,861,background,711,0,184,0
2016-04-11 00:03:05,0.1,188.30.178.15,42.219.158.223,34443,80,TCP,.AP.SF,0,0,6,803,background,861,0,185,1
2016-04-11 00:03:05,0.1,42.219.158.223,188.30.178.15,80,34443,TCP,.AP.SF,0,0,5,728,background,803,0,185,0
2016-04-11 00:03:07,0.08800000000000001,42.219.158.223,188.30.178.15,80,34663,TCP,.AP.SF,0,0,5,861,background,728,0,187,2
2016-04-11 00:03:07,0.092,188.30.178.15,42.219.158.223,34663,80,TCP,.AP.SF,0,0,6,763,background,861,0,187,0
2016-04-11 00:03:08,0.08800000000000001,188.30.178.15,42.219.158.223,34876,80,TCP,.AP.SF,0,0,5,751,background,763,0,188,1
2016-04-11 00:03:08,0.092,42.219.158.223,188.30.178.15,80,34876,TCP,.AP.SF,0,0,5,728,background,751,0,188,0
2016-04-11 00:03:09,0.092,188.30.178.15,42.219.158.223,35101,80,TCP,.AP.SF,0,0,5,711,background,728,0,189,1
2016-04-11 00:03:09,0.104,42.219.158.223,188.30.178.15,80,35101,TCP,.AP.SF,0,0,5,861,background,711,0,189,0
2016-04-11 00:03:11,0.104,188.30.178.15,42.219.158.223,35302,80,TCP,.AP.SF,0,0,5,751,background,861,0,191,2
2016-04-11 00:03:11,0.104,42.219.158.223,188.30.178.15,80,35302,TCP,.AP.SF,0,0,5,729,background,751,0,191,0
2016-04-11 00:03:12,0.08800000000000001,42.219.158.223,188.30.178.15,80,35536,TCP,.AP.SF,0,0,5,861,background,729,0,192,1
2016-04-11 00:03:12,0.112,188.30.178.15,42.219.158.223,35536,80,TCP,.AP.SF,0,0,5,711,background,861,0,192,0
2016-04-11 00:03:13,0.1,188.30.178.15,42.219.158.223,35746,80,TCP,.AP.SF,0,0,5,751,background,711,0,193,1
2016-04-11 00:03:13,0.1,42.219.158.223,188.30.178.15,80,35746,TCP,.AP.SF,0,0,5,729,background,751,0,193,0
2016-04-11 00:03:15,0.1,188.30.178.15,42.219.158.223,35967,80,TCP,.AP.SF,0,0,5,711,background,729,0,195,2
2016-04-11 00:03:15,0.104,42.219.158.223,188.30.178.15,80,35967,TCP,.AP.SF,0,0,5,861,background,711,0,195,0
2016-04-11 00:03:16,0.08800000000000001,188.30.178.15,42.219.158.223,36168,80,TCP,.AP.SF,0,0,5,751,background,861,0,196,1
2016-04-11 00:03:16,0.092,42.219.158.223,188.30.178.15,80,36168,TCP,.AP.SF,0,0,5,729,background,751,0,196,0
2016-04-11 00:03:18,0.092,42.219.158.223,188.30.178.15,80,36435,TCP,.AP.SF,0,0,5,861,background,729,0,198,2
2016-04-11 00:03:18,0.096,188.30.178.15,42.219.158.223,36435,80,TCP,.AP.SF,0,0,5,711,background,861,0,198,0
2016-04-11 00:03:19,0.1,188.30.178.15,42.219.158.223,36698,80,TCP,.AP.SF,0,0,6,803,background,711,0,199,1
2016-04-11 00:03:19,0.112,42.219.158.223,188.30.178.15,80,36698,TCP,.AP.SF,0,0,5,729,background,803,0,199,0
2016-04-11 00:03:21,0.112,42.219.158.223,188.30.178.15,80,36973,TCP,.AP.SF,0,0,5,861,background,729,0,201,2
2016-04-11 00:03:21,0.132,188.30.178.15,42.219.158.223,36973,80,TCP,.AP.SF,0,0,5,711,background,861,0,201,0
2016-04-11 00:03:22,0.104,42.219.158.223,188.30.178.15,80,37212,TCP,.AP.SF,0,0,5,729,background,711,0,202,1
2016-04-11 00:03:22,0.12,188.30.178.15,42.219.158.223,37212,80,TCP,.AP.SF,0,0,5,751,background,729,0,202,0
2016-04-11 00:03:24,0.1,42.219.158.223,188.30.178.15,80,37398,TCP,.AP.SF,0,0,5,861,background,751,0,204,2
2016-04-11 00:03:24,0.104,188.30.178.15,42.219.158.223,37398,80,TCP,.AP.SF,0,0,5,711,background,861,0,204,0
2016-04-11 00:03:25,0.092,42.219.158.223,188.30.178.15,80,37597,TCP,.AP.SF,0,0,5,729,background,711,0,205,1
2016-04-11 00:03:25,0.1,188.30.178.15,42.219.158.223,37597,80,TCP,.AP.SF,0,0,5,751,background,729,0,205,0
2016-04-11 00:03:26,0.104,188.30.178.15,42.219.158.223,37845,80,TCP,.AP.SF,0,0,6,763,background,751,0,206,1
2016-04-11 00:03:26,0.116,42.219.158.223,188.30.178.15,80,37845,TCP,.AP.SF,0,0,5,861,background,763,0,206,0
2016-04-11 00:03:28,0.1,188.30.178.15,42.219.158.223,38114,80,TCP,.AP.SF,0,0,5,751,background,861,0,208,2
2016-04-11 00:03:28,0.1,42.219.158.223,188.30.178.15,80,38114,TCP,.AP.SF,0,0,5,729,background,751,0,208,0
2016-04-11 00:03:29,0.092,42.219.158.223,188.30.178.15,80,38368,TCP,.AP.SF,0,0,5,861,background,729,0,209,1
2016-04-11 00:03:29,0.096,188.30.178.15,42.219.158.223,38368,80,TCP,.AP.SF,0,0,5,711,background,861,0,209,0
2016-04-11 00:03:31,0.092,188.30.178.15,42.219.158.223,38580,80,TCP,.AP.SF,0,0,5,751,background,711,0,211,2
2016-04-11 00:03:31,0.092,42.219.158.223,188.30.178.15,80,38580,TCP,.AP.SF,0,0,5,728,background,751,0,211,0
2016-04-11 00:03:32,0.108,188.30.178.15,42.219.158.223,38851,80,TCP,.AP.SF,0,0,5,711,background,728,0,212,1
2016-04-11 00:03:32,0.112,42.219.158.223,188.30.178.15,80,38851,TCP,.AP.SF,0,0,5,861,background,711,0,212,0
2016-04-11 00:03:33,0.08800000000000001,42.219.158.223,188.30.178.15,80,39099,TCP,.AP.SF,0,0,5,729,background,861,0,213,1
2016-04-11 00:03:33,0.092,188.30.178.15,42.219.158.223,39099,80,TCP,.AP.SF,0,0,5,751,background,729,0,213,0
2016-04-11 00:03:35,0.08800000000000001,42.219.158.223,188.30.178.15,80,39332,TCP,.AP.SF,0,0,5,861,background,751,0,215,2
2016-04-11 00:03:35,0.104,188.30.178.15,42.219.158.223,39332,80,TCP,.AP.SF,0,0,5,711,background,861,0,215,0
2016-04-11 00:03:36,0.1,42.219.158.223,188.30.178.15,80,39625,TCP,.AP.SF,0,0,5,729,background,711,0,216,1
2016-04-11 00:03:36,0.108,188.30.178.15,42.219.158.223,39625,80,TCP,.AP.SF,0,0,6,803,background,729,0,216,0
2016-04-11 00:03:38,0.104,42.219.158.223,188.30.178.15,80,39889,TCP,.AP.SF,0,0,5,861,background,803,0,218,2
2016-04-11 00:03:38,0.108,188.30.178.15,42.219.158.223,39889,80,TCP,.AP.SF,0,0,5,711,background,861,0,218,0
2016-04-11 00:03:39,0.104,42.219.158.223,188.30.178.15,80,40128,TCP,.AP.SF,0,0,5,728,background,711,0,219,1
2016-04-11 00:03:39,0.108,188.30.178.15,42.219.158.223,40128,80,TCP,.AP.SF,0,0,5,751,background,728,0,219,0
2016-04-11 00:03:40,0.092,188.30.178.15,42.219.158.223,40352,80,TCP,.AP.SF,0,0,5,711,background,751,0,220,1
2016-04-11 00:03:40,0.092,42.219.158.223,188.30.178.15,80,40352,TCP,.AP.SF,0,0,5,861,background,711,0,220,0
2016-04-11 00:03:42,0.104,42.219.158.223,188.30.178.15,80,40603,TCP,.AP.SF,0,0,5,729,background,861,0,222,2
2016-04-11 00:03:42,0.108,188.30.178.15,42.219.158.223,40603,80,TCP,.AP.SF,0,0,5,751,background,729,0,222,0
2016-04-11 00:03:43,0.104,188.30.178.15,42.219.158.223,40894,80,TCP,.AP.SF,0,0,5,711,background,751,0,223,1
2016-04-11 00:03:43,0.104,42.219.158.223,188.30.178.15,80,40894,TCP,.AP.SF,0,0,5,861,background,711,0,223,0
2016-04-11 00:03:45,0.08800000000000001,188.30.178.15,42.219.158.223,41141,80,TCP,.AP.SF,0,0,5,751,background,861,0,225,2
2016-04-11 00:03:45,0.08800000000000001,42.219.158.223,188.30.178.15,80,41141,TCP,.AP.SF,0,0,5,729,background,751,0,225,0
