te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:31,0.0,69.124.9.215,42.219.153.16,59433,25,TCP,....S.,0,42,1,52,background,2,0,151,0
2016-04-11 00:02:32,1.124,42.219.153.16,69.124.9.215,25,59433,TCP,.AP.S.,0,0,7,612,background,52,0,152,1
2016-04-11 00:02:33,1.216,69.124.9.215,42.219.153.16,59433,25,TCP,.AP...,0,40,7,369,background,612,0,153,1
2016-04-11 00:04:45,0.0,42.219.153.16,69.124.9.215,25,59433,TCP,.A...F,0,0,1,40,background,369,0,285,132
2016-04-11 00:04:45,0.08,69.124.9.215,42.219.153.16,59433,25,TCP,.A...F,0,40,2,80,background,40,0,285,0
2016-04-11 00:06:23,0.0,176.116.195.149,42.219.153.16,5185,5074,UDP,.A....,0,40,1,440,background,80,0,383,98
2016-04-11 00:07:06,0.0,69.124.9.215,42.219.153.16,52795,25,TCP,....S.,0,42,1,52,background,440,0,426,43
2016-04-11 00:07:07,1.04,42.219.153.16,69.124.9.215,25,52795,TCP,.AP.S.,0,0,7,612,background,52,0,427,1
2016-04-11 00:07:07,1.128,69.124.9.215,42.219.153.16,52795,25,TCP,.AP...,0,40,7,369,background,612,0,427,0
2016-04-11 00:09:14,0.0,42.219.153.16,69.124.9.215,25,52795,TCP,.A...F,0,0,1,40,background,369,0,554,127
2016-04-11 00:09:14,0.084,69.124.9.215,42.219.153.16,52795,25,TCP,.A...F,0,40,2,80,background,40,0,554,0
2016-04-11 00:10:46,0.0,42.219.153.16,212.78.240.125,123,123,UDP,.A....,0,16,1,76,background,80,0,646,92
2016-04-11 00:11:02,7.016,136.121.35.109,42.219.153.16,43796,23,TCP,....S.,0,40,4,240,background,76,0,662,16
2016-04-11 00:11:18,0.0,69.124.9.215,42.219.153.16,62308,25,TCP,....S.,0,42,1,52,background,240,0,678,16
2016-04-11 00:11:20,1.948,42.219.153.16,69.124.9.215,25,62308,TCP,.AP.S.,0,0,7,612,background,52,0,680,2
2016-04-11 00:11:20,2.012,69.124.9.215,42.219.153.16,62308,25,TCP,.AP...,0,40,8,405,background,612,0,680,0
2016-04-11 00:13:00,0.0,42.219.153.16,87.181.224.190,25,48023,TCP,.A....,0,40,1,40,background,405,0,780,100
2016-04-11 00:13:00,5.04,42.219.153.16,87.181.224.190,25,48023,TCP,.AP.SF,0,0,24,1645,background,40,0,780,0
2016-04-11 00:13:00,5.296,87.181.224.190,42.219.153.16,48023,25,TCP,.AP.SF,0,40,22,1141,background,1645,0,780,0
2016-04-11 00:13:32,0.0,42.219.153.16,69.124.9.215,25,62308,TCP,.A...F,0,0,1,40,background,1141,0,812,32
2016-04-11 00:13:32,0.084,69.124.9.215,42.219.153.16,62308,25,TCP,.A...F,0,40,2,80,background,40,0,812,0
2016-04-11 00:15:09,0.0,56.207.76.118,42.219.153.16,999,53,UDP,.A....,0,40,1,65,background,80,0,909,97
2016-04-11 00:15:43,0.0,69.124.9.215,42.219.153.16,55387,25,TCP,....S.,0,42,1,52,background,65,0,943,34
2016-04-11 00:15:46,2.688,42.219.153.16,69.124.9.215,25,55387,TCP,.AP.S.,0,0,7,612,background,52,0,946,3
2016-04-11 00:15:46,2.736,69.124.9.215,42.219.153.16,55387,25,TCP,.AP...,0,40,8,405,background,612,0,946,0
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.153.16,48212,3306,TCP,....S.,0,40,1,40,background,405,0,960,14
2016-04-11 00:16:22,0.0,42.219.153.16,69.124.9.215,25,55387,TCP,.A...F,0,0,1,40,background,40,0,982,22
2016-04-11 00:16:22,0.08,69.124.9.215,42.219.153.16,55387,25,TCP,.A...F,0,40,2,80,background,40,0,982,0
2016-04-11 00:17:10,3.588,226.91.87.33,42.219.153.16,3896,53413,UDP,.A....,0,40,2,58,background,80,0,1030,48
2016-04-11 00:17:36,0.0,42.219.153.16,37.144.140.197,123,123,UDP,.A....,0,16,1,76,background,58,0,1056,26
2016-04-11 00:17:45,0.0,42.219.153.16,209.135.235.105,123,123,UDP,.A....,0,16,1,76,background,76,0,1065,9
2016-04-11 00:18:07,0.0,204.223.22.109,42.219.153.16,46681,5003,TCP,....S.,0,0,1,40,background,76,0,1087,22
2016-04-11 00:18:31,0.0,69.124.9.215,42.219.153.16,61120,25,TCP,....S.,0,42,1,52,background,40,0,1111,24
2016-04-11 00:18:32,1.308,42.219.153.16,69.124.9.215,25,61120,TCP,.AP.S.,0,0,7,612,background,52,0,1112,1
2016-04-11 00:18:32,1.404,69.124.9.215,42.219.153.16,61120,25,TCP,.AP...,0,40,8,405,background,612,0,1112,0
2016-04-11 00:20:40,0.0,42.219.153.16,69.124.9.215,25,61120,TCP,.A...F,0,0,1,40,background,405,0,1240,128
2016-04-11 00:20:40,0.08800000000000001,69.124.9.215,42.219.153.16,61120,25,TCP,.A...F,0,40,2,80,background,40,0,1240,0
