te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:03:36,0.444,42.219.153.174,194.233.70.230,80,64713,TCP,.AP.S.,0,0,8,7463,background,2,0,216,0
2016-04-11 00:03:36,0.636,194.233.70.230,42.219.153.174,64713,80,TCP,.AP.S.,0,0,8,1128,background,7463,0,216,0
2016-04-11 00:03:50,0.0,42.219.153.174,194.233.70.230,80,64713,TCP,.A...F,0,0,1,52,background,1128,0,230,14
2016-04-11 00:03:50,0.132,194.233.70.230,42.219.153.174,64713,80,TCP,.A...F,0,0,2,104,background,52,0,230,0
2016-04-11 00:04:40,0.0,194.231.191.138,42.219.153.174,40082,26,TCP,....S.,0,40,1,40,background,104,0,280,50
2016-04-11 00:05:20,14.628,42.219.153.174,194.233.70.255,80,43934,TCP,.AP.SF,0,0,6,1955,background,40,0,320,40
2016-04-11 00:05:20,14.76,194.233.70.255,42.219.153.174,43934,80,TCP,.AP.SF,0,0,8,931,background,1955,0,320,0
2016-04-11 00:06:24,0.0,176.116.195.149,42.219.153.174,5185,5074,UDP,.A....,0,40,1,440,background,931,0,384,64
2016-04-11 00:08:55,3.004,44.125.247.73,42.219.153.174,38613,23,TCP,....S.,0,72,2,104,background,440,0,535,151
2016-04-11 00:10:05,3.004,200.142.113.168,42.219.153.174,36456,23,TCP,....S.,0,0,2,104,background,104,0,605,70
2016-04-11 00:11:02,7.007999999999999,136.121.35.109,42.219.153.174,39118,23,TCP,....S.,0,40,4,240,background,104,0,662,57
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.153.174,48356,3306,TCP,....S.,0,40,1,40,background,240,0,960,298
2016-04-11 00:17:13,3.86,226.91.87.33,42.219.153.174,3225,53413,UDP,.A....,0,40,2,58,background,40,0,1033,73
2016-04-11 00:18:19,0.0,204.223.22.109,42.219.153.174,46681,5003,TCP,....S.,0,0,1,40,background,58,0,1099,66
2016-04-11 00:21:40,0.0,42.9.7.17,42.219.153.174,3556,445,TCP,....S.,0,72,1,48,background,40,0,1300,201
2016-04-11 00:22:57,0.0,176.116.195.149,42.219.153.174,5218,5075,UDP,.A....,0,40,1,440,background,48,0,1377,77
2016-04-11 00:23:13,0.0,175.177.229.86,42.219.153.174,18257,80,TCP,....S.,0,42,1,48,background,440,0,1393,16
2016-04-11 00:23:13,0.228,42.219.153.174,175.177.229.86,80,18257,TCP,.AP.SF,0,0,4,395,background,48,0,1393,0
2016-04-11 00:23:13,0.232,175.177.229.86,42.219.153.174,18257,80,TCP,.AP..F,0,40,4,434,background,395,0,1393,0
2016-04-11 00:23:17,0.0,175.177.229.86,42.219.153.174,19776,80,TCP,....S.,0,42,1,48,background,434,0,1397,4
2016-04-11 00:23:17,0.232,175.177.229.86,42.219.153.174,19776,80,TCP,.AP..F,0,40,4,437,background,48,0,1397,0
2016-04-11 00:23:17,0.232,42.219.153.174,175.177.229.86,80,19776,TCP,.AP.SF,0,0,4,408,background,437,0,1397,0
2016-04-11 00:26:03,0.72,248.147.14.204,42.219.153.174,0,2048,ICMP,.A....,0,72,2,208,background,408,0,1563,166
2016-04-11 00:26:03,0.72,42.219.153.174,248.147.14.204,0,0,ICMP,.A....,0,72,2,208,background,208,0,1563,0
2016-04-11 00:26:07,0.72,240.20.122.62,42.219.153.174,0,2048,ICMP,.A....,0,40,2,208,background,208,0,1567,4
2016-04-11 00:26:07,0.72,42.219.153.174,240.20.122.62,0,0,ICMP,.A....,0,40,2,208,background,208,0,1567,0
2016-04-11 00:26:29,0.716,42.219.153.174,172.9.19.89,0,0,ICMP,.A....,0,72,2,208,background,208,0,1589,22
2016-04-11 00:26:29,0.72,172.9.19.89,42.219.153.174,0,2048,ICMP,.A....,0,72,2,208,background,208,0,1589,0
