te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:43,0.0,42.219.153.165,194.233.75.86,80,37938,TCP,.A...F,0,0,1,52,background,2,0,103,0
2016-04-11 00:01:43,0.168,194.233.75.86,42.219.153.165,37938,80,TCP,.A...F,0,0,2,104,background,52,0,103,0
2016-04-11 00:02:42,0.0,54.143.54.233,42.219.153.165,16692,80,TCP,....S.,0,42,1,48,background,104,0,162,59
2016-04-11 00:02:43,1.168,42.219.153.165,54.143.54.233,80,16692,TCP,.AP.SF,0,0,8,6908,background,48,0,163,1
2016-04-11 00:02:43,1.168,54.143.54.233,42.219.153.165,16692,80,TCP,.AP..F,0,40,7,585,background,6908,0,163,0
2016-04-11 00:03:06,0.736,42.219.153.165,194.233.75.159,443,44470,TCP,.AP.S.,0,0,7,4503,background,585,0,186,23
2016-04-11 00:03:06,0.956,194.233.75.159,42.219.153.165,44470,443,TCP,.AP.S.,0,0,9,1308,background,4503,0,186,0
2016-04-11 00:03:07,0.192,42.219.153.165,194.233.75.83,80,60164,TCP,.AP.S.,0,0,3,812,background,1308,0,187,1
2016-04-11 00:03:07,0.368,194.233.75.83,42.219.153.165,60164,80,TCP,.AP.S.,0,0,4,536,background,812,0,187,0
2016-04-11 00:03:10,0.0,54.143.54.167,42.219.153.165,15089,80,TCP,....S.,0,42,1,48,background,536,0,190,3
2016-04-11 00:03:11,0.936,42.219.153.165,54.143.54.167,80,15089,TCP,.AP.SF,0,0,8,7010,background,48,0,191,1
2016-04-11 00:03:11,0.936,54.143.54.167,42.219.153.165,15089,80,TCP,.AP..F,0,40,7,583,background,7010,0,191,0
2016-04-11 00:03:21,0.0,42.219.153.165,194.233.75.159,443,44470,TCP,.AP..F,0,0,2,131,background,583,0,201,10
2016-04-11 00:03:21,0.17600000000000002,194.233.75.159,42.219.153.165,44470,443,TCP,.A.R.F,0,0,3,132,background,131,0,201,0
2016-04-11 00:03:22,0.0,42.219.153.165,194.233.75.83,80,60164,TCP,.A...F,0,0,1,52,background,132,0,202,1
2016-04-11 00:03:22,0.188,194.233.75.83,42.219.153.165,60164,80,TCP,.A...F,0,0,2,104,background,52,0,202,0
2016-04-11 00:03:31,0.384,42.219.153.165,194.233.75.83,80,48069,TCP,.AP.S.,0,0,7,6804,background,104,0,211,9
2016-04-11 00:03:31,0.556,194.233.75.83,42.219.153.165,48069,80,TCP,.AP.S.,0,0,8,704,background,6804,0,211,0
2016-04-11 00:03:37,0.452,42.219.153.165,194.233.75.86,80,55732,TCP,.AP.S.,0,0,8,7913,background,704,0,217,6
2016-04-11 00:03:37,0.632,194.233.75.86,42.219.153.165,55732,80,TCP,.AP.S.,0,0,9,792,background,7913,0,217,0
2016-04-11 00:03:37,0.696,42.219.153.165,194.233.75.136,443,47228,TCP,.AP.S.,0,0,7,4499,background,792,0,217,0
2016-04-11 00:03:37,0.904,194.233.75.136,42.219.153.165,47228,443,TCP,.AP.S.,0,0,9,1304,background,4499,0,217,0
2016-04-11 00:03:40,2.98,210.147.74.253,42.219.153.165,52757,23,TCP,....S.,0,0,2,104,background,1304,0,220,3
2016-04-11 00:03:46,0.0,42.219.153.165,194.233.75.83,80,48069,TCP,.A...F,0,0,1,52,background,104,0,226,6
2016-04-11 00:03:46,0.168,194.233.75.83,42.219.153.165,48069,80,TCP,.A...F,0,0,2,104,background,52,0,226,0
2016-04-11 00:03:51,0.0,42.219.153.165,194.233.75.136,443,47228,TCP,.AP..F,0,0,2,131,background,104,0,231,5
2016-04-11 00:03:51,0.168,194.233.75.136,42.219.153.165,47228,443,TCP,.A.R.F,0,0,3,132,background,131,0,231,0
2016-04-11 00:03:52,0.0,42.219.153.165,194.233.75.86,80,55732,TCP,.A...F,0,0,1,52,background,132,0,232,1
2016-04-11 00:03:52,0.168,194.233.75.86,42.219.153.165,55732,80,TCP,.A...F,0,0,2,104,background,52,0,232,0
2016-04-11 00:04:13,14.784,42.219.153.165,194.233.75.86,80,37844,TCP,.AP.SF,0,0,8,6856,background,104,0,253,21
2016-04-11 00:04:13,14.956,194.233.75.86,42.219.153.165,37844,80,TCP,.AP.SF,0,0,10,964,background,6856,0,253,0
2016-04-11 00:04:29,0.0,54.143.54.233,42.219.153.165,10557,80,TCP,....S.,0,42,1,48,background,964,0,269,16
2016-04-11 00:04:30,0.6,54.143.54.233,42.219.153.165,10557,80,TCP,.AP..F,0,40,6,719,background,48,0,270,1
2016-04-11 00:04:30,0.604,42.219.153.165,54.143.54.233,80,10557,TCP,.AP.SF,0,0,8,6950,background,719,0,270,0
2016-04-11 00:05:02,14.388,42.219.153.165,194.233.75.86,80,57454,TCP,.AP.SF,0,0,4,860,background,6950,0,302,32
2016-04-11 00:05:02,14.556,194.233.75.86,42.219.153.165,57454,80,TCP,.AP.SF,0,0,6,636,background,860,0,302,0
2016-04-11 00:05:02,15.704,42.219.153.165,194.233.75.136,443,34108,TCP,.AP.SF,0,0,9,4630,background,636,0,302,0
2016-04-11 00:05:02,15.876,194.233.75.136,42.219.153.165,34108,443,TCP,.APRSF,0,0,12,1436,background,4630,0,302,0
2016-04-11 00:05:05,0.0,176.42.15.226,42.219.153.165,41115,443,TCP,.A.R..,0,0,1,52,background,1436,0,305,3
2016-04-11 00:05:19,15.188,42.219.153.165,194.233.75.86,80,49546,TCP,.AP.SF,0,0,9,8136,background,52,0,319,14
2016-04-11 00:05:19,15.356,194.233.75.86,42.219.153.165,49546,80,TCP,.AP.SF,0,0,11,947,background,8136,0,319,0
2016-04-11 00:06:08,0.0,32.100.20.28,42.219.153.165,41478,994,TCP,....S.,0,40,1,40,background,947,0,368,49
2016-04-11 00:06:12,0.0,91.71.126.184,42.219.153.165,19706,80,TCP,....S.,0,26,1,60,background,40,0,372,4
2016-04-11 00:06:13,0.172,42.219.153.165,91.71.126.184,80,19706,TCP,.AP.SF,0,0,8,6311,background,60,0,373,1
2016-04-11 00:06:13,0.172,91.71.126.184,42.219.153.165,19706,80,TCP,.AP..F,0,24,9,662,background,6311,0,373,0
2016-04-11 00:06:24,0.0,176.116.195.149,42.219.153.165,5185,5074,UDP,.A....,0,40,1,441,background,662,0,384,11
2016-04-11 00:06:29,0.696,42.219.153.165,194.233.75.152,443,56240,TCP,.AP.S.,0,0,7,4498,background,441,0,389,5
2016-04-11 00:06:30,0.904,194.233.75.152,42.219.153.165,56240,443,TCP,.AP.S.,0,0,9,1303,background,4498,0,390,1
2016-04-11 00:06:43,0.0,54.143.54.233,42.219.153.165,17313,80,TCP,....S.,0,42,1,48,background,1303,0,403,13
2016-04-11 00:06:44,0.0,42.219.153.165,194.233.75.152,443,56240,TCP,.AP..F,0,0,2,131,background,48,0,404,1
2016-04-11 00:06:44,0.172,194.233.75.152,42.219.153.165,56240,443,TCP,.A.R.F,0,0,3,132,background,131,0,404,0
2016-04-11 00:06:44,0.664,42.219.153.165,54.143.54.233,80,17313,TCP,.AP.SF,0,0,8,6665,background,132,0,404,0
2016-04-11 00:06:44,0.6679999999999999,54.143.54.233,42.219.153.165,17313,80,TCP,.AP..F,0,40,7,580,background,6665,0,404,0
2016-04-11 00:06:45,15.056,42.219.153.165,194.233.75.83,80,46905,TCP,.AP.SF,0,0,4,859,background,580,0,405,1
2016-04-11 00:06:45,15.224,194.233.75.83,42.219.153.165,46905,80,TCP,.AP.SF,0,0,6,635,background,859,0,405,0
