te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:02,0.0,42.219.153.60,188.31.65.47,80,26445,TCP,.AP...,0,2,2,2322,background,2,0,122,0
2016-04-11 00:02:02,1.304,42.219.153.60,188.31.65.47,80,26445,TCP,.A..SF,0,0,3,164,background,2322,0,122,0
2016-04-11 00:02:02,1.344,188.31.65.47,42.219.153.60,26445,80,TCP,.AP.SF,0,26,7,616,background,164,0,122,0
2016-04-11 00:03:33,0.116,175.177.229.101,42.219.153.60,12329,80,TCP,.AP.S.,0,42,2,564,background,616,0,213,91
2016-04-11 00:03:34,0.0,42.219.153.60,175.177.229.101,80,12329,TCP,.AP...,0,2,2,2206,background,564,0,214,1
2016-04-11 00:03:34,1.28,175.177.229.101,42.219.153.60,12329,80,TCP,.A...F,0,40,4,160,background,2206,0,214,0
2016-04-11 00:03:34,1.284,42.219.153.60,175.177.229.101,80,12329,TCP,.A..SF,0,0,3,128,background,160,0,214,0
2016-04-11 00:03:52,15.284,42.219.153.60,194.233.67.211,80,48913,TCP,.AP.SF,0,0,8,4604,background,128,0,232,18
2016-04-11 00:03:52,15.292,194.233.67.211,42.219.153.60,48913,80,TCP,.AP.SF,0,0,8,929,background,4604,0,232,0
2016-04-11 00:03:57,0.152,42.219.153.60,67.116.103.95,80,54003,TCP,.AP.SF,0,0,13,14149,background,929,0,237,5
2016-04-11 00:03:57,0.192,67.116.103.95,42.219.153.60,54003,80,TCP,.AP.SF,0,40,15,951,background,14149,0,237,0
2016-04-11 00:04:40,5.14,42.219.153.60,67.206.76.251,80,50144,TCP,.A..SF,0,0,3,144,background,951,0,280,43
2016-04-11 00:04:40,5.216,67.206.76.251,42.219.153.60,50144,80,TCP,.A..SF,0,0,5,224,background,144,0,280,0
2016-04-11 00:04:50,15.156,42.219.153.60,67.206.76.251,80,50143,TCP,.AP.SF,0,0,7,2532,background,224,0,290,10
2016-04-11 00:04:50,15.16,67.206.76.251,42.219.153.60,50143,80,TCP,.AP.SF,0,0,7,704,background,2532,0,290,0
2016-04-11 00:04:50,16.692,42.219.153.60,67.206.76.251,80,50135,TCP,.AP.SF,0,0,26,24850,background,704,0,290,0
2016-04-11 00:04:50,16.695999999999998,67.206.76.251,42.219.153.60,50135,80,TCP,.AP.SF,0,0,25,4944,background,24850,0,290,0
2016-04-11 00:04:50,16.732,42.219.153.60,67.206.76.251,80,50133,TCP,.AP.SF,0,0,42,49475,background,4944,0,290,0
2016-04-11 00:04:50,16.732,67.206.76.251,42.219.153.60,50133,80,TCP,.AP.SF,0,0,29,4627,background,49475,0,290,0
2016-04-11 00:04:50,17.02,42.219.153.60,67.206.76.251,80,50131,TCP,.AP.SF,0,0,32,35576,background,4627,0,290,0
2016-04-11 00:04:50,17.024,67.206.76.251,42.219.153.60,50131,80,TCP,.AP.SF,0,0,26,4499,background,35576,0,290,0
2016-04-11 00:04:51,16.76,42.219.153.60,67.206.76.251,80,50136,TCP,.AP.SF,0,0,33,37303,background,4499,0,291,1
2016-04-11 00:04:51,16.76,67.206.76.251,42.219.153.60,50136,80,TCP,.AP.SF,0,0,25,3900,background,37303,0,291,0
2016-04-11 00:04:55,21.52,42.219.153.60,67.206.76.251,80,50132,TCP,.AP.SF,0,0,39,44295,background,3900,0,295,4
2016-04-11 00:04:55,21.52,67.206.76.251,42.219.153.60,50132,80,TCP,.AP.SF,0,0,31,5866,background,44295,0,295,0
