te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:03:45,0.0,176.116.194.129,42.219.153.246,40266,1604,UDP,.A....,0,40,1,70,background,2,0,225,0
2016-04-11 00:06:24,0.0,176.116.195.149,42.219.153.246,5185,5074,UDP,.A....,0,40,1,441,background,70,0,384,159
2016-04-11 00:07:12,3.02,102.24.16.126,42.219.153.246,51124,23,TCP,....S.,0,0,2,104,background,441,0,432,48
2016-04-11 00:11:03,7.0120000000000005,136.121.35.109,42.219.153.246,47758,23,TCP,....S.,0,40,4,240,background,104,0,663,231
2016-04-11 00:13:21,0.0,240.62.27.30,42.219.153.246,44227,21320,TCP,....S.,0,0,1,40,background,240,0,801,138
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.153.246,48422,3306,TCP,....S.,0,40,1,40,background,40,0,960,159
2016-04-11 00:17:10,0.0,226.91.87.33,42.219.153.246,2740,53413,UDP,.A....,0,40,1,29,background,40,0,1030,70
2016-04-11 00:17:10,0.0,42.219.153.246,226.91.87.33,0,771,ICMP,.A....,0,0,1,57,background,29,0,1030,0
2016-04-11 00:18:19,0.0,204.223.22.109,42.219.153.246,46681,5003,TCP,....S.,0,0,1,40,background,57,0,1099,69
2016-04-11 00:21:40,0.0,42.9.7.17,42.219.153.246,3624,445,TCP,....S.,0,72,1,48,background,40,0,1300,201
2016-04-11 00:22:57,0.0,176.116.195.149,42.219.153.246,5218,5075,UDP,.A....,0,40,1,440,background,48,0,1377,77
2016-04-11 00:24:11,0.0,69.81.144.249,42.219.153.246,44719,19,UDP,.A....,0,40,1,28,background,440,0,1451,74
2016-04-11 00:27:17,0.0,33.12.117.59,42.219.153.246,5484,5580,UDP,.A....,0,0,1,441,background,28,0,1637,186
2016-04-11 00:27:18,0.0,217.231.240.54,42.219.153.246,39255,2121,TCP,....S.,0,40,1,40,background,441,0,1638,1
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.153.246,5060,5060,UDP,.A....,0,0,1,443,background,40,0,1690,52
2016-04-11 00:35:36,0.0,32.100.20.28,42.219.153.246,41478,448,TCP,....S.,0,40,1,40,background,443,0,2136,446
