te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:49,0.0,42.219.156.237,76.225.22.227,123,123,UDP,.A....,0,0,1,76,background,2,0,109,0
2016-04-11 00:01:49,0.0,76.225.22.227,42.219.156.237,0,771,ICMP,.A....,0,0,1,104,background,76,0,109,0
2016-04-11 00:01:50,0.0,143.72.8.137,42.219.156.237,53,37422,UDP,.A....,0,0,1,104,background,104,0,110,1
2016-04-11 00:01:50,0.0,143.72.8.137,42.219.156.237,53,51284,UDP,.A....,0,0,1,80,background,104,0,110,0
2016-04-11 00:01:50,0.0,42.219.156.237,143.72.8.137,37422,53,UDP,.A....,0,0,1,72,background,80,0,110,0
2016-04-11 00:01:50,0.0,42.219.156.237,143.72.8.137,51284,53,UDP,.A....,0,0,1,64,background,72,0,110,0
2016-04-11 00:01:54,0.0,209.21.96.100,42.219.156.237,123,123,UDP,.A....,0,0,1,76,background,64,0,114,4
2016-04-11 00:01:54,0.0,42.219.156.237,209.21.96.100,123,123,UDP,.A....,0,0,1,76,background,76,0,114,0
2016-04-11 00:01:56,0.132,42.219.156.237,131.139.82.162,143,25694,TCP,.AP...,0,0,3,180,background,76,0,116,2
2016-04-11 00:01:56,0.404,131.139.82.162,42.219.156.237,25694,143,TCP,.AP...,0,0,4,188,background,180,0,116,0
2016-04-11 00:02:07,0.0,42.219.156.237,209.135.235.105,123,123,UDP,.A....,0,0,1,76,background,188,0,127,11
2016-04-11 00:03:01,0.0,131.139.82.162,42.219.156.237,25694,143,TCP,.A....,0,0,1,40,background,76,0,181,54
2016-04-11 00:03:01,0.0,42.219.156.237,131.139.82.162,143,25694,TCP,.AP...,0,0,1,57,background,40,0,181,0
2016-04-11 00:03:21,0.0,143.72.8.137,42.219.156.237,53,52668,UDP,.A....,0,0,1,83,background,57,0,201,20
2016-04-11 00:03:21,0.0,143.72.8.137,42.219.156.237,53,57542,UDP,.A....,0,0,1,107,background,83,0,201,0
2016-04-11 00:03:21,0.0,42.219.156.237,143.72.8.137,52668,53,UDP,.A....,0,0,1,67,background,107,0,201,0
2016-04-11 00:03:21,0.0,42.219.156.237,143.72.8.137,57542,53,UDP,.A....,0,0,1,72,background,67,0,201,0
2016-04-11 00:03:33,0.0,42.219.156.237,69.124.9.215,25,56844,TCP,.A...F,0,0,1,40,background,72,0,213,12
2016-04-11 00:03:33,0.08,69.124.9.215,42.219.156.237,56844,25,TCP,.A...F,0,40,2,80,background,40,0,213,0
2016-04-11 00:04:02,0.0,221.181.217.3,42.219.156.237,58972,80,TCP,....S.,0,74,1,52,background,80,0,242,29
2016-04-11 00:04:03,0.0,221.181.217.3,42.219.156.237,59128,80,TCP,....S.,0,74,1,52,background,52,0,243,1
2016-04-11 00:04:03,0.76,221.181.217.3,42.219.156.237,58972,80,TCP,.AP..F,0,72,5,701,background,52,0,243,0
2016-04-11 00:04:03,0.852,42.219.156.237,221.181.217.3,80,58972,TCP,.AP.SF,0,0,9,4778,background,701,0,243,0
