te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:03:41,0.06,42.219.153.71,91.74.89.126,110,36177,TCP,.AP.SF,0,0,5,332,background,2,0,221,0
2016-04-11 00:03:41,0.06,91.74.89.126,42.219.153.71,36177,110,TCP,.AP.SF,0,40,5,274,background,332,0,221,0
2016-04-11 00:05:26,0.268,42.219.153.71,68.181.221.230,110,54518,TCP,.AP.SF,0,0,5,332,background,274,0,326,105
2016-04-11 00:05:26,0.384,68.181.221.230,42.219.153.71,54518,110,TCP,.APRSF,0,40,7,354,background,332,0,326,0
2016-04-11 00:06:23,0.0,176.116.195.149,42.219.153.71,5185,5074,UDP,.A....,0,40,1,441,background,354,0,383,57
2016-04-11 00:08:41,0.028,91.74.89.126,42.219.153.71,36801,110,TCP,.AP.SF,0,40,5,274,background,441,0,521,138
2016-04-11 00:08:41,0.032,42.219.153.71,91.74.89.126,110,36801,TCP,.AP.SF,0,0,5,332,background,274,0,521,0
2016-04-11 00:10:26,0.368,42.219.153.71,195.228.166.121,110,36916,TCP,.AP.SF,0,0,5,332,background,332,0,626,105
2016-04-11 00:10:26,0.556,195.228.166.121,42.219.153.71,36916,110,TCP,.APRSF,0,72,7,354,background,332,0,626,0
2016-04-11 00:11:02,7.0,136.121.35.109,42.219.153.71,41696,23,TCP,....S.,0,40,4,240,background,354,0,662,36
2016-04-11 00:13:04,0.204,42.219.153.71,67.211.182.35,21,50151,TCP,.AP.SF,0,0,8,466,background,240,0,784,122
2016-04-11 00:13:04,0.244,67.211.182.35,42.219.153.71,50151,21,TCP,.APRSF,0,0,8,373,background,466,0,784,0
2016-04-11 00:13:41,0.028,42.219.153.71,91.74.89.126,110,37964,TCP,.AP.SF,0,0,5,332,background,373,0,821,37
2016-04-11 00:13:41,0.028,91.74.89.126,42.219.153.71,37964,110,TCP,.AP.SF,0,40,5,274,background,332,0,821,0
2016-04-11 00:15:26,0.3720000000000001,42.219.153.71,189.110.169.54,110,52761,TCP,.AP.SF,0,0,5,332,background,274,0,926,105
2016-04-11 00:15:26,0.564,189.110.169.54,42.219.153.71,52761,110,TCP,.APRSF,0,72,7,354,background,332,0,926,0
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.153.71,48248,3306,TCP,....S.,0,40,1,40,background,354,0,960,34
2016-04-11 00:17:11,0.0,42.219.153.71,76.225.178.78,123,123,UDP,.A....,0,16,1,76,background,40,0,1031,71
2016-04-11 00:17:14,7.407999999999999,226.91.87.33,42.219.153.71,3087,53413,UDP,.A....,0,40,3,87,background,76,0,1034,3
2016-04-11 00:17:48,0.0,42.219.153.71,42.66.24.129,123,123,UDP,.A....,0,16,1,76,background,87,0,1068,34
2016-04-11 00:18:09,0.0,204.223.22.109,42.219.153.71,46681,5003,TCP,....S.,0,0,1,40,background,76,0,1089,21
2016-04-11 00:18:17,0.0,42.219.153.71,97.44.109.55,123,123,UDP,.A....,0,16,1,76,background,40,0,1097,8
2016-04-11 00:18:44,0.028,42.219.153.71,91.74.89.126,110,38792,TCP,.AP.SF,0,0,5,332,background,76,0,1124,27
2016-04-11 00:18:44,0.028,91.74.89.126,42.219.153.71,38792,110,TCP,.AP.SF,0,40,5,274,background,332,0,1124,0
2016-04-11 00:20:21,0.0,125.83.204.76,42.219.153.71,0,2048,ICMP,.A....,0,0,1,32,background,274,0,1221,97
2016-04-11 00:20:21,0.0,42.219.153.71,125.83.204.76,0,0,ICMP,.A....,0,0,1,32,background,32,0,1221,0
2016-04-11 00:20:26,0.08,42.219.153.71,67.116.103.121,110,55946,TCP,.AP.SF,0,0,5,332,background,32,0,1226,5
2016-04-11 00:20:26,0.12,67.116.103.121,42.219.153.71,55946,110,TCP,.APRSF,0,40,7,354,background,332,0,1226,0
2016-04-11 00:21:39,0.0,42.9.7.17,42.219.153.71,3447,445,TCP,....S.,0,72,1,48,background,354,0,1299,73
2016-04-11 00:22:56,0.0,176.116.195.149,42.219.153.71,5218,5075,UDP,.A....,0,40,1,438,background,48,0,1376,77
2016-04-11 00:23:14,0.0,82.6.252.214,42.219.153.71,37075,443,TCP,....S.,0,0,1,40,background,438,0,1394,18
2016-04-11 00:23:34,0.0,32.100.20.28,42.219.153.71,41478,23,TCP,....S.,0,40,1,40,background,40,0,1414,20
2016-04-11 00:23:45,0.028,42.219.153.71,91.74.89.126,110,39805,TCP,.AP.SF,0,0,5,332,background,40,0,1425,11
2016-04-11 00:23:45,0.028,91.74.89.126,42.219.153.71,39805,110,TCP,.AP.SF,0,40,5,274,background,332,0,1425,0
2016-04-11 00:25:26,0.29600000000000004,42.219.153.71,255.175.66.2,110,43758,TCP,.AP.SF,0,0,5,332,background,274,0,1526,101
2016-04-11 00:25:26,0.44,255.175.66.2,42.219.153.71,43758,110,TCP,.APRSF,0,40,7,354,background,332,0,1526,0
2016-04-11 00:25:28,0.0,32.100.20.28,42.219.153.71,41478,563,TCP,....S.,0,40,1,40,background,354,0,1528,2
2016-04-11 00:26:12,0.0,56.207.76.118,42.219.153.71,999,53,UDP,.A....,0,40,1,65,background,40,0,1572,44
2016-04-11 00:27:16,0.0,33.12.117.59,42.219.153.71,5484,5580,UDP,.A....,0,0,1,439,background,65,0,1636,64
2016-04-11 00:27:29,0.0,217.231.240.54,42.219.153.71,39255,2121,TCP,....S.,0,40,1,40,background,439,0,1649,13
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.153.71,5060,5060,UDP,.A....,0,0,1,444,background,40,0,1690,41
2016-04-11 00:28:46,0.028,91.74.89.126,42.219.153.71,40532,110,TCP,.AP.SF,0,40,5,274,background,444,0,1726,36
2016-04-11 00:28:46,0.032,42.219.153.71,91.74.89.126,110,40532,TCP,.AP.SF,0,0,5,332,background,274,0,1726,0
2016-04-11 00:29:36,0.0,105.190.249.45,42.219.153.71,0,771,ICMP,.A....,0,40,1,56,background,332,0,1776,50
2016-04-11 00:30:19,0.0,62.40.208.28,42.219.153.71,41656,3392,TCP,....S.,0,0,1,40,background,56,0,1819,43
2016-04-11 00:30:26,0.08800000000000001,42.219.153.71,223.220.4.57,110,48020,TCP,.AP.SF,0,0,5,332,background,40,0,1826,7
2016-04-11 00:30:26,0.124,223.220.4.57,42.219.153.71,48020,110,TCP,.APRSF,0,40,7,354,background,332,0,1826,0
2016-04-11 00:33:48,0.028,42.219.153.71,91.74.89.126,110,41125,TCP,.AP.SF,0,0,5,332,background,354,0,2028,202
2016-04-11 00:33:48,0.028,91.74.89.126,42.219.153.71,41125,110,TCP,.AP.SF,0,40,5,274,background,332,0,2028,0
2016-04-11 00:34:09,9.016,245.126.91.131,42.219.153.71,35038,23,TCP,....S.,0,72,3,180,background,274,0,2049,21
2016-04-11 00:34:15,0.0,42.219.153.71,76.225.178.78,123,123,UDP,.A....,0,16,1,76,background,180,0,2055,6
2016-04-11 00:34:52,0.0,42.219.153.71,42.66.24.129,123,123,UDP,.A....,0,16,1,76,background,76,0,2092,37
2016-04-11 00:35:21,0.0,42.219.153.71,97.44.109.55,123,123,UDP,.A....,0,16,1,76,background,76,0,2121,29
2016-04-11 00:35:26,0.24,42.219.153.71,203.200.24.169,110,58477,TCP,.AP.SF,0,0,5,332,background,76,0,2126,5
2016-04-11 00:35:26,0.36,203.200.24.169,42.219.153.71,58477,110,TCP,.APRSF,0,72,7,354,background,332,0,2126,0
2016-04-11 00:35:49,0.0,182.42.182.186,42.219.153.71,9090,22,TCP,....S.,0,40,1,40,background,354,0,2149,23
2016-04-11 00:38:49,0.032,42.219.153.71,91.74.89.126,110,41994,TCP,.AP.SF,0,0,5,332,background,40,0,2329,180
2016-04-11 00:38:49,0.032,91.74.89.126,42.219.153.71,41994,110,TCP,.AP.SF,0,40,5,274,background,332,0,2329,0
2016-04-11 00:39:28,0.0,176.116.195.149,42.219.153.71,5137,5065,UDP,.A....,0,40,1,441,background,274,0,2368,39
2016-04-11 00:40:26,0.35600000000000004,42.219.153.71,85.232.108.153,110,50734,TCP,.AP.SF,0,0,5,332,background,441,0,2426,58
2016-04-11 00:40:26,0.536,85.232.108.153,42.219.153.71,50734,110,TCP,.APRSF,0,0,7,354,background,332,0,2426,0
