te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:58,0.0,106.150.228.181,42.219.153.140,8297,80,TCP,....S.,0,42,1,48,background,2,0,118,0
2016-04-11 00:01:59,1.216,106.150.228.181,42.219.153.140,8297,80,TCP,.AP..F,0,40,6,559,background,48,0,119,1
2016-04-11 00:01:59,1.216,42.219.153.140,106.150.228.181,80,8297,TCP,.AP.SF,0,0,8,6183,background,559,0,119,0
2016-04-11 00:02:11,0.0,106.150.228.181,42.219.153.140,14126,80,TCP,....S.,0,42,1,48,background,6183,0,131,12
2016-04-11 00:02:12,1.232,106.150.228.181,42.219.153.140,14126,80,TCP,.AP..F,0,40,8,637,background,48,0,132,1
2016-04-11 00:02:12,1.232,42.219.153.140,106.150.228.181,80,14126,TCP,.AP.SF,0,0,10,9209,background,637,0,132,0
2016-04-11 00:02:43,0.0,175.177.229.76,42.219.153.140,4154,80,TCP,....S.,0,42,1,48,background,9209,0,163,31
2016-04-11 00:02:43,0.408,42.219.153.140,175.177.229.76,80,4154,TCP,.AP.SF,0,0,6,4338,background,48,0,163,0
2016-04-11 00:02:44,0.408,175.177.229.76,42.219.153.140,4154,80,TCP,.AP..F,0,40,5,519,background,4338,0,164,1
2016-04-11 00:03:10,0.0,91.71.126.157,42.219.153.140,42760,80,TCP,....S.,0,26,1,60,background,519,0,190,26
2016-04-11 00:03:10,0.7959999999999999,42.219.153.140,91.71.126.157,80,42760,TCP,.AP.SF,0,0,8,6319,background,60,0,190,0
2016-04-11 00:03:10,0.7959999999999999,91.71.126.157,42.219.153.140,42760,80,TCP,.AP..F,0,24,9,703,background,6319,0,190,0
2016-04-11 00:04:01,2.86,42.219.153.140,194.233.64.205,80,56379,TCP,.AP.S.,0,0,878,1285047,background,703,0,241,51
2016-04-11 00:04:01,2.984,194.233.64.205,42.219.153.140,56379,80,TCP,.AP.S.,0,0,716,41014,background,1285047,0,241,0
2016-04-11 00:04:07,0.0,32.100.20.28,42.219.153.140,41478,994,TCP,....S.,0,40,1,40,background,41014,0,247,6
2016-04-11 00:04:08,20.492,42.219.153.140,211.39.198.224,80,54953,TCP,.AP.SF,0,0,11,6520,background,40,0,248,1
2016-04-11 00:04:08,20.496,211.39.198.224,42.219.153.140,54953,80,TCP,.AP.SF,0,0,9,1968,background,6520,0,248,0
2016-04-11 00:04:08,21.028,42.219.153.140,211.39.198.224,80,54954,TCP,.AP.S.,0,0,13,11268,background,1968,0,248,0
2016-04-11 00:04:08,21.292,211.39.198.224,42.219.153.140,54954,80,TCP,.AP.S.,0,0,15,5101,background,11268,0,248,0
2016-04-11 00:04:14,2.512,42.219.153.140,211.39.198.224,443,54959,TCP,.AP.S.,0,0,18,15421,background,5101,0,254,6
2016-04-11 00:04:14,2.672,211.39.198.224,42.219.153.140,54959,443,TCP,.AP.S.,0,0,16,5150,background,15421,0,254,0
2016-04-11 00:04:14,2.8680000000000003,42.219.153.140,211.39.198.224,443,54958,TCP,.AP.S.,0,0,33,35377,background,5150,0,254,0
2016-04-11 00:04:14,3.08,211.39.198.224,42.219.153.140,54958,443,TCP,.AP.S.,0,0,25,7127,background,35377,0,254,0
2016-04-11 00:04:15,1.96,42.219.153.140,211.39.198.224,443,54962,TCP,.AP.S.,0,0,42,50098,background,7127,0,255,1
2016-04-11 00:04:15,2.3040000000000003,211.39.198.224,42.219.153.140,54962,443,TCP,.AP.S.,0,0,29,5606,background,50098,0,255,0
2016-04-11 00:04:16,0.0,42.219.153.140,194.233.64.205,80,56379,TCP,.A...F,0,0,1,52,background,5606,0,256,1
2016-04-11 00:04:16,0.124,194.233.64.205,42.219.153.140,56379,80,TCP,.A...F,0,0,2,104,background,52,0,256,0
2016-04-11 00:04:30,0.0,82.7.67.216,42.219.153.140,46111,1604,TCP,....S.,0,0,1,40,background,104,0,270,14
2016-04-11 00:04:30,7.348,211.39.198.224,42.219.153.140,54954,80,TCP,.A...F,0,0,2,80,background,40,0,270,0
2016-04-11 00:04:30,7.512,42.219.153.140,211.39.198.224,80,54954,TCP,.A...F,0,0,2,80,background,80,0,270,0
2016-04-11 00:04:31,1.08,211.39.198.224,42.219.153.140,54962,443,TCP,.A...F,0,0,2,80,background,80,0,271,1
2016-04-11 00:04:31,1.32,42.219.153.140,211.39.198.224,443,54962,TCP,.AP..F,0,0,3,157,background,80,0,271,0
2016-04-11 00:04:31,18.288,42.219.153.140,211.39.198.224,443,54960,TCP,.AP.SF,0,0,10,2746,background,157,0,271,0
2016-04-11 00:04:31,18.292,211.39.198.224,42.219.153.140,54960,443,TCP,.AP.SF,0,0,11,3362,background,2746,0,271,0
2016-04-11 00:04:31,18.292,211.39.198.224,42.219.153.140,54961,443,TCP,.AP.SF,0,0,21,5350,background,3362,0,271,0
2016-04-11 00:04:31,18.292,211.39.198.224,42.219.153.140,54963,443,TCP,.AP.SF,0,0,12,3370,background,5350,0,271,0
2016-04-11 00:04:31,18.292,42.219.153.140,211.39.198.224,443,54961,TCP,.AP.SF,0,0,30,27656,background,3370,0,271,0
2016-04-11 00:04:31,18.324,42.219.153.140,211.39.198.224,443,54963,TCP,.AP.SF,0,0,13,7362,background,27656,0,271,0
2016-04-11 00:04:31,1.92,211.39.198.224,42.219.153.140,54958,443,TCP,.A...F,0,0,2,80,background,7362,0,271,0
2016-04-11 00:04:31,1.96,211.39.198.224,42.219.153.140,54959,443,TCP,.A...F,0,0,2,80,background,80,0,271,0
2016-04-11 00:04:31,2.112,42.219.153.140,211.39.198.224,443,54958,TCP,.AP..F,0,0,3,157,background,80,0,271,0
2016-04-11 00:04:31,2.252,42.219.153.140,211.39.198.224,443,54959,TCP,.AP..F,0,0,3,157,background,157,0,271,0
2016-04-11 00:05:09,0.0,102.216.44.237,42.219.153.140,34527,80,TCP,....S.,0,26,1,60,background,157,0,309,38
2016-04-11 00:05:10,1.052,102.216.44.237,42.219.153.140,34527,80,TCP,.AP..F,0,24,9,704,background,60,0,310,1
2016-04-11 00:05:10,1.052,42.219.153.140,102.216.44.237,80,34527,TCP,.AP.SF,0,0,8,6273,background,704,0,310,0
2016-04-11 00:05:16,1.628,42.219.153.140,64.190.147.204,80,61987,TCP,.AP.SF,0,0,12,12321,background,6273,0,316,6
2016-04-11 00:05:16,1.956,64.190.147.204,42.219.153.140,61987,80,TCP,.AP.SF,0,0,13,1081,background,12321,0,316,0
2016-04-11 00:05:17,1.004,42.219.153.140,64.190.147.204,80,61990,TCP,.AP.SF,0,0,11,10722,background,1081,0,317,1
2016-04-11 00:05:17,1.3159999999999998,42.219.153.140,64.190.147.93,80,61234,TCP,.AP.SF,0,0,12,12354,background,10722,0,317,0
2016-04-11 00:05:17,1.328,42.219.153.140,64.190.147.93,80,61233,TCP,.AP.SF,0,0,11,10570,background,12354,0,317,0
2016-04-11 00:05:17,1.524,64.190.147.204,42.219.153.140,61990,80,TCP,.AP.SF,0,0,13,1135,background,10570,0,317,0
2016-04-11 00:05:17,1.5719999999999998,42.219.153.140,64.190.147.204,80,61989,TCP,.AP.SF,0,0,14,15993,background,1135,0,317,0
2016-04-11 00:05:17,1.608,42.219.153.140,64.190.147.204,80,61988,TCP,.AP.SF,0,0,13,13847,background,15993,0,317,0
2016-04-11 00:05:17,1.644,64.190.147.93,42.219.153.140,61234,80,TCP,.AP.SF,0,0,11,1031,background,13847,0,317,0
2016-04-11 00:05:17,1.652,64.190.147.93,42.219.153.140,61233,80,TCP,.AP.SF,0,0,9,927,background,1031,0,317,0
2016-04-11 00:05:17,1.672,42.219.153.140,64.190.147.93,80,61232,TCP,.AP.SF,0,0,14,15642,background,927,0,317,0
2016-04-11 00:05:18,1.892,64.190.147.204,42.219.153.140,61989,80,TCP,.AP.SF,0,72,16,1291,background,15642,0,318,1
2016-04-11 00:05:18,1.932,64.190.147.204,42.219.153.140,61988,80,TCP,.AP.SF,0,0,15,1239,background,1291,0,318,0
2016-04-11 00:05:18,1.996,64.190.147.93,42.219.153.140,61232,80,TCP,.AP.SF,0,0,12,1083,background,1239,0,318,0
2016-04-11 00:05:20,1.016,42.219.153.140,64.190.147.204,80,61991,TCP,.AP.SF,0,0,9,8675,background,1083,0,320,2
2016-04-11 00:05:20,1.016,42.219.153.140,64.190.147.204,80,61993,TCP,.AP.SF,0,0,11,10383,background,8675,0,320,0
2016-04-11 00:05:20,1.016,42.219.153.140,64.190.147.93,80,61235,TCP,.AP.SF,0,0,9,8148,background,10383,0,320,0
2016-04-11 00:05:20,11.44,42.219.153.140,211.39.198.224,443,54972,TCP,.A..SF,0,0,4,196,background,8148,0,320,0
2016-04-11 00:05:20,11.572,211.39.198.224,42.219.153.140,54972,443,TCP,.A..SF,0,0,6,276,background,196,0,320,0
2016-04-11 00:05:20,1.252,42.219.153.140,64.190.147.204,80,61995,TCP,.AP.SF,0,0,9,7883,background,276,0,320,0
2016-04-11 00:05:20,1.3159999999999998,42.219.153.140,64.190.147.93,80,61237,TCP,.AP.SF,0,0,13,14480,background,7883,0,320,0
2016-04-11 00:05:20,1.324,42.219.153.140,64.190.147.93,80,61239,TCP,.AP.SF,0,0,14,15197,background,14480,0,320,0
2016-04-11 00:05:20,1.344,64.190.147.93,42.219.153.140,61235,80,TCP,.AP.SF,0,0,9,977,background,15197,0,320,0
2016-04-11 00:05:20,1.348,42.219.153.140,64.190.147.204,80,61992,TCP,.AP.SF,0,0,14,15445,background,977,0,320,0
2016-04-11 00:05:20,1.348,64.190.147.204,42.219.153.140,61991,80,TCP,.AP.SF,0,72,10,979,background,15445,0,320,0
2016-04-11 00:05:20,1.348,64.190.147.204,42.219.153.140,61993,80,TCP,.AP.SF,0,0,12,1083,background,979,0,320,0
2016-04-11 00:05:20,1.352,42.219.153.140,64.190.147.93,80,61238,TCP,.AP.SF,0,0,12,12306,background,1083,0,320,0
2016-04-11 00:05:20,1.36,42.219.153.140,64.190.147.93,80,61236,TCP,.AP.SF,0,0,13,14303,background,12306,0,320,0
2016-04-11 00:05:20,1.588,64.190.147.204,42.219.153.140,61995,80,TCP,.AP.SF,0,0,10,979,background,14303,0,320,0
2016-04-11 00:05:20,1.612,42.219.153.140,64.190.147.204,80,61994,TCP,.AP.SF,0,0,16,17642,background,979,0,320,0
2016-04-11 00:05:20,1.628,64.190.147.93,42.219.153.140,61237,80,TCP,.AP.SF,0,72,12,1083,background,17642,0,320,0
2016-04-11 00:05:20,1.652,64.190.147.93,42.219.153.140,61239,80,TCP,.AP.SF,0,72,12,1083,background,1083,0,320,0
2016-04-11 00:05:20,1.668,64.190.147.204,42.219.153.140,61992,80,TCP,.AP.SF,0,72,15,1239,background,1083,0,320,0
2016-04-11 00:05:20,1.6880000000000002,64.190.147.93,42.219.153.140,61236,80,TCP,.AP.SF,0,0,11,1031,background,1239,0,320,0
2016-04-11 00:05:20,1.6880000000000002,64.190.147.93,42.219.153.140,61238,80,TCP,.AP.SF,0,0,11,1031,background,1031,0,320,0
2016-04-11 00:05:21,1.0,42.219.153.140,64.190.147.204,80,61996,TCP,.AP.SF,0,0,11,11342,background,1031,0,321,1
2016-04-11 00:05:21,1.328,64.190.147.204,42.219.153.140,61996,80,TCP,.AP.SF,0,0,12,1083,background,11342,0,321,0
2016-04-11 00:05:21,1.928,64.190.147.204,42.219.153.140,61994,80,TCP,.AP.SF,0,72,17,1343,background,1083,0,321,0
2016-04-11 00:05:23,0.996,42.219.153.140,64.190.147.93,80,61240,TCP,.AP.SF,0,0,10,9107,background,1343,0,323,2
2016-04-11 00:05:23,1.012,42.219.153.140,64.190.147.93,80,61241,TCP,.AP.SF,0,0,10,10134,background,9107,0,323,0
2016-04-11 00:05:23,1.32,64.190.147.93,42.219.153.140,61240,80,TCP,.AP.SF,0,72,10,979,background,10134,0,323,0
2016-04-11 00:05:23,15.264,42.219.153.140,194.233.64.215,80,55706,TCP,.AP.SF,0,0,9,8785,background,979,0,323,0
2016-04-11 00:05:23,15.388,194.233.64.215,42.219.153.140,55706,80,TCP,.AP.SF,0,0,11,884,background,8785,0,323,0
2016-04-11 00:05:24,0.992,42.219.153.140,64.190.147.93,80,61244,TCP,.AP.SF,0,0,11,11106,background,884,0,324,1
2016-04-11 00:05:24,1.336,64.190.147.93,42.219.153.140,61241,80,TCP,.AP.SF,0,0,10,979,background,11106,0,324,0
2016-04-11 00:05:25,1.012,42.219.153.140,64.190.147.93,80,61245,TCP,.AP.SF,0,0,7,4906,background,979,0,325,1
2016-04-11 00:05:25,1.128,42.219.153.140,64.190.147.204,80,62003,TCP,.AP.SF,0,0,9,8192,background,4906,0,325,0
2016-04-11 00:05:25,1.276,42.219.153.140,64.190.147.204,80,62002,TCP,.AP.SF,0,0,10,9492,background,8192,0,325,0
2016-04-11 00:05:25,1.288,42.219.153.140,64.190.147.204,80,62001,TCP,.AP.SF,0,0,12,13111,background,9492,0,325,0
2016-04-11 00:05:25,1.3159999999999998,42.219.153.140,64.190.147.93,80,61242,TCP,.AP.SF,0,0,12,11944,background,13111,0,325,0
2016-04-11 00:05:25,1.3159999999999998,64.190.147.93,42.219.153.140,61244,80,TCP,.AP.SF,0,0,10,979,background,11944,0,325,0
2016-04-11 00:05:25,1.336,64.190.147.93,42.219.153.140,61245,80,TCP,.AP.SF,0,0,8,875,background,979,0,325,0
2016-04-11 00:05:25,1.344,42.219.153.140,64.190.147.204,80,62000,TCP,.AP.SF,0,0,9,8413,background,875,0,325,0
2016-04-11 00:05:25,1.352,42.219.153.140,64.190.147.93,80,61243,TCP,.AP.SF,0,0,13,13273,background,8413,0,325,0
2016-04-11 00:05:25,1.472,64.190.147.204,42.219.153.140,62003,80,TCP,.AP.SF,0,0,10,979,background,13273,0,325,0
2016-04-11 00:05:25,1.588,64.190.147.204,42.219.153.140,62002,80,TCP,.AP.SF,0,0,11,1031,background,979,0,325,0
2016-04-11 00:05:25,1.628,64.190.147.204,42.219.153.140,62001,80,TCP,.AP.SF,0,0,14,1187,background,1031,0,325,0
2016-04-11 00:05:25,1.64,64.190.147.93,42.219.153.140,61242,80,TCP,.AP.SF,0,72,12,1083,background,1187,0,325,0
2016-04-11 00:05:25,1.676,64.190.147.204,42.219.153.140,62000,80,TCP,.AP.SF,0,0,10,979,background,1083,0,325,0
2016-04-11 00:05:25,1.6840000000000002,64.190.147.93,42.219.153.140,61243,80,TCP,.AP.SF,0,0,12,1083,background,979,0,325,0
2016-04-11 00:05:28,1.008,42.219.153.140,64.190.147.93,80,61246,TCP,.AP.SF,0,0,10,9953,background,1083,0,328,3
2016-04-11 00:05:28,1.168,42.219.153.140,64.190.147.204,80,62005,TCP,.AP.SF,0,0,11,10324,background,9953,0,328,0
2016-04-11 00:05:28,1.332,42.219.153.140,64.190.147.204,80,62008,TCP,.AP.SF,0,0,12,13120,background,10324,0,328,0
2016-04-11 00:05:28,1.332,42.219.153.140,64.190.147.93,80,61248,TCP,.AP.SF,0,0,13,14090,background,13120,0,328,0
2016-04-11 00:05:28,1.352,64.190.147.93,42.219.153.140,61246,80,TCP,.AP.SF,0,0,10,979,background,14090,0,328,0
2016-04-11 00:05:28,1.356,42.219.153.140,64.190.147.93,80,61247,TCP,.AP.SF,0,0,12,12725,background,979,0,328,0
