te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:06:19,0.0,176.116.195.149,42.219.157.28,5185,5074,UDP,.A....,0,40,1,437,background,2,0,379,0
2016-04-11 00:08:02,0.0,240.62.27.30,42.219.157.28,45943,21320,TCP,....S.,0,0,1,40,background,437,0,482,103
2016-04-11 00:10:28,0.0,56.207.76.118,42.219.157.28,999,53,UDP,.A....,0,40,1,65,background,40,0,628,146
2016-04-11 00:11:11,0.0,69.81.144.249,42.219.157.28,55406,19,UDP,.A....,0,40,1,28,background,65,0,671,43
2016-04-11 00:11:28,0.0,224.4.180.162,42.219.157.28,46011,23,TCP,....S.,0,40,1,60,background,28,0,688,17
2016-04-11 00:16:00,0.0,246.183.3.40,42.219.157.28,47429,3306,TCP,....S.,0,40,1,40,background,60,0,960,272
2016-04-11 00:17:02,0.0,78.180.95.118,42.219.157.28,58923,123,UDP,.A....,0,40,1,220,background,40,0,1022,62
2016-04-11 00:18:22,0.0,204.223.22.109,42.219.157.28,46681,5003,TCP,....S.,0,0,1,40,background,220,0,1102,80
2016-04-11 00:21:32,0.0,42.9.7.17,42.219.157.28,4447,445,TCP,....S.,0,72,1,48,background,40,0,1292,190
2016-04-11 00:22:51,0.0,176.116.195.149,42.219.157.28,5218,5075,UDP,.A....,0,40,1,440,background,48,0,1371,79
2016-04-11 00:25:11,0.6,42.219.157.28,223.15.228.83,443,46100,TCP,.AP.S.,0,0,8,6930,background,440,0,1511,140
2016-04-11 00:25:11,0.7,223.15.228.83,42.219.157.28,46100,443,TCP,.AP.S.,0,0,9,1408,background,6930,0,1511,0
2016-04-11 00:26:32,80.648,223.15.228.83,42.219.157.28,37224,443,TCP,.AP.S.,0,0,527,155636,background,1408,0,1592,81
2016-04-11 00:26:32,80.648,42.219.157.28,223.15.228.83,443,37224,TCP,.AP.S.,0,0,279,16918,background,155636,0,1592,0
2016-04-11 00:26:57,0.0,223.15.228.83,42.219.157.28,37224,443,TCP,.AP...,0,0,1,162,background,16918,0,1617,25
2016-04-11 00:26:57,0.0,42.219.157.28,223.15.228.83,443,37224,TCP,.A....,0,0,1,40,background,162,0,1617,0
2016-04-11 00:26:59,107.192,42.219.157.28,223.15.228.83,443,44597,TCP,.AP.S.,0,0,5897,6880658,background,40,0,1619,2
2016-04-11 00:26:59,107.36,223.15.228.83,42.219.157.28,44597,443,TCP,.AP.S.,0,0,2695,110036,background,6880658,0,1619,0
2016-04-11 00:27:00,0.0,42.219.157.28,223.15.228.83,443,46100,TCP,.A...F,0,0,1,40,background,110036,0,1620,1
2016-04-11 00:27:00,0.08,223.15.228.83,42.219.157.28,46100,443,TCP,.A...F,0,0,2,80,background,40,0,1620,0
2016-04-11 00:27:11,0.0,33.12.117.59,42.219.157.28,5484,5580,UDP,.A....,0,0,1,443,background,80,0,1631,11
2016-04-11 00:27:18,0.0,223.15.228.83,42.219.157.28,37224,443,TCP,.AP...,0,0,1,130,background,443,0,1638,7
2016-04-11 00:27:18,0.0,42.219.157.28,223.15.228.83,443,37224,TCP,.A....,0,0,1,40,background,130,0,1638,0
2016-04-11 00:27:46,0.0,217.231.240.54,42.219.157.28,39255,2121,TCP,....S.,0,40,1,40,background,40,0,1666,28
2016-04-11 00:28:01,14.172,42.219.157.28,223.15.228.83,443,37224,TCP,.A....,0,0,5,200,background,40,0,1681,15
2016-04-11 00:28:10,0.0,33.12.107.16,42.219.157.28,5060,5060,UDP,.A....,0,0,1,444,background,200,0,1690,9
2016-04-11 00:28:18,0.0,42.219.157.28,223.15.228.83,443,37224,TCP,.A....,0,0,1,40,background,444,0,1698,8
2016-04-11 00:28:18,31.436,223.15.228.83,42.219.157.28,37224,443,TCP,.AP...,0,0,8,1856,background,40,0,1698,0
2016-04-11 00:29:14,114.176,223.15.228.83,42.219.157.28,44597,443,TCP,.A....,0,0,306,12240,background,1856,0,1754,56
2016-04-11 00:29:14,114.216,42.219.157.28,223.15.228.83,443,44597,TCP,.AP...,0,0,494,348168,background,12240,0,1754,0
2016-04-11 00:29:20,38.684,42.219.157.28,223.15.228.83,443,37224,TCP,.A....,0,0,38,1520,background,348168,0,1760,6
2016-04-11 00:29:20,38.688,223.15.228.83,42.219.157.28,37224,443,TCP,.AP...,0,0,64,17488,background,1520,0,1760,0
