te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:01:45,0.14400000000000002,42.219.153.75,69.30.89.92,25,57601,TCP,.AP.SF,0,0,8,621,background,2,0,105,0
2016-04-11 00:02:00,3.004,173.8.194.85,42.219.153.75,45573,23,TCP,....S.,0,72,2,104,background,621,0,120,15
2016-04-11 00:02:44,0.0,69.124.9.215,42.219.153.75,59871,25,TCP,....S.,0,42,1,52,background,104,0,164,44
2016-04-11 00:02:50,6.124,42.219.153.75,69.124.9.215,25,59871,TCP,.AP.S.,0,0,7,605,background,52,0,170,6
2016-04-11 00:02:50,6.256,69.124.9.215,42.219.153.75,59871,25,TCP,.AP...,0,40,9,449,background,605,0,170,0
2016-04-11 00:03:19,0.7,211.44.105.203,42.219.153.75,4873,110,TCP,.AP.SF,0,0,13,626,background,449,0,199,29
2016-04-11 00:03:19,0.7120000000000001,42.219.153.75,211.44.105.203,110,4873,TCP,.AP.SF,0,0,16,1022,background,626,0,199,0
2016-04-11 00:03:20,0.768,211.44.105.203,42.219.153.75,4874,110,TCP,.AP.SF,0,0,14,662,background,1022,0,200,1
2016-04-11 00:03:20,0.7759999999999999,42.219.153.75,211.44.105.203,110,4874,TCP,.AP.SF,0,0,17,3289,background,662,0,200,0
2016-04-11 00:03:24,0.396,211.44.105.203,42.219.153.75,4877,110,TCP,.AP.SF,0,0,8,392,background,3289,0,204,4
2016-04-11 00:03:24,0.412,42.219.153.75,211.44.105.203,110,4877,TCP,.AP.SF,0,0,9,512,background,392,0,204,0
2016-04-11 00:03:24,3.62,42.219.153.75,211.44.105.203,110,4876,TCP,.AP.SF,0,0,36,27759,background,512,0,204,0
2016-04-11 00:03:24,3.628,211.44.105.203,42.219.153.75,4876,110,TCP,.AP.SF,0,0,24,1082,background,27759,0,204,0
2016-04-11 00:03:25,0.568,211.44.105.203,42.219.153.75,4879,110,TCP,.AP.SF,0,0,8,396,background,1082,0,205,1
2016-04-11 00:03:25,0.568,42.219.153.75,211.44.105.203,110,4879,TCP,.AP.SF,0,0,11,592,background,396,0,205,0
2016-04-11 00:04:19,1.0759999999999998,42.219.153.75,51.210.82.128,110,46707,TCP,.AP.SF,0,0,6,384,background,592,0,259,54
2016-04-11 00:04:19,1.0759999999999998,51.210.82.128,42.219.153.75,46707,110,TCP,.AP.SF,0,0,6,326,background,384,0,259,0
2016-04-11 00:05:01,0.0,42.219.153.75,69.124.9.215,25,59871,TCP,.A...F,0,0,1,40,background,326,0,301,42
2016-04-11 00:05:01,0.044,42.219.153.75,133.27.5.130,25,52766,TCP,.AP.S.,0,0,2,134,background,40,0,301,0
2016-04-11 00:05:01,0.08,69.124.9.215,42.219.153.75,59871,25,TCP,.A...F,0,40,2,80,background,134,0,301,0
2016-04-11 00:05:01,0.268,133.27.5.130,42.219.153.75,52766,25,TCP,.A.RS.,0,0,3,128,background,80,0,301,0
2016-04-11 00:05:35,0.364,42.219.153.75,133.27.5.130,25,55939,TCP,.AP.SF,0,0,9,790,background,128,0,335,34
2016-04-11 00:05:35,0.404,133.27.5.130,42.219.153.75,55939,25,TCP,.AP.SF,0,0,9,476,background,790,0,335,0
2016-04-11 00:05:55,0.376,42.219.153.75,133.27.5.130,25,59731,TCP,.AP.SF,0,0,9,788,background,476,0,355,20
2016-04-11 00:05:55,0.42,133.27.5.130,42.219.153.75,59731,25,TCP,.AP.SF,0,0,9,474,background,788,0,355,0
2016-04-11 00:06:02,0.436,42.219.153.75,133.27.5.130,25,60978,TCP,.AP.SF,0,0,9,789,background,474,0,362,7
2016-04-11 00:06:02,0.476,133.27.5.130,42.219.153.75,60978,25,TCP,.AP.SF,0,0,9,475,background,789,0,362,0
2016-04-11 00:06:16,0.08,42.219.153.75,213.22.96.167,110,59508,TCP,.AP.SF,0,0,5,332,background,475,0,376,14
2016-04-11 00:06:16,0.12,213.22.96.167,42.219.153.75,59508,110,TCP,.APRSF,0,40,7,354,background,332,0,376,0
2016-04-11 00:06:23,0.0,176.116.195.149,42.219.153.75,5185,5074,UDP,.A....,0,40,1,440,background,354,0,383,7
2016-04-11 00:06:39,0.368,42.219.153.75,133.27.5.130,25,61007,TCP,.AP.SF,0,0,9,789,background,440,0,399,16
2016-04-11 00:06:39,0.412,133.27.5.130,42.219.153.75,61007,25,TCP,.AP.SF,0,0,9,475,background,789,0,399,0
2016-04-11 00:06:42,0.156,42.219.153.75,168.35.233.41,25,38638,TCP,.AP.SF,0,0,7,547,background,475,0,402,3
2016-04-11 00:06:42,0.2,168.35.233.41,42.219.153.75,38638,25,TCP,.APRSF,0,40,9,457,background,547,0,402,0
2016-04-11 00:06:46,0.068,42.219.153.75,91.74.89.126,25,51359,TCP,.AP.SF,0,0,8,621,background,457,0,406,4
2016-04-11 00:06:46,0.068,91.74.89.126,42.219.153.75,51359,25,TCP,.AP.SF,0,40,7,405,background,621,0,406,0
2016-04-11 00:06:52,0.792,42.219.153.75,133.27.5.130,25,62362,TCP,.AP.SF,0,0,11,955,background,405,0,412,6
2016-04-11 00:06:52,0.8320000000000001,133.27.5.130,42.219.153.75,62362,25,TCP,.AP.SF,0,0,10,526,background,955,0,412,0
2016-04-11 00:06:55,0.34,42.219.153.75,133.27.5.130,25,57499,TCP,.AP.SF,0,0,9,792,background,526,0,415,3
2016-04-11 00:06:55,0.384,133.27.5.130,42.219.153.75,57499,25,TCP,.AP.SF,0,0,9,486,background,792,0,415,0
2016-04-11 00:07:02,0.44,42.219.153.75,133.27.5.130,25,54891,TCP,.AP.SF,0,0,9,787,background,486,0,422,7
2016-04-11 00:07:02,0.484,133.27.5.130,42.219.153.75,54891,25,TCP,.AP.SF,0,0,9,465,background,787,0,422,0
2016-04-11 00:07:10,0.3720000000000001,42.219.153.75,133.27.5.130,25,56655,TCP,.AP.SF,0,0,9,791,background,465,0,430,8
2016-04-11 00:07:11,0.0,69.124.9.215,42.219.153.75,53031,25,TCP,....S.,0,42,1,52,background,791,0,431,1
2016-04-11 00:07:11,0.412,133.27.5.130,42.219.153.75,56655,25,TCP,.AP.SF,0,0,9,485,background,52,0,431,0
2016-04-11 00:07:13,1.988,42.219.153.75,69.124.9.215,25,53031,TCP,.AP.S.,0,0,7,605,background,485,0,433,2
2016-04-11 00:07:13,2.036,69.124.9.215,42.219.153.75,53031,25,TCP,.AP...,0,40,9,445,background,605,0,433,0
2016-04-11 00:07:14,1.4,42.219.153.75,133.27.5.130,25,64520,TCP,.AP.SF,0,0,9,790,background,445,0,434,1
2016-04-11 00:07:14,1.444,133.27.5.130,42.219.153.75,64520,25,TCP,.AP.SF,0,0,10,516,background,790,0,434,0
2016-04-11 00:07:19,3.02,179.237.220.253,42.219.153.75,34577,23,TCP,....S.,0,72,2,104,background,516,0,439,5
2016-04-11 00:07:20,0.444,42.219.153.75,133.27.5.130,25,61077,TCP,.AP.SF,0,0,9,789,background,104,0,440,1
2016-04-11 00:07:20,0.4920000000000001,133.27.5.130,42.219.153.75,61077,25,TCP,.AP.SF,0,0,9,475,background,789,0,440,0
2016-04-11 00:07:24,0.368,42.219.153.75,133.27.5.130,25,57791,TCP,.AP.SF,0,0,9,793,background,475,0,444,4
2016-04-11 00:07:24,0.416,133.27.5.130,42.219.153.75,57791,25,TCP,.AP.SF,0,0,9,487,background,793,0,444,0
2016-04-11 00:07:27,0.38,42.219.153.75,133.27.5.130,25,65425,TCP,.AP.SF,0,0,9,788,background,487,0,447,3
2016-04-11 00:07:27,0.424,133.27.5.130,42.219.153.75,65425,25,TCP,.AP.SF,0,0,9,474,background,788,0,447,0
2016-04-11 00:07:37,0.384,42.219.153.75,133.27.5.130,25,64042,TCP,.AP.SF,0,0,9,790,background,474,0,457,10
2016-04-11 00:07:37,0.428,133.27.5.130,42.219.153.75,64042,25,TCP,.AP.SF,0,0,9,476,background,790,0,457,0
2016-04-11 00:07:40,0.392,42.219.153.75,133.27.5.130,25,62138,TCP,.AP.SF,0,0,9,797,background,476,0,460,3
2016-04-11 00:07:40,0.4320000000000001,133.27.5.130,42.219.153.75,62138,25,TCP,.AP.SF,0,0,9,507,background,797,0,460,0
2016-04-11 00:07:43,0.3720000000000001,42.219.153.75,133.27.5.130,25,61631,TCP,.AP.SF,0,0,9,794,background,507,0,463,3
2016-04-11 00:07:43,0.416,133.27.5.130,42.219.153.75,61631,25,TCP,.AP.SF,0,0,9,496,background,794,0,463,0
2016-04-11 00:07:46,0.392,42.219.153.75,133.27.5.130,25,57851,TCP,.AP.SF,0,0,9,796,background,496,0,466,3
2016-04-11 00:07:46,0.436,133.27.5.130,42.219.153.75,57851,25,TCP,.AP.SF,0,0,9,498,background,796,0,466,0
2016-04-11 00:07:53,0.396,42.219.153.75,133.27.5.130,25,60126,TCP,.AP.SF,0,0,9,790,background,498,0,473,7
2016-04-11 00:07:53,0.436,133.27.5.130,42.219.153.75,60126,25,TCP,.AP.SF,0,0,9,476,background,790,0,473,0
2016-04-11 00:08:11,0.35200000000000004,42.219.153.75,133.27.5.130,25,56668,TCP,.AP.SF,0,0,9,792,background,476,0,491,18
2016-04-11 00:08:11,0.396,133.27.5.130,42.219.153.75,56668,25,TCP,.AP.SF,0,0,9,486,background,792,0,491,0
2016-04-11 00:08:19,0.3720000000000001,42.219.153.75,133.27.5.130,25,56028,TCP,.AP.SF,0,0,9,791,background,486,0,499,8
2016-04-11 00:08:19,0.416,133.27.5.130,42.219.153.75,56028,25,TCP,.AP.SF,0,0,9,485,background,791,0,499,0
2016-04-11 00:08:19,0.888,42.219.153.75,211.44.105.203,110,4974,TCP,.AP.SF,0,0,16,1022,background,485,0,499,0
2016-04-11 00:08:19,0.9,211.44.105.203,42.219.153.75,4974,110,TCP,.AP.SF,0,0,13,626,background,1022,0,499,0
2016-04-11 00:08:20,0.996,211.44.105.203,42.219.153.75,4975,110,TCP,.AP.SF,0,0,14,662,background,626,0,500,1
2016-04-11 00:08:20,0.996,42.219.153.75,211.44.105.203,110,4975,TCP,.AP.SF,0,0,17,3289,background,662,0,500,0
2016-04-11 00:08:20,5.6720000000000015,42.219.153.75,76.164.211.63,110,22987,TCP,.AP.SF,0,0,40,36893,background,3289,0,500,0
