te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:25,0.0,42.219.153.23,69.124.9.215,25,54366,TCP,.A...F,0,0,1,40,background,2,0,145,0
2016-04-11 00:02:25,0.084,69.124.9.215,42.219.153.23,54366,25,TCP,.A...F,0,40,2,80,background,40,0,145,0
2016-04-11 00:04:31,0.8320000000000001,202.30.195.30,42.219.153.23,53426,110,TCP,.AP.SF,0,0,29,2594,background,80,0,271,126
2016-04-11 00:04:31,0.84,42.219.153.23,202.30.195.30,110,53426,TCP,.APRSF,0,0,20,2965,background,2594,0,271,0
2016-04-11 00:04:46,0.0,42.219.153.23,69.124.9.215,15064,113,TCP,....S.,0,0,1,60,background,2965,0,286,15
2016-04-11 00:04:46,0.0,69.124.9.215,42.219.153.23,113,15064,TCP,.A.R..,0,40,1,40,background,60,0,286,0
2016-04-11 00:04:46,0.0,69.124.9.215,42.219.153.23,64152,25,TCP,....S.,0,42,1,52,background,40,0,286,0
2016-04-11 00:04:48,1.98,42.219.153.23,69.124.9.215,25,64152,TCP,.AP.S.,0,0,7,607,background,52,0,288,2
2016-04-11 00:04:48,2.052,69.124.9.215,42.219.153.23,64152,25,TCP,.AP...,0,40,7,361,background,607,0,288,0
2016-04-11 00:06:23,0.0,176.116.195.149,42.219.153.23,5185,5074,UDP,.A....,0,40,1,440,background,361,0,383,95
2016-04-11 00:06:53,0.0,42.219.153.23,69.124.9.215,25,64152,TCP,.A...F,0,0,1,40,background,440,0,413,30
2016-04-11 00:06:53,0.1,69.124.9.215,42.219.153.23,64152,25,TCP,.A...F,0,40,2,80,background,40,0,413,0
2016-04-11 00:08:35,10.996,61.153.13.112,42.219.153.23,123,123,UDP,.A....,0,0,2,152,background,80,0,515,102
2016-04-11 00:08:35,11.0,42.219.153.23,61.153.13.112,123,123,UDP,.A....,0,16,2,152,background,152,0,515,0
2016-04-11 00:08:52,0.0,42.219.153.23,69.124.9.215,37482,113,TCP,....S.,0,0,1,60,background,152,0,532,17
2016-04-11 00:08:52,0.0,69.124.9.215,42.219.153.23,113,37482,TCP,.A.R..,0,40,1,40,background,60,0,532,0
2016-04-11 00:08:52,0.0,69.124.9.215,42.219.153.23,56717,25,TCP,....S.,0,42,1,52,background,40,0,532,0
2016-04-11 00:08:55,2.736,42.219.153.23,69.124.9.215,25,56717,TCP,.AP.S.,0,0,7,607,background,52,0,535,3
2016-04-11 00:08:55,2.812,69.124.9.215,42.219.153.23,56717,25,TCP,.AP...,0,40,8,401,background,607,0,535,0
2016-04-11 00:09:21,0.0,42.219.153.23,69.124.9.215,25,56717,TCP,.A...F,0,0,1,40,background,401,0,561,26
2016-04-11 00:09:22,0.08800000000000001,69.124.9.215,42.219.153.23,56717,25,TCP,.A...F,0,40,2,80,background,40,0,562,1
2016-04-11 00:09:51,2.968,36.6.79.89,42.219.153.23,3159,445,TCP,....S.,0,72,2,96,background,80,0,591,29
2016-04-11 00:10:15,9.0,74.222.99.46,42.219.153.23,50687,23,TCP,....S.,0,72,3,180,background,96,0,615,24
2016-04-11 00:11:02,7.016,136.121.35.109,42.219.153.23,32772,23,TCP,....S.,0,40,4,240,background,180,0,662,47
2016-04-11 00:11:34,0.0,42.219.153.23,69.124.9.215,27998,113,TCP,....S.,0,0,1,60,background,240,0,694,32
2016-04-11 00:11:34,0.0,69.124.9.215,42.219.153.23,113,27998,TCP,.A.R..,0,40,1,40,background,60,0,694,0
2016-04-11 00:11:34,0.0,69.124.9.215,42.219.153.23,62880,25,TCP,....S.,0,42,1,52,background,40,0,694,0
2016-04-11 00:11:35,1.5759999999999998,42.219.153.23,69.124.9.215,25,62880,TCP,.AP.S.,0,0,7,607,background,52,0,695,1
2016-04-11 00:11:35,1.696,69.124.9.215,42.219.153.23,62880,25,TCP,.AP...,0,40,8,405,background,607,0,695,0
2016-04-11 00:12:33,3.156,239.120.130.9,42.219.153.23,1062,445,TCP,....S.,0,0,2,104,background,405,0,753,58
2016-04-11 00:13:17,0.0,56.207.76.118,42.219.153.23,999,53,UDP,.A....,0,40,1,65,background,104,0,797,44
2016-04-11 00:13:52,0.0,42.219.153.23,69.124.9.215,25,62880,TCP,.A...F,0,0,1,40,background,65,0,832,35
2016-04-11 00:13:52,0.08,69.124.9.215,42.219.153.23,62880,25,TCP,.A...F,0,40,2,80,background,40,0,832,0
2016-04-11 00:15:23,0.0,198.132.27.28,42.219.153.23,13944,1010,TCP,....S.,0,40,1,40,background,80,0,923,91
