te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:05,14.996,196.176.231.167,42.219.158.211,44597,80,TCP,....S.,0,0,5,300,background,2,0,125,0
2016-04-11 00:02:11,0.0,188.31.65.73,42.219.158.211,42552,80,TCP,....S.,0,26,1,60,background,300,0,131,6
2016-04-11 00:02:12,0.464,42.219.158.211,188.31.65.73,80,42552,TCP,.AP.SF,0,0,7,5453,background,60,0,132,1
2016-04-11 00:02:12,0.468,188.31.65.73,42.219.158.211,42552,80,TCP,.AP..F,0,24,8,645,background,5453,0,132,0
2016-04-11 00:02:16,0.0,54.143.54.159,42.219.158.211,12748,80,TCP,....S.,0,42,1,48,background,645,0,136,4
2016-04-11 00:02:17,0.596,42.219.158.211,54.143.54.159,80,12748,TCP,.AP.SF,0,0,7,4987,background,48,0,137,1
2016-04-11 00:02:17,0.596,54.143.54.159,42.219.158.211,12748,80,TCP,.AP..F,0,40,6,538,background,4987,0,137,0
2016-04-11 00:02:29,0.0,91.71.126.210,42.219.158.211,52642,80,TCP,....S.,0,26,1,60,background,538,0,149,12
2016-04-11 00:02:30,0.428,42.219.158.211,91.71.126.210,80,52642,TCP,.AP.SF,0,0,8,6848,background,60,0,150,1
2016-04-11 00:02:30,0.4320000000000001,91.71.126.210,42.219.158.211,52642,80,TCP,.AP..F,0,24,9,661,background,6848,0,150,0
2016-04-11 00:02:36,15.0,196.176.231.167,42.219.158.211,47808,80,TCP,....S.,0,0,5,300,background,661,0,156,6
2016-04-11 00:03:05,307.512,222.107.23.59,42.219.158.211,3607,80,TCP,.AP.S.,0,0,257,44714,background,300,0,185,29
2016-04-11 00:03:20,303.04,42.219.158.211,222.107.23.59,80,3607,TCP,.AP...,0,0,387,410971,background,44714,0,200,15
2016-04-11 00:03:28,0.29600000000000004,42.219.158.211,194.233.67.222,80,56858,TCP,.AP.S.,0,0,6,4956,background,410971,0,208,8
2016-04-11 00:03:28,0.428,194.233.67.222,42.219.158.211,56858,80,TCP,.AP.S.,0,0,7,696,background,4956,0,208,0
2016-04-11 00:03:38,2.4,42.219.158.211,194.233.67.215,80,52540,TCP,.AP.S.,0,0,12,14307,background,696,0,218,10
2016-04-11 00:03:39,2.552,194.233.67.215,42.219.158.211,52540,80,TCP,.AP.S.,0,0,13,1144,background,14307,0,219,1
2016-04-11 00:03:42,0.0,42.219.158.211,194.233.67.222,80,56858,TCP,.A...F,0,0,1,52,background,1144,0,222,3
2016-04-11 00:03:43,0.132,194.233.67.222,42.219.158.211,56858,80,TCP,.A...F,0,0,2,104,background,52,0,223,1
2016-04-11 00:03:53,0.0,42.219.158.211,194.233.67.215,80,52540,TCP,.A...F,0,0,1,52,background,104,0,233,10
2016-04-11 00:03:53,0.132,194.233.67.215,42.219.158.211,52540,80,TCP,.A...F,0,0,2,104,background,52,0,233,0
2016-04-11 00:04:32,0.0,91.71.126.138,42.219.158.211,50637,80,TCP,....S.,0,26,1,60,background,104,0,272,39
2016-04-11 00:04:32,0.536,42.219.158.211,91.71.126.138,80,50637,TCP,.AP.SF,0,0,7,5162,background,60,0,272,0
2016-04-11 00:04:32,0.536,91.71.126.138,42.219.158.211,50637,80,TCP,.AP..F,0,24,8,622,background,5162,0,272,0
2016-04-11 00:05:03,114.904,222.107.23.59,42.219.158.211,3607,80,TCP,.AP..F,0,0,66,12632,background,622,0,303,31
2016-04-11 00:05:03,98.348,42.219.158.211,222.107.23.59,80,3607,TCP,.AP..F,0,0,85,90865,background,12632,0,303,0
2016-04-11 00:05:06,0.0,188.31.65.101,42.219.158.211,60883,80,TCP,....S.,0,26,1,60,background,90865,0,306,3
2016-04-11 00:05:07,0.2,188.31.65.101,42.219.158.211,60883,80,TCP,.AP..F,0,24,8,625,background,60,0,307,1
2016-04-11 00:05:07,0.2,42.219.158.211,188.31.65.101,80,60883,TCP,.AP.SF,0,0,7,5276,background,625,0,307,0
2016-04-11 00:05:19,15.272,42.219.158.211,194.233.67.211,80,48372,TCP,.AP.SF,0,0,13,13127,background,5276,0,319,12
2016-04-11 00:05:19,15.392,194.233.67.211,42.219.158.211,48372,80,TCP,.AP.SF,0,0,15,1077,background,13127,0,319,0
2016-04-11 00:05:37,32.044000000000004,222.107.23.59,42.219.158.211,2152,80,TCP,.AP.SF,0,0,20,2880,background,1077,0,337,18
2016-04-11 00:05:37,32.052,42.219.158.211,222.107.23.59,80,2152,TCP,.AP.SF,0,0,28,25161,background,2880,0,337,0
2016-04-11 00:05:52,15.0,196.176.231.167,42.219.158.211,39654,80,TCP,....S.,0,0,5,300,background,25161,0,352,15
2016-04-11 00:06:12,15.3,42.219.158.211,194.233.67.222,80,55710,TCP,.AP.SF,0,0,14,12879,background,300,0,372,20
2016-04-11 00:06:12,15.432,194.233.67.222,42.219.158.211,55710,80,TCP,.AP.SF,0,0,16,1409,background,12879,0,372,0
2016-04-11 00:06:17,0.0,176.116.195.149,42.219.158.211,5185,5074,UDP,.A....,0,40,1,438,background,1409,0,377,5
2016-04-11 00:06:23,15.0,196.176.231.167,42.219.158.211,42741,80,TCP,....S.,0,0,5,300,background,438,0,383,6
2016-04-11 00:06:53,14.996,196.176.231.167,42.219.158.211,45851,80,TCP,....S.,0,0,5,300,background,300,0,413,30
2016-04-11 00:06:57,5.0,48.143.169.57,42.219.158.211,47310,23,TCP,....S.,0,72,6,360,background,300,0,417,4
2016-04-11 00:07:24,15.0,196.176.231.167,42.219.158.211,49261,80,TCP,....S.,0,0,5,300,background,360,0,444,27
2016-04-11 00:07:26,0.0,106.150.228.133,42.219.158.211,13495,80,TCP,....S.,0,42,1,48,background,300,0,446,2
2016-04-11 00:07:27,0.58,42.219.158.211,106.150.228.133,80,13495,TCP,.AP.SF,0,0,8,6659,background,48,0,447,1
2016-04-11 00:07:27,0.584,106.150.228.133,42.219.158.211,13495,80,TCP,.AP..F,0,40,6,543,background,6659,0,447,0
2016-04-11 00:07:54,14.996,196.176.231.167,42.219.158.211,52407,80,TCP,....S.,0,0,5,300,background,543,0,474,27
2016-04-11 00:08:25,15.0,196.176.231.167,42.219.158.211,55474,80,TCP,....S.,0,0,5,300,background,300,0,505,31
2016-04-11 00:08:40,15.236,42.219.158.211,194.233.67.215,80,58612,TCP,.AP.SF,0,0,8,4739,background,300,0,520,15
2016-04-11 00:08:41,15.34,194.233.67.215,42.219.158.211,58612,80,TCP,.AP.SF,0,0,9,800,background,4739,0,521,1
2016-04-11 00:09:10,3.884,42.219.158.211,70.99.253.120,80,49217,TCP,.AP.S.,0,0,59,85402,background,800,0,550,29
2016-04-11 00:09:16,10.34,42.219.158.211,70.99.253.120,80,49218,TCP,.A..SF,0,0,4,196,background,85402,0,556,6
2016-04-11 00:09:17,10.684,70.99.253.120,42.219.158.211,49218,80,TCP,.A..SF,0,72,6,276,background,196,0,557,1
2016-04-11 00:09:24,0.0,42.219.158.211,70.99.253.120,80,49217,TCP,.A...F,0,0,1,40,background,276,0,564,7
2016-04-11 00:09:26,0.0,42.219.158.211,70.99.253.120,80,49217,TCP,.A....,0,72,1,40,background,40,0,566,2
2016-04-11 00:09:26,20.456,70.99.253.120,42.219.158.211,49217,80,TCP,.AP.SF,0,72,36,1938,background,40,0,566,0
2016-04-11 00:10:36,0.0,78.71.64.22,42.219.158.211,59117,22,TCP,....S.,0,8,1,48,background,1938,0,636,70
2016-04-11 00:10:45,307.552,42.219.158.211,222.107.23.59,80,3381,TCP,.AP.S.,0,0,353,373656,background,48,0,645,9
2016-04-11 00:10:45,307.892,222.107.23.59,42.219.158.211,3381,80,TCP,.AP.S.,0,0,226,39890,background,373656,0,645,0
2016-04-11 00:11:00,15.0,196.176.231.167,42.219.158.211,43734,80,TCP,....S.,0,0,5,300,background,39890,0,660,15
2016-04-11 00:11:09,15.308,42.219.158.211,194.233.67.215,80,35798,TCP,.AP.SF,0,0,8,4736,background,300,0,669,9
2016-04-11 00:11:09,15.312,194.233.67.215,42.219.158.211,35798,80,TCP,.AP.SF,0,0,8,757,background,4736,0,669,0
2016-04-11 00:11:30,15.0,196.176.231.167,42.219.158.211,47053,80,TCP,....S.,0,0,5,300,background,757,0,690,21
2016-04-11 00:11:52,62.428,42.219.158.211,222.107.23.59,80,3381,TCP,.AP...,0,0,49,54461,background,300,0,712,22
2016-04-11 00:11:52,62.744,222.107.23.59,42.219.158.211,3381,80,TCP,.AP...,0,0,32,5903,background,54461,0,712,0
2016-04-11 00:12:01,15.0,196.176.231.167,42.219.158.211,50376,80,TCP,....S.,0,0,5,300,background,5903,0,721,9
2016-04-11 00:12:22,0.728,42.219.158.211,75.179.204.228,80,52846,TCP,.AP.SF,0,0,5,517,background,300,0,742,21
2016-04-11 00:12:22,0.728,75.179.204.228,42.219.158.211,52846,80,TCP,.AP.SF,0,72,6,442,background,517,0,742,0
2016-04-11 00:12:23,0.728,42.219.158.211,75.179.204.193,80,17043,TCP,.AP.SF,0,0,5,517,background,442,0,743,1
2016-04-11 00:12:23,0.728,75.179.204.193,42.219.158.211,17043,80,TCP,.AP.SF,0,72,6,442,background,517,0,743,0
2016-04-11 00:12:30,0.0,102.216.44.232,42.219.158.211,48085,80,TCP,....S.,0,26,1,60,background,442,0,750,7
2016-04-11 00:12:30,0.24,102.216.44.232,42.219.158.211,48085,80,TCP,.AP..F,0,24,8,629,background,60,0,750,0
2016-04-11 00:12:30,0.24,42.219.158.211,102.216.44.232,80,48085,TCP,.AP.SF,0,0,7,5314,background,629,0,750,0
2016-04-11 00:12:32,15.0,196.176.231.167,42.219.158.211,53804,80,TCP,....S.,0,0,5,300,background,5314,0,752,2
2016-04-11 00:12:35,0.0,102.216.44.71,42.219.158.211,59399,80,TCP,....S.,0,2,1,60,background,300,0,755,3
