te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:23,0.0,78.180.95.118,42.219.153.113,56908,123,UDP,.A....,0,40,1,220,background,2,0,143,0
2016-04-11 00:02:29,2.892,34.248.194.186,42.219.153.113,3570,445,TCP,....S.,0,0,2,96,background,220,0,149,6
2016-04-11 00:02:35,0.312,42.219.153.113,194.233.64.198,80,34392,TCP,.AP.S.,0,0,6,4872,background,96,0,155,6
2016-04-11 00:02:35,0.436,194.233.64.198,42.219.153.113,34392,80,TCP,.AP.S.,0,0,7,876,background,4872,0,155,0
2016-04-11 00:02:36,0.0,208.43.183.102,42.219.153.113,49821,1111,TCP,....S.,0,40,1,40,background,876,0,156,1
2016-04-11 00:02:37,0.0,82.7.67.216,42.219.153.113,55813,1604,TCP,....S.,0,0,1,40,background,40,0,157,1
2016-04-11 00:02:49,0.0,42.219.153.113,194.233.64.198,80,34392,TCP,.A...F,0,0,1,52,background,40,0,169,12
2016-04-11 00:02:50,0.124,194.233.64.198,42.219.153.113,34392,80,TCP,.A...F,0,0,2,104,background,52,0,170,1
2016-04-11 00:03:54,0.0,54.143.54.165,42.219.153.113,3610,80,TCP,....S.,0,42,1,48,background,104,0,234,64
2016-04-11 00:03:55,0.568,42.219.153.113,54.143.54.165,80,3610,TCP,.AP.SF,0,0,7,5025,background,48,0,235,1
2016-04-11 00:03:55,0.568,54.143.54.165,42.219.153.113,3610,80,TCP,.AP..F,0,40,6,531,background,5025,0,235,0
2016-04-11 00:04:15,0.0,32.100.20.28,42.219.153.113,41478,994,TCP,....S.,0,40,1,40,background,531,0,255,20
2016-04-11 00:04:53,15.0,196.176.231.229,42.219.153.113,36794,80,TCP,....S.,0,0,5,300,background,40,0,293,38
2016-04-11 00:05:24,14.996,196.176.231.229,42.219.153.113,39358,80,TCP,....S.,0,0,5,300,background,300,0,324,31
2016-04-11 00:05:34,0.0,188.31.65.105,42.219.153.113,20152,80,TCP,....S.,0,26,1,60,background,300,0,334,10
2016-04-11 00:05:34,0.12,42.219.153.113,188.31.65.105,80,20152,TCP,.AP.SF,0,0,4,833,background,60,0,334,0
2016-04-11 00:05:35,0.12,188.31.65.105,42.219.153.113,20152,80,TCP,.AP..F,0,24,5,480,background,833,0,335,1
2016-04-11 00:05:41,0.0,91.71.126.150,42.219.153.113,39966,80,TCP,....S.,0,26,1,60,background,480,0,341,6
2016-04-11 00:05:41,0.252,42.219.153.113,91.71.126.150,80,39966,TCP,.AP.SF,0,0,7,5187,background,60,0,341,0
2016-04-11 00:05:41,0.256,91.71.126.150,42.219.153.113,39966,80,TCP,.AP..F,0,24,8,614,background,5187,0,341,0
2016-04-11 00:05:43,15.032,42.219.153.113,194.233.64.207,80,34217,TCP,.AP.SF,0,0,10,9716,background,614,0,343,2
2016-04-11 00:05:44,15.16,194.233.64.207,42.219.153.113,34217,80,TCP,.AP.SF,0,0,12,939,background,9716,0,344,1
2016-04-11 00:05:54,15.0,196.176.231.229,42.219.153.113,41849,80,TCP,....S.,0,0,5,300,background,939,0,354,10
2016-04-11 00:05:58,0.0,188.31.65.49,42.219.153.113,59482,80,TCP,....S.,0,26,1,60,background,300,0,358,4
2016-04-11 00:05:59,0.516,188.31.65.49,42.219.153.113,59482,80,TCP,.AP..F,0,24,8,612,background,60,0,359,1
2016-04-11 00:05:59,0.52,42.219.153.113,188.31.65.49,80,59482,TCP,.AP.SF,0,0,7,5135,background,612,0,359,0
2016-04-11 00:06:23,0.0,176.116.195.149,42.219.153.113,5185,5074,UDP,.A....,0,40,1,438,background,5135,0,383,24
2016-04-11 00:06:24,15.0,196.176.231.229,42.219.153.113,44438,80,TCP,....S.,0,0,5,300,background,438,0,384,1
2016-04-11 00:06:54,15.0,196.176.231.229,42.219.153.113,46924,80,TCP,....S.,0,0,5,300,background,300,0,414,30
2016-04-11 00:07:24,14.996,196.176.231.229,42.219.153.113,49622,80,TCP,....S.,0,0,5,300,background,300,0,444,30
2016-04-11 00:08:02,0.0,188.31.65.82,42.219.153.113,38570,80,TCP,....S.,0,26,1,60,background,300,0,482,38
2016-04-11 00:08:03,0.212,188.31.65.82,42.219.153.113,38570,80,TCP,.AP..F,0,24,8,620,background,60,0,483,1
2016-04-11 00:08:03,0.212,42.219.153.113,188.31.65.82,80,38570,TCP,.AP.SF,0,0,7,5856,background,620,0,483,0
2016-04-11 00:08:57,0.0,106.150.228.124,42.219.153.113,7123,80,TCP,....S.,0,42,1,48,background,5856,0,537,54
2016-04-11 00:08:57,0.584,106.150.228.124,42.219.153.113,7123,80,TCP,.AP..F,0,40,6,565,background,48,0,537,0
2016-04-11 00:08:57,0.584,42.219.153.113,106.150.228.124,80,7123,TCP,.AP.SF,0,0,7,4984,background,565,0,537,0
2016-04-11 00:09:06,0.0,102.216.44.64,42.219.153.113,30474,80,TCP,....S.,0,2,1,60,background,4984,0,546,9
2016-04-11 00:09:06,0.16399999999999998,102.216.44.64,42.219.153.113,30474,80,TCP,.AP..F,0,0,8,624,background,60,0,546,0
2016-04-11 00:09:06,0.168,42.219.153.113,102.216.44.64,80,30474,TCP,.AP.SF,0,0,7,5343,background,624,0,546,0
2016-04-11 00:09:28,0.28,42.219.153.113,194.233.64.198,80,43963,TCP,.AP.S.,0,0,8,8583,background,5343,0,568,22
2016-04-11 00:09:28,0.408,194.233.64.198,42.219.153.113,43963,80,TCP,.AP.S.,0,0,9,699,background,8583,0,568,0
2016-04-11 00:09:43,0.0,194.233.64.198,42.219.153.113,43963,80,TCP,.A...F,0,0,1,52,background,699,0,583,15
2016-04-11 00:09:43,0.128,42.219.153.113,194.233.64.198,80,43963,TCP,.A...F,0,0,2,104,background,52,0,583,0
2016-04-11 00:10:05,0.28,42.219.153.113,194.233.64.207,80,44886,TCP,.AP.S.,0,0,7,7008,background,104,0,605,22
2016-04-11 00:10:05,0.404,194.233.64.207,42.219.153.113,44886,80,TCP,.AP.S.,0,0,8,800,background,7008,0,605,0
2016-04-11 00:10:20,0.0,42.219.153.113,194.233.64.207,80,44886,TCP,.A...F,0,0,1,52,background,800,0,620,15
2016-04-11 00:10:20,0.124,194.233.64.207,42.219.153.113,44886,80,TCP,.A...F,0,0,2,104,background,52,0,620,0
2016-04-11 00:10:27,0.0,192.253.239.176,42.219.153.113,46384,8000,TCP,....S.,0,72,1,40,background,104,0,627,7
2016-04-11 00:11:02,7.016,136.121.35.109,42.219.153.113,44303,23,TCP,....S.,0,40,4,240,background,40,0,662,35
2016-04-11 00:11:16,0.0,54.143.54.87,42.219.153.113,21852,80,TCP,....S.,0,42,1,48,background,240,0,676,14
2016-04-11 00:11:17,0.58,54.143.54.87,42.219.153.113,21852,80,TCP,.AP..F,0,40,6,569,background,48,0,677,1
2016-04-11 00:11:17,0.584,42.219.153.113,54.143.54.87,80,21852,TCP,.AP.SF,0,0,7,5223,background,569,0,677,0
2016-04-11 00:11:20,0.0,91.71.126.210,42.219.153.113,19511,80,TCP,....S.,0,26,1,60,background,5223,0,680,3
2016-04-11 00:11:20,0.256,42.219.153.113,91.71.126.210,80,19511,TCP,.AP.SF,0,0,7,5481,background,60,0,680,0
2016-04-11 00:11:20,0.256,91.71.126.210,42.219.153.113,19511,80,TCP,.AP..F,0,24,8,651,background,5481,0,680,0
2016-04-11 00:11:21,0.0,106.150.228.22,42.219.153.113,19154,80,TCP,....S.,0,42,1,48,background,651,0,681,1
2016-04-11 00:11:21,0.56,42.219.153.113,106.150.228.22,80,19154,TCP,.AP.SF,0,0,7,4736,background,48,0,681,0
2016-04-11 00:11:22,0.564,106.150.228.22,42.219.153.113,19154,80,TCP,.AP..F,0,40,6,574,background,4736,0,682,1
2016-04-11 00:13:06,0.0,188.31.65.74,42.219.153.113,44398,80,TCP,....S.,0,26,1,60,background,574,0,786,104
2016-04-11 00:13:07,0.444,188.31.65.74,42.219.153.113,44398,80,TCP,.AP..F,0,24,8,630,background,60,0,787,1
2016-04-11 00:13:07,0.444,42.219.153.113,188.31.65.74,80,44398,TCP,.AP.SF,0,0,7,4849,background,630,0,787,0
2016-04-11 00:13:20,0.3,42.219.153.113,64.147.141.81,80,46221,TCP,.AP.S.,0,0,3,615,background,4849,0,800,13
2016-04-11 00:13:20,0.5920000000000001,64.147.141.81,42.219.153.113,46221,80,TCP,.AP.S.,0,75,4,711,background,615,0,800,0
2016-04-11 00:13:30,0.0,188.31.65.54,42.219.153.113,43012,80,TCP,....S.,0,26,1,60,background,711,0,810,10
2016-04-11 00:13:31,0.8959999999999999,188.31.65.54,42.219.153.113,43012,80,TCP,.AP..F,0,24,8,605,background,60,0,811,1
2016-04-11 00:13:31,0.8959999999999999,42.219.153.113,188.31.65.54,80,43012,TCP,.AP.SF,0,0,7,4793,background,605,0,811,0
2016-04-11 00:13:35,0.0,42.219.153.113,64.147.141.81,80,46221,TCP,.A...F,0,0,1,52,background,4793,0,815,4
2016-04-11 00:13:37,0.0,102.216.44.237,42.219.153.113,19985,80,TCP,....S.,0,26,1,60,background,52,0,817,2
2016-04-11 00:13:37,0.0,42.219.153.113,64.147.141.81,80,46221,TCP,.A....,0,75,1,52,background,60,0,817,0
2016-04-11 00:13:37,17.296,42.219.153.113,64.147.141.81,80,46222,TCP,.A..SF,0,0,4,232,background,52,0,817,0
2016-04-11 00:13:37,17.6,64.147.141.81,42.219.153.113,46222,80,TCP,.A..SF,0,75,6,320,background,232,0,817,0
2016-04-11 00:13:37,1.824,64.147.141.81,42.219.153.113,46221,80,TCP,.A...F,0,75,2,104,background,320,0,817,0
2016-04-11 00:13:38,0.204,102.216.44.237,42.219.153.113,19985,80,TCP,.AP..F,0,24,8,622,background,104,0,818,1
2016-04-11 00:13:38,0.204,42.219.153.113,102.216.44.237,80,19985,TCP,.AP.SF,0,0,7,5578,background,622,0,818,0
2016-04-11 00:13:51,0.0,102.216.44.229,42.219.153.113,23061,80,TCP,....S.,0,26,1,60,background,5578,0,831,13
2016-04-11 00:13:51,0.16399999999999998,42.219.153.113,102.216.44.229,80,23061,TCP,.AP.SF,0,0,7,4938,background,60,0,831,0
2016-04-11 00:13:51,0.168,102.216.44.229,42.219.153.113,23061,80,TCP,.AP..F,0,24,8,656,background,4938,0,831,0
2016-04-11 00:15:10,0.0,69.81.144.249,42.219.153.113,46827,19,UDP,.A....,0,40,1,28,background,656,0,910,79
2016-04-11 00:15:21,0.0,188.31.65.58,42.219.153.113,20791,80,TCP,....S.,0,26,1,60,background,28,0,921,11
2016-04-11 00:15:21,0.364,188.31.65.58,42.219.153.113,20791,80,TCP,.AP..F,0,24,9,661,background,60,0,921,0
2016-04-11 00:15:21,0.364,42.219.153.113,188.31.65.58,80,20791,TCP,.AP.SF,0,0,8,7369,background,661,0,921,0
2016-04-11 00:15:56,0.28800000000000003,42.219.153.113,194.233.64.207,80,36281,TCP,.AP.S.,0,0,6,5137,background,7369,0,956,35
