te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 00:02:14,2.532,42.219.153.221,37.97.184.12,80,41425,TCP,.AP.S.,0,0,24,29513,background,2,0,134,0
2016-04-11 00:02:14,2.552,37.97.184.12,42.219.153.221,41425,80,TCP,.AP.S.,0,0,27,2818,background,29513,0,134,0
2016-04-11 00:02:22,15.0,196.176.231.205,42.219.153.221,33303,80,TCP,....S.,0,0,5,300,background,2818,0,142,8
2016-04-11 00:02:26,15.228,42.219.153.221,194.233.74.183,80,44133,TCP,.AP.SF,0,0,13,14048,background,300,0,146,4
2016-04-11 00:02:26,15.288,194.233.74.183,42.219.153.221,44133,80,TCP,.AP.SF,0,0,15,1206,background,14048,0,146,0
2016-04-11 00:02:31,0.0,37.97.184.12,42.219.153.221,41425,80,TCP,.A....,0,0,1,52,background,1206,0,151,5
2016-04-11 00:02:31,0.0,42.219.153.221,37.97.184.12,80,41425,TCP,.A...F,0,0,1,52,background,52,0,151,0
2016-04-11 00:02:53,15.0,196.176.231.205,42.219.153.221,36600,80,TCP,....S.,0,0,5,300,background,52,0,173,22
2016-04-11 00:03:19,1.5759999999999998,42.219.153.221,194.233.74.189,80,55565,TCP,.AP.S.,0,0,3,839,background,300,0,199,26
2016-04-11 00:03:19,1.648,194.233.74.189,42.219.153.221,55565,80,TCP,.AP.S.,0,0,4,552,background,839,0,199,0
2016-04-11 00:03:23,15.0,196.176.231.205,42.219.153.221,39841,80,TCP,....S.,0,0,5,300,background,552,0,203,4
2016-04-11 00:03:32,27.996,37.97.184.12,42.219.153.221,41425,80,TCP,.A...F,0,0,8,416,background,300,0,212,9
2016-04-11 00:03:34,0.0,42.219.153.221,194.233.74.189,80,55565,TCP,.A...F,0,0,1,52,background,416,0,214,2
2016-04-11 00:03:34,0.06,194.233.74.189,42.219.153.221,55565,80,TCP,.A...F,0,0,2,104,background,52,0,214,0
2016-04-11 00:03:53,14.996,196.176.231.205,42.219.153.221,42946,80,TCP,....S.,0,0,5,300,background,104,0,233,19
2016-04-11 00:04:00,0.0,37.97.184.12,42.219.153.221,41425,80,TCP,.A...F,0,0,1,52,background,300,0,240,7
2016-04-11 00:04:05,14.26,42.219.153.221,194.233.74.11,80,39320,TCP,.AP.SF,0,0,13,14124,background,52,0,245,5
2016-04-11 00:04:05,14.312,194.233.74.11,42.219.153.221,39320,80,TCP,.AP.SF,0,0,15,1165,background,14124,0,245,0
2016-04-11 00:04:13,0.0,42.219.153.221,244.34.140.211,80,59505,TCP,.A..S.,0,0,1,44,background,1165,0,253,8
